Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DFS_LIM,0.0,14,14
BFS,0.0,41,14
A*,0.0009996891,95,36
BA*,0.0010015965,95,36
EBA*,0.0020008087,84,36
DIJKSTRA,0.0009999275,214,36
DFS_NORMAL,0.0020000935,785,756
DFS_LIM,0.0010006428,396,36
BFS,0.0,232,36
A*,0.0009996891,135,62
BA*,0.0020000935,125,62
EBA*,0.0020008087,124,62
DIJKSTRA,0.0010001659,265,62
DFS_NORMAL,0.0020000935,819,62
DFS_LIM,0.0010023117,431,62
BFS,0.0,318,62
A*,0.0029995441,767,186
BA*,0.003000021,518,186
EBA*,0.003000021,506,186
DIJKSTRA,0.0020003319,813,186
DFS_NORMAL,0.0010018349,685,498
DFS_LIM,0.0010001659,710,668
BFS,0.0009996891,783,468
A*,0.0019996166,353,94
BA*,0.0030002594,457,94
EBA*,0.0019996166,374,94
DIJKSTRA,0.0020003319,464,94
DFS_NORMAL,0.001999855,681,514
DFS_LIM,0.0019996166,788,216
BFS,0.0010004044,268,116
A*,0.001999855,251,90
BA*,0.003000021,267,90
EBA*,0.0029997826,203,90
DIJKSTRA,0.0010011196,331,90
DFS_NORMAL,0.0010020733,742,162
DFS_LIM,0.0010006428,377,122
BFS,0.0009994507,178,122
A*,0.001999855,135,41
BA*,0.001999855,110,41
EBA*,0.001999855,81,41
DIJKSTRA,0.0010023117,229,41
DFS_NORMAL,0.0010020733,702,285
DFS_LIM,0.0010006428,768,133
BFS,0.0,193,41
A*,0.0010025501,33,21
BA*,0.0010018349,43,21
EBA*,0.001999855,32,21
DIJKSTRA,0.0010023117,51,21
DFS_NORMAL,0.0009999275,813,211
DFS_LIM,0.0,39,21
BFS,0.0009999275,65,21
A*,0.0020000935,229,267
BA*,0.003000021,206,267
EBA*,0.001999855,231,267
DIJKSTRA,0.0020000935,618,267
DFS_NORMAL,0.0,80,549
DFS_LIM,0.0,165,549
BFS,0.0010001659,669,549
A*,0.0009980202,55,387
BA*,0.001999855,104,387
EBA*,0.0010020733,55,387
DIJKSTRA,0.0010023117,55,387
DFS_NORMAL,0.0,55,387
DFS_LIM,0.0,55,387
BFS,0.0,55,387
A*,0.0010001659,15,13
BA*,0.0020000935,17,13
EBA*,0.0010018349,15,13
DIJKSTRA,0.0,26,13
DFS_NORMAL,0.0,151,231
DFS_LIM,0.0,31,13
BFS,0.0,26,13
A*,0.0020003319,412,76
BA*,0.0029995441,335,76
EBA*,0.0019981861,332,76
DIJKSTRA,0.0020008087,631,76
DFS_NORMAL,0.0010018349,591,1130
DFS_LIM,0.0010015965,648,878
BFS,0.0010001659,607,108
A*,0.0030009747,827,343
BA*,0.0029993057,450,355
EBA*,0.0029997826,463,355
DIJKSTRA,0.0020000935,827,343
DFS_NORMAL,0.0010001659,711,497
DFS_LIM,0.0,124,353
BFS,0.0,42,353
A*,0.0009994507,97,33
BA*,0.0020005703,58,33
EBA*,0.0019993782,60,33
DIJKSTRA,0.0010001659,198,33
DFS_NORMAL,0.0010001659,51,143
DFS_LIM,0.0009999275,508,135
BFS,0.0,211,33
A*,0.0010004044,24,18
BA*,0.0020000935,32,18
EBA*,0.0019996166,26,18
DIJKSTRA,0.0,28,18
DFS_NORMAL,0.0,20,18
DFS_LIM,0.0,66,18
BFS,0.0009999275,70,18
A*,0.0009999275,107,53
BA*,0.0020003319,135,53
EBA*,0.0020008087,129,53
DIJKSTRA,0.0010018349,144,53
DFS_NORMAL,0.0,169,85
DFS_LIM,0.0,253,525
BFS,0.0,154,525
A*,0.0010001659,8,6
BA*,0.0019993782,9,6
EBA*,0.0010023117,8,6
DIJKSTRA,0.0,18,6
DFS_NORMAL,0.0009970665,822,66
DFS_LIM,0.0,45,6
BFS,0.0,20,6
A*,0.0009987354,17,13
BA*,0.0010020733,19,13
EBA*,0.001999855,18,13
DIJKSTRA,0.0010001659,46,13
DFS_NORMAL,0.0009999275,719,407
DFS_LIM,0.0,31,13
BFS,0.0010001659,45,13
A*,0.0010008812,19,17
BA*,0.001001358,25,17
EBA*,0.001999855,26,17
DIJKSTRA,0.0010023117,66,17
DFS_NORMAL,0.0009999275,651,453
DFS_LIM,0.0010032654,260,35
BFS,0.0,66,17
A*,0.0010001659,256,134
BA*,0.0020005703,263,134
EBA*,0.001999855,222,134
DIJKSTRA,0.0010001659,446,134
DFS_NORMAL,0.0010001659,352,398
DFS_LIM,0.0009999275,329,550
BFS,0.0010023117,408,452
A*,0.0010001659,6,6
BA*,0.0019996166,7,6
EBA*,0.0010001659,6,6
DIJKSTRA,0.0,11,6
DFS_NORMAL,0.0,6,6
DFS_LIM,0.0,6,6
BFS,0.0009980202,11,6
A*,0.0009977818,19,14
BA*,0.0010018349,20,14
EBA*,0.001999855,20,14
DIJKSTRA,0.0010020733,34,14
DFS_NORMAL,0.0009982586,350,380
DFS_LIM,0.0,124,14
BFS,0.0,45,14
A*,0.0010001659,11,7
BA*,0.0010001659,11,7
EBA*,0.0020008087,13,7
DIJKSTRA,0.0010015965,27,7
DFS_NORMAL,0.0009996891,149,267
DFS_LIM,0.0010001659,125,29
BFS,0.0,26,7
A*,0.0010004044,104,104
BA*,0.0020000935,137,104
EBA*,0.0020005703,149,104
DIJKSTRA,0.0010020733,164,104
DFS_NORMAL,0.0019981861,740,106
DFS_LIM,0.0010023117,406,106
BFS,0.0,306,104
A*,0.0010015965,71,26
BA*,0.0010018349,50,26
EBA*,0.0020000935,63,26
DIJKSTRA,0.0009999275,177,26
DFS_NORMAL,0.0010023117,420,900
DFS_LIM,0.0010006428,109,152
BFS,0.0009975433,208,26
A*,0.001999855,258,61
BA*,0.0029997826,271,61
EBA*,0.0029995441,232,61
DIJKSTRA,0.0020003319,422,61
DFS_NORMAL,0.0020003319,598,997
DFS_LIM,0.0010023117,563,61
BFS,0.0009999275,651,61
A*,0.0009975433,5,5
BA*,0.0020003319,6,5
EBA*,0.0010004044,5,5
DIJKSTRA,0.0,8,5
DFS_NORMAL,0.0,59,49
DFS_LIM,0.0,23,5
BFS,0.0,8,5
A*,0.0009996891,57,38
BA*,0.0019996166,86,38
EBA*,0.0010006428,85,38
DIJKSTRA,0.0010020733,113,38
DFS_NORMAL,0.0009977818,351,854
DFS_LIM,0.0,136,38
BFS,0.0,209,38
A*,0.0010001659,265,128
BA*,0.0020008087,274,128
EBA*,0.0020003319,258,128
DIJKSTRA,0.001999855,539,128
DFS_NORMAL,0.0010001659,423,438
DFS_LIM,0.0,198,212
BFS,0.0,150,212
A*,0.0009999275,80,38
BA*,0.0019996166,103,38
EBA*,0.0020000935,90,38
DIJKSTRA,0.0010001659,166,38
DFS_NORMAL,0.0010001659,474,214
DFS_LIM,0.0010001659,255,38
BFS,0.0010018349,164,38
A*,0.0009999275,13,9
BA*,0.0010020733,18,9
EBA*,0.0019996166,14,9
DIJKSTRA,0.0,24,9
DFS_NORMAL,0.0,11,11
DFS_LIM,0.0009996891,11,11
BFS,0.0,23,9
A*,0.0009999275,106,61
BA*,0.0020000935,124,75
EBA*,0.0020000935,128,61
DIJKSTRA,0.0010015965,203,61
DFS_NORMAL,0.0019993782,590,941
DFS_LIM,0.0010018349,100,75
BFS,0.0,56,75
A*,0.0009994507,30,18
BA*,0.0020003319,35,18
EBA*,0.001999855,35,18
DIJKSTRA,0.0,51,18
DFS_NORMAL,0.0,18,18
DFS_LIM,0.0,18,18
BFS,0.0010001659,51,18
A*,0.0009996891,37,21
BA*,0.0010020733,29,21
EBA*,0.0019996166,30,21
DIJKSTRA,0.0009999275,54,21
DFS_NORMAL,0.0,21,21
DFS_LIM,0.0010001659,67,21
BFS,0.0,56,21
A*,0.0009999275,52,31
BA*,0.0010018349,56,31
EBA*,0.0019996166,59,31
DIJKSTRA,0.0009999275,107,31
DFS_NORMAL,0.0009999275,706,683
DFS_LIM,0.0,305,31
BFS,0.0,104,31
A*,0.0010001659,150,53
BA*,0.0020000935,149,53
EBA*,0.0020000935,141,53
DIJKSTRA,0.0010025501,260,53
DFS_NORMAL,0.0,221,157
DFS_LIM,0.0009999275,361,157
BFS,0.0,475,167
A*,0.0019991398,326,175
BA*,0.0030002594,457,175
EBA*,0.0020000935,345,175
DIJKSTRA,0.0009996891,418,175
DFS_NORMAL,0.0010025501,319,579
DFS_LIM,0.0019972324,617,437
BFS,0.0010004044,597,451
A*,0.0009999275,76,62
BA*,0.0020005703,118,62
EBA*,0.0019996166,103,62
DIJKSTRA,0.0,89,62
DFS_NORMAL,0.0010001659,378,672
DFS_LIM,0.0,301,162
BFS,0.0,120,62
A*,0.002001524,90,30
BA*,0.0019981861,107,30
EBA*,0.0020005703,105,30
DIJKSTRA,0.0009999275,194,30
DFS_NORMAL,0.0,263,338
DFS_LIM,0.0,101,44
BFS,0.0,191,44
A*,0.0020000935,322,58
BA*,0.001999855,39,58
EBA*,0.0020003319,41,58
DIJKSTRA,0.0019996166,538,58
DFS_NORMAL,0.0020000935,691,302
DFS_LIM,0.0010025501,40,58
BFS,0.0009975433,97,58
A*,0.0010001659,60,33
BA*,0.0019993782,63,33
EBA*,0.001999855,64,33
DIJKSTRA,0.0010020733,116,33
DFS_NORMAL,0.000998497,575,983
DFS_LIM,0.0,79,33
BFS,0.0,216,33
A*,0.0009999275,57,19
BA*,0.0020031929,70,19
EBA*,0.0019996166,75,19
DIJKSTRA,0.0009996891,91,19
DFS_NORMAL,0.0,368,251
DFS_LIM,0.0,138,19
BFS,0.0,118,19
A*,0.0010004044,219,78
BA*,0.0020000935,142,96
EBA*,0.0020000935,137,96
DIJKSTRA,0.001999855,383,78
DFS_NORMAL,0.0009999275,284,274
DFS_LIM,0.0009999275,566,100
BFS,0.0010004044,218,100
A*,0.0010004044,34,26
BA*,0.0019996166,46,26
EBA*,0.001999855,41,26
DIJKSTRA,0.0,38,26
DFS_NORMAL,0.0,288,328
DFS_LIM,0.0,53,30
BFS,0.0,63,26
A*,0.0009999275,8,8
BA*,0.0010023117,10,8
EBA*,0.0019993782,10,8
DIJKSTRA,0.0010001659,17,8
DFS_NORMAL,0.0009999275,105,432
DFS_LIM,0.0,26,8
BFS,0.0,18,8
A*,0.0009999275,11,152
BA*,0.0020003319,15,152
EBA*,0.0010018349,13,152
DIJKSTRA,0.0,16,152
DFS_NORMAL,0.0010001659,535,758
DFS_LIM,0.0,93,152
BFS,0.0,24,152
A*,0.0009999275,24,21
BA*,0.0019996166,34,21
EBA*,0.0019996166,39,21
DIJKSTRA,0.0,93,21
DFS_NORMAL,0.0,21,21
DFS_LIM,0.0,22,21
BFS,0.0,110,21
A*,0.0010001659,136,47
BA*,0.0020003319,141,47
EBA*,0.0020003319,128,47
DIJKSTRA,0.0010020733,156,47
DFS_NORMAL,0.0010006428,408,947
DFS_LIM,0.0,460,297
BFS,0.0010020733,262,283
A*,0.0010001659,84,41
BA*,0.0019991398,108,41
EBA*,0.0020003319,114,41
DIJKSTRA,0.0010023117,123,41
DFS_NORMAL,0.0010018349,794,347
DFS_LIM,0.0,229,283
BFS,0.0,221,41
A*,0.0010001659,88,56
BA*,0.0020036697,134,56
EBA*,0.0019965172,93,56
DIJKSTRA,0.0010018349,190,56
DFS_NORMAL,0.0009980202,199,56
DFS_LIM,0.0009999275,308,60
BFS,0.0,198,56
A*,0.0009996891,2,2
BA*,0.0010020733,2,2
EBA*,0.0019996166,2,2
DIJKSTRA,0.0010020733,3,2
DFS_NORMAL,0.0,2,2
DFS_LIM,0.0,2,2
BFS,0.0,3,2
A*,0.0009999275,81,93
BA*,0.0020000935,43,93
EBA*,0.0010001659,30,93
DIJKSTRA,0.0010020733,87,93
DFS_NORMAL,0.0,23,93
DFS_LIM,0.0,69,93
BFS,0.0,84,93
A*,0.0009996891,105,99
BA*,0.0020003319,162,99
EBA*,0.0019996166,117,99
DIJKSTRA,0.0009999275,124,99
DFS_NORMAL,0.0,57,99
DFS_LIM,0.0009996891,260,99
BFS,0.0010020733,263,99
A*,0.0009996891,106,59
BA*,0.0020000935,106,59
EBA*,0.001999855,99,59
DIJKSTRA,0.0010001659,126,59
DFS_NORMAL,0.0010020733,629,471
DFS_LIM,0.0,127,411
BFS,0.0,442,59
A*,0.001996994,161,49
BA*,0.0020020008,60,49
EBA*,0.001999855,48,49
DIJKSTRA,0.0010020733,284,49
DFS_NORMAL,0.0010001659,399,347
DFS_LIM,0.0,52,53
BFS,0.0009989738,94,53
A*,0.0010001659,4,4
BA*,0.0019996166,5,4
EBA*,0.0010018349,5,4
DIJKSTRA,0.0,8,4
DFS_NORMAL,0.0,175,462
DFS_LIM,0.0,147,4
BFS,0.0,8,4
A*,0.0009996891,124,107
BA*,0.0010023117,37,107
EBA*,0.0020000935,62,107
DIJKSTRA,0.0020010471,342,107
DFS_NORMAL,0.0019993782,818,107
DFS_LIM,0.0010020733,100,107
BFS,0.0,33,107
A*,0.0009996891,71,31
BA*,0.0010018349,62,31
EBA*,0.0019989014,61,31
DIJKSTRA,0.0010023117,118,31
DFS_NORMAL,0.0010018349,490,969
DFS_LIM,0.000998497,114,33
BFS,0.0009996891,96,55
A*,0.0009994507,48,24
BA*,0.0019981861,68,24
EBA*,0.0019996166,55,24
DIJKSTRA,0.0,83,24
DFS_NORMAL,0.0009994507,369,886
DFS_LIM,0.0010004044,64,24
BFS,0.0,85,24
A*,0.0009996891,73,40
BA*,0.0020008087,67,40
EBA*,0.0020000935,67,40
DIJKSTRA,0.0009999275,158,40
DFS_NORMAL,0.0,322,818
DFS_LIM,0.0,172,44
BFS,0.0010015965,184,40
A*,0.0020000935,168,98
BA*,0.0029997826,224,98
EBA*,0.0020000935,171,98
DIJKSTRA,0.0010004044,249,98
DFS_NORMAL,0.0,108,380
DFS_LIM,0.0,444,106
BFS,0.0009980202,251,134
A*,0.0019996166,301,93
BA*,0.0020010471,173,93
EBA*,0.0020003319,130,93
DIJKSTRA,0.002001524,510,93
DFS_NORMAL,0.0009999275,440,721
DFS_LIM,0.0010023117,273,121
BFS,0.0009989738,757,115
A*,0.0029995441,723,204
BA*,0.0020003319,494,204
EBA*,0.0029997826,425,204
DIJKSTRA,0.003000021,773,204
DFS_NORMAL,0.0010023117,401,758
DFS_LIM,0.0010006428,391,294
BFS,0.0009999275,282,500
A*,0.0010001659,128,64
BA*,0.0020003319,157,64
EBA*,0.0019993782,156,64
DIJKSTRA,0.0010004044,192,64
DFS_NORMAL,0.0009996891,322,918
DFS_LIM,0.0,282,66
BFS,0.0009996891,355,116
A*,0.0009970665,85,49
BA*,0.0020000935,99,49
EBA*,0.0020003319,108,49
DIJKSTRA,0.0010011196,135,49
DFS_NORMAL,0.0009987354,563,531
DFS_LIM,0.0,404,63
BFS,0.0009982586,233,49
A*,0.0009999275,40,31
BA*,0.0020003319,54,31
EBA*,0.0010020733,41,31
DIJKSTRA,0.0010004044,44,31
DFS_NORMAL,0.0019996166,703,745
DFS_LIM,0.0010001659,116,31
BFS,0.0,81,31
A*,0.0029997826,639,243
BA*,0.0040006638,575,263
EBA*,0.0029997826,458,263
DIJKSTRA,0.0020005703,785,243
DFS_NORMAL,0.0,107,283
DFS_LIM,0.0,116,243
BFS,0.0009975433,406,243
A*,0.0030002594,750,159
BA*,0.0029997826,394,159
EBA*,0.001999855,404,159
DIJKSTRA,0.0020003319,771,159
DFS_NORMAL,0.0009999275,627,345
DFS_LIM,0.0010020733,467,183
BFS,0.0019977093,772,159
A*,0.0,17,65
BA*,0.0020022392,28,65
EBA*,0.0019977093,21,65
DIJKSTRA,0.0,18,65
DFS_NORMAL,0.0,15,65
DFS_LIM,0.0,15,65
BFS,0.0009996891,19,65
A*,0.0010004044,45,30
BA*,0.001999855,60,30
EBA*,0.0019996166,46,30
DIJKSTRA,0.0,48,30
DFS_NORMAL,0.0009999275,651,872
DFS_LIM,0.0,126,30
BFS,0.0,122,30
A*,0.0,33,18
BA*,0.0019996166,35,18
EBA*,0.0020000935,33,18
DIJKSTRA,0.0,47,18
DFS_NORMAL,0.0,18,18
DFS_LIM,0.0,18,18
BFS,0.0,47,18
A*,0.0009999275,55,36
BA*,0.0010018349,63,36
EBA*,0.0019996166,59,36
DIJKSTRA,0.0010001659,68,36
DFS_NORMAL,0.0010015965,803,46
DFS_LIM,0.0,106,40
BFS,0.0,97,40
A*,0.0009975433,6,16
BA*,0.0020003319,10,16
EBA*,0.0020003319,19,16
DIJKSTRA,0.0,10,16
DFS_NORMAL,0.0009999275,732,1006
DFS_LIM,0.0,22,16
BFS,0.0,9,16
A*,0.0030009747,653,103
BA*,0.001999855,415,107
EBA*,0.0029993057,320,107
DIJKSTRA,0.0020003319,776,103
DFS_NORMAL,0.0010023117,560,767
DFS_LIM,0.0010004044,709,323
BFS,0.0,309,349
A*,0.0009999275,5,5
BA*,0.0020000935,6,5
EBA*,0.001999855,5,5
DIJKSTRA,0.0,9,5
DFS_NORMAL,0.0,5,5
DFS_LIM,0.0009996891,5,5
BFS,0.0,9,5
A*,0.0009999275,157,112
BA*,0.0020003319,244,112
EBA*,0.0020000935,213,112
DIJKSTRA,0.0010020733,161,112
DFS_NORMAL,0.0010006428,404,644
DFS_LIM,0.0010004044,807,118
BFS,0.0,168,112
A*,0.0029995441,665,276
BA*,0.0039999485,741,276
EBA*,0.0040004253,716,276
DIJKSTRA,0.001999855,680,276
DFS_NORMAL,0.0010001659,441,352
DFS_LIM,0.0010015965,779,280
BFS,0.0009996891,685,390
A*,0.001999855,609,170
BA*,0.0020000935,71,170
EBA*,0.0010015965,60,170
DIJKSTRA,0.0019984245,738,170
DFS_NORMAL,0.0010015965,679,302
DFS_LIM,0.0,217,170
BFS,0.0,107,170
A*,0.0,23,12
BA*,0.001999855,21,12
EBA*,0.0020029545,26,12
DIJKSTRA,0.0,35,12
DFS_NORMAL,0.0,22,12
DFS_LIM,0.0,119,12
BFS,0.0,37,12
A*,0.0010018349,89,38
BA*,0.0019977093,89,38
EBA*,0.0020000935,75,38
DIJKSTRA,0.0010001659,126,38
DFS_NORMAL,0.0010018349,387,792
DFS_LIM,0.0009980202,159,38
BFS,0.0009996891,161,38
A*,0.0019996166,169,48
BA*,0.0020000935,179,52
EBA*,0.0020000935,170,48
DIJKSTRA,0.0010001659,278,48
DFS_NORMAL,0.0,492,518
DFS_LIM,0.0010008812,318,150
BFS,0.0009970665,358,48
A*,0.0010001659,248,92
BA*,0.001996994,314,92
EBA*,0.0020003319,273,92
DIJKSTRA,0.0010015965,414,92
DFS_NORMAL,0.0010004044,756,444
DFS_LIM,0.0010027885,500,190
BFS,0.0,186,186
A*,0.0009999275,5,5
BA*,0.001999855,6,5
EBA*,0.001999855,5,5
DIJKSTRA,0.0,9,5
DFS_NORMAL,0.0,5,5
DFS_LIM,0.0010008812,5,5
BFS,0.0,9,5
A*,0.0010001659,264,123
BA*,0.0019979477,289,123
EBA*,0.0020005703,272,123
DIJKSTRA,0.0010001659,376,123
DFS_NORMAL,0.0,60,123
DFS_LIM,0.0010001659,57,125
BFS,0.0010011196,179,125
A*,0.0010001659,20,11
BA*,0.0010020733,26,11
EBA*,0.001996994,19,11
DIJKSTRA,0.0010001659,38,11
DFS_NORMAL,0.0,232,169
DFS_LIM,0.0,74,11
BFS,0.0,35,11
A*,0.0020003319,729,241
BA*,0.0019996166,165,241
EBA*,0.001999855,160,241
DIJKSTRA,0.001999855,745,241
DFS_NORMAL,0.0009999275,621,1075
DFS_LIM,0.0010011196,340,513
BFS,0.0009980202,260,241
A*,0.0029997826,794,258
BA*,0.0030002594,407,258
EBA*,0.003000021,429,258
DIJKSTRA,0.0020000935,796,258
DFS_NORMAL,0.0,38,542
DFS_LIM,0.0009996891,109,542
BFS,0.0010001659,135,530
A*,0.0010004044,58,32
BA*,0.0010006428,55,32
EBA*,0.001999855,60,32
DIJKSTRA,0.0010023117,129,32
DFS_NORMAL,0.0009999275,424,556
DFS_LIM,0.0010004044,145,32
BFS,0.0009994507,175,32
A*,0.0010001659,141,63
BA*,0.0020000935,167,63
EBA*,0.0019996166,151,63
DIJKSTRA,0.0020000935,453,63
DFS_NORMAL,0.0010023117,669,697
DFS_LIM,0.0,143,407
BFS,0.0009994507,176,63
A*,0.0010001659,84,337
BA*,0.0019996166,118,337
EBA*,0.0020000935,104,337
DIJKSTRA,0.0010023117,117,337
DFS_NORMAL,0.0,70,351
DFS_LIM,0.0,166,381
BFS,0.0,152,367
A*,0.0020003319,384,96
BA*,0.001999855,77,96
EBA*,0.001999855,72,96
DIJKSTRA,0.0009999275,577,96
DFS_NORMAL,0.0010020733,516,872
DFS_LIM,0.0010001659,733,758
BFS,0.0,72,124
A*,0.0,24,14
BA*,0.001999855,24,14
EBA*,0.0020008087,26,14
DIJKSTRA,0.0,49,14
DFS_NORMAL,0.0,18,14
DFS_LIM,0.0,18,14
BFS,0.0,51,14
A*,0.0009999275,167,91
BA*,0.0020000935,258,91
EBA*,0.0020000935,171,91
DIJKSTRA,0.0009999275,251,91
DFS_NORMAL,0.0010023117,319,579
DFS_LIM,0.0,346,579
BFS,0.000998497,260,91
A*,0.0009996891,51,45
BA*,0.0020000935,64,45
EBA*,0.0019993782,57,45
DIJKSTRA,0.0,53,45
DFS_NORMAL,0.0,48,73
DFS_LIM,0.0,230,45
BFS,0.0,65,303
A*,0.0020012856,439,164
BA*,0.0029990673,464,164
EBA*,0.003000021,471,164
DIJKSTRA,0.0020000935,653,164
DFS_NORMAL,0.0010001659,188,750
DFS_LIM,0.0,357,164
BFS,0.0009982586,543,200
A*,0.0009999275,73,30
BA*,0.0020000935,116,30
EBA*,0.0019996166,81,30
DIJKSTRA,0.0,129,30
DFS_NORMAL,0.0019984245,738,444
DFS_LIM,0.0010001659,224,30
BFS,0.0010015965,109,212
A*,0.0009996891,157,58
BA*,0.0020000935,115,58
EBA*,0.001999855,112,58
DIJKSTRA,0.0009999275,194,58
DFS_NORMAL,0.0010001659,627,654
DFS_LIM,0.0010023117,446,62
BFS,0.0,289,58
A*,0.0019991398,256,75
BA*,0.0029997826,276,75
EBA*,0.003000021,276,75
DIJKSTRA,0.0020000935,440,75
DFS_NORMAL,0.0010004044,525,455
DFS_LIM,0.0010001659,275,89
BFS,0.0009999275,410,75
A*,0.0020000935,409,125
BA*,0.003000021,280,125
EBA*,0.003000021,253,125
DIJKSTRA,0.0020003319,583,125
DFS_NORMAL,0.0,95,125
DFS_LIM,0.0,145,125
BFS,0.0009999275,585,125
A*,0.0010001659,87,47
BA*,0.001999855,91,47
EBA*,0.0020000935,90,47
DIJKSTRA,0.0010001659,223,47
DFS_NORMAL,0.0009999275,779,443
DFS_LIM,0.0,168,55
BFS,0.001001358,386,143
A*,0.0010004044,13,8
BA*,0.0010015965,16,8
EBA*,0.0020000935,17,8
DIJKSTRA,0.0010023117,24,8
DFS_NORMAL,0.0009973049,8,8
DFS_LIM,0.0,8,8
BFS,0.0,26,8
A*,0.0029976368,687,155
BA*,0.0020000935,23,155
EBA*,0.0009999275,41,155
DIJKSTRA,0.0020010471,766,155
DFS_NORMAL,0.0,11,155
DFS_LIM,0.0,11,155
BFS,0.0010004044,22,155
A*,0.0010008812,42,23
BA*,0.0020003319,58,23
EBA*,0.001999855,71,23
DIJKSTRA,0.0,141,23
DFS_NORMAL,0.0009987354,256,181
DFS_LIM,0.0009992123,140,33
BFS,0.0010001659,143,23
A*,0.0010001659,38,25
BA*,0.0019972324,57,25
EBA*,0.0020008087,44,25
DIJKSTRA,0.0,142,25
DFS_NORMAL,0.0009982586,338,981
