Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS,128.9999485,43523,55748
DFS_LIM,138.0009651,44053,55748
DFS,188.0002022,78846,82227
DFS_LIM,172.00016979999998,67077,82227
DFS,240.0000095,101871,122513
DFS_LIM,275.0005722,116898,122513
DFS,167.0031548,65220,76836
DFS_LIM,235.9964848,104745,76836
DFS,370.00036240000003,184825,65201
DFS_LIM,387.0005608,189060,65201
DFS,148.0002403,53126,85186
DFS_LIM,166.0001278,61768,85186
DFS,231.000185,100440,81688
DFS_LIM,242.9997921,104025,81688
DFS,342.000246,160449,76852
DFS_LIM,320.0008869,145014,76852
DFS,278.999567,135918,50433
DFS_LIM,123.9998341,39704,83913
DFS,185.9993935,74908,88041
DFS_LIM,194.99993320000002,78246,88041
DFS,279.0005207,123533,118771
DFS_LIM,288.00010679999997,124121,118771
DFS,209.99979969999998,82873,114797
DFS_LIM,283.9999199,120729,114797
DFS,253.99994850000002,110373,72629
DFS_LIM,182.0003986,70179,72629
DFS,112.998724,38156,34562
DFS_LIM,245.99981309999998,111371,34562
DFS,261.99913019999997,119449,111894
DFS_LIM,267.99917220000003,121115,111894
DFS,205.00016209999998,86303,48487
DFS_LIM,233.9987755,101826,48487
DFS,218.9993858,90697,86853
DFS_LIM,243.9987659,101888,86853
DFS,74.00012020000001,17187,16881
DFS_LIM,72.9994774,17432,16881
DFS,267.9998875,120722,94016
DFS_LIM,280.9996605,126545,94016
DFS,271.0130215,113272,171984
DFS_LIM,309.9999428,131391,171984
DFS,174.99995230000002,69801,84950
DFS_LIM,180.9999943,72964,84950
DFS,229.9976349,97559,106263
DFS_LIM,322.0000267,147609,106263
DFS,215.000391,87857,193191
DFS_LIM,208.9998722,81022,193191
DFS,250.00095369999997,112259,73597
DFS_LIM,261.99913019999997,115627,73597
DFS,286.0002518,130410,75705
DFS_LIM,210.0019455,86332,75705
DFS,207.0000172,83788,94679
DFS_LIM,212.99982070000001,84840,94679
DFS,345.000267,156503,153960
DFS_LIM,356.9998741,157225,153960
DFS,218.00088879999998,89900,110890
DFS_LIM,226.9999981,95766,110890
DFS,284.001112,127748,112468
DFS_LIM,302.9994965,135766,112468
DFS,249.9995232,113950,64609
DFS_LIM,226.9999981,89939,91669
DFS,142.99941059999998,55705,43415
DFS_LIM,158.99968149999998,62268,43415
DFS,289.0007496,134017,76357
DFS_LIM,312.9985332,144086,76357
DFS,331.00008959999997,161889,76273
DFS_LIM,236.0010147,104421,76273
DFS,55.0000668,7233,14377
DFS_LIM,60.999870300000005,10605,14377
DFS,106.0004234,33607,41758
DFS_LIM,107.9986095,34415,41758
DFS,279.99925609999997,132301,33818
DFS_LIM,296.9996929,139234,33818
DFS,317.9991245,140969,148231
DFS_LIM,329.9865723,141673,148231
DFS,238.00086979999998,103021,75039
DFS_LIM,313.99869920000003,144279,75039
DFS,93.00041200000001,25635,65249
DFS_LIM,224.0002155,101053,65249
DFS,320.0013638,156859,38917
DFS_LIM,262.0003223,119381,38917
DFS,185.9986782,73143,104653
DFS_LIM,315.99903109999997,144640,104653
DFS,303.99942400000003,137074,119673
DFS_LIM,373.9993572,171838,119673
DFS,177.0000458,74844,32073
DFS_LIM,234.000206,105296,32073
DFS,329.99992369999995,150793,157684
DFS_LIM,336.99989320000003,150820,157684
DFS,382.99965860000003,198422,18734
DFS_LIM,386.0127926,193185,18734
DFS,394.00053019999996,202444,17733
DFS_LIM,407.9999924,202806,17733
DFS,251.0001659,110488,108134
DFS_LIM,192.9991245,75877,108134
DFS,391.99995989999996,199518,26728
DFS_LIM,426.0015488,202134,26728
DFS,315.0041103,145067,146470
DFS_LIM,326.0014057,145989,146470
DFS,87.99886699999999,22587,48152
DFS_LIM,90.0058746,23107,48152
DFS,282.999754,130749,136154
DFS_LIM,287.987709,131157,136154
DFS,257.0002079,112373,100439
DFS_LIM,270.9991932,118973,100439
DFS,190.9999847,81034,30416
DFS_LIM,205.00016209999998,86996,30416
DFS,159.00135039999998,60169,51094
DFS_LIM,166.000843,62683,51094
DFS,173.999548,67401,105781
DFS_LIM,175.9998798,67721,105781
DFS,319.0004826,143252,117991
DFS_LIM,401.9994736,184810,117991
DFS,174.0005016,70673,64394
DFS_LIM,167.0012474,64976,64394
DFS,154.9999714,56221,68702
DFS_LIM,190.9985542,75067,68702
DFS,296.0002422,141090,59908
DFS_LIM,349.00021549999997,165583,59908
DFS,194.999218,82798,41501
DFS_LIM,124.0005493,39445,41501
DFS,123.99888039999999,45257,32363
DFS_LIM,129.0011406,47610,32363
DFS,388.0000114,198814,29031
DFS_LIM,406.0013294,202587,29031
DFS,203.9999962,84151,65887
DFS_LIM,217.0009613,89874,65887
DFS,159.9903107,55050,131148
DFS_LIM,216.00031850000002,85307,131148
DFS,235.0008488,96121,92013
DFS_LIM,241.9991493,98605,92013
DFS,273.9989758,131834,66158
DFS_LIM,288.99979590000004,136408,66158
DFS,343.99914739999997,168054,83996
DFS_LIM,362.0009422,171562,83996
DFS,315.99974629999997,137859,162511
DFS_LIM,332.0014477,150886,129963
DFS,384.0000629,195333,50298
DFS_LIM,393.0001259,197900,50298
DFS,187.9997253,72433,97551
DFS_LIM,210.0000381,81698,97551
DFS,124.0000725,42742,55258
DFS_LIM,179.0003777,72941,55258
DFS,170.0000763,69184,59756
DFS_LIM,178.9996624,71474,59756
DFS,301.0001183,140976,78422
DFS_LIM,358.0002785,169454,78422
DFS,340.9996033,157946,116701
DFS_LIM,353.9993763,158566,116701
DFS,347.9990959,168514,75571
DFS_LIM,367.99931530000003,175162,75571
DFS,291.99910159999996,135859,112545
DFS_LIM,299.0007401,136925,112545
DFS,106.9998741,35751,29322
DFS_LIM,90.00015259999999,24854,29322
DFS,259.9992752,111646,115503
DFS_LIM,263.99993900000004,112640,115503
DFS,201.9996643,82072,67665
DFS_LIM,206.0000896,82384,67665
DFS,230.99994660000002,93716,94028
DFS_LIM,248.00062179999998,99758,94028
DFS,228.99985310000002,107790,21798
DFS_LIM,107.0001125,35113,21798
DFS,320.0001717,156914,37479
DFS_LIM,392.99917220000003,191000,37479
DFS,286.0002518,130956,97066
DFS_LIM,296.00858689999995,131712,97066
DFS,263.9992237,120445,71421
DFS_LIM,362.0009422,172499,71421
DFS,42.9992676,2101,2527
DFS_LIM,48.000812499999995,4251,2527
DFS,360.0001335,176532,97143
DFS_LIM,381.0007572,181956,97143
DFS,319.999218,155449,44428
DFS_LIM,179.00013919999998,74864,44428
DFS,128.9987564,46029,55943
DFS_LIM,234.0009212,103262,55943
DFS,329.00142669999997,160953,78836
DFS_LIM,338.9999866,160513,78836
DFS,174.0005016,65806,81298
DFS_LIM,188.000679,71023,81298
DFS,207.00097079999998,81289,115529
DFS_LIM,278.0003548,119851,115529
DFS,292.0005322,128314,132083
DFS_LIM,297.9977131,129080,132083
DFS,365.0000095,175930,114798
DFS_LIM,374.0007877,176068,114798
DFS,279.0000439,130162,47842
DFS_LIM,290.9998894,130926,47842
DFS,361.99927329999997,173740,115351
DFS_LIM,364.000082,171517,115351
DFS,396.0001469,196159,69801
DFS_LIM,404.00099750000004,196663,69801
DFS,309.99970440000004,151972,41049
DFS_LIM,241.0006523,106815,41049
DFS,160.9997749,64223,45572
DFS_LIM,377.0003319,182718,45572
DFS,342.99921989999996,163487,76106
DFS_LIM,353.99770739999997,163725,76106
DFS,152.9991627,61064,75964
DFS_LIM,154.00004389999998,59833,75964
DFS,236.00006100000002,108031,55193
DFS_LIM,251.0001659,113835,55193
DFS,184.9999428,70604,80360
DFS_LIM,260.0002289,109962,80360
DFS,101.9985676,30757,58485
DFS_LIM,111.000061,35147,58485
DFS,378.000021,184417,133869
DFS_LIM,340.0011063,153869,69403
DFS,325.9992599,149232,124563
DFS_LIM,352.9999256,158830,124563
DFS,160.00080110000002,65914,47554
DFS_LIM,204.000473,88389,47554
DFS,286.9997025,137611,110489
DFS_LIM,336.9891644,158507,110489
DFS,270.99967000000004,114758,130550
DFS_LIM,284.0001583,119080,130550
DFS,178.00045010000002,73365,103140
DFS_LIM,333.99987219999997,159033,103140
DFS,321.0008144,139020,178311
DFS_LIM,338.0002975,142881,178311
DFS,145.0006962,58830,38838
DFS_LIM,257.00068469999997,117625,38838
DFS,290.9989357,138721,38338
DFS_LIM,302.9985428,142441,38338
DFS,284.0001583,128895,84145
DFS_LIM,295.0005531,132901,84145
DFS,288.0005836,127180,89920
DFS_LIM,313.00854680000003,136905,89920
DFS,308.0003262,142831,140417
DFS_LIM,248.0003834,105680,140417
DFS,240.9999371,101201,74564
DFS_LIM,244.9994087,101575,74564
DFS,167.0002937,70314,57680
DFS_LIM,265.999794,123652,57680
DFS,351.00054739999996,160751,175644
DFS_LIM,366.0006523,162813,175644
DFS,296.9982624,140972,54034
DFS_LIM,297.99985890000005,141431,54034
DFS,133.0001354,42606,99562
DFS_LIM,139.0001774,44847,99562
DFS,375.99968909999996,192360,37442
DFS_LIM,223.0000496,98130,37442
DFS,183.9993,72247,102037
DFS_LIM,223.0000496,90346,102037
DFS,216.00127220000002,91472,49900
DFS_LIM,221.9893932,92591,49900
DFS,276.0000229,123997,70757
DFS_LIM,284.0006351,124925,70757
DFS,173.9993095,69496,75202
DFS_LIM,184.99898910000002,71294,75202
DFS,266.0009861,117524,107324
DFS_LIM,271.0008621,118676,107324
DFS,281.0001373,121201,136879
DFS_LIM,355.9997082,158896,136879
DFS,287.0004177,122993,121997
DFS_LIM,307.00802799999997,132544,121997
DFS,245.0003624,103827,83358
DFS_LIM,249.0091324,102252,83358
DFS,155.00020980000002,57022,81558
DFS_LIM,323.9991665,150381,81558
DFS,287.9998684,137698,63310
DFS_LIM,211.00020410000002,89566,63310
DFS,131.99996950000002,48316,27370
DFS_LIM,127.9995441,46062,27370
DFS,322.99757,154230,75789
DFS_LIM,336.9994164,156170,75789
DFS,220.99995610000002,93681,92935
DFS_LIM,317.0006275,143019,92935
DFS,175.0004292,66537,122983
DFS_LIM,223.0000496,91847,122983
DFS,338.9995098,162013,59839
DFS_LIM,238.00969120000002,101561,59839
DFS,356.00090029999996,166847,141519
DFS_LIM,379.99987600000003,175180,141519
DFS,131.99996950000002,44152,70712
DFS_LIM,162.0008945,59834,70712
DFS,299.9868393,135559,122251
DFS_LIM,318.99976730000003,141069,122251
DFS,153.999567,56653,125893
DFS_LIM,360.9998226,168183,125893
DFS,395.0006962,202677,40261
DFS_LIM,332.9985142,162269,40261
DFS,160.00080110000002,60806,48623
DFS_LIM,163.99979589999998,61822,48623
DFS,279.9999714,118866,178343
DFS_LIM,265.008688,106352,178343
DFS,261.00015640000004,117590,50920
DFS_LIM,307.9998493,140193,50920
DFS,332.0002556,156314,115371
DFS_LIM,348.9997387,161178,115371
DFS,380.0010681,191312,54318
DFS_LIM,394.0002918,194135,54318
DFS,291.9998169,128990,139799
DFS_LIM,305.9990406,131948,139799
DFS,62.0007515,9913,18531
DFS_LIM,334.0001106,161844,18531
DFS,305.0010204,148919,34510
DFS_LIM,383.00037380000003,187781,34510
DFS,244.00115010000002,116960,17623
DFS_LIM,85.00075340000001,23837,17623
DFS,356.0006618,174917,115731
DFS_LIM,291.0103798,134955,115731
DFS,275.0005722,123657,86417
DFS_LIM,297.9991436,133321,86417
DFS,336.9867802,151374,140610
DFS_LIM,346.9979763,152688,140610
DFS,285.0005627,123897,114631
DFS_LIM,278.9998055,118146,114631
DFS,233.0024242,102040,64956
DFS_LIM,381.0002804,181725,64956
DFS,269.0007687,110901,136217
DFS_LIM,340.9991264,150261,136217
DFS,235.9998226,94940,133647
DFS_LIM,286.9987488,121089,133647
DFS,152.00209619999998,50775,121146
DFS_LIM,297.99985890000005,130818,121146
DFS,286.99994089999996,122050,122916
DFS_LIM,328.0000687,142322,122916
DFS,269.0002918,116706,101475
DFS_LIM,318.000555,140808,101475
DFS,356.00018500000004,159579,149738
DFS_LIM,380.9998035,170075,149738
DFS,137.0010376,48784,89668
DFS_LIM,140.9871578,49121,89668
DFS,139.9991512,50603,101531
DFS_LIM,183.9990616,74013,101531
DFS,281.001091,132487,60134
DFS_LIM,287.0004177,132515,60134
DFS,319.0002441,156249,49230
DFS_LIM,332.0000172,157051,49230
DFS,155.99918369999997,57935,44985
DFS_LIM,188.9994144,76078,44985
DFS,397.9997635,201484,35066
DFS_LIM,405.0002098,201876,35066
DFS,381.99996949999996,190967,67168
DFS_LIM,401.0007381,195097,67168
DFS,106.9998741,34890,48631
DFS_LIM,349.99918940000003,169390,48631
DFS,287.0001793,129141,99949
DFS_LIM,316.00737569999995,142806,99949
DFS,199.99933240000001,88890,46682
DFS_LIM,141.0009861,54652,46682
DFS,371.0000515,185474,22400
DFS_LIM,379.99987600000003,186880,22400
DFS,319.9999332,151173,79590
DFS_LIM,284.0003967,126515,79590
DFS,284.0001583,125683,88903
DFS_LIM,347.0008373,156922,88903
DFS,82.0000172,20186,81948
DFS_LIM,89.00070190000001,23276,81948
DFS,184.9994659,67449,126403
DFS_LIM,212.0001316,80841,126403
DFS,364.0015125,177029,72143
DFS_LIM,373.9998341,178552,72143
DFS,312.00098990000004,149785,42243
DFS_LIM,327.0015717,152799,42243
DFS,189.99981879999999,83982,39065
DFS_LIM,87.9998207,23253,39065
DFS,180.9999943,72322,49127
DFS_LIM,189.9988651,73146,49127
DFS,167.99974440000003,61349,173305
DFS_LIM,237.99991609999998,100045,173305
DFS,324.00035859999997,162243,11075
DFS_LIM,101.0000706,32506,11075
DFS,99.9975204,32769,32359
DFS_LIM,102.0002365,33123,32359
DFS,192.0003891,75136,107252
DFS_LIM,200.0031471,77646,107252
DFS,171.0000038,65117,124611
DFS_LIM,185.9998703,71954,124611
DFS,137.9990578,47991,63815
DFS_LIM,207.9999447,84643,63815
DFS,180.9990406,66875,149329
DFS_LIM,222.9998112,90171,149329
DFS,150.0000954,61474,21952
DFS_LIM,160.00175480000001,64558,21952
DFS,185.9998703,79075,36370
DFS_LIM,191.0007,79728,36370
DFS,384.0000629,184535,90994
DFS_LIM,395.0002193,187551,90994
DFS,313.9998913,151131,96852
DFS_LIM,326.9999027,153289,96852
DFS,167.99974440000003,65220,80998
DFS_LIM,408.000946,194901,80998
DFS,222.9998112,89157,113395
DFS_LIM,327.0008564,146825,113395
DFS,198.00019260000002,81343,95941
DFS_LIM,203.9999962,81135,95941
DFS,175.00090600000001,64898,86031
DFS_LIM,190.9995079,73268,86031
DFS,309.00025370000003,141718,128487
DFS_LIM,301.0129929,132978,128487
DFS,217.99993519999998,89150,132124
DFS_LIM,236.00006100000002,96889,132124
DFS,393.0130005,199413,42252
DFS_LIM,403.9988518,199825,42252
DFS,190.0014877,75311,88250
DFS_LIM,194.0000057,75411,88250
DFS,127.0003319,43636,50222
DFS_LIM,129.999876,44100,50222
DFS,369.0004349,190137,6963
DFS_LIM,404.0091038,203455,6963
DFS,243.999958,111032,44476
DFS_LIM,258.9988708,115632,44476
DFS,238.99817470000002,99895,91575
DFS_LIM,247.9989529,102640,91575
DFS,223.0000496,83697,114321
DFS_LIM,221.9984531,81004,114321
DFS,306.00023269999997,140310,114042
DFS_LIM,329.9996853,150806,114042
DFS,175.9893894,69200,49220
DFS_LIM,183.00104140000002,72665,49220
DFS,388.00072670000003,193751,63692
DFS_LIM,375.00095369999997,179560,63692
DFS,342.0000076,162436,97752
DFS_LIM,355.99946980000004,165896,97752
DFS,164.0000343,63021,60051
DFS_LIM,177.0000458,70233,60051
DFS,240.0000095,91714,149966
DFS_LIM,279.0005207,112630,149966
DFS,161.9997025,59945,67370
DFS_LIM,356.0023308,166886,67370
DFS,348.9990234,166025,51455
DFS_LIM,354.9997807,167219,51455
DFS,142.0009136,50719,59347
DFS_LIM,145.99990839999998,52231,59347
DFS,338.00005910000004,153774,135439
DFS_LIM,349.99990460000004,154090,135439
DFS,193.00103190000002,78171,107905
DFS_LIM,206.9995403,85617,107905
DFS,166.0006046,63514,77066
DFS_LIM,189.99981879999999,75979,77066
DFS,283.0002308,123754,135910
DFS_LIM,289.9997234,125388,135910
DFS,67.00015069999999,12726,16184
DFS_LIM,67.9998398,13762,16184
DFS,92.0000076,27828,51769
DFS_LIM,92.9996967,27838,51769
DFS,149.00016779999999,54226,54110
DFS_LIM,160.9871387,57715,54110
DFS,172.9998589,74850,22076
DFS_LIM,175.9972572,75984,22076
DFS,102.9999256,30856,45418
DFS_LIM,111.99998860000001,35135,45418
DFS,172.0004082,65034,92400
DFS_LIM,179.00013919999998,67595,92400
DFS,375.99897380000004,186608,33068
DFS_LIM,388.9997005,190086,33068
DFS,148.9999294,53743,62317
DFS_LIM,153.9998055,56106,62317
DFS,324.0020275,153831,106923
DFS_LIM,221.0001945,91138,106923
DFS,170.0017452,67153,55675
DFS_LIM,182.9881668,69946,55675
DFS,395.0006962,203016,7516
DFS_LIM,215.9993649,97224,7516
DFS,251.0001659,103511,163215
DFS_LIM,246.999979,97778,163215
DFS,217.00000759999998,85782,110780
DFS_LIM,303.01070209999995,131908,110780
DFS,188.0011559,74743,134440
DFS_LIM,179.00013919999998,67429,134440
DFS,129.999876,46251,42041
DFS_LIM,362.000227,175019,42041
DFS,347.0005989,164978,124068
DFS_LIM,320.0004101,145861,124068
DFS,370.0010777,176762,97181
DFS_LIM,382.0009232,177566,97181
DFS,48.9990711,4565,6587
DFS_LIM,53.000927000000004,6713,6587
DFS,65.00029559999999,11818,17158
DFS_LIM,70.9996223,14951,17158
DFS,104.00009159999999,31747,96842
DFS_LIM,106.9991589,32436,96842
DFS,237.0011806,99819,87755
DFS_LIM,243.99948120000002,99981,87755
DFS,261.0008717,115061,100794
DFS_LIM,272.0000744,116697,100794
DFS,264.99891279999997,110987,117997
DFS_LIM,272.9992867,112657,117997
DFS,291.9988632,135048,64121
DFS_LIM,314.00084499999997,142974,64121
DFS,204.9992085,78586,127280
DFS_LIM,386.99913019999997,177446,127280
DFS,119.99964709999999,37189,52211
DFS_LIM,164.00098799999998,60807,52211
DFS,119.9865341,40629,35832
DFS_LIM,125.9987354,43289,35832
DFS,114.0005589,35472,41434
DFS_LIM,371.9990253,180253,41434
DFS,240.0012016,93906,162752
DFS_LIM,243.999958,93987,162752
DFS,210.9999657,93246,25950
DFS_LIM,214.9989605,93409,25950
DFS,365.9999371,179116,32059
DFS_LIM,169.0013409,64738,32059
DFS,250.0,113606,39593
DFS_LIM,362.9999161,171879,39593
DFS,97.0001221,27598,24497
DFS_LIM,98.0007648,27824,24497
DFS,200.9997368,78797,152265
DFS_LIM,245.000124,102098,152265
DFS,135.0016594,44556,55178
DFS_LIM,279.9999714,124442,55178
DFS,346.0001945,160943,131905
DFS_LIM,370.9995747,169744,131905
DFS,200.00100139999998,76507,128785
DFS_LIM,218.998909,83883,128785
DFS,268.9995766,121038,67690
DFS_LIM,279.0000439,123480,67690
DFS,164.9997234,64419,86181
DFS_LIM,399.00016780000004,189991,86181
DFS,176.9990921,71727,52303
DFS_LIM,127.00009349999999,39227,52303
DFS,233.9990139,106716,18669
DFS_LIM,388.9989853,189340,18669
DFS,361.00006099999996,178646,32977
DFS_LIM,371.999979,180128,32977
DFS,234.0006828,92940,130634
DFS_LIM,255.9998035,102552,130634
DFS,254.999876,103973,162752
DFS_LIM,257.999897,104487,162752
DFS,156.0118198,53608,88354
DFS_LIM,167.0002937,56680,88354
DFS,130.9998035,47487,50574
DFS_LIM,128.000021,44582,50574
DFS,109.99989509999999,32105,74970
DFS_LIM,116.0001755,34175,74970
DFS,82.0002556,19983,51191
DFS_LIM,278.9869308,129714,51191
DFS,223.0000496,87857,84009
DFS_LIM,231.000185,90837,84009
DFS,390.9990788,195440,82864
DFS_LIM,255.0003529,113981,82864
DFS,297.0006466,132919,131386
DFS_LIM,349.9996662,155953,131386
DFS,354.00032999999996,163627,138114
DFS_LIM,364.9983406,164265,138114
DFS,196.99931139999998,81098,54511
DFS_LIM,201.0023594,81496,54511
DFS,262.98689840000003,122892,64196
DFS_LIM,144.0007687,53772,64196
DFS,215.0011063,93429,33945
DFS_LIM,236.9997501,103509,33945
DFS,292.9997444,141094,36476
DFS_LIM,391.9997215,192389,36476
DFS,160.0000858,60344,61055
DFS_LIM,228.9993763,97552,61055
DFS,146.0011005,52897,47613
DFS_LIM,207.0000172,85635,47613
DFS,172.9991436,60681,98818
DFS_LIM,177.99973490000002,61224,98818
DFS,123.0008602,44652,38562
DFS_LIM,156.9988728,62200,38562
DFS,352.0009518,172442,26027
DFS_LIM,359.9867821,172560,26027
DFS,162.00017929999999,56100,101079
DFS_LIM,167.99974440000003,59142,101079
DFS,276.9999504,124249,60022
DFS_LIM,284.9862576,125013,60022
DFS,209.0001106,78901,110625
DFS_LIM,217.0138359,81979,110625
DFS,192.9998398,78996,55790
DFS_LIM,310.9998703,143436,55790
DFS,64.9998188,13658,12031
