Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
A*,0.0589985847,11311,472
BA*,0.0400009155,2976,472
EBA*,0.0389995575,2885,472
DIJKSTRA,0.0419979095,12600,472
DFS_NORMAL,0.0190019608,8707,8240
DFS_LIM,0.0239989758,11289,9608
BFS,0.0189993382,9915,612
A*,0.023999691,2631,227
BA*,0.0360004902,2013,227
EBA*,0.0360000134,2039,227
DIJKSTRA,0.0269999504,6691,227
DFS_NORMAL,0.0210001469,9239,11895
DFS_LIM,0.017999649,8489,7855
BFS,0.0150010586,7754,827
A*,0.0510001183,10928,523
BA*,0.0590004921,8948,523
EBA*,0.0610005856,9208,523
DIJKSTRA,0.0410006046,12429,523
DFS_NORMAL,0.021999836,10507,11871
DFS_LIM,0.02099967,10150,11625
BFS,0.0249993801,12916,1401
A*,0.0279994011,3616,404
BA*,0.0430011749,4185,404
EBA*,0.0440001488,4276,428
DIJKSTRA,0.0270006657,6987,404
DFS_NORMAL,0.0120010376,5054,6686
DFS_LIM,0.0149989128,7449,2228
BFS,0.0170004368,8736,722
A*,0.0220000744,1982,271
BA*,0.0369997025,2420,271
EBA*,0.03799963,2598,271
DIJKSTRA,0.0239999294,5982,271
DFS_NORMAL,0.0080001354,3167,5363
DFS_LIM,0.0069997311,2737,5657
BFS,0.015001297,7249,363
A*,0.0439999104,8911,562
BA*,0.0529999733,7000,644
EBA*,0.0489997864,5946,644
DIJKSTRA,0.0379989147,11245,562
DFS_NORMAL,0.0099987984,3925,7396
DFS_LIM,0.0149989128,6873,6440
BFS,0.0209999084,11230,1484
A*,0.044999361,9277,504
BA*,0.0519988537,7260,504
EBA*,0.0520000458,6863,526
DIJKSTRA,0.0360002518,10937,504
DFS_NORMAL,0.0130000114,5841,7798
DFS_LIM,0.0140004158,6817,7606
BFS,0.0210001469,11291,1300
A*,0.0340001583,5980,350
BA*,0.0370001793,2203,350
EBA*,0.0440003872,2385,350
DIJKSTRA,0.034001112,9206,350
DFS_NORMAL,0.0249972343,11303,8694
DFS_LIM,0.023001194,10907,7092
BFS,0.0199997425,9683,1336
A*,0.0589981079,12326,818
BA*,0.0439999104,4906,818
EBA*,0.0450000763,4956,818
DIJKSTRA,0.0409998894,12393,818
DFS_NORMAL,0.0039999485,915,1640
DFS_LIM,0.0050001144,1545,1646
BFS,0.0229997635,12415,1398
A*,0.052999258,11602,682
BA*,0.0489990711,6121,710
EBA*,0.0489983559,5894,710
DIJKSTRA,0.0399999619,12038,682
DFS_NORMAL,0.0040001869,629,868
DFS_LIM,0.01399827,6645,7062
BFS,0.0219993591,11223,870
A*,0.0610024929,11107,602
BA*,0.0420005322,2957,602
EBA*,0.0419995785,3503,602
DIJKSTRA,0.04500103,12856,602
DFS_NORMAL,0.0060005188,1661,4874
DFS_LIM,0.0120000839,5153,3478
BFS,0.0199997425,10064,1108
A*,0.0540006161,11639,526
BA*,0.0389988422,2707,526
EBA*,0.0389997959,3064,526
DIJKSTRA,0.0419998169,12481,526
DFS_NORMAL,0.0099978447,3800,8586
DFS_LIM,0.021999836,10534,8226
BFS,0.0189971924,9562,904
A*,0.028999567,4064,603
BA*,0.0429990292,4016,611
EBA*,0.0430004597,3825,611
DIJKSTRA,0.0299999714,7130,603
DFS_NORMAL,0.0160007477,6852,10267
DFS_LIM,0.0249996185,12098,8415
BFS,0.0180003643,9536,933
A*,0.0540003777,12392,623
BA*,0.0410003662,2193,623
EBA*,0.0369999409,2156,623
DIJKSTRA,0.0440001488,12861,623
DFS_NORMAL,0.0140001774,6224,6223
DFS_LIM,0.0120000839,4870,3647
BFS,0.0209999084,10535,623
A*,0.0489997864,10221,454
BA*,0.0350012779,1473,454
EBA*,0.0349984169,1683,454
DIJKSTRA,0.0430002213,12548,454
DFS_NORMAL,0.0110001564,4576,4988
DFS_LIM,0.0099999905,4470,4992
BFS,0.0119998455,5463,454
A*,0.0420002937,7874,441
BA*,0.0430014133,4477,441
EBA*,0.0419991016,4043,441
DIJKSTRA,0.0390005112,11229,441
DFS_NORMAL,0.0159986019,6919,7231
DFS_LIM,0.0179982185,8508,7219
BFS,0.0220000744,12360,849
A*,0.0340003967,6040,399
BA*,0.0499999523,6301,399
EBA*,0.0520000458,7127,399
DIJKSTRA,0.0300006866,8461,399
DFS_NORMAL,0.0090000629,3811,8185
DFS_LIM,0.0120005608,4973,8143
BFS,0.0190012455,10373,821
A*,0.0260024071,3536,318
BA*,0.0379984379,3063,318
EBA*,0.0379989147,2990,318
DIJKSTRA,0.0260033607,6794,318
DFS_NORMAL,0.0159971714,7326,9572
DFS_LIM,0.0160019398,8070,6310
BFS,0.0169997215,9475,1280
A*,0.0230002403,2853,264
BA*,0.0359997749,2402,266
EBA*,0.0370001793,2415,266
DIJKSTRA,0.0220003128,5443,264
DFS_NORMAL,0.0240004063,12976,3286
DFS_LIM,0.0230007172,13023,520
BFS,0.0130007267,7265,334
A*,0.0180008411,1312,166
BA*,0.0330007076,1144,166
EBA*,0.0340001583,1368,166
DIJKSTRA,0.0219979286,5266,166
DFS_NORMAL,0.0110001564,4440,9900
DFS_LIM,0.0149998665,6934,7696
BFS,0.0120003223,6370,166
A*,0.0490133762,10963,535
BA*,0.0479872227,5985,535
EBA*,0.0460002422,5670,535
DIJKSTRA,0.0390012264,11675,535
DFS_NORMAL,0.0209989548,9734,10971
DFS_LIM,0.0209999084,10285,9209
BFS,0.0209999084,11413,887
A*,0.0310001373,5698,516
BA*,0.0460004807,5493,516
EBA*,0.0449995995,5238,516
DIJKSTRA,0.0280022621,7875,516
DFS_NORMAL,0.0179994106,8771,6180
DFS_LIM,0.0100002289,4724,8484
BFS,0.0190029144,9738,610
A*,0.0550000668,13031,895
BA*,0.0399997234,3977,895
EBA*,0.0400002003,3716,895
DIJKSTRA,0.0420041084,13079,895
DFS_NORMAL,0.0170004368,7686,8775
DFS_LIM,0.0160000324,7406,10811
BFS,0.020001173,11238,1287
A*,0.0550026894,12873,717
BA*,0.0449998379,5503,737
EBA*,0.0459971428,5662,737
DIJKSTRA,0.0429728031,13025,717
DFS_NORMAL,0.018999815,9763,5029
DFS_LIM,0.0169997215,9172,3841
BFS,0.0200004578,10850,1959
A*,0.0550000668,12853,834
BA*,0.0469999313,6179,834
EBA*,0.0479998589,6282,834
DIJKSTRA,0.0409998894,12948,834
DFS_NORMAL,0.0220015049,10949,14590
DFS_LIM,0.021999836,10947,11636
BFS,0.0240001678,13249,1662
A*,0.055000782,13036,805
BA*,0.0440001488,5368,839
EBA*,0.050999403,5327,839
DIJKSTRA,0.042999506,13052,805
DFS_NORMAL,0.0230004787,11571,13613
DFS_LIM,0.023999691,11729,13667
BFS,0.0210001469,11867,1481
A*,0.0399999619,8132,416
BA*,0.0460028648,5768,418
EBA*,0.0460004807,5622,418
DIJKSTRA,0.0380003452,11534,416
DFS_NORMAL,0.0239994526,13043,2266
DFS_LIM,0.0160000324,8880,2194
BFS,0.02099967,11859,766
A*,0.0410003662,8215,407
BA*,0.0330007076,1680,407
EBA*,0.0349998474,1913,407
DIJKSTRA,0.0360004902,10383,407
DFS_NORMAL,0.0220000744,12153,3227
DFS_LIM,0.0220000744,11509,5881
BFS,0.0139985085,6804,501
A*,0.0440001488,8596,458
BA*,0.0470006466,5848,506
EBA*,0.0470001698,5701,506
DIJKSTRA,0.0370001793,11089,458
DFS_NORMAL,0.0150001049,6701,7002
DFS_LIM,0.0200004578,9946,7120
BFS,0.0209999084,11688,584
A*,0.0230002403,2823,300
BA*,0.0400002003,3745,360
EBA*,0.0419998169,3853,360
DIJKSTRA,0.018999815,3947,300
DFS_NORMAL,0.0140004158,6883,3952
DFS_LIM,0.0210001469,10685,9730
BFS,0.010999918,5411,366
A*,0.0419998169,8580,410
BA*,0.0480024815,5809,410
EBA*,0.0439989567,4630,418
DIJKSTRA,0.0370001793,10635,410
DFS_NORMAL,0.0099999905,4287,4558
DFS_LIM,0.0070002079,3211,5218
BFS,0.0130000114,6198,1140
A*,0.0259997845,3860,349
BA*,0.03799963,2758,359
EBA*,0.0370004177,2687,359
DIJKSTRA,0.023999691,6143,349
DFS_NORMAL,0.012999773,5838,8341
DFS_LIM,0.0170018673,8020,4155
BFS,0.0140025616,7552,349
A*,0.0490007401,10847,505
BA*,0.0419998169,4093,531
EBA*,0.0430002213,4059,531
DIJKSTRA,0.0400004387,12383,505
DFS_NORMAL,0.0149996281,7489,9005
DFS_LIM,0.0070002079,2876,2607
BFS,0.017996788,9673,655
A*,0.0429997444,9122,399
BA*,0.040999651,3944,465
EBA*,0.0409994125,3937,399
DIJKSTRA,0.0389997959,11811,399
DFS_NORMAL,0.0069980621,2994,6205
DFS_LIM,0.0060002804,1807,3777
BFS,0.018996954,10167,1553
A*,0.0299999714,4645,365
BA*,0.0429997444,4636,365
EBA*,0.0440030098,4530,365
DIJKSTRA,0.0240001678,6262,365
DFS_NORMAL,0.0069997311,2767,3291
DFS_LIM,0.0190002918,10233,2213
BFS,0.0169999599,8923,603
A*,0.0559997559,12917,736
BA*,0.0479998589,6219,736
EBA*,0.0519995689,7543,736
DIJKSTRA,0.0419957638,12937,736
DFS_NORMAL,0.0209999084,10542,12630
DFS_LIM,0.023001194,11063,12534
BFS,0.023999691,13266,3570
A*,0.0219974518,2542,215
BA*,0.03799963,2702,215
EBA*,0.0400011539,3136,215
DIJKSTRA,0.0199999809,4096,215
DFS_NORMAL,0.0210011005,9885,7519
DFS_LIM,0.0210001469,10481,6349
BFS,0.0130009651,6247,339
A*,0.029999733,4888,370
BA*,0.0429999828,4294,370
EBA*,0.0440003872,4619,370
DIJKSTRA,0.0320000648,9206,370
DFS_NORMAL,0.0150001049,7013,5726
DFS_LIM,0.0139875412,6227,3108
BFS,0.0210001469,11422,538
A*,0.0300002098,4930,325
BA*,0.0370006561,2791,325
EBA*,0.0379998684,2887,325
DIJKSTRA,0.0310003757,8733,325
DFS_NORMAL,0.0220000744,10729,9441
DFS_LIM,0.0229992867,11424,7929
BFS,0.0120007992,6031,783
A*,0.0570001602,13271,1753
BA*,0.0460007191,5187,1753
EBA*,0.0480000973,5737,1753
DIJKSTRA,0.0430002213,13271,1753
DFS_NORMAL,0.0179975033,9055,10079
DFS_LIM,0.0099999905,4955,3441
BFS,0.023999691,13065,2023
A*,0.0360002518,6690,481
BA*,0.0429997444,4419,481
EBA*,0.0420022011,4282,481
DIJKSTRA,0.0280001163,7632,481
DFS_NORMAL,0.0199995041,10037,12209
DFS_LIM,0.0179998875,8347,9215
BFS,0.0199997425,11067,1255
A*,0.0339999199,6013,343
BA*,0.0389969349,3487,343
EBA*,0.0390005112,3084,343
DIJKSTRA,0.0320005417,8612,343
DFS_NORMAL,0.0119998455,5247,10693
DFS_LIM,0.0210165977,10156,10757
BFS,0.0180008411,9224,615
A*,0.0369997025,6986,390
BA*,0.0360000134,2504,390
EBA*,0.0360004902,2362,390
DIJKSTRA,0.0330002308,9504,390
DFS_NORMAL,0.003000021,604,1586
DFS_LIM,0.0050024986,1357,1586
BFS,0.0150001049,7709,606
A*,0.0489997864,10743,517
BA*,0.0529973507,7540,517
EBA*,0.0520026684,7307,517
DIJKSTRA,0.0400013924,12155,517
DFS_NORMAL,0.0160000324,7102,8549
DFS_LIM,0.0160017014,6966,7825
BFS,0.021998167,11880,1313
A*,0.0330004692,5765,430
BA*,0.0509998798,4091,430
EBA*,0.0429997444,4243,430
DIJKSTRA,0.0380003452,10529,430
DFS_NORMAL,0.0130000114,5419,9372
DFS_LIM,0.0139977932,6232,8914
BFS,0.0229992867,12875,512
A*,0.0369997025,7262,417
BA*,0.0429999828,4807,417
EBA*,0.0439996719,5014,417
DIJKSTRA,0.0330007076,9563,417
DFS_NORMAL,0.0229997635,12790,3931
DFS_LIM,0.0230002403,11753,4433
BFS,0.0140011311,7215,721
A*,0.0430021286,8406,430
BA*,0.0519998074,7260,430
EBA*,0.0510027409,7002,430
DIJKSTRA,0.0359992981,10638,430
DFS_NORMAL,0.0050005913,1309,2602
DFS_LIM,0.0089998245,3162,3322
BFS,0.0239992142,12823,1038
A*,0.0460000038,9745,539
BA*,0.0580005646,9327,669
EBA*,0.0530002117,7561,669
DIJKSTRA,0.0359997749,10751,539
DFS_NORMAL,0.0090007782,3871,4937
DFS_LIM,0.0130002499,6204,3843
BFS,0.018996954,9836,669
A*,0.0519974232,11663,634
BA*,0.0519979,7528,664
EBA*,0.0489997864,6444,634
DIJKSTRA,0.0389997959,11956,634
DFS_NORMAL,0.016002655,7146,14840
DFS_LIM,0.0169999599,8087,14490
BFS,0.0229995251,12551,1438
A*,0.0379998684,7275,409
BA*,0.0440022945,4937,409
EBA*,0.0450000763,5109,409
DIJKSTRA,0.0339999199,9702,409
DFS_NORMAL,0.0139994621,6539,7585
DFS_LIM,0.0130002499,6646,4149
BFS,0.0210003853,11261,545
A*,0.026999712,4002,451
BA*,0.037001133,2842,451
EBA*,0.0360002518,2201,451
DIJKSTRA,0.0239999294,6029,451
DFS_NORMAL,0.0139997005,6311,9927
DFS_LIM,0.0149991512,6578,5685
BFS,0.0130007267,6383,571
A*,0.0260000229,3427,266
BA*,0.0390000343,3158,266
EBA*,0.0410001278,3335,266
DIJKSTRA,0.0280001163,7288,266
DFS_NORMAL,0.0169975758,7580,10748
DFS_LIM,0.0169999599,7594,10466
BFS,0.0179998875,9547,478
A*,0.0380001068,7455,456
BA*,0.044999361,5000,456
EBA*,0.0469975471,5647,456
DIJKSTRA,0.0400004387,11859,456
DFS_NORMAL,0.009999752,4175,3148
DFS_LIM,0.0120003223,5717,1294
BFS,0.0240001678,12796,528
A*,0.0399959087,7833,461
BA*,0.0439994335,5103,467
EBA*,0.042999506,4618,461
DIJKSTRA,0.0360002518,10316,461
DFS_NORMAL,0.0189983845,8998,7057
DFS_LIM,0.0150003433,7007,4663
BFS,0.0190000534,10104,1041
A*,0.0550000668,12728,803
BA*,0.0490000248,6083,803
EBA*,0.047000885,5501,803
DIJKSTRA,0.0419995785,12835,803
DFS_NORMAL,0.0090014935,3442,6787
DFS_LIM,0.0119996071,5259,6141
BFS,0.0239994526,12797,2861
A*,0.0440003872,9460,575
BA*,0.0460014343,5399,579
EBA*,0.0469996929,5841,575
DIJKSTRA,0.0360000134,10616,575
DFS_NORMAL,0.0050010681,1669,2703
DFS_LIM,0.0129992962,6152,5313
BFS,0.0190000534,10535,803
A*,0.0399997234,8299,515
BA*,0.0629999638,7527,515
EBA*,0.0529985428,7497,515
DIJKSTRA,0.0390002728,11915,515
DFS_NORMAL,0.0219993591,11111,9145
DFS_LIM,0.0229990482,11055,8617
BFS,0.02099967,11931,731
A*,0.0260000229,3502,406
BA*,0.0409977436,4040,406
EBA*,0.0429992676,4016,406
DIJKSTRA,0.0240004063,6046,406
DFS_NORMAL,0.0209999084,10549,6660
DFS_LIM,0.0190000534,9659,5790
BFS,0.0199995041,10608,464
A*,0.0189976692,1694,180
BA*,0.0339999199,1768,180
EBA*,0.0350010395,1649,180
DIJKSTRA,0.0210015774,4682,180
DFS_NORMAL,0.0080029964,2984,4882
DFS_LIM,0.0110011101,4731,3498
BFS,0.010999918,5561,180
A*,0.0439996719,9221,606
BA*,0.0389995575,3407,606
EBA*,0.0389995575,3207,606
DIJKSTRA,0.0390000343,11676,606
DFS_NORMAL,0.0199992657,8926,14960
DFS_LIM,0.0190000534,9909,5460
BFS,0.0209999084,11331,716
A*,0.044000864,9236,571
BA*,0.0559995174,8574,571
EBA*,0.0550031662,8515,571
DIJKSTRA,0.0369989872,11561,571
DFS_NORMAL,0.0050010681,1734,4549
DFS_LIM,0.0110006332,4837,5569
BFS,0.0230019093,12373,879
A*,0.0440001488,9260,593
BA*,0.0549998283,8397,593
EBA*,0.0509974957,7176,593
DIJKSTRA,0.0350000858,10197,593
DFS_NORMAL,0.0199999809,9223,13095
DFS_LIM,0.02099967,10149,12991
BFS,0.0190005302,10466,821
A*,0.034999609,6655,457
BA*,0.0479998589,6011,457
EBA*,0.0470006466,5307,457
DIJKSTRA,0.0359969139,10548,457
DFS_NORMAL,0.021999836,11784,2685
DFS_LIM,0.0199990273,10418,2477
BFS,0.0220000744,12169,2579
A*,0.0359997749,7133,591
BA*,0.0440001488,4807,595
EBA*,0.0450000763,5150,673
DIJKSTRA,0.0320000648,9117,591
DFS_NORMAL,0.0090000629,3651,5995
DFS_LIM,0.0149998665,7023,4109
BFS,0.0140025616,7257,763
A*,0.0310001373,5264,356
BA*,0.0389995575,2841,356
EBA*,0.0380003452,2758,356
DIJKSTRA,0.0269999504,7425,356
DFS_NORMAL,0.0040025711,1159,3942
DFS_LIM,0.0049991608,1812,3532
BFS,0.0150001049,7952,732
A*,0.0249996185,2983,246
BA*,0.0350012779,1974,246
EBA*,0.0359997749,2032,246
DIJKSTRA,0.0300004482,8290,246
DFS_NORMAL,0.0140001774,6417,8036
DFS_LIM,0.0130002499,6413,5568
BFS,0.0170001984,9109,376
A*,0.0250000954,3527,273
BA*,0.0349998474,2438,273
EBA*,0.0369999409,2409,283
DIJKSTRA,0.0270001888,7266,273
DFS_NORMAL,0.023999691,11950,10251
DFS_LIM,0.0230009556,12364,9265
BFS,0.0149996281,7751,1159
A*,0.053999424,12832,734
BA*,0.034999609,2144,734
EBA*,0.0360007286,2242,734
DIJKSTRA,0.0410001278,12915,734
DFS_NORMAL,0.0140004158,5382,8688
DFS_LIM,0.010999918,5173,3634
BFS,0.0109992027,5713,1628
A*,0.0370004177,7010,386
BA*,0.0340003967,1664,390
EBA*,0.0339999199,1639,390
DIJKSTRA,0.0360000134,10543,386
DFS_NORMAL,0.0180001259,8655,11216
DFS_LIM,0.0159995556,8041,8894
BFS,0.0119993687,5828,1310
A*,0.0490002632,11025,593
BA*,0.0499994755,6894,607
EBA*,0.050989151,6840,607
DIJKSTRA,0.0379977226,11455,593
DFS_NORMAL,0.0149998665,6251,12645
DFS_LIM,0.0230000019,12417,2417
BFS,0.0239987373,12947,1353
A*,0.0310003757,5347,363
BA*,0.0390005112,3427,363
EBA*,0.0420014858,3991,363
DIJKSTRA,0.0310001373,9021,363
DFS_NORMAL,0.0230000019,12541,4839
DFS_LIM,0.0210003853,11466,4329
BFS,0.0189983845,10819,875
A*,0.0379998684,6909,470
BA*,0.0419995785,4280,470
EBA*,0.0419998169,4478,470
DIJKSTRA,0.0339994431,9672,470
DFS_NORMAL,0.0099999905,3545,10732
DFS_LIM,0.009996891,4308,4060
BFS,0.0160002708,8387,1038
A*,0.0520000458,11223,535
BA*,0.0499966145,6755,555
EBA*,0.0509998798,6773,555
DIJKSTRA,0.0399971008,12272,535
DFS_NORMAL,0.0180001259,8422,9765
DFS_LIM,0.0190005302,9219,10221
BFS,0.0210001469,11425,1029
A*,0.0429999828,8827,360
BA*,0.0349991322,1734,372
EBA*,0.0360004902,2008,360
DIJKSTRA,0.0390012264,11619,360
DFS_NORMAL,0.0230000019,12203,8918
DFS_LIM,0.0140011311,6586,7692
BFS,0.0149979591,7760,452
A*,0.0240020752,3038,285
BA*,0.0380003452,2869,285
EBA*,0.0379998684,2890,285
DIJKSTRA,0.0210003853,4766,285
DFS_NORMAL,0.0119998455,5110,11321
DFS_LIM,0.0170001984,8266,10211
BFS,0.0139997005,7542,517
A*,0.0310001373,5476,402
BA*,0.0429997444,4865,422
EBA*,0.0420031548,4483,422
DIJKSTRA,0.0279994011,7552,402
DFS_NORMAL,0.0099999905,4206,8508
DFS_LIM,0.0189995766,9870,9328
BFS,0.0139970779,6935,646
A*,0.0380027294,7197,415
BA*,0.051002264,4112,415
EBA*,0.0400011539,3617,415
DIJKSTRA,0.0349984169,10095,415
DFS_NORMAL,0.0110003948,4697,7303
DFS_LIM,0.0099999905,4425,4859
BFS,0.0149996281,7976,535
A*,0.045997858,10013,469
BA*,0.0440001488,5114,477
EBA*,0.0450000763,5126,469
DIJKSTRA,0.0379989147,11612,469
DFS_NORMAL,0.0090000629,3656,7423
DFS_LIM,0.0099973679,4614,6879
BFS,0.021999836,12371,1687
A*,0.0540001392,12537,664
BA*,0.0509929657,7424,664
EBA*,0.0529997349,7671,664
DIJKSTRA,0.0420002937,12795,664
DFS_NORMAL,0.0059998035,2114,2950
DFS_LIM,0.022002697,11504,5920
BFS,0.0199987888,10802,1112
A*,0.0400004387,7745,478
BA*,0.0389971733,3550,478
EBA*,0.0389978886,3469,478
DIJKSTRA,0.0360002518,10772,478
DFS_NORMAL,0.0069994926,2370,2252
DFS_LIM,0.0070002079,2990,2500
BFS,0.02099967,11216,652
A*,0.044000864,9218,640
BA*,0.0380001068,3069,640
EBA*,0.0369999409,2856,640
DIJKSTRA,0.037001133,10860,640
DFS_NORMAL,0.0080006123,3222,6768
DFS_LIM,0.0140001774,7097,6412
BFS,0.0180003643,9940,1698
A*,0.0509998798,10978,541
BA*,0.0470004082,6070,621
EBA*,0.0460026264,5699,621
DIJKSTRA,0.0420007706,12373,541
DFS_NORMAL,0.0179994106,8258,7899
DFS_LIM,0.0130007267,6318,6779
BFS,0.021998167,12296,1685
A*,0.0510017872,11540,660
BA*,0.0550000668,8192,682
EBA*,0.053999424,7909,702
DIJKSTRA,0.0400004387,12219,660
DFS_NORMAL,0.0180001259,8525,10144
DFS_LIM,0.018999815,9727,5526
BFS,0.0230000019,13047,2436
A*,0.0470006466,10276,538
BA*,0.0460002422,5541,538
EBA*,0.0449998379,5613,538
DIJKSTRA,0.0379991531,11570,538
DFS_NORMAL,0.0229997635,12079,7316
DFS_LIM,0.0230002403,11858,6720
BFS,0.0199995041,11304,966
A*,0.0560023785,13111,764
BA*,0.0399997234,3746,764
EBA*,0.0419998169,4023,764
DIJKSTRA,0.0429997444,13133,764
DFS_NORMAL,0.0080025196,3429,5460
DFS_LIM,0.0080003738,3503,3308
BFS,0.0230000019,12378,1594
A*,0.0570001602,13135,792
BA*,0.0419998169,4283,792
EBA*,0.0420033932,4154,792
DIJKSTRA,0.0420005322,13162,792
DFS_NORMAL,0.0220000744,10963,9126
DFS_LIM,0.0219986439,10617,10752
BFS,0.0199999809,11202,1738
A*,0.0380003452,7639,580
BA*,0.047000885,5938,580
EBA*,0.0459997654,5386,580
DIJKSTRA,0.0360002518,10419,580
DFS_NORMAL,0.0169997215,8002,10924
DFS_LIM,0.0220000744,10972,11294
BFS,0.0210001469,11047,800
A*,0.0270001888,4172,305
BA*,0.0360033512,2337,313
EBA*,0.0360002518,2058,313
DIJKSTRA,0.0280003548,7110,305
DFS_NORMAL,0.0079996586,3269,5659
DFS_LIM,0.0039997101,639,329
BFS,0.0190012455,10099,317
A*,0.0520000458,11735,702
BA*,0.0409998894,3989,702
EBA*,0.040999651,4080,720
DIJKSTRA,0.0410003662,12276,702
DFS_NORMAL,0.0230002403,12640,8034
DFS_LIM,0.023999691,12727,8020
BFS,0.022002697,12236,2402
A*,0.0309994221,5078,336
BA*,0.0400006771,3826,336
EBA*,0.0429999828,4000,336
DIJKSTRA,0.0330002308,8853,336
DFS_NORMAL,0.006000042,1493,1668
DFS_LIM,0.0050024986,1406,1310
BFS,0.0200014114,10368,412
A*,0.0490000248,10837,602
BA*,0.0529994965,7989,602
EBA*,0.0529999733,7611,602
DIJKSTRA,0.0409991741,12707,602
DFS_NORMAL,0.0210032463,10831,8940
DFS_LIM,0.0229973793,11366,7598
BFS,0.0230000019,12686,2806
A*,0.0180001259,1173,172
BA*,0.0320012569,1139,172
EBA*,0.0330002308,1569,172
DIJKSTRA,0.0190002918,3996,172
DFS_NORMAL,0.0190005302,8485,11658
DFS_LIM,0.0200002193,8791,11520
BFS,0.0110006332,5733,172
A*,0.0289998055,4660,307
BA*,0.0399997234,3557,319
EBA*,0.039996624,3499,319
DIJKSTRA,0.0320005417,8966,307
DFS_NORMAL,0.0210003853,10365,8937
DFS_LIM,0.0230004787,12133,4897
BFS,0.0179998875,9680,601
A*,0.0490002632,10975,520
BA*,0.0370008945,2720,520
EBA*,0.0360000134,2351,520
DIJKSTRA,0.0419988632,12818,520
DFS_NORMAL,0.007999897,3131,2894
DFS_LIM,0.0130002499,6357,4382
BFS,0.0230000019,12837,1340
A*,0.0310025215,5243,634
BA*,0.0380003452,3031,646
EBA*,0.0390017033,3073,646
DIJKSTRA,0.0329999924,9219,634
DFS_NORMAL,0.0080003738,3416,6854
DFS_LIM,0.0090005398,4170,6940
BFS,0.0170013905,9268,842
A*,0.0509996414,11646,520
BA*,0.041998148,4438,520
EBA*,0.0439994335,4891,520
DIJKSTRA,0.0390002728,12461,520
DFS_NORMAL,0.0090022087,4158,5278
DFS_LIM,0.0209999084,11024,5186
BFS,0.0220005512,12093,1790
A*,0.0559999943,13212,1288
BA*,0.0510003567,7417,1288
EBA*,0.0550000668,8372,1288
DIJKSTRA,0.045999527,13227,1288
DFS_NORMAL,0.0189993382,9039,12258
DFS_LIM,0.0190000534,8810,11204
BFS,0.0219991207,12267,2430
A*,0.0230000019,2831,220
BA*,0.0350000858,2163,228
EBA*,0.0360031128,2413,220
DIJKSTRA,0.0239994526,6017,220
DFS_NORMAL,0.0049977303,1497,3242
DFS_LIM,0.008002758,3509,5282
BFS,0.0159983635,8817,330
A*,0.0189993382,1671,209
BA*,0.0320010185,1135,209
