Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DIJKSTRA,0.0020031929,738,61
DFS_NORMAL,0.001003027,778,999
DFS_LIM,0.0,145,371
BFS,0.0009996891,493,319
A*,0.0009992123,16,12
BA*,0.0019989014,23,12
EBA*,0.0010027885,19,12
DIJKSTRA,0.001003027,65,12
DFS_NORMAL,0.0019960403,772,1000
DFS_LIM,0.0,308,50
BFS,0.0,72,12
A*,0.001003027,82,28
BA*,0.0019989014,78,28
EBA*,0.0020003319,94,28
DIJKSTRA,0.0019996166,356,28
DFS_NORMAL,0.0020012856,572,842
DFS_LIM,0.001001358,380,144
BFS,0.0010006428,377,28
A*,0.0010025501,57,20
BA*,0.0009996891,32,20
EBA*,0.0020010471,35,20
DIJKSTRA,0.0010027885,137,20
DFS_NORMAL,0.0,22,20
DFS_LIM,0.0,68,40
BFS,0.0,136,36
A*,0.0010015965,66,24
BA*,0.0019979477,75,24
EBA*,0.0020005703,76,24
DIJKSTRA,0.0010037422,281,24
DFS_NORMAL,0.0009992123,480,444
DFS_LIM,0.0010027885,332,60
BFS,0.0,328,24
A*,0.0009999275,39,15
BA*,0.0010032654,33,15
EBA*,0.0019996166,34,15
DIJKSTRA,0.0010015965,99,15
DFS_NORMAL,0.0010006428,258,503
DFS_LIM,0.0,76,27
BFS,0.0,106,15
A*,0.0009999275,172,42
BA*,0.0020008087,36,42
EBA*,0.0019979477,41,42
DIJKSTRA,0.0020005703,585,42
DFS_NORMAL,0.0020036697,580,816
DFS_LIM,0.0,30,48
BFS,0.0,49,48
A*,0.0010001659,14,10
BA*,0.0019986629,16,10
EBA*,0.0019996166,14,10
DIJKSTRA,0.0010008812,32,10
DFS_NORMAL,0.0009982586,359,614
DFS_LIM,0.0009996891,126,10
BFS,0.0009992123,31,10
A*,0.0009961128,85,43
BA*,0.0020022392,101,45
EBA*,0.0019972324,131,45
DIJKSTRA,0.0010035038,360,43
DFS_NORMAL,0.0010020733,483,541
DFS_LIM,0.0,231,267
BFS,0.0010001659,377,53
A*,0.0010004044,44,26
BA*,0.0019986629,74,26
EBA*,0.0020020008,55,26
DIJKSTRA,0.0009996891,166,26
DFS_NORMAL,0.0009968281,307,546
DFS_LIM,0.001003027,476,620
BFS,0.0009999275,218,26
A*,0.0009996891,162,58
BA*,0.001999855,202,58
EBA*,0.0029997826,196,64
DIJKSTRA,0.0029969215,688,58
DFS_NORMAL,0.0010035038,135,170
DFS_LIM,0.0009996891,141,372
BFS,0.0009999275,292,64
A*,0.0009996891,31,18
BA*,0.0020003319,49,18
EBA*,0.0019996166,36,18
DIJKSTRA,0.0010025501,116,18
DFS_NORMAL,0.0010032654,534,422
DFS_LIM,0.0009999275,433,424
BFS,0.0009999275,132,18
A*,0.0010004044,82,27
BA*,0.0020003319,94,27
EBA*,0.0020005703,123,27
DIJKSTRA,0.0010001659,201,27
DFS_NORMAL,0.0020008087,795,1047
DFS_LIM,0.0009996891,854,457
BFS,0.0010001659,281,319
A*,0.0019991398,191,44
BA*,0.0020022392,142,44
EBA*,0.0020000935,129,44
DIJKSTRA,0.0010011196,387,44
DFS_NORMAL,0.0019993782,630,686
DFS_LIM,0.0020024776,674,254
BFS,0.0,221,266
A*,0.0020000935,118,30
BA*,0.0010008812,88,30
EBA*,0.0020000935,76,30
DIJKSTRA,0.0010018349,300,30
DFS_NORMAL,0.0009992123,290,294
DFS_LIM,0.0020000935,393,240
BFS,0.0009982586,159,56
A*,0.0009999275,40,18
BA*,0.0019989014,21,18
EBA*,0.0020008087,22,18
DIJKSTRA,0.0010008812,86,18
DFS_NORMAL,0.0009999275,720,690
DFS_LIM,0.0010006428,156,18
BFS,0.0,45,28
A*,0.0009999275,110,37
BA*,0.0019996166,83,37
EBA*,0.0020008087,73,37
DIJKSTRA,0.0010008812,174,37
DFS_NORMAL,0.0019986629,891,107
DFS_LIM,0.0009994507,139,111
BFS,0.0009996891,354,37
A*,0.0009999275,28,18
BA*,0.0019996166,32,18
EBA*,0.0019991398,31,18
DIJKSTRA,0.0,79,18
DFS_NORMAL,0.0019972324,894,18
DFS_LIM,0.0010035038,104,24
BFS,0.0009992123,94,18
A*,0.0019993782,213,42
BA*,0.001999855,167,42
EBA*,0.0019974709,150,42
DIJKSTRA,0.0010006428,326,42
DFS_NORMAL,0.0010004044,342,368
DFS_LIM,0.0009999275,372,330
BFS,0.0,138,262
A*,0.0020027161,281,51
BA*,0.0029976368,158,51
EBA*,0.0020000935,148,51
DIJKSTRA,0.0020003319,623,51
DFS_NORMAL,0.0010001659,680,901
DFS_LIM,0.0010011196,751,597
BFS,0.0010035038,367,383
A*,0.0010006428,19,14
BA*,0.0020017624,29,14
EBA*,0.0020005703,20,14
DIJKSTRA,0.0,95,14
DFS_NORMAL,0.0,50,90
DFS_LIM,0.0,51,90
BFS,0.0,121,14
A*,0.0009980202,61,21
BA*,0.0020000935,70,21
EBA*,0.0020000935,74,21
DIJKSTRA,0.0010032654,108,21
DFS_NORMAL,0.0009994507,332,529
DFS_LIM,0.0,342,71
BFS,0.0,156,21
A*,0.0009999275,123,31
BA*,0.0020000935,120,35
EBA*,0.0020003319,113,35
DIJKSTRA,0.0020003319,347,31
DFS_NORMAL,0.001001358,424,461
DFS_LIM,0.0010035038,409,253
BFS,0.0010027885,463,31
A*,0.0010018349,80,29
BA*,0.0020020008,89,29
EBA*,0.0009996891,93,29
DIJKSTRA,0.001003027,159,29
DFS_NORMAL,0.0010027885,865,33
DFS_LIM,0.0,94,327
BFS,0.0,213,173
A*,0.0009994507,56,19
BA*,0.001999855,82,19
EBA*,0.0020008087,82,19
DIJKSTRA,0.0010035038,112,19
DFS_NORMAL,0.0009994507,433,735
DFS_LIM,0.0010018349,441,919
BFS,0.0,131,19
A*,0.0010035038,52,37
BA*,0.0010001659,78,37
EBA*,0.0020024776,85,37
DIJKSTRA,0.0010006428,223,37
DFS_NORMAL,0.0010001659,169,207
DFS_LIM,0.0009992123,212,243
BFS,0.0,427,199
A*,0.0010035038,9,7
BA*,0.0010011196,9,7
EBA*,0.0020003319,11,7
DIJKSTRA,0.0010027885,26,7
DFS_NORMAL,0.0009987354,17,13
DFS_LIM,0.0,17,13
BFS,0.0,29,7
A*,0.0009980202,15,13
BA*,0.0019996166,22,13
EBA*,0.0020005703,22,13
DIJKSTRA,0.0,81,13
DFS_NORMAL,0.0010004044,458,321
DFS_LIM,0.001003027,462,651
BFS,0.0009992123,88,13
A*,0.0009994507,23,17
BA*,0.0020024776,36,17
EBA*,0.0019981861,28,17
DIJKSTRA,0.0,55,17
DFS_NORMAL,0.0010020733,471,905
DFS_LIM,0.0,97,17
BFS,0.0,75,17
A*,0.0020008087,343,166
BA*,0.0019981861,265,174
EBA*,0.0019993782,239,174
DIJKSTRA,0.001999855,622,166
DFS_NORMAL,0.0010032654,171,408
DFS_LIM,0.001996994,637,534
BFS,0.001003027,509,190
A*,0.001001358,116,34
BA*,0.002001524,138,34
EBA*,0.0020027161,133,34
DIJKSTRA,0.0009989738,164,34
DFS_NORMAL,0.0010004044,46,112
DFS_LIM,0.0009999275,322,114
BFS,0.0,195,34
A*,0.0010035038,4,4
BA*,0.0019996166,4,4
EBA*,0.002001524,5,4
DIJKSTRA,0.0009980202,11,4
DFS_NORMAL,0.0009996891,8,8
DFS_LIM,0.0,8,8
BFS,0.0,11,4
A*,0.0019989014,283,59
BA*,0.0030014515,240,59
EBA*,0.0019981861,229,59
DIJKSTRA,0.0019993782,585,59
DFS_NORMAL,0.0020003319,899,367
DFS_LIM,0.0010006428,186,309
BFS,0.0010018349,183,309
A*,0.0010004044,72,23
BA*,0.0029969215,69,23
EBA*,0.0040011406,77,23
DIJKSTRA,0.0019993782,211,23
DFS_NORMAL,0.001003027,378,933
DFS_LIM,0.0,127,35
BFS,0.0010008812,265,23
A*,0.0009982586,70,22
BA*,0.0019981861,63,22
EBA*,0.0020027161,69,28
DIJKSTRA,0.0009992123,159,22
DFS_NORMAL,0.0,55,48
DFS_LIM,0.0,318,24
BFS,0.0009999275,199,28
A*,0.0009987354,49,21
BA*,0.0020000935,64,21
EBA*,0.001999855,63,21
DIJKSTRA,0.0010015965,223,21
DFS_NORMAL,0.0,27,111
DFS_LIM,0.0,160,21
BFS,0.001001358,252,33
A*,0.001001358,28,14
BA*,0.0020000935,46,14
EBA*,0.001999855,35,14
DIJKSTRA,0.0,92,14
DFS_NORMAL,0.0019965172,641,954
DFS_LIM,0.0020005703,907,30
BFS,0.0,79,14
A*,0.0,15,11
BA*,0.001999855,23,11
EBA*,0.0010037422,19,11
DIJKSTRA,0.0,32,11
DFS_NORMAL,0.001996994,785,713
DFS_LIM,0.0010027885,303,11
BFS,0.0,41,11
A*,0.0010001659,39,23
BA*,0.001999855,51,23
EBA*,0.0019996166,56,23
DIJKSTRA,0.001001358,96,23
DFS_NORMAL,0.0010020733,773,605
DFS_LIM,0.0,188,87
BFS,0.0009992123,163,27
A*,0.0030016899,908,310
BA*,0.0019977093,31,310
EBA*,0.0020005703,32,310
DIJKSTRA,0.0019993782,908,310
DFS_NORMAL,0.0020003319,908,310
DFS_LIM,0.0010032654,124,310
BFS,0.0009996891,200,316
A*,0.0010020733,27,14
BA*,0.0019993782,29,14
EBA*,0.001999855,28,14
DIJKSTRA,0.0009989738,103,14
DFS_NORMAL,0.0010006428,579,930
DFS_LIM,0.0010037422,273,118
BFS,0.0009975433,136,14
A*,0.0010011196,39,24
BA*,0.0020005703,46,24
EBA*,0.0010006428,46,24
DIJKSTRA,0.0010018349,135,24
DFS_NORMAL,0.0010025501,457,758
DFS_LIM,0.0010001659,82,94
BFS,0.0009999275,159,24
A*,0.0009994507,43,24
BA*,0.001999855,68,24
EBA*,0.001999855,57,24
DIJKSTRA,0.0010006428,154,24
DFS_NORMAL,0.0010011196,138,236
DFS_LIM,0.0010023117,478,140
BFS,0.0009958744,267,262
A*,0.0009996891,12,9
BA*,0.001001358,16,9
EBA*,0.0020008087,17,9
DIJKSTRA,0.0,43,9
DFS_NORMAL,0.0009987354,806,775
DFS_LIM,0.001003027,363,33
BFS,0.0,46,9
A*,0.0010023117,98,28
BA*,0.0019993782,118,28
EBA*,0.0019991398,103,28
DIJKSTRA,0.0010020733,293,28
DFS_NORMAL,0.0010018349,782,934
DFS_LIM,0.0010037422,610,378
BFS,0.0,353,28
A*,0.001001358,171,37
BA*,0.0020008087,40,37
EBA*,0.0019979477,40,37
DIJKSTRA,0.0010011196,273,37
DFS_NORMAL,0.0,135,377
DFS_LIM,0.0009999275,485,817
BFS,0.0009994507,150,37
A*,0.0010008812,48,22
BA*,0.0019996166,78,22
EBA*,0.0020008087,56,22
DIJKSTRA,0.0010020733,171,22
DFS_NORMAL,0.0010020733,537,552
DFS_LIM,0.0,243,204
BFS,0.0,191,164
A*,0.0020003319,147,43
BA*,0.0019991398,54,43
EBA*,0.0020003319,49,43
DIJKSTRA,0.0010004044,282,43
DFS_NORMAL,0.0010011196,395,433
DFS_LIM,0.0010004044,442,55
BFS,0.0009999275,138,43
A*,0.0009996891,15,10
BA*,0.0010025501,20,10
EBA*,0.0019972324,22,10
DIJKSTRA,0.0010027885,43,10
DFS_NORMAL,0.001003027,882,136
DFS_LIM,0.0,71,10
BFS,0.0,43,10
A*,0.0009975433,66,25
BA*,0.0020008087,94,25
EBA*,0.0020003319,82,25
DIJKSTRA,0.0,146,25
DFS_NORMAL,0.0019965172,684,841
DFS_LIM,0.0010011196,177,31
BFS,0.001001358,108,41
A*,0.0010008812,92,30
BA*,0.001999855,140,30
EBA*,0.0020027161,131,30
DIJKSTRA,0.0009994507,255,30
DFS_NORMAL,0.0009996891,483,432
DFS_LIM,0.0019991398,582,394
BFS,0.0,293,68
A*,0.0009970665,38,17
BA*,0.0019986629,49,17
EBA*,0.002001524,51,17
DIJKSTRA,0.0009999275,84,17
DFS_NORMAL,0.0,208,491
DFS_LIM,0.0009994507,179,87
BFS,0.0009980202,97,17
A*,0.0009968281,39,24
BA*,0.0019967556,31,24
EBA*,0.0019996166,29,24
DIJKSTRA,0.0010011196,183,24
DFS_NORMAL,0.0010023117,683,380
DFS_LIM,0.0020005703,791,820
BFS,0.0010027885,180,24
A*,0.0020022392,115,28
BA*,0.001999855,56,28
EBA*,0.0019981861,57,28
DIJKSTRA,0.0030009747,484,28
DFS_NORMAL,0.0009989738,798,898
DFS_LIM,0.001999855,735,470
BFS,0.0,335,52
A*,0.0010004044,74,24
BA*,0.0020000935,82,24
EBA*,0.0029997826,87,24
DIJKSTRA,0.0009994507,322,24
DFS_NORMAL,0.0,44,330
DFS_LIM,0.0,237,330
BFS,0.0009999275,372,24
A*,0.0010011196,51,25
BA*,0.0009980202,82,25
EBA*,0.0019996166,64,25
DIJKSTRA,0.0010025501,324,25
DFS_NORMAL,0.001999855,567,807
DFS_LIM,0.0020000935,538,581
BFS,0.001001358,371,361
A*,0.0009999275,30,20
BA*,0.0020008087,44,20
EBA*,0.0019996166,42,20
DIJKSTRA,0.0010039806,158,20
DFS_NORMAL,0.0,141,140
DFS_LIM,0.0009999275,410,562
BFS,0.0010006428,220,20
A*,0.0009987354,32,18
BA*,0.0020000935,49,20
EBA*,0.0019979477,50,18
DIJKSTRA,0.0010027885,102,18
DFS_NORMAL,0.0,155,296
DFS_LIM,0.0009980202,871,48
BFS,0.0010006428,184,18
A*,0.0010008812,152,33
BA*,0.0010011196,75,33
EBA*,0.0020003319,88,33
DIJKSTRA,0.0010023117,314,33
DFS_NORMAL,0.0019974709,904,37
DFS_LIM,0.0,219,41
BFS,0.0009992123,357,33
A*,0.0020027161,338,108
BA*,0.0019989014,283,108
EBA*,0.0020017624,299,108
DIJKSTRA,0.0020000935,816,108
DFS_NORMAL,0.0010025501,490,514
DFS_LIM,0.001003027,430,152
BFS,0.0009996891,80,152
A*,0.0009994507,14,10
BA*,0.0019993782,20,10
EBA*,0.0020005703,21,10
DIJKSTRA,0.0,36,10
DFS_NORMAL,0.0,38,224
DFS_LIM,0.0,71,10
BFS,0.0,54,10
A*,0.0010001659,55,40
BA*,0.0019991398,48,40
EBA*,0.0020000935,58,40
DIJKSTRA,0.0010020733,109,40
DFS_NORMAL,0.0010011196,104,108
DFS_LIM,0.0009992123,208,100
BFS,0.0,155,40
A*,0.0009996891,3,3
BA*,0.002001524,3,3
EBA*,0.0009989738,3,3
DIJKSTRA,0.0,6,3
DFS_NORMAL,0.0,3,3
DFS_LIM,0.0,3,3
BFS,0.0,6,3
A*,0.0010020733,8,8
BA*,0.001001358,10,8
EBA*,0.0019991398,8,8
DIJKSTRA,0.001003027,24,8
DFS_NORMAL,0.0010020733,779,928
DFS_LIM,0.0,30,12
BFS,0.0,27,8
A*,0.0,17,11
BA*,0.0019991398,21,11
EBA*,0.0010032654,23,11
DIJKSTRA,0.0010032654,46,11
DFS_NORMAL,0.0009994507,553,337
DFS_LIM,0.0010025501,524,327
BFS,0.0,53,11
A*,0.0010001659,168,60
BA*,0.0019996166,282,60
EBA*,0.001999855,236,60
DIJKSTRA,0.001999855,654,60
DFS_NORMAL,0.001003027,435,812
DFS_LIM,0.0009989738,289,60
BFS,0.0,420,60
A*,0.0010001659,20,12
BA*,0.0019986629,26,12
EBA*,0.001003027,26,12
DIJKSTRA,0.0009992123,90,12
DFS_NORMAL,0.0019993782,524,876
DFS_LIM,0.0010035038,97,12
BFS,0.0009982586,99,12
A*,0.0009999275,49,20
BA*,0.0020012856,72,20
EBA*,0.0010001659,74,20
DIJKSTRA,0.0010023117,94,20
DFS_NORMAL,0.0010023117,480,584
DFS_LIM,0.0,246,38
BFS,0.0,133,20
A*,0.0010015965,212,57
BA*,0.0019984245,249,57
EBA*,0.0020003319,290,57
DIJKSTRA,0.0029973984,826,57
DFS_NORMAL,0.0010035038,447,537
DFS_LIM,0.0010004044,601,721
BFS,0.001999855,862,403
A*,0.0010004044,130,41
BA*,0.0020024776,176,41
EBA*,0.0020017624,181,41
DIJKSTRA,0.001001358,284,41
DFS_NORMAL,0.0,212,183
DFS_LIM,0.0009999275,234,155
BFS,0.0009994507,371,41
A*,0.0019991398,212,49
BA*,0.0029997826,206,53
EBA*,0.0029978752,183,49
DIJKSTRA,0.0010011196,432,49
DFS_NORMAL,0.0,41,153
DFS_LIM,0.0,141,67
BFS,0.0,228,53
A*,0.001001358,53,25
BA*,0.0020017624,75,25
EBA*,0.001999855,67,25
DIJKSTRA,0.0020005703,291,25
DFS_NORMAL,0.001001358,221,673
DFS_LIM,0.0009992123,266,525
BFS,0.0010004044,330,25
A*,0.0010001659,51,122
BA*,0.0020003319,82,122
EBA*,0.0020003319,73,122
DIJKSTRA,0.0010020733,214,122
DFS_NORMAL,0.0019993782,525,752
DFS_LIM,0.0010011196,138,122
BFS,0.0,39,152
A*,0.0009994507,2,2
BA*,0.0020008087,2,2
EBA*,0.0020008087,2,2
DIJKSTRA,0.0,3,2
DFS_NORMAL,0.0,2,2
DFS_LIM,0.0,2,2
BFS,0.0,3,2
A*,0.0010015965,53,22
BA*,0.0019984245,53,22
EBA*,0.0020010471,56,22
DIJKSTRA,0.0010023117,155,22
DFS_NORMAL,0.0009987354,173,202
DFS_LIM,0.0,194,178
BFS,0.0,121,22
A*,0.0010001659,110,36
BA*,0.001999855,136,36
EBA*,0.0020000935,107,36
DIJKSTRA,0.0010032654,166,36
DFS_NORMAL,0.0010004044,66,56
DFS_LIM,0.0009999275,68,38
BFS,0.000998497,178,36
A*,0.0040001869,906,263
BA*,0.002001524,70,263
EBA*,0.0019979477,74,263
DIJKSTRA,0.0029997826,906,263
DFS_NORMAL,0.0010006428,729,1073
DFS_LIM,0.0010027885,628,297
BFS,0.0,34,297
A*,0.000998497,105,33
BA*,0.0020005703,104,33
EBA*,0.0020027161,85,33
DIJKSTRA,0.001003027,362,33
DFS_NORMAL,0.0009996891,658,823
DFS_LIM,0.0020017624,656,747
BFS,0.0010006428,427,33
A*,0.001001358,66,22
BA*,0.0019972324,67,22
EBA*,0.0020000935,70,22
DIJKSTRA,0.0010027885,233,22
DFS_NORMAL,0.0010018349,540,1040
DFS_LIM,0.0010037422,629,1022
BFS,0.0,245,22
A*,0.0019989014,162,42
BA*,0.002001524,79,42
EBA*,0.0019996166,75,42
DIJKSTRA,0.0020027161,591,42
DFS_NORMAL,0.0010006428,491,622
DFS_LIM,0.0,200,74
BFS,0.0009980202,400,42
A*,0.0009996891,21,12
BA*,0.001996994,28,12
EBA*,0.0020003319,23,12
DIJKSTRA,0.0,53,12
DFS_NORMAL,0.0,24,20
DFS_LIM,0.0,54,12
BFS,0.0,55,12
A*,0.0009982586,53,18
BA*,0.0020022392,73,18
EBA*,0.0019981861,74,22
DIJKSTRA,0.0010032654,173,18
DFS_NORMAL,0.0,283,420
DFS_LIM,0.0010011196,484,392
BFS,0.0,204,18
A*,0.0020000935,278,50
BA*,0.0019991398,132,52
EBA*,0.0020022392,116,52
DIJKSTRA,0.0009989738,575,50
DFS_NORMAL,0.0010011196,289,392
DFS_LIM,0.001001358,205,52
BFS,0.0,246,52
A*,0.001001358,39,21
BA*,0.001999855,57,21
EBA*,0.0020024776,53,21
DIJKSTRA,0.0009996891,142,21
DFS_NORMAL,0.0010018349,287,501
DFS_LIM,0.0010001659,319,53
BFS,0.0,152,21
A*,0.0009989738,48,24
BA*,0.001999855,51,24
EBA*,0.0020000935,58,24
DIJKSTRA,0.0,90,24
DFS_NORMAL,0.001999855,855,54
DFS_LIM,0.0010006428,91,54
BFS,0.0,17,54
A*,0.0020005703,316,58
BA*,0.0020000935,183,58
EBA*,0.0030021667,193,58
DIJKSTRA,0.0019977093,672,58
DFS_NORMAL,0.0,160,218
DFS_LIM,0.0019977093,769,1088
BFS,0.0,262,480
A*,0.0009973049,59,20
BA*,0.0010025501,90,20
EBA*,0.001999855,85,22
DIJKSTRA,0.0009989738,162,20
DFS_NORMAL,0.0019993782,847,200
DFS_LIM,0.0,71,272
BFS,0.0010015965,200,20
A*,0.0019991398,212,51
BA*,0.0020017624,197,51
EBA*,0.0019991398,175,51
DIJKSTRA,0.0020024776,531,51
DFS_NORMAL,0.0009994507,410,551
DFS_LIM,0.0010018349,203,233
BFS,0.0,54,69
A*,0.0010011196,11,8
BA*,0.0019991398,16,8
EBA*,0.0020008087,15,8
DIJKSTRA,0.0,47,8
DFS_NORMAL,0.0009994507,271,278
DFS_LIM,0.0,51,20
BFS,0.0010032654,47,8
A*,0.0010004044,37,50
BA*,0.0010001659,44,50
EBA*,0.0019996166,40,50
DIJKSTRA,0.000998497,149,50
DFS_NORMAL,0.0020003319,905,50
DFS_LIM,0.0,335,50
BFS,0.0010001659,243,50
A*,0.001999855,142,49
BA*,0.0019989014,146,49
EBA*,0.0030014515,142,49
DIJKSTRA,0.0019991398,271,49
DFS_NORMAL,0.0010006428,211,257
DFS_LIM,0.0,178,181
BFS,0.0,245,127
A*,0.000998497,11,9
BA*,0.0010004044,15,9
EBA*,0.0020010471,13,9
DIJKSTRA,0.0,17,9
DFS_NORMAL,0.0,10,9
DFS_LIM,0.0,10,9
BFS,0.0,17,9
A*,0.003000021,645,70
BA*,0.0019991398,135,70
EBA*,0.0020000935,130,70
DIJKSTRA,0.0020000935,876,70
DFS_NORMAL,0.0010015965,350,612
DFS_LIM,0.0010004044,726,310
BFS,0.0,145,216
A*,0.0010008812,27,13
BA*,0.0020000935,33,13
EBA*,0.0020005703,29,13
DIJKSTRA,0.0010004044,96,13
DFS_NORMAL,0.0009977818,671,963
DFS_LIM,0.0,69,31
BFS,0.0,109,13
A*,0.0009989738,15,11
BA*,0.0020005703,20,11
EBA*,0.0010032654,19,11
DIJKSTRA,0.0010015965,46,11
DFS_NORMAL,0.0,12,11
DFS_LIM,0.0,12,11
BFS,0.0,46,11
A*,0.0020008087,484,75
BA*,0.0019979477,61,75
EBA*,0.001999855,62,75
DIJKSTRA,0.0020008087,888,75
DFS_NORMAL,0.0020000935,861,461
DFS_LIM,0.0,101,75
BFS,0.0009973049,341,75
A*,0.0010006428,38,26
BA*,0.0020000935,60,26
EBA*,0.0019996166,54,26
DIJKSTRA,0.0010035038,303,26
DFS_NORMAL,0.0010004044,529,890
DFS_LIM,0.001001358,587,34
BFS,0.0009996891,396,26
A*,0.0010032654,81,32
BA*,0.0019996166,80,32
EBA*,0.0019986629,95,32
DIJKSTRA,0.0009989738,326,32
DFS_NORMAL,0.0010032654,204,328
DFS_LIM,0.0009975433,320,36
BFS,0.0,346,32
A*,0.0010006428,17,12
BA*,0.0010018349,25,12
EBA*,0.0019996166,20,12
DIJKSTRA,0.0,38,12
DFS_NORMAL,0.0009980202,558,990
DFS_LIM,0.0,36,16
BFS,0.0,45,12
A*,0.0009996891,27,14
BA*,0.0020003319,35,14
EBA*,0.0019996166,32,14
DIJKSTRA,0.0010011196,57,14
DFS_NORMAL,0.0,163,256
DFS_LIM,0.0,71,14
BFS,0.0,64,150
A*,0.0010001659,11,11
BA*,0.0019972324,14,11
EBA*,0.0010001659,19,11
DIJKSTRA,0.001001358,85,11
DFS_NORMAL,0.0009977818,244,325
DFS_LIM,0.0,29,11
BFS,0.0010011196,100,11
A*,0.0010001659,25,13
BA*,0.0020000935,33,13
EBA*,0.001999855,32,13
DIJKSTRA,0.001003027,96,13
DFS_NORMAL,0.0009973049,562,653
DFS_LIM,0.0010008812,694,251
BFS,0.0,99,13
A*,0.0010037422,35,67
BA*,0.0010035038,48,67
EBA*,0.0020020008,57,67
DIJKSTRA,0.0,73,67
DFS_NORMAL,0.0,124,295
DFS_LIM,0.0,76,291
BFS,0.0,231,67
A*,0.0010001659,51,23
BA*,0.0019965172,70,25
EBA*,0.0020003319,68,23
DIJKSTRA,0.001003027,148,23
DFS_NORMAL,0.0,15,255
DFS_LIM,0.0,15,255
BFS,0.0,126,255
A*,0.0009999275,5,52
BA*,0.0020012856,6,52
EBA*,0.0010035038,6,52
DIJKSTRA,0.0010008812,7,52
DFS_NORMAL,0.0019991398,682,1138
DFS_LIM,0.0010027885,88,152
BFS,0.0,8,52
A*,0.0009992123,151,60
BA*,0.0010037422,25,60
EBA*,0.0019996166,26,60
DIJKSTRA,0.0020022392,324,60
DFS_NORMAL,0.0019981861,808,912
DFS_LIM,0.0,67,214
BFS,0.0,46,60
A*,0.0010006428,40,27
BA*,0.0020000935,66,27
EBA*,0.0010037422,60,27
DIJKSTRA,0.0010004044,178,27
DFS_NORMAL,0.0,27,27
DFS_LIM,0.0,31,27
BFS,0.0,185,27
A*,0.0009996891,24,11
BA*,0.0020000935,25,11
EBA*,0.0009994507,24,11
DIJKSTRA,0.0009996891,71,11
DFS_NORMAL,0.0010001659,435,493
DFS_LIM,0.0,29,11
BFS,0.0,64,11
A*,0.0020005703,361,65
BA*,0.0019991398,210,65
EBA*,0.0020036697,180,65
DIJKSTRA,0.003000021,732,65
DFS_NORMAL,0.0020000935,744,817
