Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
BFS,0.0119993687,5620,5606
A*,0.0460002422,11840,9510
BA*,0.0449998379,5941,9510
EBA*,0.0439975262,5378,9510
DIJKSTRA,0.0359814167,11846,9510
DFS_NORMAL,0.0079979897,3286,9510
DFS_LIM,0.015001297,7471,9510
BFS,0.0149998665,7547,9510
A*,0.0340027809,7176,8584
BA*,0.0600025654,11728,8584
EBA*,0.0539996624,8784,8584
DIJKSTRA,0.0259997845,7241,8584
DFS_NORMAL,0.0220000744,12119,8584
DFS_LIM,0.0239973068,12405,8584
BFS,0.0149998665,7241,8584
A*,0.0370030403,7889,5953
BA*,0.0499999523,7917,5953
EBA*,0.0450005531,5850,5953
DIJKSTRA,0.0270006657,7901,5953
DFS_NORMAL,0.0080003738,3207,5953
DFS_LIM,0.0080001354,3694,5953
BFS,0.017999649,9061,5953
A*,0.0430002213,10943,6640
BA*,0.0510005951,7924,6640
EBA*,0.0520029068,8237,6640
DIJKSTRA,0.0340001583,10943,6640
DFS_NORMAL,0.0190002918,10077,6640
DFS_LIM,0.02099967,10685,6640
BFS,0.0179998875,8842,6640
A*,0.0450007915,11257,6802
BA*,0.0539877415,9103,6802
EBA*,0.0519971848,8094,6802
DIJKSTRA,0.0340001583,11294,6802
DFS_NORMAL,0.0129995346,5902,6802
DFS_LIM,0.0190012455,9844,6802
BFS,0.0229976177,12266,6802
A*,0.0469982624,12477,10245
BA*,0.0449988842,5951,10245
EBA*,0.0389971733,3899,10245
DIJKSTRA,0.0359995365,12478,10245
DFS_NORMAL,0.0209970474,11617,10245
DFS_LIM,0.0110003948,5271,10245
BFS,0.0160000324,8442,10245
A*,0.042999506,10630,10662
BA*,0.0639975071,12658,10662
EBA*,0.056999445,10265,10662
DIJKSTRA,0.0329999924,10640,10662
DFS_NORMAL,0.0129973888,5616,10662
DFS_LIM,0.0169999599,8653,10662
BFS,0.0209999084,10671,10662
A*,0.0220000744,3052,1814
BA*,0.034999609,2433,1814
EBA*,0.0349998474,2404,1814
DIJKSTRA,0.0159990788,3091,1814
DFS_NORMAL,0.0220022202,12091,1814
DFS_LIM,0.021999836,12248,1814
BFS,0.0080001354,3436,1814
A*,0.0350103378,7811,5801
BA*,0.0520000458,8496,5801
EBA*,0.0569872856,9475,5801
DIJKSTRA,0.0270001888,7883,5801
DFS_NORMAL,0.0199995041,10337,5801
DFS_LIM,0.0200130939,10465,5801
BFS,0.0170001984,8535,5801
A*,0.0360000134,7772,7978
BA*,0.0650029182,12622,7978
EBA*,0.0530004501,8519,7978
DIJKSTRA,0.0270001888,7913,7978
DFS_NORMAL,0.0140013695,6338,7978
DFS_LIM,0.0179975033,9173,7978
BFS,0.015999794,7929,7978
A*,0.0360004902,7635,3992
BA*,0.0399999619,4188,3992
EBA*,0.0409998894,4313,3992
DIJKSTRA,0.0259993076,7662,3992
DFS_NORMAL,0.006000042,2139,3992
DFS_LIM,0.010999918,5280,3992
BFS,0.0099973679,5191,3992
A*,0.0450000763,11145,13800
BA*,0.0640001297,12214,13800
EBA*,0.0639998913,12546,13800
DIJKSTRA,0.0350003242,11151,13800
DFS_NORMAL,0.0179998875,8825,13800
DFS_LIM,0.0169975758,8011,13800
BFS,0.021999836,11159,13800
A*,0.0450015068,11204,8087
BA*,0.0630023479,12047,8087
EBA*,0.0569996834,10035,8087
DIJKSTRA,0.034999609,11223,8087
DFS_NORMAL,0.0190000534,9491,8087
DFS_LIM,0.0150001049,6998,8087
BFS,0.021999836,11261,8087
A*,0.0370001793,8408,4560
BA*,0.0499999523,7871,4560
EBA*,0.0500004292,7166,4560
DIJKSTRA,0.0279994011,8532,4560
DFS_NORMAL,0.0230002403,12027,4560
DFS_LIM,0.0230000019,12291,4560
BFS,0.0170030594,8627,4560
A*,0.045999527,11853,16444
BA*,0.0639998913,11899,16444
EBA*,0.0639998913,12578,16444
DIJKSTRA,0.0370004177,12304,16444
DFS_NORMAL,0.0210001469,10307,16444
DFS_LIM,0.0239999294,11761,16444
BFS,0.023999691,11409,16444
A*,0.0440003872,10601,13729
BA*,0.0649988651,12732,13729
EBA*,0.0610003471,11632,13729
DIJKSTRA,0.0339975357,10617,13729
DFS_NORMAL,0.015999794,8081,13729
DFS_LIM,0.0169997215,7987,13729
BFS,0.0279989243,10644,13729
A*,0.0320003033,6182,6997
BA*,0.0540003777,8712,6997
EBA*,0.0490009785,6488,6997
DIJKSTRA,0.0239994526,6301,6997
DFS_NORMAL,0.0179998875,8437,7007
DFS_LIM,0.0199971199,9301,7007
BFS,0.0149996281,6353,6997
A*,0.0340003967,7164,3245
BA*,0.0439999104,5734,3245
EBA*,0.048003912,5976,3245
DIJKSTRA,0.027995348,7255,3245
DFS_NORMAL,0.0170001984,9232,3245
DFS_LIM,0.0090003014,3835,3245
BFS,0.0170009136,8532,3245
A*,0.0350000858,7449,2825
BA*,0.0380003452,3332,2825
EBA*,0.0390019417,3330,2825
DIJKSTRA,0.0260002613,7552,2825
DFS_NORMAL,0.0039999485,1001,2825
DFS_LIM,0.013999939,7271,2825
BFS,0.0099995136,4785,2825
A*,0.0469985008,12084,5583
BA*,0.0490002632,7685,5583
EBA*,0.0539999008,9055,5583
DIJKSTRA,0.0359997749,12085,5583
DFS_NORMAL,0.0100002289,4352,5583
DFS_LIM,0.0160000324,8058,5583
BFS,0.0200002193,10275,5583
A*,0.0490000248,12756,12699
BA*,0.0510129929,8247,12699
EBA*,0.0519871712,7979,12699
DIJKSTRA,0.03799963,12760,12699
DFS_NORMAL,0.0150003433,6977,12699
DFS_LIM,0.0229997635,11883,12699
BFS,0.022996664,12760,12699
A*,0.0360002518,8514,6869
BA*,0.0520031452,8277,6869
EBA*,0.0470004082,6831,6869
DIJKSTRA,0.0269999504,8581,6869
DFS_NORMAL,0.010999918,5041,6869
DFS_LIM,0.0160000324,8086,6869
BFS,0.0140001774,6589,6869
A*,0.0380005836,8623,11604
BA*,0.0639994144,12785,11604
EBA*,0.0540006161,9059,11604
DIJKSTRA,0.0280001163,8696,11604
DFS_NORMAL,0.0140001774,5827,11604
DFS_LIM,0.0159995556,7170,11604
BFS,0.0190031528,8696,11604
A*,0.0419998169,10059,7002
BA*,0.0590004921,10797,7002
EBA*,0.054997921,9337,7002
DIJKSTRA,0.0320003033,10060,7002
DFS_NORMAL,0.0099978447,3960,7002
DFS_LIM,0.0110015869,4676,7002
BFS,0.0200002193,10537,7002
A*,0.0330002308,6737,3144
BA*,0.0420002937,4841,3144
EBA*,0.0410001278,4111,3144
DIJKSTRA,0.0269999504,6853,3144
DFS_NORMAL,0.0160009861,7428,3144
DFS_LIM,0.016998291,7962,3144
BFS,0.0139997005,6892,3144
A*,0.0459992886,12244,12961
BA*,0.0590000153,10849,12961
EBA*,0.0510005951,8064,12961
DIJKSTRA,0.0370001793,12305,12961
DFS_NORMAL,0.0220005512,11882,12961
DFS_LIM,0.0210003853,10904,12961
BFS,0.0160000324,8356,12961
A*,0.0460002422,11423,13281
BA*,0.0620005131,11610,13281
EBA*,0.0540006161,8926,13281
DIJKSTRA,0.0359997749,11430,13281
DFS_NORMAL,0.0179972649,8596,13281
DFS_LIM,0.0190000534,8940,13281
BFS,0.0230000019,11430,13281
A*,0.0260000229,4393,5106
BA*,0.0479989052,6861,5106
EBA*,0.0469996929,6212,5106
DIJKSTRA,0.0190014839,4393,5106
DFS_NORMAL,0.0069978237,2574,5106
DFS_LIM,0.0090003014,3365,5106
BFS,0.0109996796,4393,5106
A*,0.0479972363,12195,8334
BA*,0.0539999008,9187,8334
EBA*,0.0469999313,6698,8334
DIJKSTRA,0.0360000134,12214,8334
DFS_NORMAL,0.0199997425,10121,8334
DFS_LIM,0.0230002403,11517,8334
BFS,0.0219986439,11384,8334
A*,0.0309979916,5909,10328
BA*,0.0490000248,7048,10328
EBA*,0.0469994545,6225,10328
DIJKSTRA,0.0230000019,6101,10328
DFS_NORMAL,0.0220005512,11772,10328
DFS_LIM,0.0249996185,12480,10328
BFS,0.0160005093,7039,10328
A*,0.0400002003,9466,7030
BA*,0.0629968643,12320,7030
EBA*,0.0580010414,10249,7030
DIJKSTRA,0.0309996605,9467,7030
DFS_NORMAL,0.0179998875,8968,7030
DFS_LIM,0.021999836,11006,7030
BFS,0.0180003643,8804,7030
A*,0.0470032692,12289,15563
BA*,0.0620014668,11859,15563
EBA*,0.0650005341,12319,15563
DIJKSTRA,0.0369997025,12298,15563
DFS_NORMAL,0.0139997005,5519,15563
DFS_LIM,0.0189993382,8690,15563
BFS,0.0249984264,12433,15563
A*,0.0439994335,10549,5994
BA*,0.0569984913,10173,5994
EBA*,0.0529999733,8371,5994
DIJKSTRA,0.0339999199,10551,5994
DFS_NORMAL,0.0099987984,3932,5994
DFS_LIM,0.0169999599,8256,5994
BFS,0.0219995975,11159,5994
A*,0.033000946,6672,5790
BA*,0.0519983768,8326,5790
EBA*,0.0499997139,7132,5790
DIJKSTRA,0.024002552,6733,5790
DFS_NORMAL,0.0160002708,7760,5790
DFS_LIM,0.0220000744,10798,5790
BFS,0.0139977932,6813,5790
A*,0.0370001793,7846,3057
BA*,0.0420026779,4960,3057
EBA*,0.0439999104,4943,3057
DIJKSTRA,0.0270001888,7941,3057
DFS_NORMAL,0.0199999809,10828,3057
DFS_LIM,0.0180017948,9562,3057
BFS,0.0129988194,6526,3057
A*,0.0260000229,4112,1935
BA*,0.0380008221,3199,1935
EBA*,0.0400002003,4133,1935
DIJKSTRA,0.0190000534,4347,1935
DFS_NORMAL,0.004999876,1605,1935
DFS_LIM,0.0110003948,5541,1935
BFS,0.0099999905,4283,1935
A*,0.0389988422,8892,6601
BA*,0.0490005016,7189,6601
EBA*,0.0460000038,6021,6601
DIJKSTRA,0.0290017128,8932,6601
DFS_NORMAL,0.0150001049,7766,6601
DFS_LIM,0.0180025101,8540,6601
BFS,0.0180001259,9007,6601
A*,0.0390005112,8858,6160
BA*,0.0579993725,10159,6160
EBA*,0.0559976101,9641,6160
DIJKSTRA,0.0290036201,8878,6160
DFS_NORMAL,0.0140008926,7004,6160
DFS_LIM,0.0150001049,7065,6160
BFS,0.0169992447,8954,6160
A*,0.0350000858,7757,5519
BA*,0.0460004807,6422,5519
EBA*,0.0470006466,6346,5519
DIJKSTRA,0.0260000229,7763,5519
DFS_NORMAL,0.0140004158,6632,5519
DFS_LIM,0.0240023136,12743,5519
BFS,0.0160000324,8043,5519
A*,0.0469975471,12033,6249
BA*,0.0450007915,6147,6249
EBA*,0.0490000248,7178,6249
DIJKSTRA,0.0359990597,12035,6249
DFS_NORMAL,0.0110001564,4721,6249
DFS_LIM,0.0130002499,6553,6249
BFS,0.0220000744,11810,6249
A*,0.0329990387,6729,3369
BA*,0.042999506,5062,3369
EBA*,0.04200387,4725,3369
DIJKSTRA,0.0239999294,6772,3369
DFS_NORMAL,0.0130007267,6206,3369
DFS_LIM,0.0120005608,6150,3369
BFS,0.0109994411,5319,3369
A*,0.0290000439,5465,4643
BA*,0.0459997654,6510,4643
EBA*,0.0480005741,6378,4643
DIJKSTRA,0.0219995975,5497,4643
DFS_NORMAL,0.007999897,3533,4643
DFS_LIM,0.0110008717,4671,4643
BFS,0.0119998455,5497,4643
A*,0.0459997654,11926,12835
BA*,0.0620017052,11935,12835
EBA*,0.0619988441,12357,12835
DIJKSTRA,0.0359997749,11968,12835
DFS_NORMAL,0.0160002708,7336,12835
DFS_LIM,0.0160002708,7692,12835
BFS,0.0210001469,10645,12835
A*,0.0389997959,9195,7933
BA*,0.0619995594,9950,7933
EBA*,0.0559971333,9703,7933
DIJKSTRA,0.0299994946,9203,7933
DFS_NORMAL,0.0160000324,8385,7933
DFS_LIM,0.0170001984,8535,7933
BFS,0.0169994831,9133,7933
A*,0.0330002308,6715,3729
BA*,0.0399999619,3860,3729
EBA*,0.0449974537,5439,3729
DIJKSTRA,0.0240001678,6774,3729
DFS_NORMAL,0.0069999695,2299,3729
DFS_LIM,0.013999939,7063,3729
BFS,0.0150024891,7367,3729
A*,0.0469989777,11799,10987
BA*,0.0570006371,10067,10987
EBA*,0.0620005131,11456,10987
DIJKSTRA,0.0369997025,11876,10987
DFS_NORMAL,0.0169999599,7879,10987
DFS_LIM,0.0179991722,8161,10987
BFS,0.0250000954,12415,10987
A*,0.0279998779,4319,2632
BA*,0.0440001488,5408,2632
EBA*,0.0439999104,5268,2632
DIJKSTRA,0.018999815,4396,2632
DFS_NORMAL,0.0079996586,2943,2632
DFS_LIM,0.0180003643,9637,2632
BFS,0.009999752,4860,2632
A*,0.0259997845,4171,3013
BA*,0.0430002213,4966,3013
EBA*,0.0429999828,4467,3013
DIJKSTRA,0.017999649,4260,3013
DFS_NORMAL,0.0209977627,11669,3013
DFS_LIM,0.0229997635,12285,3013
BFS,0.0089991093,4297,3013
A*,0.0450003147,11284,7865
BA*,0.0580005646,10003,7865
EBA*,0.0629982948,12171,7865
DIJKSTRA,0.0349977016,11351,7865
DFS_NORMAL,0.0210003853,10545,7865
DFS_LIM,0.02099967,10655,7865
BFS,0.021999836,11458,7865
A*,0.0329995155,6645,3163
BA*,0.040999651,4534,3163
EBA*,0.0419979095,4444,3163
DIJKSTRA,0.0239975452,6802,3163
DFS_NORMAL,0.0209999084,11343,3163
DFS_LIM,0.0089988708,3934,3163
BFS,0.0120003223,5954,3163
A*,0.0309994221,6179,4404
BA*,0.0419998169,4909,4404
EBA*,0.045999527,5792,4404
DIJKSTRA,0.0240001678,6542,4404
DFS_NORMAL,0.0190029144,8757,13454
DFS_LIM,0.0180001259,9625,4404
BFS,0.0119991302,5575,4404
A*,0.0479998589,11912,10632
BA*,0.0619995594,11758,10632
EBA*,0.0619997978,11657,10632
DIJKSTRA,0.0360002518,11916,10632
DFS_NORMAL,0.0170025826,8324,10632
DFS_LIM,0.018001318,8588,10632
BFS,0.0189986229,10098,10632
A*,0.0399990082,9548,4088
BA*,0.0389974117,3425,4088
EBA*,0.0390002728,3383,4088
DIJKSTRA,0.0300030708,9579,4088
DFS_NORMAL,0.0150010586,7840,4088
DFS_LIM,0.0109994411,5534,4088
BFS,0.0220010281,11296,4088
A*,0.0430002213,10453,9898
BA*,0.0579996109,9483,9898
EBA*,0.0489993095,7404,9898
DIJKSTRA,0.0329999924,10479,9898
DFS_NORMAL,0.0180008411,9730,9898
DFS_LIM,0.0130000114,6180,9898
BFS,0.0189990997,9999,9898
A*,0.0470013618,11901,9029
BA*,0.0500001907,7426,9029
EBA*,0.0490000248,7368,9029
DIJKSTRA,0.0350003242,11902,9029
DFS_NORMAL,0.0150020123,6982,9029
DFS_LIM,0.0140004158,6380,9029
BFS,0.0160005093,8195,9029
A*,0.0460026264,12016,6643
BA*,0.0590009689,8958,6643
EBA*,0.0479998589,7041,6643
DIJKSTRA,0.0370004177,12035,6643
DFS_NORMAL,0.0100004673,4561,6643
DFS_LIM,0.0140001774,6485,6643
BFS,0.0230002403,12356,6643
A*,0.0390000343,9135,6211
BA*,0.0539996624,9211,6211
EBA*,0.053999424,8682,6211
DIJKSTRA,0.0299999714,9260,6211
DFS_NORMAL,0.0100002289,3837,6211
DFS_LIM,0.0180008411,8585,6211
BFS,0.0179991722,9221,6211
A*,0.048999548,12781,11125
BA*,0.0540018082,9360,11125
EBA*,0.0599999428,11042,11125
DIJKSTRA,0.0380001068,12781,11125
DFS_NORMAL,0.0150001049,7067,11125
DFS_LIM,0.0160000324,7310,11125
BFS,0.0200014114,10784,11125
A*,0.0370004177,7947,3440
BA*,0.0439972878,5711,3440
EBA*,0.047999382,6521,3440
DIJKSTRA,0.0280001163,8085,3440
DFS_NORMAL,0.0149998665,7140,3440
DFS_LIM,0.0149998665,7266,3440
BFS,0.017999649,9439,3440
A*,0.0489974022,12664,12964
BA*,0.061000824,11214,12964
EBA*,0.0629999638,11279,12964
DIJKSTRA,0.0390000343,12669,12964
DFS_NORMAL,0.0190000534,9192,12964
DFS_LIM,0.0249998569,12180,12964
BFS,0.0250012875,12669,12964
A*,0.0340001583,7124,4930
BA*,0.0449969769,5542,4930
EBA*,0.0440001488,5340,4930
DIJKSTRA,0.0250003338,7276,4930
DFS_NORMAL,0.0089998245,4178,4930
DFS_LIM,0.0099980831,4687,4930
BFS,0.0100002289,4792,4930
A*,0.0439996719,10989,6709
BA*,0.0499997139,7841,6709
EBA*,0.0520000458,8301,6709
DIJKSTRA,0.0329999924,11002,6709
DFS_NORMAL,0.0180001259,9012,6709
DFS_LIM,0.0210001469,11258,6709
BFS,0.0180003643,9400,6709
A*,0.0409998894,9504,7077
BA*,0.0529997349,9015,7077
EBA*,0.0520000458,8238,7077
DIJKSTRA,0.0309996605,9515,7077
DFS_NORMAL,0.013999939,6202,7077
DFS_LIM,0.0130000114,6276,7077
BFS,0.0160007477,8641,7077
A*,0.0230004787,2799,3746
BA*,0.0399999619,3602,3746
EBA*,0.0400030613,3797,3746
DIJKSTRA,0.0160012245,2820,3746
DFS_NORMAL,0.0230021477,12353,3746
DFS_LIM,0.023999691,12787,3746
BFS,0.0079977512,2820,3746
A*,0.0380005836,8462,5766
BA*,0.0660002232,12498,5766
EBA*,0.0550005436,8692,5766
DIJKSTRA,0.0299999714,8806,5766
DFS_NORMAL,0.0160000324,7707,5766
DFS_LIM,0.016998291,8033,5766
BFS,0.0179975033,9306,5766
A*,0.0299999714,5527,2534
BA*,0.0349998474,2501,2534
EBA*,0.0380001068,3188,2534
DIJKSTRA,0.0220000744,5625,2534
DFS_NORMAL,0.0029995441,748,2534
DFS_LIM,0.0049974918,1640,2534
BFS,0.006998539,3259,2534
A*,0.0360000134,7691,7420
BA*,0.0550000668,9220,7420
EBA*,0.048997879,7299,7420
DIJKSTRA,0.0260002613,7691,7420
DFS_NORMAL,0.0130004883,5759,7420
DFS_LIM,0.0140004158,6253,7420
BFS,0.0159988403,7510,7420
A*,0.0280020237,5009,3001
BA*,0.0379998684,3044,3001
EBA*,0.0390005112,3243,3001
DIJKSTRA,0.0199999809,5112,3001
DFS_NORMAL,0.004999876,1714,3001
DFS_LIM,0.0060014725,2493,3001
BFS,0.0100018978,4714,3001
A*,0.0429997444,10642,10316
BA*,0.0640010834,12718,10316
EBA*,0.0569999218,10280,10316
DIJKSTRA,0.0340003967,10750,10316
DFS_NORMAL,0.0129990578,5540,10316
DFS_LIM,0.018999815,9208,10316
BFS,0.02099967,10751,10316
A*,0.0330004692,6700,4114
BA*,0.0490031242,7502,4114
EBA*,0.0510015488,7740,4114
DIJKSTRA,0.023999691,6708,4114
DFS_NORMAL,0.008002758,3423,4114
DFS_LIM,0.0110001564,5308,4114
BFS,0.0130000114,6620,4114
A*,0.0430026054,10142,3987
BA*,0.0490000248,7662,3987
EBA*,0.0480003357,6977,3987
DIJKSTRA,0.0330002308,10161,3987
DFS_NORMAL,0.0110001564,5011,3987
DFS_LIM,0.0240001678,12744,3987
BFS,0.017999649,9528,3987
A*,0.0360002518,7694,7407
BA*,0.0470004082,6608,7407
EBA*,0.0480003357,6735,7407
DIJKSTRA,0.0260002613,7694,7407
DFS_NORMAL,0.0059998035,2343,7407
DFS_LIM,0.0149991512,7214,7407
BFS,0.0149998665,7664,7407
A*,0.0400006771,9602,6739
BA*,0.0530004501,8996,6739
EBA*,0.0590000153,11142,6739
DIJKSTRA,0.0310003757,9643,6739
DFS_NORMAL,0.0120024681,5518,6739
DFS_LIM,0.0180001259,9350,6739
BFS,0.0169994831,8686,6739
A*,0.0440001488,11186,7087
BA*,0.0580024719,9774,7087
EBA*,0.0529999733,8467,7087
DIJKSTRA,0.0359976292,11226,7087
DFS_NORMAL,0.0160002708,7779,7087
DFS_LIM,0.0230002403,12165,7087
BFS,0.0230000019,11821,7087
A*,0.0330002308,6880,2322
BA*,0.0380001068,3644,2322
EBA*,0.0360004902,2411,2322
DIJKSTRA,0.0249998569,7070,2322
DFS_NORMAL,0.0230002403,12757,2322
DFS_LIM,0.023001194,12771,2322
BFS,0.0089993477,4252,2322
A*,0.033000946,6844,2967
BA*,0.0470023155,6508,2967
EBA*,0.044999361,5599,2967
DIJKSTRA,0.0250003338,6846,2967
DFS_NORMAL,0.0179998875,9642,2967
DFS_LIM,0.0220029354,12621,2967
BFS,0.0130002499,6569,2967
A*,0.0249993801,3800,2103
BA*,0.040997982,4718,2103
EBA*,0.0400004387,3899,2103
DIJKSTRA,0.0180003643,3837,2103
DFS_NORMAL,0.0169999599,9290,2103
DFS_LIM,0.018999815,9735,2103
BFS,0.0079979897,3884,2103
A*,0.0399999619,9352,10936
BA*,0.0639972687,12677,10936
EBA*,0.0599999428,10711,10936
DIJKSTRA,0.0309998989,9459,10936
DFS_NORMAL,0.0210001469,10780,10936
DFS_LIM,0.0220003128,11674,10936
BFS,0.0200002193,10292,10936
A*,0.0239999294,3531,2162
BA*,0.040002346,3850,2162
EBA*,0.0400006771,3721,2162
DIJKSTRA,0.0179994106,3570,2162
DFS_NORMAL,0.0099999905,4468,2162
DFS_LIM,0.0099971294,4837,2162
BFS,0.0100002289,4538,2162
A*,0.0489997864,12700,15247
BA*,0.063999176,12763,15247
EBA*,0.0649995804,12667,15247
DIJKSTRA,0.037997961,12701,15247
DFS_NORMAL,0.02099967,10113,15247
DFS_LIM,0.0220000744,10361,15247
BFS,0.0270001888,12469,15247
A*,0.0410003662,9524,12570
BA*,0.0600001812,11061,12570
EBA*,0.0519998074,8123,12570
DIJKSTRA,0.0310001373,9607,12570
DFS_NORMAL,0.0140020847,6306,12570
DFS_LIM,0.0149981976,6704,12570
BFS,0.02099967,10350,12570
A*,0.028999567,5586,2656
BA*,0.0420000553,4749,2656
EBA*,0.0439996719,5358,2656
DIJKSTRA,0.0220010281,6044,2656
DFS_NORMAL,0.0099999905,1286,2656
DFS_LIM,0.017001152,9083,2656
BFS,0.0100004673,4689,2656
A*,0.0279998779,4192,9546
BA*,0.0459971428,6502,9546
EBA*,0.0439994335,5522,9546
DIJKSTRA,0.0180006027,4193,9546
DFS_NORMAL,0.0080029964,3569,9546
DFS_LIM,0.0089998245,3733,9546
BFS,0.0100028515,4205,9546
A*,0.0479977131,11482,5571
BA*,0.0580000877,10313,5571
EBA*,0.0560004711,9383,5571
DIJKSTRA,0.0360000134,11582,5571
DFS_NORMAL,0.0140001774,6171,5571
DFS_LIM,0.0159995556,7722,5571
BFS,0.024002552,12612,7945
A*,0.048999548,12279,4874
BA*,0.0500004292,7328,4874
EBA*,0.0490000248,7011,4874
DIJKSTRA,0.0369999409,12298,4874
