Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
BFS,0.3690009117,159538,1190
A*,0.8669984341,126804,1182
BA*,0.7539992332,52169,1258
EBA*,0.8619999886,76017,1214
DIJKSTRA,0.959002018,232168,1182
DFS_NORMAL,0.7620024681,172836,298396
DFS_LIM,0.455999136,173157,297044
BFS,0.5199968815,235012,2224
A*,0.5690000057,62624,1020
BA*,0.6590001583,26701,1062
EBA*,0.7940006256,59544,1042
DIJKSTRA,0.9769985676,229789,1020
DFS_NORMAL,0.6930000782,142172,208076
DFS_LIM,0.3899970055,146271,207058
BFS,0.5280022621,235189,4246
A*,0.5429956913,59862,934
BA*,0.7119984627,42635,978
EBA*,0.8590009212,75268,976
DIJKSTRA,0.9520022869,227079,934
DFS_NORMAL,0.4160056114,29481,52716
DFS_LIM,0.1130013466,31773,50622
BFS,0.5139968395,230941,3156
A*,0.9299981594,142609,992
BA*,0.6610012054,30155,1004
EBA*,0.7240018845,45049,992
DIJKSTRA,0.9889974594,233209,992
DFS_NORMAL,0.146999836,32279,37904
DFS_LIM,0.1589980125,32108,41188
BFS,0.4940037727,213595,2130
A*,0.5689976215,64978,731
BA*,0.7679994106,52596,817
EBA*,0.7619996071,53654,813
DIJKSTRA,0.7699997425,174206,731
DFS_NORMAL,0.7760045528,195514,144301
DFS_LIM,0.4970004559,202001,144301
BFS,0.3489954472,146708,1463
A*,0.3300044537,10558,620
BA*,0.6190006733,17362,620
EBA*,0.6620025635,30545,674
DIJKSTRA,0.6819953918,152248,620
DFS_NORMAL,0.6740002632,142017,166366
DFS_LIM,0.3229978085,123531,143888
BFS,0.3850021362,162128,1176
A*,0.5329990387,60390,864
BA*,0.7729995251,52844,882
EBA*,0.9739980698,97433,886
DIJKSTRA,0.870000124,201963,864
DFS_NORMAL,0.4959993362,60430,158638
DFS_LIM,0.2880001068,103763,176542
BFS,0.4669978619,206725,1410
A*,1.2410006523,211104,1286
BA*,0.7310011387,39195,1320
EBA*,0.7759981155,51588,1320
DIJKSTRA,1.0139997005,233815,1286
DFS_NORMAL,0.8010003567,222644,106082
DFS_LIM,0.4860002995,216045,36242
BFS,0.356000185,155014,2808
A*,0.3809998035,25293,658
BA*,0.653999567,26393,668
EBA*,0.6390018463,29175,674
DIJKSTRA,0.7970006466,183245,658
DFS_NORMAL,0.5069994926,63815,110542
DFS_LIM,0.2159965038,66850,109602
BFS,0.4300000668,188200,2534
A*,0.3869998455,23142,792
BA*,0.6360001564,19496,802
EBA*,0.739000082,48258,792
DIJKSTRA,0.8830013275,202357,792
DFS_NORMAL,0.701997757,151504,253028
DFS_LIM,0.4009995461,152568,231900
BFS,0.4790000916,210665,2140
A*,0.4039971828,31191,452
BA*,0.5729994774,8413,472
EBA*,0.5890011787,12644,452
DIJKSTRA,0.5939991474,126175,452
DFS_NORMAL,0.5360000134,76593,161364
DFS_LIM,0.2319974899,72356,141690
BFS,0.218000412,86612,870
A*,0.3689978123,20801,516
BA*,0.6320033073,18521,566
EBA*,0.66000247,22518,534
DIJKSTRA,0.787001133,169100,516
DFS_NORMAL,0.0879971981,12005,34506
DFS_LIM,0.0970051289,14358,34174
BFS,0.4340007305,182981,2744
A*,0.3530015945,18233,574
BA*,0.630998373,23016,574
EBA*,0.7020001411,40166,574
DIJKSTRA,0.8149979115,181743,574
DFS_NORMAL,0.1109983921,21371,63916
DFS_LIM,0.1350004673,26191,56460
BFS,0.4260003567,189334,3090
A*,0.7320005894,93604,1180
BA*,0.8839998245,72186,1242
EBA*,1.1949989796,142533,1218
DIJKSTRA,0.9649987221,221276,1180
DFS_NORMAL,0.7460026741,202232,62776
DFS_LIM,0.4900019169,220023,29150
BFS,0.5229997635,226597,4528
A*,0.4439995289,40221,706
BA*,0.6419973373,25167,720
EBA*,0.7679975033,48606,738
DIJKSTRA,0.7649991512,168161,706
DFS_NORMAL,0.4419999123,37476,83788
DFS_LIM,0.2530014515,82890,144878
BFS,0.3930020332,169164,1432
A*,0.7100012302,91276,1188
BA*,0.8030011654,54476,1212
EBA*,1.0450003147,111441,1218
DIJKSTRA,0.9600000381,228304,1188
DFS_NORMAL,0.0640006065,10456,26274
DFS_LIM,0.1229975224,25480,34652
BFS,0.5049974918,231271,5080
A*,0.5760006905,70463,805
BA*,0.6919975281,40958,831
EBA*,0.7629976273,58995,813
DIJKSTRA,0.9569997787,222829,805
DFS_NORMAL,0.6729979515,139660,198633
DFS_LIM,0.3760001659,141025,191733
BFS,0.5270028114,224530,3855
A*,0.637999773,76002,989
BA*,0.9020020962,77732,1007
EBA*,1.2049999237,146550,1007
DIJKSTRA,0.8820014,204727,989
DFS_NORMAL,0.6589980125,121709,170801
DFS_LIM,0.3540005684,123108,170519
BFS,0.4759995937,209900,4103
A*,0.6110022068,74983,898
BA*,0.765999794,50838,952
EBA*,0.7590014935,53894,930
DIJKSTRA,0.9480006695,224090,898
DFS_NORMAL,0.449000597,37636,63974
DFS_LIM,0.1279990673,39860,37904
BFS,0.5110023022,228140,4496
A*,0.3500010967,14461,619
BA*,0.6170051098,17310,629
EBA*,0.7259979248,42641,619
DIJKSTRA,0.6400003433,138914,619
DFS_NORMAL,0.8099985123,231590,21327
DFS_LIM,0.4979968071,231597,21327
BFS,0.3480017185,147211,955
A*,0.4390010834,35938,763
BA*,0.695997715,33451,765
EBA*,0.7890000343,60247,783
DIJKSTRA,0.9869980812,226648,763
DFS_NORMAL,0.7670006752,171428,282695
DFS_LIM,0.4620006084,172605,277061
BFS,0.5259978771,230574,3423
A*,0.4180004597,30987,439
BA*,0.5970025063,8575,439
EBA*,0.5959990025,14631,439
DIJKSTRA,0.6630001068,141439,439
DFS_NORMAL,0.6540002823,124636,148241
DFS_LIM,0.3639981747,135048,144705
BFS,0.1950008869,78184,921
A*,0.8349997997,114619,1060
BA*,0.7900013924,54926,1060
EBA*,1.0019977093,106060,1062
DIJKSTRA,0.9379975796,222446,1060
DFS_NORMAL,0.7550008297,181545,198498
DFS_LIM,0.4489996433,175826,191042
BFS,0.5,222476,5742
A*,0.6289997101,78048,1168
