Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS,24.0001678,11114,8079
DFS_LIM,24.0006447,12418,8079
DFS,19.999980899999997,9390,12318
DFS_LIM,20.0004578,9844,12318
DFS,19.000053400000002,8852,12908
DFS_LIM,19.0002918,9316,12908
DFS,9.999752,4174,8435
DFS_LIM,10.0002289,4198,8435
DFS,18.000841100000002,7336,17136
DFS_LIM,17.9998875,8121,17136
DFS,6.000042,1912,2432
DFS_LIM,13.9997005,6950,2432
DFS,5.998373000000001,1855,3345
DFS_LIM,9.9999905,3784,3345
DFS,4.0001869,1239,1547
DFS_LIM,7.999897000000001,3033,1547
DFS,14.9998665,7192,7598
DFS_LIM,15.999317200000002,7438,7598
DFS,17.001151999999998,8084,5726
DFS_LIM,15.0001049,7163,5726
DFS,18.0001259,9187,7134
DFS_LIM,23.000240299999998,12173,7134
DFS,13.9985085,6896,5198
DFS_LIM,14.9996281,7580,5198
DFS,15.000343299999999,3828,3698
DFS_LIM,15.0005817,5530,3698
DFS,9.9999905,3860,6184
DFS_LIM,20.9977627,10867,6184
DFS,19.000053400000002,9016,7801
DFS_LIM,19.9997425,9622,7801
DFS,22.9992867,11302,10923
DFS_LIM,23.000240299999998,11789,9843
DFS,5.9974194,2251,2963
DFS_LIM,12.0027065,5090,13783
DFS,17.9998875,9190,4652
DFS_LIM,12.0000839,5630,4652
DFS,20.999193199999997,11151,3847
DFS_LIM,16.0000324,7800,3847
DFS,4.9991608,1174,3414
DFS_LIM,4.9993992,1544,3414
DFS,19.999980899999997,10066,5735
DFS_LIM,21.999836,11776,5735
DFS,13.9977932,6073,7987
DFS_LIM,14.000177399999998,6089,7987
DFS,13.0004883,5719,10473
DFS_LIM,15.0010586,6503,10473
DFS,17.9994106,8553,9420
DFS_LIM,16.9992447,8688,9420
DFS,13.9997005,5440,8056
DFS_LIM,16.0009861,7298,8056
DFS,11.9993687,5087,10039
DFS_LIM,11.9991302,5151,10039
DFS,17.0001984,8209,5069
DFS_LIM,17.9982185,8588,5069
DFS,22.9988098,11989,3941
DFS_LIM,22.0000744,12045,3941
DFS,8.999824499999999,4087,2579
DFS_LIM,7.9989433000000005,3616,2579
DFS,21.000146899999997,10894,5191
DFS_LIM,19.0005302,9344,5191
DFS,23.0007172,12331,2637
DFS_LIM,23.0000019,12518,2637
DFS,21.001339,10814,3641
DFS_LIM,18.000602699999998,9485,3641
DFS,10.0002289,4190,9840
DFS_LIM,10.999918,4716,9840
DFS,21.999836,11678,9522
DFS_LIM,10.9992027,4770,9522
DFS,21.0006237,10321,15086
DFS_LIM,23.001193999999998,11087,15086
DFS,5.0001144,1248,3787
DFS_LIM,5.9990883,2159,3787
DFS,23.0000019,12144,7114
DFS_LIM,22.9997635,12488,7114
DFS,7.0004463,2378,4256
DFS_LIM,12.001752900000001,5636,4256
DFS,18.999814999999998,9002,4601
DFS_LIM,18.999099700000002,9625,4601
DFS,9.0010166,3387,5091
DFS_LIM,14.000177399999998,6692,5091
DFS,9.0000629,3594,5470
DFS_LIM,9.0005398,3718,5470
DFS,13.0000114,6180,5882
DFS_LIM,19.999980899999997,10511,5882
DFS,14.0008926,6159,9741
DFS_LIM,15.0098801,6277,9741
DFS,6.9999695,2354,7732
DFS_LIM,9.9999905,4070,7732
DFS,12.0000839,5348,8946
DFS_LIM,12.999773,5884,8946
DFS,17.0001984,8351,6911
DFS_LIM,17.0001984,8224,6911
DFS,8.000850699999999,3255,1361
DFS_LIM,11.0003948,5853,1361
DFS,7.0002079,2345,3259
DFS_LIM,7.0004463,2563,3259
DFS,20.9999084,9701,14573
DFS_LIM,20.0002193,9917,14573
DFS,12.0000839,5057,7000
DFS_LIM,14.9998665,7631,7000
DFS,21.999836,10166,7500
DFS_LIM,23.0000019,11432,7500
DFS,14.000177399999998,6058,9960
DFS_LIM,17.9998875,8259,9960
DFS,20.9999084,9847,10724
DFS_LIM,22.0010281,11002,10724
DFS,25.0005722,12082,11352
DFS_LIM,23.0004787,12158,11352
DFS,19.000768700000002,9311,8030
DFS_LIM,18.999814999999998,9544,8030
DFS,7.0002079,2358,1810
DFS_LIM,6.0002804,2470,1810
DFS,9.0000629,3148,2842
DFS_LIM,7.999897000000001,2587,2842
DFS,8.000850699999999,2784,9504
DFS_LIM,10.0002289,4025,9504
DFS,8.999824499999999,3602,2364
DFS_LIM,17.9982185,8481,2364
DFS,8.0001354,2796,3782
DFS_LIM,8.999824499999999,3772,3782
DFS,9.0000629,3310,7452
DFS_LIM,10.999679599999999,4780,7452
DFS,16.9999599,8217,11956
DFS_LIM,21.9991207,10771,11956
DFS,18.999814999999998,9897,3886
DFS_LIM,21.010160399999997,10881,3886
DFS,10.999679599999999,4031,6713
DFS_LIM,10.999679599999999,4614,6713
DFS,9.999752,4158,5244
DFS_LIM,11.9996071,5072,5244
DFS,21.999836,10752,11400
DFS_LIM,22.9990482,11842,11400
DFS,17.9998875,8896,4432
DFS_LIM,13.0000114,6196,4432
DFS,14.0006542,6253,3779
DFS_LIM,16.0000324,8036,3779
DFS,13.0000114,6249,3738
DFS_LIM,22.9997635,11772,3738
DFS,15.999555599999999,7511,7451
DFS_LIM,14.000177399999998,6525,7451
DFS,17.9998875,9646,2539
DFS_LIM,19.9966431,10773,2539
DFS,10.9992027,5021,2782
DFS_LIM,9.999752,4410,2782
DFS,11.0003948,4842,5511
DFS_LIM,18.9995766,9488,5511
DFS,11.9996071,5280,4820
DFS_LIM,10.9987259,5426,4820
DFS,17.0001984,8451,2133
DFS_LIM,16.9997215,8817,2133
DFS,13.0000114,5352,9324
DFS_LIM,15.000343299999999,6460,9324
DFS,14.9998665,7362,4428
DFS_LIM,24.0001678,12437,4428
DFS,20.0018883,10899,3470
DFS_LIM,22.9997635,12670,3470
DFS,6.000042,2129,2893
DFS_LIM,6.000042,2510,2893
DFS,7.999897000000001,3262,6756
DFS_LIM,8.001565900000001,3617,6756
DFS,12.0010376,5305,4081
DFS_LIM,9.9992752,4255,4081
DFS,8.0001354,2880,4448
DFS_LIM,11.0003948,5328,4448
DFS,12.0000839,6093,3432
DFS_LIM,4.999876,1965,3432
DFS,11.0001564,4513,10823
DFS_LIM,11.9998455,4621,10823
DFS,10.000944100000002,4088,7814
DFS_LIM,13.0002499,6223,7814
DFS,22.0000744,11960,1385
DFS_LIM,22.0000744,12746,1385
DFS,4.9901009,1659,2935
DFS_LIM,7.0006847,2202,2935
DFS,7.0011616,2167,5889
DFS_LIM,13.0002499,5866,5889
DFS,11.0001564,5284,3639
DFS_LIM,4.999876,1897,3639
DFS,19.999027299999998,9909,5494
DFS_LIM,19.999980899999997,10101,5494
DFS,9.0022087,3336,1779
DFS_LIM,9.001255,3428,1779
DFS,13.996601100000001,5635,6669
DFS_LIM,18.0001259,8846,6669
DFS,19.999980899999997,10702,4768
DFS_LIM,15.999794000000001,7829,4768
DFS,18.000602699999998,7844,11647
DFS_LIM,23.0000019,11432,11647
DFS,9.9992752,4433,8495
DFS_LIM,9.999513599999998,4639,8495
DFS,14.9998665,7207,6361
DFS_LIM,14.9979591,6756,6361
DFS,19.000053400000002,9024,11150
DFS_LIM,15.999794000000001,7511,11150
DFS,10.999918,5088,4328
DFS_LIM,14.000177399999998,6211,4328
DFS,9.9999905,3856,4768
DFS_LIM,11.0003948,5036,4768
DFS,18.999814999999998,9099,5454
DFS_LIM,20.0002193,9277,5454
DFS,21.999836,10913,6415
DFS_LIM,23.0007172,11357,6415
DFS,7.999420199999999,3059,3392
DFS_LIM,10.9992027,4793,3392
DFS,9.0000629,3419,6619
DFS_LIM,15.0001049,6995,6619
DFS,5.0001144,1038,6256
DFS_LIM,20.9999084,11718,6256
DFS,22.9990482,12190,5187
DFS_LIM,22.9997635,12432,5187
DFS,23.0000019,12412,4433
DFS_LIM,23.999691,12734,4433
DFS,20.9994316,10669,6989
DFS_LIM,13.999939,6725,6989
DFS,8.9981556,3606,4302
DFS_LIM,11.0001564,4388,4302
DFS,6.9999695,2236,3914
DFS_LIM,17.0001984,8489,3914
DFS,16.9999599,9192,1528
DFS_LIM,4.0020942999999995,1571,1528
DFS,21.999836,10161,9059
DFS_LIM,21.999836,10856,9059
DFS,13.0004883,5292,9492
DFS_LIM,16.9987679,7883,9492
DFS,15.999794000000001,7419,4563
DFS_LIM,14.9996281,7192,4563
DFS,13.0000114,6318,1094
DFS_LIM,19.0012455,10296,1094
DFS,15.000343299999999,7580,6762
DFS_LIM,20.9999084,10908,6762
DFS,7.999897000000001,3194,1805
DFS_LIM,16.9997215,8075,1805
DFS,8.9995861,3836,6018
DFS_LIM,11.9998455,5268,6018
DFS,23.0000019,11210,7511
DFS_LIM,22.0003128,11364,7511
DFS,7.0002079,2134,6484
DFS_LIM,7.999897000000001,3278,6484
DFS,20.999670000000002,11333,7349
DFS_LIM,20.999670000000002,11409,7349
DFS,18.999814999999998,9303,8653
DFS_LIM,25.0003338,11646,8653
DFS,17.0001984,8047,6459
DFS_LIM,15.000343299999999,7653,6459
DFS,8.0001354,2800,2476
DFS_LIM,6.9997311,2687,2476
DFS,21.0015774,10471,10594
DFS_LIM,22.0007896,10838,10594
DFS,23.0000019,11737,14953
DFS_LIM,22.9997635,12091,12577
DFS,8.999824499999999,3330,4031
DFS_LIM,14.0004158,6325,4031
DFS,10.999918,5084,7982
DFS_LIM,11.9998455,5549,7982
DFS,16.9999599,7878,10877
DFS_LIM,23.0000019,11694,10877
DFS,20.999670000000002,11681,3460
DFS_LIM,19.9997425,10833,3460
DFS,16.9999599,8163,5189
DFS_LIM,23.999691,12431,5189
DFS,11.9998455,5676,6492
DFS_LIM,21.9995975,11810,6492
DFS,4.9993992,1230,3310
DFS_LIM,16.9999599,8659,3310
DFS,4.999876,1122,3456
DFS_LIM,7.0002079,2751,3456
DFS,22.0000744,11770,2429
DFS_LIM,21.0006237,11387,2429
DFS,10.0002289,4050,11062
DFS_LIM,17.0001984,8574,11062
DFS,23.0000019,11741,5338
DFS_LIM,23.0000019,11765,5338
DFS,13.0002499,5006,4746
DFS_LIM,12.0000839,5597,4746
DFS,15.0001049,6879,8009
DFS_LIM,20.9999084,10401,8009
DFS,22.0000744,11787,1868
DFS_LIM,26.000022899999998,12741,1868
DFS,8.000850699999999,3158,5714
DFS_LIM,11.0001564,5264,5714
DFS,18.0001259,9094,5277
DFS_LIM,19.0002918,9567,5277
DFS,12.0005608,4902,12884
DFS_LIM,14.000177399999998,6028,12884
DFS,22.0015049,11919,4405
DFS_LIM,9.999752,4182,4405
DFS,6.9999695,2676,3776
DFS_LIM,19.999980899999997,10552,3776
DFS,18.999814999999998,8684,13520
DFS_LIM,20.0004578,9396,13520
DFS,12.0000839,5555,9326
DFS_LIM,13.0004883,6041,9326
DFS,18.000602699999998,8940,3276
DFS_LIM,11.0001564,4635,3276
DFS,9.000301400000001,3621,7833
DFS_LIM,8.0003738,3679,7833
DFS,13.0000114,6193,4721
DFS_LIM,20.0002193,9670,4721
DFS,4.0006638,1031,4412
DFS_LIM,4.999876,1813,4412
DFS,6.9999695,2444,3354
DFS_LIM,8.002281199999999,3778,3354
DFS,11.9998455,5735,3799
DFS_LIM,14.9996281,7473,3799
DFS,13.0000114,6299,5649
DFS_LIM,9.9987984,4764,5649
DFS,19.0002918,8858,11653
DFS_LIM,17.9998875,8583,11653
DFS,4.0004253,826,2451
DFS_LIM,9.001731900000001,3820,2451
DFS,19.999980899999997,10195,3727
DFS_LIM,19.000053400000002,10271,3727
DFS,20.9999084,11013,9122
DFS_LIM,18.0001259,9326,9122
DFS,8.999824499999999,3404,3498
DFS_LIM,19.0005302,9182,3498
DFS,11.9996071,5028,7481
DFS_LIM,19.0005302,9585,7481
DFS,18.0001259,8869,11216
DFS_LIM,22.0003128,11127,11216
DFS,18.999814999999998,9336,9264
DFS_LIM,16.0002708,7994,9264
DFS,11.0001564,5257,3597
DFS_LIM,17.0001984,8577,3597
DFS,9.999752,3785,3930
DFS_LIM,9.999513599999998,3921,3930
DFS,15.0001049,5879,10795
DFS_LIM,18.999814999999998,9008,10795
DFS,6.9994926,2586,11366
DFS_LIM,14.0013695,6159,11366
DFS,9.9999905,3541,8635
DFS_LIM,11.0008717,4862,8635
DFS,35.0010395,10117,9583
DFS_LIM,17.9944038,5759,9583
DFS,12.9992962,5287,7453
DFS_LIM,22.0005512,11130,7453
DFS,13.0007267,5739,9378
DFS_LIM,13.0000114,6107,9378
DFS,4.0001869,845,430
DFS_LIM,4.9989223,1460,430
DFS,15.000820200000001,6121,7812
DFS_LIM,16.9997215,7121,7812
DFS,12.0000839,5021,7287
DFS_LIM,12.0000839,5642,7287
DFS,16.9994831,7820,7168
DFS_LIM,16.9999599,8212,7168
DFS,22.0000744,12187,6542
DFS_LIM,19.000768700000002,9509,6542
DFS,13.9994621,5870,12940
DFS_LIM,14.000177399999998,6182,12940
DFS,11.0001564,4609,8337
DFS_LIM,7.999897000000001,3370,8337
DFS,13.999939,5484,10882
DFS_LIM,16.0000324,7076,10882
DFS,18.0001259,8568,7300
DFS_LIM,23.0000019,12683,2306
DFS,14.000177399999998,6695,4301
DFS_LIM,16.9999599,8942,4301
DFS,16.9987679,7616,8077
DFS_LIM,19.999980899999997,9789,8077
DFS,9.999036799999999,4303,6649
DFS_LIM,8.002281199999999,2933,6649
DFS,18.0001259,8950,14173
DFS_LIM,19.000053400000002,9146,14173
DFS,8.000850699999999,3522,5643
DFS_LIM,9.0010166,3772,5643
DFS,18.0001259,8929,3377
DFS_LIM,19.999980899999997,10205,3377
DFS,10.999918,4848,3116
DFS_LIM,10.999918,4755,3116
DFS,22.0000744,12143,5935
DFS_LIM,22.9992867,12579,5935
DFS,13.0000114,5021,7129
DFS_LIM,18.998861299999998,8809,7129
DFS,7.999897000000001,3556,7022
DFS_LIM,14.9998665,7313,7022
DFS,17.9998875,8731,6187
DFS_LIM,6.0007572,2232,2801
DFS,9.9999905,3745,4881
DFS_LIM,16.0000324,8056,4881
DFS,4.999876,1465,4062
DFS_LIM,9.000301400000001,3731,4062
DFS,14.0006542,5687,10039
DFS_LIM,22.9997635,10618,10039
DFS,13.0007267,5534,9402
DFS_LIM,16.9990063,8512,9402
DFS,17.999648999999998,8427,15340
DFS_LIM,21.999836,10731,15340
DFS,13.999939,5679,6168
DFS_LIM,13.0002499,5691,6168
DFS,17.9991722,8919,5648
DFS_LIM,17.999648999999998,8965,5648
DFS,24.000406299999998,11868,12146
DFS_LIM,16.0005093,7079,12146
DFS,18.999814999999998,9811,5324
DFS_LIM,8.0001354,3045,5324
DFS,17.999648999999998,8194,11408
DFS_LIM,19.000053400000002,9486,11408
DFS,11.9998455,5174,12524
DFS_LIM,18.999099700000002,9373,12524
DFS,15.0001049,6627,10959
DFS_LIM,17.9998875,9093,10959
DFS,8.000850699999999,3486,4974
DFS_LIM,10.0007057,4142,4974
DFS,14.0023232,6325,11471
DFS_LIM,18.999814999999998,9070,11471
DFS,17.0001984,9046,6174
DFS_LIM,23.999929400000003,12765,6174
DFS,17.9994106,8446,13180
DFS_LIM,22.9997635,11462,13180
DFS,23.9992142,12319,8116
DFS_LIM,20.9999084,11157,8116
DFS,11.0011101,4932,9268
DFS_LIM,21.999836,10844,9268
DFS,9.0019703,3271,9237
DFS_LIM,15.0010586,7244,9237
DFS,6.000042,1858,7024
DFS_LIM,6.0012341,2004,7024
DFS,20.0009346,10870,4177
DFS_LIM,10.000944100000002,4681,4177
DFS,8.001089100000002,2993,3963
DFS_LIM,11.9998455,4773,3963
DFS,20.9989548,9809,16505
DFS_LIM,21.999836,10677,16505
DFS,17.9989338,7628,10212
DFS_LIM,23.0007172,11393,10212
DFS,11.9996071,5043,10937
DFS_LIM,12.999773,5844,10937
DFS,11.9998455,4795,10159
DFS_LIM,12.999773,5710,10159
DFS,21.0003853,9995,10280
DFS_LIM,24.988889699999998,11487,10280
DFS,15.0005817,6980,7094
DFS_LIM,15.998601899999999,7815,7094
DFS,17.9994106,9191,6288
DFS_LIM,17.0001984,9239,6288
DFS,22.0003128,11494,3156
DFS_LIM,21.9991207,12097,3156
DFS,21.999836,11175,11758
DFS_LIM,24.0008831,11978,11758
DFS,12.000322299999999,4794,7035
DFS_LIM,11.0011101,4998,7035
DFS,17.9998875,8817,7734
DFS_LIM,20.9999084,10541,7734
DFS,8.001089100000002,3096,3076
DFS_LIM,9.0000629,3916,3076
DFS,19.000768700000002,9420,5971
DFS_LIM,14.9998665,7104,5971
DFS,19.000053400000002,8813,12032
DFS_LIM,19.999980899999997,10039,12032
DFS,13.0012035,6053,11473
DFS_LIM,14.9998665,7650,11473
DFS,16.9999599,7891,8963
DFS_LIM,18.999099700000002,9092,8963
DFS,9.0000629,3402,5092
DFS_LIM,11.0006332,4156,5092
DFS,18.0001259,7907,16275
DFS_LIM,19.999980899999997,9187,16275
DFS,14.0004158,6028,7472
DFS_LIM,17.9998875,8818,7472
DFS,7.0018768,2183,4303
DFS_LIM,17.9994106,8673,4303
DFS,18.997907599999998,8688,13413
DFS_LIM,21.000146899999997,10334,12445
DFS,8.0001354,2401,7215
DFS_LIM,11.0001564,4816,7215
DFS,22.9992867,11629,11165
DFS_LIM,22.9990482,11711,11165
DFS,8.999824499999999,3049,3559
DFS_LIM,17.0009136,8679,3559
DFS,17.001151999999998,8255,9629
DFS_LIM,15.999794000000001,7729,9629
DFS,17.9991722,9004,6495
DFS_LIM,17.9989338,9218,6495
DFS,14.0008926,5858,9402
DFS_LIM,6.000042,1754,1706
DFS,18.0010796,8170,12064
DFS_LIM,18.0001259,8325,12064
DFS,14.000177399999998,6579,7412
DFS_LIM,16.0009861,7673,7412
DFS,18.0001259,7582,13492
DFS_LIM,21.000146899999997,9840,13492
DFS,19.0012455,2856,5966
DFS_LIM,35.9995365,7814,5966
DFS,13.0002499,5718,6289
DFS_LIM,16.9999599,7983,6289
DFS,19.000768700000002,9869,2384
DFS_LIM,23.0000019,12250,2384
DFS,23.0000019,10413,3227
DFS_LIM,15.999794000000001,7488,3227
DFS,15.000343299999999,7457,1863
DFS_LIM,7.0004463,2366,1863
DFS,17.0001984,7030,13910
DFS_LIM,15.999317200000002,7070,13910
DFS,15.000820200000001,6531,12451
DFS_LIM,17.9998875,8667,12451
DFS,16.9997215,7861,10857
DFS_LIM,19.000053400000002,8821,10857
DFS,23.999691,12170,10918
DFS_LIM,22.9990482,12348,10918
DFS,17.9998875,9474,8612
DFS_LIM,23.000240299999998,12638,8612
DFS,7.0011616,2249,3531
DFS_LIM,10.0002289,3945,3531
DFS,22.0007896,11654,5906
DFS_LIM,24.0011215,12543,5906
DFS,15.999794000000001,7891,1241
DFS_LIM,3.000021,1004,1241
DFS,8.001089100000002,2598,3345
DFS_LIM,7.999420199999999,2992,3345
DFS,12.9990578,6305,9763
DFS_LIM,15.0001049,7742,9763
DFS,17.9998875,8712,8560
DFS_LIM,19.999980899999997,9850,8560
DFS,19.999027299999998,9884,4907
DFS_LIM,20.0009346,10338,4907
DFS,15.000343299999999,6808,11407
DFS_LIM,16.0009861,7718,11407
DFS,20.0004578,10086,4769
DFS_LIM,21.000146899999997,10682,4769
DFS,9.9999905,3702,9904
DFS_LIM,20.9999084,10893,9904
DFS,13.0002499,5669,7567
DFS_LIM,14.9998665,6962,7567
DFS,16.0000324,8003,3661
DFS_LIM,19.9997425,9991,3661
DFS,14.9998665,6775,9777
DFS_LIM,18.000364299999998,9171,9777
DFS,16.9999599,8481,4867
DFS_LIM,19.9995041,10000,4867
DFS,10.0004673,3542,5135
DFS_LIM,9.999513599999998,3770,5135
DFS,19.9985504,10046,6284
DFS_LIM,14.000177399999998,6373,6284
DFS,17.0001984,7390,9548
DFS_LIM,20.001173,9521,9548
DFS,11.9998455,5883,1179
DFS_LIM,6.000042,2211,1179
DFS,20.9999084,10395,10701
DFS_LIM,20.999670000000002,10597,10701
DFS,13.0000114,5713,7059
DFS_LIM,13.9997005,6512,7059
DFS,21.000146899999997,10170,8443
DFS_LIM,20.9987164,10818,8443
DFS,16.0007477,5871,3869
DFS_LIM,13.0009651,5995,3869
DFS,10.0002289,3589,7107
DFS_LIM,15.999317200000002,7233,7107
DFS,12.0000839,4806,5345
DFS_LIM,19.999027299999998,10323,5345
DFS,14.0004158,6611,4368
DFS_LIM,13.998985300000001,6489,4368
DFS,19.0005302,9402,5653
DFS_LIM,22.0007896,11726,5653
DFS,21.0018158,11071,4960
DFS_LIM,22.0003128,10729,4960
DFS,15.0001049,6545,11653
DFS_LIM,21.999836,10481,11653
DFS,15.0001049,6923,9390
DFS_LIM,14.9998665,7141,9390
DFS,12.000799200000001,5469,4639
DFS_LIM,13.9994621,6489,4639
DFS,8.0006123,3029,13665
DFS_LIM,14.0013695,6357,13665
DFS,18.988847699999997,8600,7563
DFS_LIM,19.999980899999997,9610,7563
DFS,12.9988194,5550,6351
DFS_LIM,17.0001984,8066,6351
DFS,18.001317999999998,9122,3652
DFS_LIM,17.9994106,8351,3652
DFS,17.9998875,8648,4590
DFS_LIM,16.9997215,8716,4590
DFS,8.0001354,3546,2912
DFS_LIM,10.9994411,5287,2912
DFS,11.0001564,4606,6582
DFS_LIM,17.0004368,8221,6582
DFS,20.001173,9965,3783
DFS_LIM,23.9992142,12480,3783
DFS,21.0003853,10333,10961
DFS_LIM,20.9999084,10626,10961
DFS,14.0006542,6377,4992
DFS_LIM,17.9998875,8621,4992
DFS,15.0001049,7445,3136
DFS_LIM,7.0002079,3048,3136
DFS,18.000841100000002,9044,2604
DFS_LIM,8.001089100000002,3163,2604
DFS,10.0002289,4124,9414
DFS_LIM,14.000177399999998,6316,9414
DFS,6.000042,2201,3606
DFS_LIM,5.998849900000001,2595,3606
DFS,16.0009861,7507,8531
DFS_LIM,15.999794000000001,7621,8531
DFS,17.0001984,8552,8612
DFS_LIM,17.0006752,8362,8612
DFS,4.0001869,586,1422
DFS_LIM,4.999876,1372,1422
DFS,10.0011826,4078,11406
DFS_LIM,21.0003853,10652,11406
DFS,18.0001259,8628,10782
DFS_LIM,22.0000744,11260,10782
DFS,10.0002289,3896,6193
