Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DFS_LIM,0.0869991779,26662,35354
BFS,0.1269996166,50368,6568
A*,0.4290006161,43690,1146
BA*,0.6420001984,32383,1146
EBA*,0.6469869614,32841,1154
DIJKSTRA,0.3759999275,72373,1146
DFS_NORMAL,0.3919997215,170496,127976
DFS_LIM,0.6569998264,171547,130390
BFS,0.1429870129,57251,2942
A*,0.5060007572,65430,969
BA*,0.5839998722,22290,969
EBA*,0.5860006809,22428,969
DIJKSTRA,0.4530005455,97501,969
DFS_NORMAL,0.1830000877,59226,82173
DFS_LIM,0.2189998627,89159,60453
BFS,0.1440000534,60063,2829
A*,0.3150000572,15345,595
BA*,0.579000473,14437,595
EBA*,0.5620009899,14364,595
DIJKSTRA,0.2270009518,26350,595
DFS_NORMAL,0.3400015831,134915,147291
DFS_LIM,0.3510000706,158332,83115
BFS,0.0559999943,9792,2491
A*,0.3830008507,33385,770
BA*,0.5929982662,24391,770
EBA*,0.5850007534,24006,826
DIJKSTRA,0.512001276,109354,770
DFS_NORMAL,0.6629998684,202122,53642
DFS_LIM,0.406999588,206214,4588
BFS,0.1660001278,69487,3618
A*,0.3669872284,27454,1740
BA*,0.5730128288,12800,1740
EBA*,0.5569992065,12133,1740
DIJKSTRA,0.3359999657,59441,1740
DFS_NORMAL,0.4739999771,210167,24642
DFS_LIM,0.6550002098,210424,17634
BFS,0.0620007515,13862,3310
A*,0.2709999084,3267,240
BA*,0.5169999599,2385,266
EBA*,0.5120003223,2493,250
DIJKSTRA,0.1650002003,7251,240
DFS_NORMAL,0.2380001545,88336,139724
DFS_LIM,0.079000473,22266,26558
BFS,0.0629985332,15116,240
A*,0.3509995937,21656,582
BA*,0.5600011349,11508,594
EBA*,0.5610001087,12693,582
DIJKSTRA,0.3199999332,53621,582
DFS_NORMAL,0.132999897,46892,80680
DFS_LIM,0.2069995403,66344,95370
BFS,0.1270005703,47806,4296
A*,0.5679984093,80929,1040
BA*,0.553999424,13901,1044
EBA*,0.5530006886,13208,1060
DIJKSTRA,0.6420006752,152775,1040
DFS_NORMAL,0.6079998016,129497,137374
DFS_LIM,0.2569971085,99778,132112
BFS,0.1140005589,42110,7036
A*,0.3150000572,14560,495
BA*,0.532999754,4090,509
EBA*,0.5269999504,4219,509
DIJKSTRA,0.267999649,36437,495
DFS_NORMAL,0.236000061,81008,142053
DFS_LIM,0.3889987469,180207,85057
BFS,0.0749998093,19874,2421
A*,0.4270000458,44071,1314
BA*,0.5299999714,4364,1318
EBA*,0.5349998474,4651,1354
DIJKSTRA,0.4120006561,81490,1314
DFS_NORMAL,0.1650011539,65516,96432
DFS_LIM,0.4299998283,203706,58454
BFS,0.0419998169,3157,2268
A*,0.2749998569,3729,824
BA*,0.5409984589,4930,824
EBA*,0.532999754,5260,824
DIJKSTRA,0.1729998589,7086,824
DFS_NORMAL,0.0639989376,12446,44414
DFS_LIM,0.0600001812,11605,16296
BFS,0.0490009785,5425,1442
A*,0.2590000629,530,95
BA*,0.515999794,571,95
EBA*,0.507999897,572,95
DIJKSTRA,0.1530003548,1488,95
DFS_NORMAL,0.0480000973,5906,4179
DFS_LIM,0.050000906,5983,2353
BFS,0.0399999619,1631,95
A*,0.2879908085,7947,733
BA*,0.5379998684,5994,755
EBA*,0.5330131054,6690,755
DIJKSTRA,0.1939983368,15754,733
DFS_NORMAL,0.0500001907,5108,19565
DFS_LIM,0.2920000553,108171,76611
BFS,0.1199998856,44024,1191
A*,0.3980002403,35672,826
BA*,0.5760009289,17972,826
EBA*,0.5829997063,20840,830
DIJKSTRA,0.4320006371,87547,826
DFS_NORMAL,0.2079999447,75315,96666
DFS_LIM,0.1950001717,75510,95484
BFS,0.246999979,113052,2954
A*,0.2800002098,6116,1304
BA*,0.5399999619,6493,1304
EBA*,0.5380001068,6836,1304
DIJKSTRA,0.196000576,14968,1304
DFS_NORMAL,0.4249999523,197207,84056
DFS_LIM,0.6990008354,200164,47336
BFS,0.0610001087,12538,4228
A*,0.2609865665,1305,140
BA*,0.5069997311,917,156
EBA*,0.5059995651,898,156
DIJKSTRA,0.1590001583,4639,140
DFS_NORMAL,0.112000227,37482,46718
DFS_LIM,0.1380000114,48894,74722
BFS,0.0449998379,4806,140
A*,0.2849969864,7276,410
BA*,0.5359997749,4679,410
EBA*,0.5280001163,4821,410
DIJKSTRA,0.2130000591,20316,410
DFS_NORMAL,0.2430007458,82765,100872
DFS_LIM,0.2620000839,113599,48102
BFS,0.1049997807,36172,2848
A*,0.3189995289,16542,821
BA*,0.5620000362,15559,821
EBA*,0.5560002327,14885,821
DIJKSTRA,0.2750003338,39740,821
DFS_NORMAL,0.2349998951,85566,121659
DFS_LIM,0.2490000725,85250,112531
BFS,0.129999876,49902,2589
A*,0.2970004082,9174,431
BA*,0.5430128574,7638,439
EBA*,0.5379998684,6867,431
DIJKSTRA,0.2259998322,24330,431
DFS_NORMAL,0.7039999962,184737,95939
DFS_LIM,0.3980004787,181875,85447
BFS,0.0730001926,19078,1249
A*,0.2860004902,7976,490
BA*,0.5279998779,5431,490
EBA*,0.5230000019,4960,508
DIJKSTRA,0.1849989891,13486,490
DFS_NORMAL,0.0379998684,257,1250
DFS_LIM,0.0400002003,257,1250
BFS,0.0469987392,4887,1208
A*,0.5360004902,70052,1021
BA*,0.6349875927,29634,1153
EBA*,0.6209998131,29500,1153
DIJKSTRA,0.6810002327,160378,1021
DFS_NORMAL,0.4279997349,203100,52511
DFS_LIM,0.694000721,200803,17807
BFS,0.1239993572,46673,1885
A*,0.289999485,9468,844
BA*,0.5360007286,9128,844
EBA*,0.5329999924,9798,844
DIJKSTRA,0.1909999847,16457,844
DFS_NORMAL,0.388999939,167986,128974
DFS_LIM,0.6279997826,148188,117068
BFS,0.0790009499,23738,1578
A*,0.2680006027,2155,202
BA*,0.5200009346,1662,202
EBA*,0.5199999809,1534,202
DIJKSTRA,0.1570003033,2884,202
DFS_NORMAL,0.6219992638,126909,156014
DFS_LIM,0.1619999409,64540,24784
BFS,0.0439999104,3025,380
A*,0.367000103,29182,789
BA*,0.5569999218,13919,789
EBA*,0.5429999828,11404,789
DIJKSTRA,0.3110001087,54352,789
DFS_NORMAL,0.3509998322,165675,40831
DFS_LIM,0.368999958,179338,48081
BFS,0.1089999676,39962,2329
A*,0.3209986687,17397,668
BA*,0.5599989891,10208,668
EBA*,0.5529990196,9081,704
DIJKSTRA,0.2650005817,38255,668
DFS_NORMAL,0.2670004368,93516,164782
DFS_LIM,0.3139998913,110148,146700
BFS,0.1340000629,52636,5200
A*,0.5220000744,68019,1379
BA*,0.6019990444,25686,1379
EBA*,0.6010000706,25484,1379
DIJKSTRA,0.5480000973,123512,1379
DFS_NORMAL,0.0860004425,22941,47515
DFS_LIM,0.0739998817,18752,42717
BFS,0.0769991875,22303,4099
A*,0.4340007305,45129,1025
BA*,0.5970001221,21312,1057
EBA*,0.5930001736,21680,1107
DIJKSTRA,0.471000433,99892,1025
DFS_NORMAL,0.2089998722,67963,82989
DFS_LIM,0.1910014153,68733,82989
BFS,0.2059998512,90665,3293
A*,0.2620007992,1091,120
BA*,0.513999939,706,120
EBA*,0.5080001354,554,120
DIJKSTRA,0.1520001888,2224,120
DFS_NORMAL,0.0500001907,5986,8166
DFS_LIM,0.4750008583,212074,1832
BFS,0.0419998169,2736,120
A*,0.3989999294,36871,2439
BA*,0.5589993,11033,2473
EBA*,0.5569992065,12039,2457
DIJKSTRA,0.3239998817,55842,2439
DFS_NORMAL,0.0989992619,28426,63235
DFS_LIM,0.1190009117,35697,58277
BFS,0.1360008717,52579,5889
A*,0.3989999294,36666,939
BA*,0.6310005188,32335,939
EBA*,0.6340000629,34092,939
DIJKSTRA,0.5209991932,114905,939
DFS_NORMAL,0.2449998856,93009,86437
DFS_LIM,0.2349996567,96834,97349
BFS,0.2219994068,98209,4703
A*,0.4859986305,56345,1270
BA*,0.6489999294,33478,1274
EBA*,0.6440010071,33435,1274
DIJKSTRA,0.6459999084,149421,1270
DFS_NORMAL,0.106998682,31976,69376
DFS_LIM,0.111000061,33238,69350
BFS,0.2059998512,88540,2180
A*,0.3400013447,22743,630
BA*,0.5640006065,17190,630
EBA*,0.5589990616,15100,704
DIJKSTRA,0.3150007725,52681,630
DFS_NORMAL,0.2380001545,86026,96142
DFS_LIM,0.2230007648,91993,46662
BFS,0.0790011883,23229,3328
A*,0.3259999752,17124,593
BA*,0.5590000153,12163,603
EBA*,0.5610003471,12596,597
DIJKSTRA,0.3489871025,61718,593
DFS_NORMAL,0.0739998817,17211,45175
DFS_LIM,0.0540001392,8426,4707
BFS,0.2039999962,87959,4323
A*,0.5660009384,80950,1082
BA*,0.5170001984,1676,1082
EBA*,0.526999712,1625,1082
DIJKSTRA,0.607000351,140010,1082
DFS_NORMAL,0.1879999638,60418,91904
DFS_LIM,0.1999998093,59641,84792
BFS,0.0389990807,779,1762
A*,0.2840001583,5564,336
BA*,0.5359988213,3976,336
EBA*,0.5299999714,4087,336
DIJKSTRA,0.1849997044,12472,336
DFS_NORMAL,0.6849994659,166148,155854
DFS_LIM,0.2630000114,117483,40612
BFS,0.083999157,25381,1424
A*,0.2619991302,1281,177
BA*,0.5260009766,1556,177
EBA*,0.510999918,1745,177
DIJKSTRA,0.1510007381,2041,177
DFS_NORMAL,0.3569998741,150308,157831
DFS_LIM,0.3639998436,142618,152043
BFS,0.0430002213,3311,1201
A*,0.3869993687,34187,994
BA*,0.6060006618,24460,994
EBA*,0.5940005779,22386,994
DIJKSTRA,0.4160001278,83855,994
DFS_NORMAL,0.5619990826,98239,116242
DFS_LIM,0.2529990673,98324,115624
BFS,0.123000145,46431,4210
A*,0.5309998989,69897,1231
BA*,0.7299997807,58283,1269
EBA*,0.7049992085,54129,1231
DIJKSTRA,0.5710000992,129486,1231
DFS_NORMAL,0.2460000515,87853,107091
DFS_LIM,0.5369999409,100716,105641
BFS,0.217000246,97447,8583
A*,0.2640113831,814,91
BA*,0.5349988937,339,91
EBA*,0.5169999599,292,91
DIJKSTRA,0.1560008526,1714,91
DFS_NORMAL,0.6009993553,110948,141865
DFS_LIM,0.0399999619,989,237
BFS,0.0419995785,1974,91
A*,0.3370001316,21985,814
BA*,0.5870001316,22673,822
EBA*,0.5810000896,22315,822
DIJKSTRA,0.305000782,52550,814
DFS_NORMAL,0.3370006084,136505,171416
DFS_LIM,0.3430008888,137669,115560
BFS,0.131000042,51964,2698
A*,0.2779860497,3730,266
BA*,0.5310132504,2069,266
EBA*,0.5309991837,1664,266
DIJKSTRA,0.169000864,6772,266
DFS_NORMAL,0.4160013199,188609,99712
DFS_LIM,0.6939995289,195569,48022
BFS,0.0640006065,14257,692
A*,0.5629999638,76060,1911
BA*,0.5779998302,17995,1911
EBA*,0.5699999332,17837,1911
DIJKSTRA,0.6239976883,144431,1911
DFS_NORMAL,0.1270000935,43623,100609
DFS_LIM,0.0869996548,25110,55571
BFS,0.2060005665,90024,7891
A*,0.3039999008,11889,493
BA*,0.5600078106,12521,519
EBA*,0.5620002747,12439,493
DIJKSTRA,0.235986948,27070,493
DFS_NORMAL,0.3310127258,134619,91723
DFS_LIM,0.3470010757,154289,104285
BFS,0.1259996891,47692,2813
A*,0.4119992256,40302,1158
BA*,0.5800020695,18454,1174
EBA*,0.5679996014,16558,1174
DIJKSTRA,0.3319993019,60172,1158
DFS_NORMAL,0.1109995842,38376,44428
DFS_LIM,0.1149990559,39361,45886
BFS,0.1210002899,45694,5586
A*,0.2679998875,1092,135
BA*,0.5259990692,184,135
EBA*,0.5230007172,197,135
DIJKSTRA,0.1569991112,2730,135
DFS_NORMAL,0.3909995556,169460,93741
DFS_LIM,0.0540001392,7745,10635
BFS,0.0409991741,1007,135
A*,0.6260008812,91512,1252
BA*,0.6370000839,35387,1252
EBA*,0.629999876,33212,1262
DIJKSTRA,0.7950000763,192894,1252
DFS_NORMAL,0.3040013313,119055,147994
DFS_LIM,0.5910000801,127804,141028
BFS,0.3279869556,152182,2536
A*,0.3020002842,10721,504
BA*,0.5480005741,5068,506
EBA*,0.5489997864,5308,510
DIJKSTRA,0.2329990864,27128,504
DFS_NORMAL,0.4100000858,179074,138222
DFS_LIM,0.6560001373,171477,39336
BFS,0.0879998207,27123,504
A*,0.3479995728,23877,764
BA*,0.618999958,25199,776
EBA*,0.6089999676,25581,764
DIJKSTRA,0.2659986019,39407,764
DFS_NORMAL,0.6170005798,142784,87812
DFS_LIM,0.0910000801,29000,25814
BFS,0.1250002384,48485,2286
A*,0.3549892902,20705,740
BA*,0.5740139484,15055,740
EBA*,0.5729999542,15633,750
DIJKSTRA,0.2920007706,47216,740
DFS_NORMAL,0.4280004501,186608,112220
DFS_LIM,0.4040002823,187166,109930
BFS,0.117000103,43209,2962
A*,0.2649998665,1894,267
BA*,0.5150003433,1234,267
EBA*,0.5130009651,1227,267
DIJKSTRA,0.1649992466,6328,267
DFS_NORMAL,0.0449991226,3814,8443
DFS_LIM,0.4390001297,212239,1793
BFS,0.0610001087,13559,267
A*,0.3300001621,18205,495
BA*,0.5489997864,6812,495
EBA*,0.5479998589,7256,501
DIJKSTRA,0.2769999504,40373,495
DFS_NORMAL,0.2939999104,110914,153123
DFS_LIM,0.5500001907,102346,142097
BFS,0.1179997921,43038,797
A*,0.3480007648,24844,703
BA*,0.5439996719,8936,703
EBA*,0.5419998169,7903,703
DIJKSTRA,0.2730002403,42078,703
DFS_NORMAL,0.3320002556,140477,102447
DFS_LIM,0.3350002766,130570,100077
BFS,0.0750000477,21718,5103
A*,0.3040001392,11256,484
BA*,0.5500001907,7389,484
EBA*,0.5569884777,8424,484
DIJKSTRA,0.2289998531,25190,484
DFS_NORMAL,0.2520000935,87453,95362
DFS_LIM,0.0639996529,13253,17732
BFS,0.1099998951,39075,836
A*,0.2810006142,6138,1031
BA*,0.5270006657,5468,1031
EBA*,0.5260000229,5488,1031
DIJKSTRA,0.1789999008,11156,1031
DFS_NORMAL,0.3869991302,167711,131449
DFS_LIM,0.5540001392,118445,60383
BFS,0.0789999962,23255,1153
A*,0.4979987144,59956,921
BA*,0.5880000591,18257,921
EBA*,0.5849990845,17869,921
DIJKSTRA,0.6210000515,139577,921
DFS_NORMAL,0.5410001278,103951,108347
DFS_LIM,0.2960000038,127461,94613
BFS,0.0789990425,22542,3625
A*,0.3079998493,13366,566
BA*,0.5459997654,8451,566
EBA*,0.5499999523,9855,566
DIJKSTRA,0.2799992561,41773,566
DFS_NORMAL,0.2999987602,123638,126680
DFS_LIM,0.251999855,106277,96668
BFS,0.148999691,59397,3058
A*,0.7220010757,114653,1615
BA*,0.6229994297,28863,1707
EBA*,0.6290001869,30572,1685
DIJKSTRA,0.7909998894,193153,1615
DFS_NORMAL,0.2019999027,64320,106335
DFS_LIM,0.1960000992,69530,115089
BFS,0.1549999714,63164,4567
A*,0.3040006161,13626,1393
BA*,0.5480005741,11490,1393
EBA*,0.5480000973,11666,1393
DIJKSTRA,0.21200037,22767,1393
DFS_NORMAL,0.3430001736,139862,145913
DFS_LIM,0.3200001717,116429,156463
BFS,0.0620000362,14393,2281
A*,0.3329997063,18954,636
BA*,0.563999176,12099,666
EBA*,0.5579984188,11016,658
DIJKSTRA,0.2510006428,33006,636
DFS_NORMAL,0.3299999237,133840,110720
DFS_LIM,0.6100006104,138908,110782
BFS,0.1279997826,49099,1342
A*,0.262999773,857,97
BA*,0.5119998455,846,97
EBA*,0.5110008717,863,97
DIJKSTRA,0.1540007591,2275,97
DFS_NORMAL,0.2999992371,118085,144337
DFS_LIM,0.0389997959,915,177
BFS,0.0409998894,2253,97
A*,0.2740001678,4645,700
BA*,0.5290000439,4275,700
EBA*,0.5299987793,4196,700
DIJKSTRA,0.1719987392,7834,700
DFS_NORMAL,0.6769986153,153860,158958
DFS_LIM,0.0969877243,31678,32804
BFS,0.0480000973,5207,2460
A*,0.2739999294,4556,397
BA*,0.5299999714,5875,397
EBA*,0.5280001163,6444,413
DIJKSTRA,0.1870009899,14610,397
DFS_NORMAL,0.489000082,78286,84953
DFS_LIM,0.2009997368,75532,68471
BFS,0.0919995308,30919,397
A*,0.3810007572,31061,835
BA*,0.6109991074,23046,841
EBA*,0.625,26708,835
DIJKSTRA,0.3529999256,64329,835
DFS_NORMAL,0.1069941521,31099,72537
DFS_LIM,0.0989999771,27654,57217
BFS,0.1559994221,63740,3155
A*,0.262999773,1280,141
BA*,0.5139992237,481,141
EBA*,0.5069999695,534,141
DIJKSTRA,0.1590006351,3682,141
DFS_NORMAL,0.0469985008,4201,4375
DFS_LIM,0.0400002003,1548,193
BFS,0.041000843,1944,187
A*,0.3060002327,13706,752
BA*,0.5720000267,14491,752
EBA*,0.5610005856,11939,752
DIJKSTRA,0.2179999352,22526,752
DFS_NORMAL,0.3399991989,132334,163456
DFS_LIM,0.3229999542,132981,163456
BFS,0.0669999123,16101,5690
A*,0.5349998474,70508,1482
BA*,0.5739991665,15777,1482
EBA*,0.5709991455,16113,1482
DIJKSTRA,0.5320000648,119878,1482
DFS_NORMAL,0.1380002499,49026,85578
DFS_LIM,0.7270002365,201518,75776
BFS,0.0569999218,10600,2054
A*,0.3010001183,9448,447
BA*,0.5489988327,7212,499
EBA*,0.5439991951,6481,447
DIJKSTRA,0.2220001221,23373,447
DFS_NORMAL,0.1159999371,36622,84677
DFS_LIM,0.1119999886,33877,74521
BFS,0.1120007038,39744,1939
A*,1.0690000057,201876,3590
BA*,0.6809997559,42356,3670
EBA*,0.6720006466,43241,3670
DIJKSTRA,0.8439996243,212151,3590
DFS_NORMAL,0.5850000381,121652,99792
DFS_LIM,0.1979999542,74295,79814
BFS,0.2189996243,99018,7522
A*,0.3290009499,17682,466
BA*,0.5280003548,1311,466
EBA*,0.5260004997,1495,466
DIJKSTRA,0.2589974403,34842,466
DFS_NORMAL,0.3790009022,161493,109178
DFS_LIM,0.6780014038,173105,77576
BFS,0.0569870472,8882,754
A*,0.4290003777,44658,848
BA*,0.6019997597,24789,862
EBA*,0.6000003815,24609,938
DIJKSTRA,0.4409997463,92769,848
DFS_NORMAL,0.379999876,169633,114046
DFS_LIM,0.1689991951,61772,80548
BFS,0.1630005836,69080,6868
A*,0.5250005722,65553,996
BA*,0.574000597,12713,1004
EBA*,0.5910000801,15493,1014
DIJKSTRA,0.6889998913,161439,996
DFS_NORMAL,0.3740000725,155006,173560
DFS_LIM,0.6559998989,157524,153690
BFS,0.259999752,116568,3444
A*,0.3079998493,13562,568
BA*,0.5380001068,7941,568
EBA*,0.5290007591,6927,568
DIJKSTRA,0.2820000648,43154,568
DFS_NORMAL,0.0799999237,20375,37562
DFS_LIM,0.082000494,24937,18156
BFS,0.1659998894,69429,5594
A*,0.3430025578,21392,594
BA*,0.5569872856,8584,634
EBA*,0.5530021191,8782,634
DIJKSTRA,0.2750127316,40379,594
DFS_NORMAL,0.0720000267,16087,40202
DFS_LIM,0.0779998302,19285,32706
BFS,0.0889999866,28011,3602
A*,0.2589998245,351,74
BA*,0.5119998455,261,74
EBA*,0.503000021,239,74
DIJKSTRA,0.1480007172,979,74
DFS_NORMAL,0.1919999123,65443,113134
DFS_LIM,0.2860002518,110821,86646
BFS,0.0390000343,904,74
A*,0.2669997215,151,53
BA*,0.5279989243,161,53
EBA*,0.5289998055,153,53
DIJKSTRA,0.1519992352,301,53
DFS_NORMAL,0.7340009212,212437,57
DFS_LIM,0.0420012474,1467,57
BFS,0.0400002003,304,53
A*,0.2979996204,11046,425
BA*,0.5460002422,9550,449
EBA*,0.5530002117,9935,449
DIJKSTRA,0.2279994488,25977,425
DFS_NORMAL,0.2769999504,106858,135087
DFS_LIM,0.1790015697,73228,23953
BFS,0.123000145,45722,861
A*,0.3250000477,17253,620
BA*,0.5749998093,12110,674
EBA*,0.5640006065,12518,632
DIJKSTRA,0.2559998035,34388,620
DFS_NORMAL,0.3450000286,143201,102910
DFS_LIM,0.6339998245,145571,103194
BFS,0.0890002251,27405,840
A*,0.3099992275,13853,941
BA*,0.5479996204,8868,941
EBA*,0.5390000343,8291,941
DIJKSTRA,0.2720000744,39108,941
DFS_NORMAL,0.2069988251,73267,99511
DFS_LIM,0.1970002651,80513,89011
BFS,0.2130012512,92287,2979
A*,0.3760001659,29827,1345
BA*,0.6339998245,28770,1359
EBA*,0.6320002079,30135,1359
DIJKSTRA,0.2969996929,46849,1345
DFS_NORMAL,0.1329996586,46186,75921
DFS_LIM,0.1380007267,50611,57703
BFS,0.1569998264,64246,5057
A*,0.2640006542,1314,171
BA*,0.5160005093,1583,177
EBA*,0.5149991512,1343,171
DIJKSTRA,0.1599986553,4486,171
DFS_NORMAL,0.6759996414,170284,100819
DFS_LIM,0.381000042,186315,43517
BFS,0.0490000248,6584,171
A*,0.371999979,27347,832
BA*,0.5639996529,10596,846
EBA*,0.5670001507,12048,832
DIJKSTRA,0.3940002918,75080,832
DFS_NORMAL,0.0899999142,25490,24782
DFS_LIM,0.0609998703,11274,13652
BFS,0.1140015125,40435,6550
A*,0.2940001488,9972,2259
BA*,0.5349988937,7028,2259
EBA*,0.5389876366,6847,2259
DIJKSTRA,0.1950006485,16970,2259
DFS_NORMAL,0.5469999313,114712,76843
DFS_LIM,0.2629990578,114974,76843
BFS,0.0510001183,8101,4693
A*,0.4749999046,55831,1620
BA*,0.5700006485,12880,1620
EBA*,0.5779998302,14712,1620
DIJKSTRA,0.4889996052,105259,1620
DFS_NORMAL,0.4150009155,193062,63388
DFS_LIM,0.302000761,127493,111424
BFS,0.1289997101,48842,2998
A*,0.3039991856,11597,465
BA*,0.5479874611,10471,465
EBA*,0.5430014133,9330,465
DIJKSTRA,0.2449994087,31729,465
DFS_NORMAL,0.2190001011,75457,125937
DFS_LIM,0.1940002441,75343,99629
BFS,0.1439995766,57324,967
A*,0.2789998055,4022,490
BA*,0.5390002728,3700,494
EBA*,0.5490005016,4414,494
DIJKSTRA,0.1960008144,15142,490
DFS_NORMAL,0.4000000954,177968,103468
DFS_LIM,0.6909990311,181635,98438
BFS,0.0759997368,20173,632
A*,0.4529998302,53082,1017
BA*,0.5880007744,23553,1099
EBA*,0.5860002041,22402,1115
DIJKSTRA,0.4800000191,107024,1017
DFS_NORMAL,0.3180000782,106972,144143
DFS_LIM,0.5969991684,142808,158205
BFS,0.1039998531,37615,2025
A*,0.3040006161,11909,519
BA*,0.5490000248,8783,519
EBA*,0.5429999828,7445,519
DIJKSTRA,0.2319991589,27781,519
DFS_NORMAL,0.4269998074,186768,119645
DFS_LIM,0.6830005646,176395,82235
BFS,0.0579988956,10409,947
A*,0.3170008659,15470,518
BA*,0.5509877205,10102,532
EBA*,0.5520002842,10655,518
