Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS_LIM,1.0001659,576,401
DFS,1.999855,591,802
DFS_LIM,0.9999275,647,632
DFS,0.9999275,435,455
DFS_LIM,1.0025501,439,455
DFS,0.9999275,270,695
DFS_LIM,0.9996891,479,197
DFS,0.9999275,334,320
DFS_LIM,2.0003319,562,136
DFS,1.0004044,463,776
DFS_LIM,1.0001659,494,672
DFS,1.0001659,240,376
DFS_LIM,0.9999275,249,58
DFS,0.0,212,326
DFS_LIM,1.0004044,398,594
DFS,1.999855,709,375
DFS_LIM,1.0004044,313,95
DFS,0.0,294,432
DFS_LIM,1.0001659,663,52
DFS,0.9999275,308,439
DFS_LIM,1.0027885,368,405
DFS,0.9996891,593,391
DFS_LIM,1.0023117,617,227
DFS,1.0001659,241,517
DFS_LIM,0.9994507,555,251
DFS,0.0,48,216
DFS_LIM,1.0032654,169,200
DFS,0.9999275,360,468
DFS_LIM,1.999855,695,642
DFS,0.9996891,364,595
DFS_LIM,1.0004044,505,615
DFS,0.0,90,68
DFS_LIM,1.0004044,289,320
DFS,0.0,263,351
DFS_LIM,0.9999275,486,323
DFS,2.0008087,574,489
DFS_LIM,1.0023117,429,749
DFS,1.0001659,715,583
DFS_LIM,1.0023117,560,401
DFS,0.9999275,190,451
DFS_LIM,1.0006428,249,91
DFS,1.0001659,391,688
DFS_LIM,1.999855,635,556
DFS,0.9975432999999999,521,874
DFS_LIM,1.0001659,593,874
DFS,0.9996891,473,575
DFS_LIM,1.0001659,279,69
DFS,1.0011196,445,657
DFS_LIM,1.0027885,462,523
DFS,0.9999275,187,413
DFS_LIM,1.999855,664,379
DFS,0.9999275,353,256
DFS_LIM,1.0006428,629,794
DFS,1.0004044,488,658
DFS_LIM,0.9999275,667,554
DFS,0.9999275,421,492
DFS_LIM,1.0008812,527,92
DFS,0.9999275,580,874
DFS_LIM,1.0025501,623,416
DFS,1.0004044,534,914
DFS_LIM,1.999855,786,772
DFS,0.0,126,341
DFS_LIM,1.0001659,609,513
DFS,1.0001659,760,971
DFS_LIM,1.0004044,729,669
DFS,0.0,162,356
DFS_LIM,0.0,449,68
DFS,1.0004044,374,370
DFS_LIM,1.0004044,298,306
DFS,0.9992123,613,878
DFS_LIM,1.0032654,255,228
DFS,0.0,104,73
DFS_LIM,0.9996891,634,73
DFS,2.0000934999999997,707,1182
DFS_LIM,1.0030270000000001,527,428
DFS,0.9992123,636,579
DFS_LIM,1.0027885,688,109
DFS,1.0001659,291,794
DFS_LIM,0.9999275,507,522
DFS,1.999855,781,169
DFS_LIM,1.0004044,359,91
DFS,0.0,281,577
DFS_LIM,1.0004044,466,647
DFS,0.0,275,342
DFS_LIM,1.0030270000000001,555,196
DFS,1.0001659,296,787
DFS_LIM,1.0030270000000001,593,145
DFS,0.9999275,285,376
DFS_LIM,0.0,324,128
DFS,0.9999275,251,334
DFS_LIM,1.0035038,408,334
DFS,1.9996165999999997,742,870
DFS_LIM,1.0006428,642,214
DFS,1.0001659,516,517
DFS_LIM,2.0005702999999997,658,195
DFS,1.0023117,633,508
DFS_LIM,1.0006428,645,468
DFS,1.9993782,724,1031
DFS_LIM,1.999855,716,181
DFS,1.0004044,95,209
DFS_LIM,0.9999275,198,209
DFS,0.0,175,216
DFS_LIM,1.0030270000000001,745,690
DFS,0.9992123,658,114
DFS_LIM,1.0006428,715,194
DFS,0.9994507,220,197
DFS_LIM,0.0,288,179
DFS,0.0,250,89
DFS_LIM,1.0011196,449,89
DFS,1.0018349,714,966
DFS_LIM,0.9992123,511,910
DFS,1.0001659,630,902
DFS_LIM,2.0000934999999997,694,874
DFS,0.9999275,425,529
DFS_LIM,0.0,188,21
DFS,1.0008812,408,916
DFS_LIM,1.0011196,732,898
DFS,1.999855,544,657
DFS_LIM,1.999855,767,657
DFS,0.9999275,658,86
DFS_LIM,1.0025501,825,186
DFS,1.0004044,339,1067
DFS_LIM,1.9996165999999997,700,463
DFS,0.9999275,399,540
DFS_LIM,1.0006428,524,540
DFS,1.0001659,783,173
DFS_LIM,0.9999275,584,363
DFS,1.9996165999999997,621,397
DFS_LIM,1.999855,798,179
DFS,0.9999275,65,347
DFS_LIM,0.9999275,346,199
DFS,0.9999275,232,114
DFS_LIM,1.0004044,576,346
DFS,1.0004044,108,147
DFS_LIM,1.0001659,190,147
DFS,0.9999275,375,784
DFS_LIM,1.0027885,819,192
DFS,0.9999275,782,581
DFS_LIM,1.0008812,353,193
DFS,0.9999275,655,1003
DFS_LIM,1.0030270000000001,631,611
DFS,0.9994507,708,934
DFS_LIM,0.0,313,166
DFS,0.9999275,505,530
DFS_LIM,1.0030270000000001,515,548
DFS,2.0000934999999997,717,1126
DFS_LIM,2.0003319,752,252
DFS,1.9977093,718,1066
DFS_LIM,1.999855,596,338
DFS,0.0,102,94
DFS_LIM,0.0,173,94
DFS,1.9996165999999997,780,556
DFS_LIM,2.0000934999999997,661,394
DFS,0.0,161,572
DFS_LIM,1.0001659,511,84
DFS,0.0,310,193
DFS_LIM,1.0027885,799,137
DFS,1.0001659,715,124
DFS_LIM,1.0030270000000001,790,254
DFS,1.0001659,595,874
DFS_LIM,1.0037422,633,458
DFS,2.0000934999999997,665,362
DFS_LIM,2.0000934999999997,571,404
DFS,0.9999275,529,836
DFS_LIM,0.9987354,659,650
DFS,1.0001659,173,180
DFS_LIM,1.0035038,385,142
DFS,1.0001659,166,275
DFS_LIM,1.0001659,491,181
DFS,0.0,142,644
DFS_LIM,0.0,104,24
DFS,2.0000934999999997,685,937
DFS_LIM,1.0032654,528,395
DFS,1.0004044,337,495
DFS_LIM,1.0025501,520,247
DFS,2.0000934999999997,542,718
DFS_LIM,1.0025501,620,678
DFS,1.001358,764,751
DFS_LIM,1.999855,788,263
DFS,0.9999275,618,566
DFS_LIM,1.0004044,651,300
DFS,0.0,170,271
DFS_LIM,1.0004044,455,233
DFS,1.0001659,444,454
DFS_LIM,1.0032654,615,166
DFS,0.0,270,273
DFS_LIM,1.0020733,439,241
DFS,2.0008087,554,1010
DFS_LIM,1.9996165999999997,716,274
DFS,1.999855,811,525
DFS_LIM,0.9999275,500,189
DFS,0.0,107,106
DFS_LIM,1.0006428,437,236
DFS,2.0000934999999997,567,564
DFS_LIM,1.0032654,586,126
DFS,0.0,266,706
DFS_LIM,0.9999275,714,766
DFS,0.0,85,93
DFS_LIM,1.0025501,372,95
DFS,1.0001659,342,557
DFS_LIM,1.0001659,551,557
DFS,0.9999275,231,454
DFS_LIM,1.0027885,362,444
DFS,0.0,299,745
DFS_LIM,1.0008812,414,389
DFS,0.9999275,821,175
DFS_LIM,1.0001659,716,263
DFS,0.9999275,671,753
DFS_LIM,0.0,246,173
DFS,1.0004044,530,1024
DFS_LIM,1.0025501,509,180
DFS,0.0,202,272
DFS_LIM,1.0025501,176,184
DFS,0.9999275,504,587
DFS_LIM,0.9999275,718,281
DFS,0.0,261,331
DFS_LIM,1.0027885,730,119
DFS,0.9999275,809,233
DFS_LIM,1.0023117,816,263
DFS,1.0004044,599,505
DFS_LIM,1.0039806,775,437
DFS,0.0,224,478
DFS_LIM,1.0011196,468,548
DFS,0.0,326,316
DFS_LIM,1.0008812,560,316
DFS,0.9999275,146,186
DFS_LIM,1.0032654,292,196
DFS,0.9999275,286,888
DFS_LIM,1.0001659,726,888
DFS,1.0001659,425,877
DFS_LIM,1.0004044,266,329
DFS,0.9999275,168,554
DFS_LIM,2.0000934999999997,655,320
DFS,0.9999275,430,524
DFS_LIM,1.0006428,488,146
DFS,0.0,102,155
DFS_LIM,0.0,193,207
DFS,0.9999275,636,674
DFS_LIM,0.9994507,543,208
DFS,0.9984970000000001,760,813
DFS_LIM,1.0023117,534,129
DFS,1.0001659,654,422
DFS_LIM,1.0004044,756,422
DFS,1.0001659,380,943
DFS_LIM,1.0027885,580,119
DFS,0.0,121,106
DFS_LIM,1.0027885,563,178
DFS,1.999855,731,458
DFS_LIM,2.0005702999999997,754,340
DFS,0.0,359,345
DFS_LIM,1.0027885,575,169
DFS,0.9999275,511,563
DFS_LIM,1.999855,708,271
DFS,1.0006428,650,566
