Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
BFS,0.0009992123,859,48
A*,0.0010004044,136,54
BA*,0.001999855,138,54
EBA*,0.0019991398,137,54
DIJKSTRA,0.0020005703,427,54
DFS_NORMAL,0.0020000935,603,678
DFS_LIM,0.001999855,668,280
BFS,0.0010006428,471,78
A*,0.001999855,380,55
BA*,0.0020000935,250,55
EBA*,0.0029997826,326,55
DIJKSTRA,0.0020000935,685,55
DFS_NORMAL,0.0010011196,300,547
DFS_LIM,0.0,439,377
BFS,0.001999855,790,123
A*,0.0010001659,151,40
BA*,0.0019996166,110,40
EBA*,0.0020000935,136,40
DIJKSTRA,0.001999855,660,40
DFS_NORMAL,0.0019996166,831,582
DFS_LIM,0.0020003319,791,154
BFS,0.0009996891,728,40
A*,0.001999855,563,71
BA*,0.003000021,504,77
EBA*,0.003000021,585,77
DIJKSTRA,0.0020000935,878,71
DFS_NORMAL,0.0,147,187
DFS_LIM,0.0009999275,221,127
BFS,0.0019986629,778,119
A*,0.0030002594,747,81
BA*,0.0029997826,406,81
EBA*,0.0030002594,351,81
DIJKSTRA,0.0019986629,916,81
DFS_NORMAL,0.0010011196,712,895
DFS_LIM,0.001999855,719,887
BFS,0.0020003319,749,171
A*,0.0009999275,297,49
BA*,0.0019996166,181,49
EBA*,0.001999855,229,49
DIJKSTRA,0.0019996166,673,49
DFS_NORMAL,0.0020008087,615,897
DFS_LIM,0.0010006428,651,793
BFS,0.0010008812,738,49
A*,0.0020003319,392,51
BA*,0.0020003319,142,51
EBA*,0.001999855,133,51
DIJKSTRA,0.0019989014,734,51
DFS_NORMAL,0.001999855,845,697
DFS_LIM,0.001001358,537,627
BFS,0.0010004044,701,85
A*,0.0020003319,296,59
BA*,0.001999855,239,63
EBA*,0.0019996166,229,63
DIJKSTRA,0.001999855,729,59
DFS_NORMAL,0.001999855,731,821
DFS_LIM,0.001001358,791,631
BFS,0.0010008812,819,59
A*,0.0010004044,141,61
BA*,0.001999855,214,61
EBA*,0.001999855,251,61
DIJKSTRA,0.0020000935,567,61
DFS_NORMAL,0.001999855,537,587
DFS_LIM,0.0010015965,529,307
BFS,0.0010011196,690,61
A*,0.0020000935,360,60
BA*,0.003000021,367,62
EBA*,0.003000021,451,62
DIJKSTRA,0.0029997826,903,60
DFS_NORMAL,0.001999855,682,1082
DFS_LIM,0.0020000935,636,678
BFS,0.0009994507,863,124
A*,0.0010004044,108,30
BA*,0.0020000935,102,30
EBA*,0.0009992123,109,30
DIJKSTRA,0.0020000935,445,30
DFS_NORMAL,0.001999855,876,806
DFS_LIM,0.001001358,848,816
BFS,0.001001358,492,30
A*,0.001999855,431,62
BA*,0.001999855,158,62
EBA*,0.0020000935,191,62
DIJKSTRA,0.001999855,837,62
DFS_NORMAL,0.0020003319,729,766
DFS_LIM,0.001999855,763,498
BFS,0.0010001659,750,124
A*,0.0020000935,326,58
BA*,0.0019989014,258,60
EBA*,0.0019991398,265,60
DIJKSTRA,0.0020003319,743,58
DFS_NORMAL,0.0009994507,483,520
DFS_LIM,0.0019991398,618,242
BFS,0.001001358,617,86
A*,0.0009999275,317,68
BA*,0.0030004978,323,72
EBA*,0.0029995441,333,72
DIJKSTRA,0.0019986629,805,68
DFS_NORMAL,0.0,149,252
DFS_LIM,0.0,107,150
BFS,0.0009999275,864,116
A*,0.0020000935,305,53
BA*,0.001999855,260,53
EBA*,0.003000021,368,53
DIJKSTRA,0.001999855,595,53
DFS_NORMAL,0.0010008812,479,919
DFS_LIM,0.0009992123,483,929
BFS,0.0019993782,703,87
A*,0.001999855,387,64
BA*,0.0030007362,237,64
EBA*,0.0029995441,240,68
DIJKSTRA,0.0029997826,886,64
DFS_NORMAL,0.0009999275,864,728
DFS_LIM,0.0020000935,744,684
BFS,0.001999855,841,100
A*,0.0010001659,139,38
BA*,0.0020003319,208,38
EBA*,0.0020000935,214,38
DIJKSTRA,0.0009994507,566,38
DFS_NORMAL,0.0010011196,598,508
DFS_LIM,0.001001358,490,484
BFS,0.0010011196,594,38
A*,0.0019996166,672,70
BA*,0.003000021,304,70
EBA*,0.0029997826,282,70
DIJKSTRA,0.0030002594,906,70
DFS_NORMAL,0.0009996891,441,522
DFS_LIM,0.0010004044,592,120
BFS,0.001999855,883,334
A*,0.0010001659,173,48
BA*,0.0020000935,145,48
EBA*,0.0019991398,162,48
DIJKSTRA,0.001999855,470,48
DFS_NORMAL,0.0,228,438
DFS_LIM,0.0009999275,345,512
BFS,0.0009999275,551,48
A*,0.0009996891,195,46
BA*,0.0020000935,130,46
EBA*,0.001999855,179,46
DIJKSTRA,0.001999855,743,46
DFS_NORMAL,0.0010011196,229,694
DFS_LIM,0.0010004044,236,690
BFS,0.0010006428,892,46
A*,0.0039997101,844,85
BA*,0.0030002594,489,93
EBA*,0.0029995441,440,85
DIJKSTRA,0.0030004978,899,85
DFS_NORMAL,0.0009999275,368,663
DFS_LIM,0.0010004044,395,481
BFS,0.0010011196,847,103
A*,0.0020000935,329,54
BA*,0.0019989014,222,68
EBA*,0.0019991398,289,68
DIJKSTRA,0.0019996166,793,54
DFS_NORMAL,0.0,241,572
DFS_LIM,0.0,295,576
BFS,0.0019991398,883,54
A*,0.0010001659,138,36
BA*,0.0020000935,196,36
EBA*,0.0019986629,201,36
DIJKSTRA,0.001999855,492,36
DFS_NORMAL,0.0010011196,437,380
DFS_LIM,0.0019989014,651,388
BFS,0.0010011196,565,36
A*,0.0010004044,188,45
BA*,0.0020003319,163,45
EBA*,0.0019986629,160,45
DIJKSTRA,0.0020003319,509,45
DFS_NORMAL,0.0010011196,420,627
DFS_LIM,0.0010001659,390,547
BFS,0.0010011196,454,79
A*,0.0009999275,100,42
BA*,0.003000021,174,42
EBA*,0.0019996166,152,42
DIJKSTRA,0.0020003319,470,42
DFS_NORMAL,0.0010008812,322,294
DFS_LIM,0.0010008812,415,206
BFS,0.0009999275,552,42
A*,0.0009999275,87,31
BA*,0.001999855,91,31
EBA*,0.0009999275,99,31
DIJKSTRA,0.0019993782,446,31
DFS_NORMAL,0.001001358,210,609
DFS_LIM,0.0,317,623
BFS,0.0010006428,543,31
A*,0.0010001659,204,51
BA*,0.0019993782,300,51
EBA*,0.0029995441,330,55
DIJKSTRA,0.001999855,748,51
DFS_NORMAL,0.0020000935,588,653
DFS_LIM,0.001999855,628,515
BFS,0.001999855,809,57
A*,0.0009996891,215,49
BA*,0.001999855,106,49
EBA*,0.001999855,125,49
DIJKSTRA,0.0029997826,865,49
DFS_NORMAL,0.0010015965,183,129
DFS_LIM,0.0019984245,524,143
BFS,0.0020000935,902,337
A*,0.0009999275,42,22
BA*,0.001999855,56,22
EBA*,0.0009996891,62,22
DIJKSTRA,0.0010011196,299,22
DFS_NORMAL,0.0010011196,372,544
DFS_LIM,0.0009999275,172,286
BFS,0.0,326,22
A*,0.001999855,119,43
BA*,0.0030004978,201,43
EBA*,0.001999855,225,43
DIJKSTRA,0.001999855,768,43
DFS_NORMAL,0.0010011196,238,403
DFS_LIM,0.0019989014,545,383
BFS,0.0020000935,847,283
A*,0.0009994507,78,22
BA*,0.0020003319,95,22
EBA*,0.0019996166,105,24
DIJKSTRA,0.0020000935,348,22
DFS_NORMAL,0.001999855,512,370
DFS_LIM,0.0010011196,518,166
BFS,0.0010011196,360,22
A*,0.001999855,107,38
BA*,0.0019996166,170,38
EBA*,0.0019996166,181,38
DIJKSTRA,0.001999855,595,38
DFS_NORMAL,0.0,155,494
DFS_LIM,0.0,85,64
BFS,0.0009992123,675,38
A*,0.0009999275,137,47
BA*,0.003000021,215,47
EBA*,0.0029997826,351,47
DIJKSTRA,0.0020000935,675,47
DFS_NORMAL,0.001999855,859,1101
DFS_LIM,0.0020000935,817,1047
BFS,0.0009994507,766,53
A*,0.0009999275,42,23
BA*,0.0020000935,62,23
EBA*,0.001999855,74,23
DIJKSTRA,0.0010008812,249,23
DFS_NORMAL,0.0010008812,414,417
DFS_LIM,0.0009999275,262,53
BFS,0.0,302,23
A*,0.0029995441,758,73
BA*,0.003000021,208,73
EBA*,0.0029997826,315,73
DIJKSTRA,0.003000021,900,73
DFS_NORMAL,0.0,153,231
DFS_LIM,0.0,168,215
BFS,0.0009999275,826,115
A*,0.0010004044,173,38
BA*,0.001999855,187,40
EBA*,0.001999855,254,38
DIJKSTRA,0.0020000935,737,38
DFS_NORMAL,0.0,69,52
DFS_LIM,0.0,275,62
BFS,0.0019984245,786,38
A*,0.0010004044,74,36
BA*,0.0020000935,94,36
EBA*,0.0019984245,161,36
DIJKSTRA,0.003000021,719,36
DFS_NORMAL,0.0,42,42
DFS_LIM,0.0,59,40
BFS,0.0009999275,790,36
A*,0.001999855,191,46
BA*,0.0029997826,187,46
EBA*,0.001999855,180,46
DIJKSTRA,0.0020003319,781,46
DFS_NORMAL,0.0020000935,735,1028
DFS_LIM,0.001999855,726,640
BFS,0.0009996891,775,46
A*,0.0009996891,132,43
BA*,0.0020000935,206,43
EBA*,0.0019996166,251,47
DIJKSTRA,0.001999855,647,43
DFS_NORMAL,0.001001358,318,597
DFS_LIM,0.0010015965,615,425
BFS,0.001001358,759,43
A*,0.001999855,330,67
BA*,0.003000021,375,93
EBA*,0.003000021,529,91
DIJKSTRA,0.0030004978,881,67
DFS_NORMAL,0.0010004044,823,399
DFS_LIM,0.0019993782,825,413
BFS,0.0020000935,935,101
A*,0.0039999485,930,121
BA*,0.0030002594,203,121
EBA*,0.001999855,222,121
DIJKSTRA,0.0029995441,931,121
DFS_NORMAL,0.0020003319,669,923
DFS_LIM,0.0,393,301
BFS,0.0010011196,790,241
A*,0.0039997101,909,109
BA*,0.0019984245,272,109
EBA*,0.0019984245,289,109
DIJKSTRA,0.001999855,913,109
DFS_NORMAL,0.001001358,451,379
DFS_LIM,0.0010001659,326,137
BFS,0.0010011196,866,127
A*,0.0020000935,373,50
BA*,0.0029997826,345,50
EBA*,0.0030002594,335,50
DIJKSTRA,0.0030002594,794,50
DFS_NORMAL,0.0009994507,655,1060
DFS_LIM,0.0010008812,645,902
BFS,0.0010011196,692,248
A*,0.0009999275,171,50
BA*,0.0020000935,196,50
EBA*,0.001999855,223,50
DIJKSTRA,0.001999855,672,50
DFS_NORMAL,0.0,208,574
DFS_LIM,0.0009996891,479,674
BFS,0.0009992123,759,50
A*,0.0009999275,222,50
BA*,0.0020000935,328,50
EBA*,0.003000021,317,50
DIJKSTRA,0.0020000935,542,50
DFS_NORMAL,0.0010011196,786,430
DFS_LIM,0.0010011196,695,172
BFS,0.0010008812,590,54
A*,0.0020000935,297,54
BA*,0.0029997826,415,56
EBA*,0.001999855,358,56
DIJKSTRA,0.0020000935,850,54
DFS_NORMAL,0.0010011196,530,894
DFS_LIM,0.001001358,702,674
BFS,0.0019996166,823,86
A*,0.0009996891,154,49
BA*,0.001999855,246,49
EBA*,0.001999855,277,49
DIJKSTRA,0.001999855,650,49
DFS_NORMAL,0.0,186,269
DFS_LIM,0.0009999275,466,507
BFS,0.0009996891,743,49
A*,0.0010001659,131,44
BA*,0.0029995441,206,44
EBA*,0.0030002594,282,44
DIJKSTRA,0.0020003319,580,44
DFS_NORMAL,0.0,133,108
DFS_LIM,0.0009999275,417,156
BFS,0.0009996891,691,44
A*,0.003000021,636,79
BA*,0.0030002594,342,79
EBA*,0.0019989014,330,79
DIJKSTRA,0.0020003319,876,79
DFS_NORMAL,0.0020000935,842,933
DFS_LIM,0.001999855,856,851
BFS,0.0010011196,884,353
A*,0.0009999275,271,68
BA*,0.001999855,212,68
EBA*,0.0020000935,300,68
DIJKSTRA,0.0020000935,748,68
DFS_NORMAL,0.0010011196,542,858
DFS_LIM,0.001001358,669,348
BFS,0.0010015965,809,102
A*,0.0020000935,279,59
BA*,0.003000021,405,61
EBA*,0.003000021,361,67
DIJKSTRA,0.0030002594,697,59
DFS_NORMAL,0.0010011196,332,455
DFS_LIM,0.0010008812,468,255
BFS,0.0019986629,755,59
A*,0.0010004044,292,59
BA*,0.0019996166,188,59
EBA*,0.0020000935,219,59
DIJKSTRA,0.0020000935,866,59
DFS_NORMAL,0.0019996166,739,311
DFS_LIM,0.001999855,653,553
BFS,0.001999855,877,113
A*,0.001999855,504,79
BA*,0.003000021,345,81
EBA*,0.003000021,466,81
DIJKSTRA,0.0019996166,908,79
DFS_NORMAL,0.0010015965,148,111
DFS_LIM,0.0009999275,216,131
BFS,0.0019986629,907,109
A*,0.0010004044,176,55
BA*,0.0019996166,178,55
EBA*,0.0019993782,180,55
DIJKSTRA,0.0010011196,262,55
DFS_NORMAL,0.0009994507,546,979
DFS_LIM,0.0009996891,682,591
BFS,0.0010006428,682,73
A*,0.0030002594,480,69
BA*,0.003000021,338,69
EBA*,0.003000021,524,69
DIJKSTRA,0.0030002594,881,69
DFS_NORMAL,0.0010006428,844,825
DFS_LIM,0.001999855,832,501
BFS,0.0020000935,914,69
A*,0.0020000935,274,50
BA*,0.0020000935,255,56
EBA*,0.0020000935,293,56
DIJKSTRA,0.0019996166,782,50
DFS_NORMAL,0.0,87,126
DFS_LIM,0.0,136,202
BFS,0.0009996891,771,76
A*,0.0009999275,192,50
BA*,0.001999855,218,56
EBA*,0.0029997826,294,54
DIJKSTRA,0.0020000935,536,50
DFS_NORMAL,0.0010001659,451,804
DFS_LIM,0.0010001659,455,80
BFS,0.0010011196,642,50
A*,0.0020005703,309,75
BA*,0.003000021,430,77
EBA*,0.0039999485,581,93
DIJKSTRA,0.0029997826,806,75
DFS_NORMAL,0.001001358,161,173
DFS_LIM,0.0010001659,144,119
BFS,0.0019981861,869,215
A*,0.0010001659,166,44
BA*,0.0019996166,228,44
EBA*,0.0020000935,280,44
DIJKSTRA,0.0020000935,713,44
DFS_NORMAL,0.0019996166,804,1148
DFS_LIM,0.0020000935,818,1104
BFS,0.0010011196,854,82
A*,0.0010001659,163,43
BA*,0.001999855,122,43
EBA*,0.0019996166,101,43
DIJKSTRA,0.001999855,530,43
DFS_NORMAL,0.0010011196,490,437
DFS_LIM,0.0009996891,607,495
BFS,0.0009996891,603,43
A*,0.0029997826,623,86
BA*,0.0019986629,140,86
EBA*,0.0029997826,172,86
DIJKSTRA,0.003000021,856,86
DFS_NORMAL,0.001001358,388,428
DFS_LIM,0.0010011196,509,324
BFS,0.0010011196,481,96
A*,0.0009996891,285,56
BA*,0.0019996166,180,56
EBA*,0.0020005703,233,56
DIJKSTRA,0.0019996166,720,56
DFS_NORMAL,0.0010008812,519,602
DFS_LIM,0.0,347,132
BFS,0.0009999275,769,138
A*,0.003000021,877,94
BA*,0.003000021,455,102
EBA*,0.003000021,353,98
DIJKSTRA,0.0019996166,911,94
DFS_NORMAL,0.001001358,385,508
DFS_LIM,0.0019986629,611,896
BFS,0.0020000935,663,168
A*,0.0009996891,186,53
BA*,0.0020000935,306,53
EBA*,0.0020000935,265,53
DIJKSTRA,0.001999855,623,53
DFS_NORMAL,0.0009996891,574,647
DFS_LIM,0.0009992123,442,477
BFS,0.0010006428,660,53
A*,0.0029995441,846,90
BA*,0.0020005703,294,90
EBA*,0.0029997826,599,94
DIJKSTRA,0.0019996166,909,90
DFS_NORMAL,0.0010011196,179,440
DFS_LIM,0.0010001659,373,502
BFS,0.001001358,876,90
A*,0.0009999275,81,28
BA*,0.0009996891,102,28
EBA*,0.0020000935,106,28
DIJKSTRA,0.0010011196,372,28
DFS_NORMAL,0.0,246,182
DFS_LIM,0.0010004044,427,182
BFS,0.0,424,28
A*,0.0009994507,186,54
BA*,0.0020003319,320,54
EBA*,0.003000021,403,60
DIJKSTRA,0.003000021,761,54
DFS_NORMAL,0.001001358,136,558
DFS_LIM,0.0009996891,125,254
BFS,0.0019991398,858,112
A*,0.0019996166,365,58
BA*,0.0030002594,372,58
EBA*,0.0019991398,393,58
DIJKSTRA,0.0019996166,790,58
DFS_NORMAL,0.0010011196,322,414
DFS_LIM,0.0009999275,406,624
BFS,0.0019993782,908,86
A*,0.001999855,422,61
BA*,0.0020003319,155,61
EBA*,0.001999855,143,61
DIJKSTRA,0.0019996166,885,61
DFS_NORMAL,0.0010011196,504,551
DFS_LIM,0.001001358,678,767
BFS,0.0010011196,793,65
A*,0.0010004044,66,30
BA*,0.001999855,100,30
EBA*,0.0020000935,113,30
DIJKSTRA,0.0010011196,400,30
DFS_NORMAL,0.0010015965,311,644
DFS_LIM,0.0,382,394
BFS,0.0010001659,457,30
A*,0.001999855,514,68
BA*,0.003000021,361,70
EBA*,0.0029997826,365,70
DIJKSTRA,0.0030002594,911,68
DFS_NORMAL,0.001001358,321,360
DFS_LIM,0.0009999275,532,482
BFS,0.001999855,930,316
A*,0.0010001659,115,41
BA*,0.0020000935,175,41
EBA*,0.001999855,226,41
DIJKSTRA,0.0019996166,494,41
DFS_NORMAL,0.001999855,790,1141
DFS_LIM,0.0010004044,747,807
BFS,0.001001358,574,41
A*,0.0019993782,227,46
BA*,0.0020003319,153,46
EBA*,0.0020000935,180,46
DIJKSTRA,0.0020000935,534,46
DFS_NORMAL,0.0,206,240
DFS_LIM,0.0009999275,658,324
BFS,0.0020000935,736,106
A*,0.0019993782,498,60
BA*,0.0029993057,449,62
EBA*,0.003000021,417,62
DIJKSTRA,0.001999855,787,60
DFS_NORMAL,0.0010006428,588,888
DFS_LIM,0.0020000935,803,848
BFS,0.001999855,773,180
A*,0.001999855,181,47
BA*,0.0029997826,209,47
EBA*,0.003000021,249,47
DIJKSTRA,0.001001358,545,47
DFS_NORMAL,0.001001358,620,655
DFS_LIM,0.0010011196,672,403
BFS,0.0010011196,618,47
A*,0.0009999275,66,25
BA*,0.0019996166,108,25
EBA*,0.0020003319,85,25
DIJKSTRA,0.001001358,267,25
DFS_NORMAL,0.0009999275,427,319
DFS_LIM,0.0010004044,376,247
BFS,0.0,278,25
A*,0.0010001659,85,40
BA*,0.0020000935,134,40
EBA*,0.0020000935,163,40
DIJKSTRA,0.0009987354,548,40
DFS_NORMAL,0.0019996166,840,318
DFS_LIM,0.0020000935,842,268
BFS,0.0010004044,706,40
A*,0.0009999275,261,68
BA*,0.003000021,431,68
EBA*,0.0019989014,341,68
DIJKSTRA,0.0020000935,718,68
DFS_NORMAL,0.0010001659,879,744
DFS_LIM,0.0020000935,883,648
BFS,0.0009994507,659,128
A*,0.001999855,153,44
BA*,0.0030002594,240,44
EBA*,0.0019991398,355,62
DIJKSTRA,0.0019993782,561,44
DFS_NORMAL,0.001001358,479,400
DFS_LIM,0.0010015965,483,396
BFS,0.0010006428,380,224
A*,0.0010004044,160,45
BA*,0.001999855,170,45
EBA*,0.0019991398,269,45
DIJKSTRA,0.001999855,680,45
DFS_NORMAL,0.001001358,382,327
DFS_LIM,0.0010011196,432,223
BFS,0.0010004044,730,45
A*,0.0010001659,176,50
BA*,0.001999855,250,50
EBA*,0.003000021,430,50
DIJKSTRA,0.0019986629,711,50
DFS_NORMAL,0.0010008812,325,298
DFS_LIM,0.0010008812,345,278
BFS,0.0019986629,861,50
A*,0.0030002594,547,69
BA*,0.0029988289,641,71
EBA*,0.0029997826,572,81
DIJKSTRA,0.0019993782,830,69
DFS_NORMAL,0.0010008812,430,453
DFS_LIM,0.0009999275,351,181
BFS,0.001001358,831,177
A*,0.001999855,209,52
BA*,0.0019991398,251,52
EBA*,0.0029993057,461,52
DIJKSTRA,0.0019996166,482,52
DFS_NORMAL,0.0010011196,201,308
DFS_LIM,0.0,395,86
BFS,0.0009999275,678,78
A*,0.0020000935,302,50
BA*,0.0020003319,178,50
EBA*,0.0020003319,244,50
DIJKSTRA,0.001999855,793,50
DFS_NORMAL,0.0,104,212
DFS_LIM,0.0,156,210
BFS,0.0019986629,899,338
A*,0.0020005703,104,52
BA*,0.001999855,146,52
EBA*,0.0020000935,195,52
DIJKSTRA,0.0020000935,789,52
DFS_NORMAL,0.0020000935,790,880
DFS_LIM,0.001999855,806,988
BFS,0.0010015965,865,52
A*,0.001999855,560,70
BA*,0.0020003319,328,72
EBA*,0.0030002594,365,72
DIJKSTRA,0.0029995441,839,70
DFS_NORMAL,0.0020005703,733,616
DFS_LIM,0.0009989738,672,1000
BFS,0.0010011196,791,88
A*,0.0009996891,137,68
BA*,0.0020003319,149,68
EBA*,0.0020000935,207,68
DIJKSTRA,0.0010004044,575,68
DFS_NORMAL,0.001999855,803,1238
DFS_LIM,0.0009996891,849,1198
BFS,0.001001358,762,86
A*,0.0020003319,104,48
BA*,0.0019996166,163,48
EBA*,0.001999855,199,48
DIJKSTRA,0.001999855,583,48
DFS_NORMAL,0.001999855,782,1074
DFS_LIM,0.0010015965,785,898
BFS,0.0019996166,773,66
A*,0.0009999275,161,43
BA*,0.0019989014,217,43
EBA*,0.0019984245,282,43
DIJKSTRA,0.0010001659,531,43
DFS_NORMAL,0.001001358,265,371
DFS_LIM,0.0009999275,471,599
BFS,0.001001358,597,43
A*,0.0010001659,169,63
BA*,0.001999855,258,63
EBA*,0.0029997826,341,63
DIJKSTRA,0.0029997826,882,63
DFS_NORMAL,0.0009996891,669,1029
DFS_LIM,0.0010011196,676,1011
BFS,0.0010015965,929,155
A*,0.0010006428,94,33
BA*,0.0020000935,128,33
EBA*,0.0020000935,147,33
DIJKSTRA,0.0009994507,386,33
DFS_NORMAL,0.0009999275,590,621
DFS_LIM,0.0010011196,541,727
BFS,0.0009975433,513,33
A*,0.0039999485,922,110
BA*,0.0019986629,134,110
EBA*,0.001999855,159,110
DIJKSTRA,0.0029995441,927,110
DFS_NORMAL,0.001001358,60,168
DFS_LIM,0.0010001659,200,184
BFS,0.0019989014,765,110
A*,0.0010001659,265,58
BA*,0.0019996166,210,60
EBA*,0.0020000935,187,60
DIJKSTRA,0.0019996166,668,58
DFS_NORMAL,0.0,166,196
DFS_LIM,0.0,245,158
BFS,0.0009999275,793,112
A*,0.0010001659,19,14
BA*,0.0009989738,20,14
EBA*,0.0019996166,22,14
DIJKSTRA,0.0010015965,97,14
DFS_NORMAL,0.0010006428,821,492
DFS_LIM,0.001001358,494,18
BFS,0.0,128,14
A*,0.0010004044,184,37
BA*,0.0019996166,183,37
EBA*,0.0019993782,170,37
DIJKSTRA,0.0020003319,647,37
DFS_NORMAL,0.0010011196,562,1111
DFS_LIM,0.001001358,413,209
BFS,0.0009992123,687,89
A*,0.0020000935,453,60
BA*,0.001999855,152,60
EBA*,0.0019989014,220,60
DIJKSTRA,0.0029997826,815,60
DFS_NORMAL,0.0009994507,582,786
DFS_LIM,0.0020000935,738,432
BFS,0.0010008812,738,60
A*,0.0020003319,210,48
BA*,0.0019991398,190,50
EBA*,0.0030002594,200,48
DIJKSTRA,0.001999855,725,48
DFS_NORMAL,0.0010008812,568,622
DFS_LIM,0.001999855,880,230
BFS,0.0020000935,808,54
A*,0.0009999275,193,61
BA*,0.0029997826,271,61
EBA*,0.0030002594,350,61
DIJKSTRA,0.0029997826,894,61
DFS_NORMAL,0.001001358,778,591
DFS_LIM,0.0020005703,758,1099
BFS,0.001999855,933,61
A*,0.001999855,567,73
BA*,0.0030004978,655,73
EBA*,0.0029995441,572,87
DIJKSTRA,0.001999855,850,73
