Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DIJKSTRA,0.0009999275,305,100
DFS_NORMAL,0.0020000935,726,840
DFS_LIM,0.0009996891,381,196
BFS,0.0010004044,398,182
A*,0.0020003319,493,94
BA*,0.001999855,334,96
EBA*,0.0030002594,337,96
DIJKSTRA,0.001999855,598,94
DFS_NORMAL,0.0010004044,422,540
DFS_LIM,0.0010001659,668,206
BFS,0.0020022392,773,118
A*,0.0029993057,779,204
BA*,0.0030021667,530,218
EBA*,0.003998518,529,218
DIJKSTRA,0.0029997826,804,204
DFS_NORMAL,0.0010001659,518,630
DFS_LIM,0.0010004044,672,248
BFS,0.0010015965,732,204
A*,0.0019981861,434,85
BA*,0.0020000935,261,85
EBA*,0.001999855,245,85
DIJKSTRA,0.0020005703,488,85
DFS_NORMAL,0.0020010471,548,419
DFS_LIM,0.0019989014,635,373
BFS,0.0010011196,662,95
A*,0.0019993782,419,162
BA*,0.0030002594,534,162
EBA*,0.0030002594,462,162
DIJKSTRA,0.0009982586,468,162
DFS_NORMAL,0.0020000935,621,1028
DFS_LIM,0.0020010471,709,942
BFS,0.0009996891,536,162
A*,0.0019996166,180,90
BA*,0.0029983521,254,90
EBA*,0.0039999485,175,90
DIJKSTRA,0.001001358,214,90
DFS_NORMAL,0.0010004044,315,850
DFS_LIM,0.001999855,516,784
BFS,0.0009999275,472,168
A*,0.0039999485,798,386
BA*,0.0060002804,679,386
EBA*,0.0050001144,592,386
DIJKSTRA,0.0029995441,799,386
DFS_NORMAL,0.0009994507,503,434
DFS_LIM,0.0010001659,717,450
BFS,0.0010018349,693,744
A*,0.003000021,825,380
BA*,0.0030002594,525,380
EBA*,0.0029997826,500,380
DIJKSTRA,0.003000021,825,380
DFS_NORMAL,0.0009999275,146,458
DFS_LIM,0.0010006428,387,458
BFS,0.0009996891,496,458
A*,0.0020027161,378,86
BA*,0.004999876,490,86
EBA*,0.0049996376,440,86
DIJKSTRA,0.0019996166,508,86
DFS_NORMAL,0.0010027885,504,556
DFS_LIM,0.0010025501,303,110
BFS,0.0009999275,362,158
A*,0.0020000935,335,117
BA*,0.0029995441,472,117
EBA*,0.0029988289,353,119
DIJKSTRA,0.0020008087,465,117
DFS_NORMAL,0.0010006428,452,487
DFS_LIM,0.0019979477,732,333
BFS,0.001999855,614,117
A*,0.003000021,463,127
BA*,0.0039999485,626,127
EBA*,0.0040006638,652,127
DIJKSTRA,0.0009996891,552,127
DFS_NORMAL,0.0019981861,744,933
DFS_LIM,0.0020008087,603,209
BFS,0.002001524,764,187
A*,0.0019996166,109,114
BA*,0.0030002594,155,114
EBA*,0.0030002594,122,114
DIJKSTRA,0.0009961128,221,114
DFS_NORMAL,0.0,94,138
DFS_LIM,0.0,202,138
BFS,0.0009996891,250,114
A*,0.0029997826,791,510
BA*,0.0030004978,411,510
EBA*,0.001999855,369,510
DIJKSTRA,0.0020000935,794,510
DFS_NORMAL,0.0,246,716
DFS_LIM,0.0019996166,803,722
BFS,0.0019996166,795,510
A*,0.0019986629,271,61
BA*,0.001999855,146,61
EBA*,0.0020003319,168,61
DIJKSTRA,0.0019991398,550,61
DFS_NORMAL,0.0010015965,323,373
DFS_LIM,0.0010008812,493,261
BFS,0.0019996166,586,61
A*,0.001999855,392,78
BA*,0.0029985905,202,78
EBA*,0.0019996166,201,78
DIJKSTRA,0.0020003319,633,78
DFS_NORMAL,0.0010008812,511,172
DFS_LIM,0.0010020733,593,98
BFS,0.0009999275,779,78
A*,0.0020000935,204,77
BA*,0.0019986629,180,77
EBA*,0.0020020008,204,77
DIJKSTRA,0.0019996166,496,77
DFS_NORMAL,0.0010006428,138,113
DFS_LIM,0.0010001659,230,239
BFS,0.0009996891,566,77
A*,0.0019996166,613,183
BA*,0.0029995441,468,197
EBA*,0.003000021,412,197
DIJKSTRA,0.0010008812,623,183
DFS_NORMAL,0.0010006428,202,305
DFS_LIM,0.0010004044,335,289
BFS,0.0010011196,633,183
A*,0.0020003319,538,192
BA*,0.003000021,516,192
EBA*,0.001999855,481,202
DIJKSTRA,0.0020005703,645,192
DFS_NORMAL,0.0,359,380
DFS_LIM,0.0009996891,364,208
BFS,0.0019996166,688,192
A*,0.0020003319,625,124
BA*,0.0029995441,335,124
EBA*,0.0029997826,316,124
DIJKSTRA,0.0020000935,697,124
DFS_NORMAL,0.0010001659,294,160
DFS_LIM,0.0010020733,574,160
BFS,0.0010004044,456,128
A*,0.001999855,617,112
BA*,0.0020003319,121,112
EBA*,0.001999855,121,112
DIJKSTRA,0.0019996166,782,112
DFS_NORMAL,0.0,60,174
DFS_LIM,0.0,209,112
BFS,0.0009996891,495,174
A*,0.001999855,608,153
BA*,0.0029995441,655,153
EBA*,0.0029997826,627,153
DIJKSTRA,0.001999855,703,153
DFS_NORMAL,0.0,273,313
DFS_LIM,0.0010001659,698,197
BFS,0.0010025501,552,231
A*,0.0029993057,613,147
BA*,0.0029973984,600,157
EBA*,0.0039999485,617,157
DIJKSTRA,0.0020005703,734,147
DFS_NORMAL,0.0010023117,477,483
DFS_LIM,0.001003027,720,399
BFS,0.0010027885,588,161
A*,0.0010006428,34,19
BA*,0.0019991398,34,19
EBA*,0.0020005703,38,19
DIJKSTRA,0.0010023117,74,19
DFS_NORMAL,0.0019972324,536,387
DFS_LIM,0.0010027885,75,19
BFS,0.0,105,19
A*,0.0030002594,692,230
BA*,0.003000021,181,230
EBA*,0.0020003319,172,230
DIJKSTRA,0.0019989014,807,230
DFS_NORMAL,0.0010023117,613,572
DFS_LIM,0.0010027885,439,702
BFS,0.0,342,230
A*,0.003000021,479,100
BA*,0.0030007362,400,100
EBA*,0.0019986629,286,100
DIJKSTRA,0.0010025501,602,100
DFS_NORMAL,0.0010020733,479,764
DFS_LIM,0.001003027,590,352
BFS,0.0010006428,567,100
A*,0.0019993782,157,76
BA*,0.003000021,162,76
EBA*,0.001999855,186,76
DIJKSTRA,0.001999855,512,76
DFS_NORMAL,0.0010032654,369,440
DFS_LIM,0.0010023117,469,416
BFS,0.0010001659,509,76
A*,0.0030004978,731,343
BA*,0.0019979477,503,343
EBA*,0.0029997826,395,343
DIJKSTRA,0.001999855,731,343
DFS_NORMAL,0.0010032654,260,343
DFS_LIM,0.0019967556,665,343
BFS,0.0020003319,767,343
A*,0.0019996166,403,88
BA*,0.003000021,268,88
EBA*,0.003000021,218,100
DIJKSTRA,0.0020010471,486,88
DFS_NORMAL,0.0019996166,808,114
DFS_LIM,0.0,490,134
BFS,0.0010020733,454,130
A*,0.0019993782,274,64
BA*,0.0020000935,172,70
EBA*,0.0019993782,180,70
DIJKSTRA,0.0010032654,463,64
DFS_NORMAL,0.0,96,70
DFS_LIM,0.0010001659,573,70
BFS,0.001003027,564,114
A*,0.0020000935,369,77
BA*,0.0019981861,377,77
EBA*,0.001999855,373,77
DIJKSTRA,0.0020005703,498,77
DFS_NORMAL,0.0019989014,687,635
DFS_LIM,0.0010037422,546,93
BFS,0.0010027885,622,77
A*,0.001999855,333,95
BA*,0.0029990673,498,95
EBA*,0.0030002594,459,95
DIJKSTRA,0.0020003319,611,95
DFS_NORMAL,0.0010023117,432,329
DFS_LIM,0.0010020733,361,157
BFS,0.0009999275,507,157
A*,0.0029988289,808,220
BA*,0.0040011406,623,220
EBA*,0.0040001869,609,220
DIJKSTRA,0.0029993057,813,220
DFS_NORMAL,0.0019996166,624,696
DFS_LIM,0.0010035038,518,574
BFS,0.0010025501,603,472
A*,0.0010001659,242,76
BA*,0.0019993782,237,76
EBA*,0.0019996166,231,76
DIJKSTRA,0.001003027,426,76
DFS_NORMAL,0.0,92,92
DFS_LIM,0.0010001659,413,76
BFS,0.0009999275,590,76
A*,0.001999855,407,89
BA*,0.0020000935,246,113
EBA*,0.0019981861,218,113
DIJKSTRA,0.0009982586,540,89
DFS_NORMAL,0.0010032654,616,675
DFS_LIM,0.0010032654,800,487
BFS,0.0010027885,724,89
A*,0.0029997826,754,161
BA*,0.0030007362,239,161
EBA*,0.0019991398,233,161
DIJKSTRA,0.0020000935,761,161
DFS_NORMAL,0.0,148,373
DFS_LIM,0.0009999275,400,385
BFS,0.0019981861,659,161
A*,0.0020000935,484,105
BA*,0.003000021,342,105
EBA*,0.003000021,350,105
DIJKSTRA,0.0010006428,611,105
DFS_NORMAL,0.001003027,296,245
DFS_LIM,0.0009996891,408,225
BFS,0.0010027885,746,117
A*,0.0030004978,532,112
BA*,0.0029995441,382,112
EBA*,0.0019996166,341,112
DIJKSTRA,0.0020005703,621,112
DFS_NORMAL,0.0020003319,753,916
DFS_LIM,0.0020000935,752,712
BFS,0.0009999275,724,112
A*,0.0029993057,812,265
BA*,0.0030004978,331,265
EBA*,0.0029997826,539,265
DIJKSTRA,0.0020003319,819,265
DFS_NORMAL,0.0010025501,683,821
DFS_LIM,0.0010027885,768,683
BFS,0.0010023117,566,287
A*,0.0019989014,656,232
BA*,0.0029995441,727,232
EBA*,0.0029997826,644,232
DIJKSTRA,0.0019991398,666,232
DFS_NORMAL,0.0,275,404
DFS_LIM,0.0010011196,632,392
BFS,0.001003027,660,382
A*,0.0020000935,463,168
BA*,0.0020005703,360,168
EBA*,0.0019993782,283,168
DIJKSTRA,0.0020003319,703,168
DFS_NORMAL,0.001003027,787,216
DFS_LIM,0.0010023117,822,216
BFS,0.0010023117,289,168
A*,0.0009999275,207,55
BA*,0.001999855,197,55
EBA*,0.001999855,167,55
DIJKSTRA,0.001999855,418,55
DFS_NORMAL,0.0009994507,762,179
DFS_LIM,0.0,359,59
BFS,0.001001358,485,55
A*,0.0020003319,363,132
BA*,0.0020000935,314,146
EBA*,0.0029997826,311,146
DIJKSTRA,0.0020003319,533,132
DFS_NORMAL,0.0,336,872
DFS_LIM,0.0010018349,393,162
BFS,0.0019974709,693,132
A*,0.0019993782,765,188
BA*,0.003000021,286,188
EBA*,0.003000021,304,192
DIJKSTRA,0.0029995441,766,188
DFS_NORMAL,0.0010032654,282,300
DFS_LIM,0.0009996891,757,300
BFS,0.0010032654,739,194
A*,0.0009996891,68,33
BA*,0.0019993782,72,35
EBA*,0.0019991398,70,35
DIJKSTRA,0.0010027885,214,33
DFS_NORMAL,0.0010027885,736,525
DFS_LIM,0.0,112,33
BFS,0.0009999275,287,33
A*,0.003000021,525,133
BA*,0.003000021,614,133
EBA*,0.003000021,489,133
DIJKSTRA,0.0020000935,598,133
DFS_NORMAL,0.0010027885,380,721
DFS_LIM,0.0010023117,690,599
BFS,0.0010023117,677,221
A*,0.0020003319,562,115
BA*,0.0030002594,508,121
EBA*,0.0029995441,505,121
DIJKSTRA,0.0020005703,670,115
DFS_NORMAL,0.0020003319,735,1029
DFS_LIM,0.001003027,577,235
BFS,0.0019993782,764,195
A*,0.0009994507,393,91
BA*,0.001999855,200,91
EBA*,0.001999855,186,91
DIJKSTRA,0.0010027885,404,91
DFS_NORMAL,0.0010025501,679,891
DFS_LIM,0.0010027885,358,181
BFS,0.0010001659,409,131
A*,0.0019993782,467,120
BA*,0.0030002594,416,120
EBA*,0.0020000935,375,120
DIJKSTRA,0.001999855,581,120
DFS_NORMAL,0.0020005703,774,622
DFS_LIM,0.0010001659,797,562
BFS,0.001003027,609,128
A*,0.0019996166,403,202
BA*,0.0020000935,281,202
EBA*,0.0029997826,310,202
DIJKSTRA,0.0020003319,578,202
DFS_NORMAL,0.0,222,478
DFS_LIM,0.0009996891,307,214
BFS,0.0009999275,560,404
A*,0.001999855,420,87
BA*,0.0020005703,373,87
EBA*,0.003000021,363,87
DIJKSTRA,0.0020003319,593,87
DFS_NORMAL,0.001003027,593,793
DFS_LIM,0.0,405,119
BFS,0.0010004044,754,433
A*,0.0020000935,398,68
BA*,0.0019991398,230,68
EBA*,0.0020000935,215,68
DIJKSTRA,0.001999855,699,68
DFS_NORMAL,0.0009989738,760,70
DFS_LIM,0.000998497,784,214
BFS,0.0010008812,630,190
A*,0.0019996166,439,116
BA*,0.003000021,485,116
EBA*,0.0019979477,500,116
DIJKSTRA,0.0020003319,599,116
DFS_NORMAL,0.0010011196,638,704
DFS_LIM,0.0010020733,778,408
BFS,0.0010032654,617,116
A*,0.0019996166,500,306
BA*,0.0029997826,462,306
EBA*,0.0019979477,408,306
DIJKSTRA,0.001999855,634,306
DFS_NORMAL,0.0,419,904
DFS_LIM,0.001001358,622,904
BFS,0.0010023117,533,340
A*,0.001999855,279,76
BA*,0.0030002594,242,76
EBA*,0.003000021,328,76
DIJKSTRA,0.0020008087,487,76
DFS_NORMAL,0.0,164,148
DFS_LIM,0.0,254,148
BFS,0.0010001659,563,76
A*,0.0029997826,665,149
BA*,0.0019984245,305,149
EBA*,0.0020000935,285,149
DIJKSTRA,0.0020003319,727,149
DFS_NORMAL,0.0019993782,734,351
DFS_LIM,0.0009980202,788,263
BFS,0.001003027,524,155
A*,0.0009999275,344,87
BA*,0.003000021,385,87
EBA*,0.0029995441,509,87
DIJKSTRA,0.0020003319,466,87
DFS_NORMAL,0.0019993782,624,703
DFS_LIM,0.001999855,778,127
BFS,0.0010035038,484,87
A*,0.0020000935,294,95
BA*,0.0019977093,312,95
EBA*,0.0020008087,313,95
DIJKSTRA,0.0020000935,598,95
DFS_NORMAL,0.0019993782,625,343
DFS_LIM,0.0019996166,707,101
BFS,0.001999855,664,129
A*,0.001999855,675,160
BA*,0.0029993057,528,160
EBA*,0.0029995441,498,160
DIJKSTRA,0.0020008087,739,160
DFS_NORMAL,0.001003027,320,886
DFS_LIM,0.001996994,813,196
BFS,0.0020008087,794,160
A*,0.0019991398,706,233
BA*,0.0020005703,265,233
EBA*,0.002001524,252,233
DIJKSTRA,0.001999855,725,233
DFS_NORMAL,0.0,140,251
DFS_LIM,0.0,230,251
BFS,0.0009999275,699,233
A*,0.0009994507,318,97
BA*,0.0020000935,317,97
EBA*,0.0020000935,304,97
DIJKSTRA,0.001999855,617,97
DFS_NORMAL,0.0009992123,619,685
DFS_LIM,0.0019984245,684,319
BFS,0.0010032654,638,129
A*,0.0010001659,73,32
BA*,0.001999855,96,32
EBA*,0.0020000935,85,32
DIJKSTRA,0.001003027,212,32
DFS_NORMAL,0.0009999275,558,858
DFS_LIM,0.001003027,605,92
BFS,0.001003027,308,32
A*,0.0019991398,444,222
BA*,0.0030009747,565,222
EBA*,0.0029993057,472,222
DIJKSTRA,0.0019986629,659,222
DFS_NORMAL,0.0010027885,445,314
DFS_LIM,0.0010027885,722,296
BFS,0.0010025501,598,252
A*,0.0029995441,579,130
BA*,0.0029973984,608,130
EBA*,0.0030007362,567,130
DIJKSTRA,0.001999855,690,130
DFS_NORMAL,0.0010035038,727,252
DFS_LIM,0.0010025501,475,266
BFS,0.0019965172,699,130
A*,0.0020003319,220,59
BA*,0.0019967556,237,59
EBA*,0.0030004978,266,59
DIJKSTRA,0.0020000935,528,59
DFS_NORMAL,0.0010027885,734,1095
DFS_LIM,0.0010023117,527,59
BFS,0.0009999275,443,97
A*,0.001999855,438,84
BA*,0.003000021,300,84
EBA*,0.0019996166,293,84
DIJKSTRA,0.001001358,587,84
DFS_NORMAL,0.0010001659,678,580
DFS_LIM,0.0010008812,663,84
BFS,0.0010004044,527,266
A*,0.0020005703,532,108
BA*,0.0029997826,482,108
EBA*,0.0019993782,439,108
DIJKSTRA,0.001999855,577,108
DFS_NORMAL,0.0010011196,279,356
DFS_LIM,0.0,355,116
BFS,0.0009999275,617,108
A*,0.0029997826,800,144
BA*,0.0030009747,413,156
EBA*,0.0029988289,338,156
DIJKSTRA,0.0029997826,817,144
DFS_NORMAL,0.0010006428,671,694
DFS_LIM,0.0020003319,760,340
BFS,0.001003027,731,374
A*,0.0009999275,253,63
BA*,0.0019996166,215,63
EBA*,0.001999855,211,63
DIJKSTRA,0.001999855,366,63
DFS_NORMAL,0.0019991398,569,315
DFS_LIM,0.0020010471,774,405
BFS,0.0010006428,409,63
A*,0.0010004044,240,84
BA*,0.0020000935,238,92
EBA*,0.001999855,254,84
DIJKSTRA,0.0010006428,322,84
DFS_NORMAL,0.0010001659,287,834
DFS_LIM,0.0,352,198
BFS,0.0009999275,321,84
A*,0.0019996166,694,165
BA*,0.0030004978,525,165
EBA*,0.0020000935,372,179
DIJKSTRA,0.0020000935,698,165
DFS_NORMAL,0.0,230,175
DFS_LIM,0.0010006428,459,459
BFS,0.0019986629,676,165
A*,0.0029997826,743,355
BA*,0.003000021,666,371
EBA*,0.0029995441,613,371
DIJKSTRA,0.0020000935,762,355
DFS_NORMAL,0.0010018349,442,471
DFS_LIM,0.0010011196,324,497
BFS,0.0019989014,690,393
A*,0.0020000935,434,125
BA*,0.0029995441,594,125
EBA*,0.0029993057,572,125
DIJKSTRA,0.0020005703,561,125
DFS_NORMAL,0.0009999275,772,587
DFS_LIM,0.0010008812,607,449
BFS,0.0010006428,595,571
A*,0.0010006428,175,51
BA*,0.0020000935,152,51
EBA*,0.001999855,239,51
DIJKSTRA,0.0019989014,417,51
DFS_NORMAL,0.001001358,228,151
DFS_LIM,0.0,223,125
BFS,0.0010001659,464,51
A*,0.0020005703,110,44
BA*,0.0020000935,147,44
EBA*,0.0020003319,154,44
DIJKSTRA,0.001999855,321,44
DFS_NORMAL,0.0010011196,276,226
DFS_LIM,0.0,80,48
BFS,0.0010006428,370,44
A*,0.0029997826,814,405
BA*,0.0040001869,714,405
EBA*,0.0039999485,704,405
DIJKSTRA,0.0020000935,819,405
DFS_NORMAL,0.0020000935,778,589
DFS_LIM,0.0019991398,663,419
BFS,0.0020008087,812,571
A*,0.0009975433,222,70
BA*,0.0020000935,300,70
EBA*,0.0020003319,314,70
DIJKSTRA,0.0010023117,317,70
DFS_NORMAL,0.0,200,824
DFS_LIM,0.0009996891,263,152
BFS,0.0010004044,377,126
A*,0.0030007362,825,327
BA*,0.0029997826,627,329
EBA*,0.0029997826,620,329
DIJKSTRA,0.001999855,825,327
DFS_NORMAL,0.0010004044,743,635
DFS_LIM,0.0020003319,813,475
BFS,0.0010001659,742,353
A*,0.001999855,206,66
BA*,0.0029997826,286,66
EBA*,0.0029995441,247,66
DIJKSTRA,0.0010018349,368,66
DFS_NORMAL,0.0010008812,560,532
DFS_LIM,0.0010004044,647,532
BFS,0.0010006428,473,66
A*,0.0030012131,783,172
BA*,0.0020005703,364,172
EBA*,0.003000021,399,172
DIJKSTRA,0.001999855,808,172
DFS_NORMAL,0.001999855,716,628
DFS_LIM,0.001999855,737,338
BFS,0.001999855,808,212
A*,0.0020003319,382,137
BA*,0.0030024052,573,137
EBA*,0.0029981136,448,137
DIJKSTRA,0.0010006428,433,137
DFS_NORMAL,0.0010004044,398,661
DFS_LIM,0.0010004044,620,161
BFS,0.0010011196,460,141
A*,0.0030002594,548,97
BA*,0.0029995441,318,97
EBA*,0.003000021,391,97
DIJKSTRA,0.0020000935,668,97
DFS_NORMAL,0.0010004044,446,509
DFS_LIM,0.0010006428,457,97
BFS,0.0019993782,780,321
A*,0.0020008087,580,100
BA*,0.0029993057,408,100
EBA*,0.0030002594,424,100
DIJKSTRA,0.0020000935,646,100
DFS_NORMAL,0.0010008812,263,562
DFS_LIM,0.0,410,142
BFS,0.0009999275,703,100
A*,0.0020000935,470,130
BA*,0.0029993057,588,130
EBA*,0.0030004978,589,130
DIJKSTRA,0.001999855,637,130
DFS_NORMAL,0.0,305,906
DFS_LIM,0.0009977818,616,1024
BFS,0.0009999275,650,164
A*,0.0020005703,531,155
BA*,0.003000021,602,155
EBA*,0.0029993057,509,155
DIJKSTRA,0.0020000935,561,155
DFS_NORMAL,0.0,222,157
DFS_LIM,0.0010020733,325,157
BFS,0.0009982586,667,275
A*,0.0009992123,122,41
BA*,0.0020010471,177,41
EBA*,0.0020010471,164,41
DIJKSTRA,0.0019989014,258,41
DFS_NORMAL,0.0010008812,341,383
DFS_LIM,0.0010018349,668,53
BFS,0.0009987354,321,41
A*,0.0029995441,516,156
BA*,0.003000021,304,156
EBA*,0.0029997826,326,156
DIJKSTRA,0.0020003319,640,156
DFS_NORMAL,0.0,96,168
DFS_LIM,0.0,125,156
BFS,0.0009999275,487,156
A*,0.001999855,555,265
BA*,0.0029997826,706,265
EBA*,0.003000021,524,265
DIJKSTRA,0.0020003319,617,265
DFS_NORMAL,0.0010004044,795,471
DFS_LIM,0.0010020733,805,471
BFS,0.0010001659,826,265
A*,0.0009992123,304,82
BA*,0.0030007362,373,82
EBA*,0.0029995441,329,82
DIJKSTRA,0.0020003319,365,82
DFS_NORMAL,0.0010001659,498,320
DFS_LIM,0.0010004044,593,82
BFS,0.0,491,82
A*,0.0020000935,545,131
BA*,0.0029995441,475,131
EBA*,0.0030002594,487,131
DIJKSTRA,0.0020005703,663,131
DFS_NORMAL,0.0010006428,463,623
DFS_LIM,0.0010020733,718,135
BFS,0.0010004044,546,141
A*,0.0029990673,649,112
BA*,0.0030012131,249,112
EBA*,0.003000021,279,112
DIJKSTRA,0.0019993782,710,112
DFS_NORMAL,0.0020000935,595,944
DFS_LIM,0.0019986629,744,608
BFS,0.0020022392,705,470
A*,0.003000021,572,102
BA*,0.0019996166,487,120
EBA*,0.0029997826,464,120
DIJKSTRA,0.0020003319,679,102
DFS_NORMAL,0.0010001659,246,202
DFS_LIM,0.0009999275,463,154
BFS,0.0010006428,780,102
A*,0.0009992123,368,512
BA*,0.003000021,594,512
EBA*,0.0020005703,413,512
DIJKSTRA,0.0009999275,393,512
DFS_NORMAL,0.0010001659,417,842
DFS_LIM,0.0010001659,425,842
BFS,0.0009999275,492,604
A*,0.001999855,441,92
BA*,0.0020003319,291,104
EBA*,0.0020005703,325,104
DIJKSTRA,0.0020000935,522,92
DFS_NORMAL,0.0019996166,701,410
DFS_LIM,0.0010004044,483,104
BFS,0.0010008812,604,92
A*,0.0009999275,77,43
BA*,0.0019993782,128,43
EBA*,0.0019996166,177,43
DIJKSTRA,0.0010011196,209,43
DFS_NORMAL,0.0,127,125
DFS_LIM,0.0,238,43
BFS,0.0,212,43
A*,0.0029995441,612,202
BA*,0.003000021,492,202
EBA*,0.0030004978,501,202
DIJKSTRA,0.0019991398,695,202
DFS_NORMAL,0.0010008812,252,374
DFS_LIM,0.0009996891,254,340
BFS,0.0019989014,629,578
A*,0.0009994507,170,52
BA*,0.0020008087,147,52
EBA*,0.0019996166,154,52
DIJKSTRA,0.0010004044,376,52
DFS_NORMAL,0.0010004044,410,208
DFS_LIM,0.0010006428,436,208
BFS,0.0010006428,355,74
A*,0.0019996166,306,77
BA*,0.0030004978,314,77
EBA*,0.0029997826,297,79
DIJKSTRA,0.0019993782,491,77
DFS_NORMAL,0.0009994507,519,925
DFS_LIM,0.0009999275,625,177
BFS,0.0010011196,554,125
A*,0.0009999275,71,48
BA*,0.0020000935,109,48
EBA*,0.0020003319,88,48
DIJKSTRA,0.0010004044,156,48
DFS_NORMAL,0.0010008812,501,458
DFS_LIM,0.0019993782,704,816
BFS,0.001001358,196,108
A*,0.0020003319,381,200
BA*,0.0029993057,470,200
EBA*,0.003000021,508,200
DIJKSTRA,0.0010008812,545,200
DFS_NORMAL,0.001001358,419,586
DFS_LIM,0.0009987354,421,586
BFS,0.0010023117,711,360
A*,0.0020000935,670,168
BA*,0.0020003319,340,168
EBA*,0.0020034313,297,168
DIJKSTRA,0.0019977093,786,168
DFS_NORMAL,0.0010008812,790,882
DFS_LIM,0.0010001659,540,294
BFS,0.0009999275,540,506
A*,0.0029997826,687,149
BA*,0.003000021,226,149
EBA*,0.0020000935,245,167
DIJKSTRA,0.0020005703,741,149
DFS_NORMAL,0.0010004044,769,389
DFS_LIM,0.0010006428,780,183
BFS,0.0009999275,634,149
A*,0.0020000935,457,137
BA*,0.0020003319,445,137
EBA*,0.0029995441,381,137
DIJKSTRA,0.0020005703,569,137
DFS_NORMAL,0.0010001659,737,453
DFS_LIM,0.0,451,141
BFS,0.0009996891,571,137
A*,0.003000021,643,158
BA*,0.003000021,296,158
EBA*,0.003000021,267,158
DIJKSTRA,0.001999855,684,158
DFS_NORMAL,0.0010006428,323,716
DFS_LIM,0.0019991398,712,174
BFS,0.0010008812,378,246
A*,0.0030004978,762,204
BA*,0.0029995441,546,220
EBA*,0.0029997826,520,220
DIJKSTRA,0.0020005703,805,204
DFS_NORMAL,0.0,473,266
DFS_LIM,0.0010004044,610,652
BFS,0.0010008812,688,612
A*,0.003000021,726,238
BA*,0.003000021,424,238
EBA*,0.0020000935,393,262
DIJKSTRA,0.001999855,770,238
DFS_NORMAL,0.0010004044,284,350
DFS_LIM,0.0009999275,601,326
BFS,0.0010008812,733,510
A*,0.0020008087,548,151
BA*,0.0029993057,569,151
EBA*,0.003000021,555,151
DIJKSTRA,0.0009994507,658,151
DFS_NORMAL,0.0010015965,790,181
DFS_LIM,0.0010008812,819,397
BFS,0.0010006428,411,387
A*,0.003000021,796,300
BA*,0.0019996166,183,300
EBA*,0.0019993782,216,300
DIJKSTRA,0.001999855,799,300
DFS_NORMAL,0.0020003319,753,554
DFS_LIM,0.0020003319,761,446
BFS,0.0019996166,699,300
A*,0.0020008087,337,119
BA*,0.0020003319,422,119
EBA*,0.0029997826,378,119
DIJKSTRA,0.001001358,372,119
DFS_NORMAL,0.0010015965,426,735
DFS_LIM,0.0,372,523
BFS,0.0009999275,422,119
A*,0.001999855,326,69
BA*,0.003000021,163,69
