Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS,1.0001659,416,604
DFS_LIM,1.0025501,376,604
DFS,0.0,252,726
DFS_LIM,0.9999275,523,726
DFS,1.0006428,763,156
DFS_LIM,1.0020733,298,156
DFS,0.0,105,113
DFS_LIM,0.0,149,113
DFS,0.0,229,311
DFS_LIM,1.0020733,631,311
DFS,1.0001659,719,935
DFS_LIM,0.9999275,733,935
DFS,1.0001659,437,541
DFS_LIM,1.0001659,662,219
DFS,1.0004044,114,169
DFS_LIM,0.0,94,169
DFS,1.0004044,690,456
DFS_LIM,0.9994507,715,456
DFS,1.0001659,546,774
DFS_LIM,1.001358,653,774
DFS,1.0004044,318,134
DFS_LIM,0.9996891,616,598
DFS,1.0004044,501,664
DFS_LIM,1.0039806,672,664
DFS,0.9999275,395,1139
DFS_LIM,1.0001659,719,1139
DFS,1.0001659,417,412
DFS_LIM,1.0037422,433,412
DFS,1.9993782,756,729
DFS_LIM,2.0003319,733,729
DFS,1.0001659,374,750
DFS_LIM,1.0004044,507,750
DFS,0.0,115,325
DFS_LIM,0.0,167,325
DFS,0.0,389,565
DFS_LIM,1.0023117,613,565
DFS,1.999855,649,1167
DFS_LIM,2.0000934999999997,755,1167
DFS,0.0,501,344
DFS_LIM,1.0030270000000001,593,344
DFS,0.9999275,418,346
DFS_LIM,1.0001659,602,436
DFS,0.9996891,320,401
DFS_LIM,1.0030270000000001,391,429
DFS,0.0,213,171
DFS_LIM,1.0001659,336,171
DFS,0.9999275,409,881
DFS_LIM,1.0030270000000001,596,881
DFS,2.0000934999999997,700,217
DFS_LIM,0.9999275,432,217
DFS,0.0,273,787
DFS_LIM,1.0001659,338,787
DFS,1.0004044,355,703
DFS_LIM,1.0023117,540,703
DFS,1.0004044,693,123
DFS_LIM,0.9996891,442,123
DFS,1.0004044,53,117
DFS_LIM,1.0025501,62,117
DFS,1.0004044,662,878
DFS_LIM,1.0020733,780,878
DFS,0.9996891,563,675
DFS_LIM,1.0020733,668,675
DFS,1.0006428,293,191
DFS_LIM,1.0020733,345,191
DFS,1.0001659,599,861
DFS_LIM,0.9996891,715,861
DFS,0.9996891,385,277
DFS_LIM,0.9999275,775,277
DFS,0.9999275,688,247
DFS_LIM,1.0025501,519,247
DFS,0.9999275,505,765
DFS_LIM,0.9999275,785,765
DFS,0.9996891,301,323
DFS_LIM,1.9996165999999997,632,323
DFS,2.0003319,675,593
DFS_LIM,1.9996165999999997,697,593
DFS,1.0008812,540,401
DFS_LIM,1.0001659,665,401
DFS,0.9999275,661,999
DFS_LIM,1.0023117,714,999
DFS,1.0001659,733,938
DFS_LIM,0.9999275,779,626
DFS,0.9999275,754,123
DFS_LIM,1.0023117,248,123
DFS,0.9999275,383,769
DFS_LIM,1.0023117,658,769
DFS,1.9996165999999997,718,476
DFS_LIM,1.999855,764,476
DFS,0.9996891,583,745
DFS_LIM,2.0012856,732,745
DFS,0.0,75,67
DFS_LIM,0.0,37,67
DFS,1.0001659,525,666
DFS_LIM,1.0023117,613,666
DFS,0.9999275,517,169
DFS_LIM,0.0,383,169
DFS,0.0,223,597
DFS_LIM,0.0,297,597
DFS,1.0004044,277,206
DFS_LIM,0.9999275,316,206
DFS,0.0,245,463
DFS_LIM,1.0020733,492,223
DFS,0.9996891,763,234
DFS_LIM,1.0027885,685,234
DFS,0.0,323,929
DFS_LIM,1.0023117,619,929
DFS,1.0001659,639,885
DFS_LIM,1.0001659,729,885
DFS,0.0,126,206
DFS_LIM,0.0,168,206
DFS,1.0023117,223,451
DFS_LIM,0.0,297,451
DFS,0.9999275,535,174
DFS_LIM,1.0020733,472,174
DFS,0.9999275,347,705
DFS_LIM,1.0020733,690,705
DFS,0.9999275,469,401
DFS_LIM,1.0037422,628,401
DFS,0.0,377,395
DFS_LIM,1.0035038,508,395
DFS,0.0,137,191
DFS_LIM,0.0,198,191
DFS,0.9999275,378,284
DFS_LIM,1.0023117,769,284
DFS,0.0,383,511
DFS_LIM,0.9996891,604,511
DFS,1.0001659,354,368
DFS_LIM,0.9992123,685,368
DFS,0.9999275,641,657
DFS_LIM,0.9999275,393,657
DFS,1.0001659,406,636
DFS_LIM,1.0001659,586,636
DFS,0.9989738,330,193
DFS_LIM,0.0,283,193
DFS,1.0001659,527,911
DFS_LIM,0.9999275,601,149
DFS,0.9999275,512,306
DFS_LIM,2.0000934999999997,590,306
DFS,0.0,203,161
DFS_LIM,1.0027885,438,161
DFS,0.0,404,932
DFS_LIM,1.0001659,520,932
DFS,0.0,299,858
DFS_LIM,1.0023117,379,858
DFS,0.9999275,357,329
DFS_LIM,1.0030270000000001,561,329
DFS,0.9994507,387,695
DFS_LIM,1.0006428,455,695
DFS,1.0001659,343,267
DFS_LIM,1.0025501,195,267
DFS,0.9999275,646,1061
DFS_LIM,1.0023117,660,1061
DFS,1.0001659,511,245
DFS_LIM,1.0001659,784,245
DFS,1.0020733,198,149
DFS_LIM,0.0,283,149
DFS,1.0001659,551,287
DFS_LIM,2.0000934999999997,793,287
DFS,0.9999275,218,270
DFS_LIM,0.0,393,270
DFS,0.9996891,135,671
DFS_LIM,1.0001659,334,671
DFS,1.0001659,702,452
DFS_LIM,2.0000934999999997,759,452
DFS,0.9999275,365,463
DFS_LIM,1.999855,646,463
DFS,0.9996891,151,778
DFS_LIM,1.0027885,189,778
DFS,0.9999275,541,85
DFS_LIM,1.0030270000000001,236,85
DFS,0.0,64,58
DFS_LIM,0.9996891,140,58
DFS,0.0,197,781
DFS_LIM,0.9999275,290,781
DFS,2.0000934999999997,570,789
DFS_LIM,1.0025501,584,789
DFS,0.9999275,289,431
DFS_LIM,1.0001659,326,431
DFS,0.9996891,558,308
DFS_LIM,1.0001659,582,308
DFS,1.999855,627,632
DFS_LIM,2.0012856,779,632
DFS,0.9999275,235,289
DFS_LIM,0.0,299,289
DFS,0.9999275,357,896
DFS_LIM,0.9999275,317,896
DFS,0.0,68,164
DFS_LIM,0.0,144,164
DFS,0.9999275,366,798
DFS_LIM,1.0023117,712,798
DFS,0.9999275,540,392
DFS_LIM,2.0000934999999997,523,392
DFS,1.0001659,269,546
DFS_LIM,0.0,349,546
DFS,0.9999275,508,663
DFS_LIM,1.0001659,414,663
DFS,1.0001659,590,192
DFS_LIM,1.0001659,320,192
DFS,0.9996891,185,601
DFS_LIM,1.0004044,608,601
DFS,1.0006428,444,348
DFS_LIM,1.0001659,594,394
DFS,0.0,219,273
DFS_LIM,1.0027885,250,273
DFS,0.0,42,42
DFS_LIM,0.0,88,42
DFS,0.9992123,429,552
DFS_LIM,1.0008812,603,552
DFS,0.9999275,427,485
DFS_LIM,2.0000934999999997,701,485
DFS,1.0006428,364,594
DFS_LIM,0.9999275,495,770
DFS,0.9999275,565,1107
DFS_LIM,0.9999275,685,1107
DFS,0.9999275,565,584
DFS_LIM,1.0001659,617,584
DFS,1.0001659,632,272
DFS_LIM,1.0001659,547,272
DFS,0.0,154,201
DFS_LIM,0.9999275,512,201
DFS,0.0,364,373
DFS_LIM,1.0025501,673,373
DFS,0.9999275,500,952
DFS_LIM,1.0004044,252,86
DFS,0.9980201999999999,334,688
DFS_LIM,2.0000934999999997,618,688
DFS,1.0001659,550,905
DFS_LIM,2.0003319,711,813
DFS,0.9999275,391,240
DFS_LIM,1.0023117,537,240
DFS,0.9999275,484,514
DFS_LIM,1.0025501,726,514
DFS,1.999855,696,1243
DFS_LIM,1.999855,762,1243
DFS,0.9999275,412,810
DFS_LIM,0.0,320,262
DFS,0.9999275,394,392
DFS_LIM,1.0025501,609,392
DFS,0.9994507,398,774
DFS_LIM,1.0023117,332,774
DFS,1.0006428,354,627
DFS_LIM,1.0025501,522,627
DFS,0.9996891,629,886
DFS_LIM,1.999855,741,886
DFS,0.9999275,718,434
DFS_LIM,1.0023117,582,434
DFS,0.9999275,301,181
DFS_LIM,1.0030270000000001,405,181
DFS,0.0,269,81
DFS_LIM,0.0,207,81
DFS,0.0,90,144
DFS_LIM,0.0,237,144
DFS,0.9992123,542,612
DFS_LIM,0.9996891,713,612
DFS,0.9999275,642,1215
DFS_LIM,1.0025501,710,1215
DFS,1.0006428,376,429
DFS_LIM,1.0023117,494,429
DFS,0.9999275,248,122
DFS_LIM,1.0008812,250,100
DFS,1.0001659,367,579
DFS_LIM,0.9999275,739,579
DFS,1.0004044,529,196
DFS_LIM,0.9999275,497,196
DFS,1.0004044,420,714
DFS_LIM,1.0023117,528,442
DFS,1.999855,527,1220
DFS_LIM,1.9996165999999997,783,1220
DFS,1.0001659,360,706
DFS_LIM,0.9999275,492,558
DFS,0.9999275,344,285
DFS_LIM,0.9999275,303,285
DFS,0.9970665,439,625
DFS_LIM,1.0018349,588,625
DFS,0.9982585999999999,722,463
DFS_LIM,2.0012856,764,463
DFS,1.9996165999999997,699,517
DFS_LIM,1.9958019,585,517
DFS,1.0030270000000001,321,742
DFS_LIM,0.0,323,742
DFS,1.0008812,100,724
DFS_LIM,0.0,304,724
DFS,1.0001659,371,316
DFS_LIM,0.9992123,405,316
DFS,1.9986628999999998,721,1305
DFS_LIM,1.001358,586,307
DFS,0.9994507,536,1118
DFS_LIM,1.0015965,627,1118
DFS,1.0011196,306,921
DFS_LIM,0.9996891,780,921
DFS,1.999855,642,377
DFS_LIM,1.9984245,710,377
DFS,2.0003319,585,1035
DFS_LIM,2.0039082,701,1035
DFS,0.9989738,521,371
DFS_LIM,0.9989738,631,371
DFS,1.0006428,670,139
DFS_LIM,0.9975432999999999,444,139
DFS,1.0001659,259,289
DFS_LIM,0.9996891,437,289
DFS,0.0,230,263
DFS_LIM,1.001358,296,129
DFS,1.0001659,295,379
DFS_LIM,0.9994507,530,379
DFS,0.9994507,460,1022
DFS_LIM,1.0030270000000001,568,1022
DFS,0.9975432999999999,116,492
DFS_LIM,0.9992123,170,492
DFS,0.0,148,138
DFS_LIM,0.0,152,138
DFS,0.9989738,585,1265
DFS_LIM,1.0027885,767,1265
DFS,0.9999275,676,217
DFS_LIM,0.0,387,217
DFS,0.9999275,558,340
DFS_LIM,1.0008812,606,340
DFS,1.9974709000000002,532,533
DFS_LIM,1.0027885,441,533
DFS,0.9999275,280,353
DFS_LIM,0.9996891,525,353
DFS,1.999855,654,709
DFS_LIM,2.0000934999999997,792,709
DFS,0.9999275,745,786
DFS_LIM,0.9992123,364,786
DFS,0.9996891,404,999
DFS_LIM,1.0004044,500,999
DFS,0.9973048999999999,215,269
DFS_LIM,0.0,271,269
DFS,1.9969940000000002,561,805
DFS_LIM,2.0005702999999997,693,805
DFS,2.9964446999999996,619,772
DFS_LIM,5.0008297,752,772
DFS,2.0005702999999997,784,174
DFS_LIM,1.9955634999999998,373,174
DFS,1.9991397999999998,664,895
DFS_LIM,3.000021,706,895
DFS,1.0004044,338,762
DFS_LIM,3.0007362,745,762
DFS,1.0011196,336,191
DFS_LIM,1.0018349,344,691
DFS,42.0012474,437,671
DFS_LIM,2.0005702999999997,682,671
DFS,1.0015965,327,188
DFS_LIM,1.0018349,365,188
DFS,0.9992123,245,339
DFS_LIM,1.9986628999999998,632,423
DFS,1.999855,751,940
DFS_LIM,2.0003319,673,940
DFS,1.0004044,401,145
DFS_LIM,2.0008087,540,145
DFS,1.0004044,332,499
DFS_LIM,1.001358,485,499
DFS,1.0006428,202,202
DFS_LIM,0.0,373,202
DFS,1.0004044,316,316
DFS_LIM,1.0008812,435,348
DFS,0.9992123,674,144
DFS_LIM,1.0015965,365,144
DFS,1.0001659,442,846
DFS_LIM,1.0006428,228,190
DFS,1.0006428,391,214
DFS_LIM,1.0015965,376,214
DFS,1.0020733,410,552
DFS_LIM,1.001358,617,552
DFS,1.001358,609,177
DFS_LIM,1.0004044,518,177
DFS,0.0,203,633
DFS_LIM,1.0018349,469,633
DFS,1.0006428,440,808
DFS_LIM,1.0023117,522,808
DFS,1.0001659,502,208
DFS_LIM,1.0018349,461,208
DFS,1.0011196,419,296
DFS_LIM,1.0018349,631,296
DFS,1.0004044,329,235
DFS_LIM,0.0,298,235
DFS,0.9992123,573,591
DFS_LIM,1.999855,695,591
DFS,2.0005702999999997,746,309
DFS_LIM,1.0025501,674,309
DFS,0.9999275,459,947
DFS_LIM,1.0023117,656,947
DFS,0.9996891,495,307
DFS_LIM,1.0025501,569,307
DFS,0.0,405,727
DFS_LIM,1.0015965,720,369
DFS,0.9977817999999999,351,649
DFS_LIM,1.0001659,477,649
DFS,1.0004044,219,365
DFS_LIM,1.0023117,373,365
DFS,1.0032654,604,80
DFS_LIM,0.0,239,80
DFS,0.9996891,432,609
DFS_LIM,1.0006428,516,573
DFS,0.9999275,608,142
DFS_LIM,1.0011196,506,142
DFS,0.0,258,422
DFS_LIM,0.9980201999999999,336,422
DFS,1.0001659,528,288
DFS_LIM,1.0004044,528,288
DFS,0.0,386,537
DFS_LIM,1.0008812,571,537
DFS,0.0,202,272
DFS_LIM,0.9994507,372,272
DFS,0.9999275,723,225
DFS_LIM,0.9994507,417,225
DFS,1.0004044,124,204
DFS_LIM,0.9999275,202,204
DFS,1.0001659,205,566
DFS_LIM,1.0001659,405,566
DFS,0.9989738,434,722
DFS_LIM,1.0027885,756,722
DFS,0.9999275,449,597
DFS_LIM,1.0001659,629,597
DFS,1.0027885,328,291
DFS_LIM,1.0006428,630,291
DFS,0.9989738,579,645
DFS_LIM,1.0008812,317,225
DFS,0.9999275,372,410
DFS_LIM,1.0004044,788,410
DFS,0.0,203,779
DFS_LIM,1.0027885,419,779
DFS,1.0001659,484,310
DFS_LIM,1.0030270000000001,445,198
DFS,1.0001659,232,325
DFS_LIM,1.0008812,264,325
DFS,1.999855,728,717
DFS_LIM,2.0000934999999997,750,717
DFS,0.9999275,583,443
DFS_LIM,0.9982585999999999,648,443
DFS,0.9996891,658,319
DFS_LIM,2.0000934999999997,637,319
DFS,0.0,337,445
DFS_LIM,1.0030270000000001,702,445
DFS,0.0,344,771
DFS_LIM,1.0006428,472,771
DFS,0.9999275,690,514
DFS_LIM,1.0004044,651,514
DFS,0.9996891,204,810
DFS_LIM,0.0,387,810
DFS,1.0006428,56,48
DFS_LIM,1.0027885,104,48
DFS,1.001358,179,833
DFS_LIM,1.0015965,500,833
DFS,0.0,171,299
DFS_LIM,1.0025501,402,299
DFS,1.0004044,482,544
DFS_LIM,1.0001659,538,544
DFS,1.0001659,466,676
DFS_LIM,1.0001659,562,676
DFS,1.0027885,464,880
DFS_LIM,1.0015965,611,880
DFS,1.0001659,343,717
DFS_LIM,1.0001659,613,717
DFS,0.0,182,872
DFS_LIM,1.0018349,446,872
DFS,2.0003319,511,357
DFS_LIM,1.0025501,637,357
DFS,1.999855,737,810
DFS_LIM,1.999855,755,810
DFS,0.9999275,467,943
DFS_LIM,0.9996891,503,943
DFS,0.9999275,560,493
DFS_LIM,1.0020733,680,493
DFS,0.0,58,108
DFS_LIM,0.0,96,108
DFS,0.0,305,245
DFS_LIM,1.0001659,369,245
DFS,0.9999275,624,440
DFS_LIM,1.0018349,572,440
DFS,1.0006428,428,971
DFS_LIM,1.0008812,701,971
DFS,0.0,326,663
DFS_LIM,1.0004044,537,663
DFS,0.9999275,395,436
DFS_LIM,2.0000934999999997,665,436
DFS,0.9996891,684,162
DFS_LIM,0.9999275,475,162
DFS,0.9996891,335,262
DFS_LIM,0.0,377,262
DFS,1.0001659,712,1171
DFS_LIM,1.0020733,750,1171
DFS,0.9999275,574,183
DFS_LIM,0.9977817999999999,416,183
DFS,0.0,56,38
DFS_LIM,0.0,102,38
DFS,0.0,427,286
DFS_LIM,1.0008812,504,286
DFS,0.9992123,466,804
DFS_LIM,1.0011196,702,804
DFS,1.0006428,578,311
DFS_LIM,0.9996891,538,311
DFS,0.0,191,221
DFS_LIM,1.0001659,564,221
DFS,1.0004044,768,426
DFS_LIM,0.9992123,518,708
DFS,1.0001659,462,221
DFS_LIM,0.9992123,478,221
DFS,1.0004044,662,1166
DFS_LIM,1.0035038,669,1166
DFS,0.9999275,185,679
DFS_LIM,0.0,488,679
DFS,0.0,414,732
DFS_LIM,1.0001659,554,732
DFS,0.0,366,55
DFS_LIM,1.0018349,205,55
DFS,0.9994507,470,519
DFS_LIM,1.0001659,717,519
DFS,0.0,158,152
DFS_LIM,1.0020733,480,152
DFS,1.0001659,230,298
DFS_LIM,0.9996891,360,298
DFS,1.0001659,136,184
DFS_LIM,1.0023117,249,184
DFS,2.0003319,700,570
DFS_LIM,1.9996165999999997,720,570
DFS,0.0,249,322
DFS_LIM,1.0018349,313,322
DFS,2.0003319,645,232
DFS_LIM,1.0023117,577,232
DFS,1.0001659,200,166
DFS_LIM,0.9999275,277,166
DFS,0.9999275,591,404
DFS_LIM,1.0023117,591,404
DFS,1.0001659,102,122
DFS_LIM,0.0,245,122
DFS,0.9999275,341,449
DFS_LIM,1.0001659,610,449
DFS,0.9999275,418,640
DFS_LIM,1.0023117,567,640
DFS,0.9999275,593,689
DFS_LIM,0.9994507,611,689
DFS,0.9999275,302,1025
DFS_LIM,0.9999275,497,1025
DFS,0.9982585999999999,454,520
DFS_LIM,1.0023117,519,520
DFS,0.9999275,603,370
DFS_LIM,1.0027885,705,370
DFS,0.0,187,293
DFS_LIM,1.0025501,343,293
DFS,0.9996891,485,1037
DFS_LIM,1.0023117,492,309
DFS,0.9996891,276,190
DFS_LIM,1.0023117,646,190
DFS,0.9999275,626,875
DFS_LIM,2.0008087,702,875
DFS,0.9996891,550,792
DFS_LIM,1.0008812,742,792
DFS,1.0001659,344,412
DFS_LIM,1.0027885,512,152
DFS,0.9996891,483,491
DFS_LIM,1.0025501,610,491
DFS,0.0,167,203
DFS_LIM,0.0,245,203
DFS,0.9999275,339,351
DFS_LIM,0.0,359,351
DFS,1.0006428,576,677
DFS_LIM,1.999855,774,677
DFS,0.9999275,192,749
DFS_LIM,0.9989738,535,749
DFS,0.9999275,769,713
DFS_LIM,1.0001659,530,713
DFS,0.0,178,330
DFS_LIM,1.0032654,468,330
DFS,1.0001659,677,500
DFS_LIM,1.0020733,679,500
DFS,2.0005702999999997,654,586
DFS_LIM,1.9996165999999997,683,586
DFS,0.9999275,389,367
DFS_LIM,1.0027885,570,321
DFS,0.9999275,424,758
DFS_LIM,0.9996891,614,758
DFS,1.9996165999999997,715,706
DFS_LIM,2.0000934999999997,685,706
DFS,0.9996891,440,308
DFS_LIM,1.0001659,570,308
DFS,1.0001659,176,668
DFS_LIM,0.9999275,774,668
DFS,1.0001659,434,355
DFS_LIM,1.0018349,731,355
DFS,0.9996891,207,711
DFS_LIM,1.0006428,363,711
DFS,1.0004044,321,235
DFS_LIM,1.0025501,613,235
DFS,0.0,518,280
DFS_LIM,1.0027885,523,280
DFS,1.0001659,290,228
DFS_LIM,1.0001659,563,228
DFS,1.0001659,310,792
DFS_LIM,0.9999275,590,792
DFS,0.9999275,570,194
DFS_LIM,1.9989014,757,194
DFS,0.9994507,478,574
DFS_LIM,1.0001659,526,356
DFS,1.0008812,373,177
DFS_LIM,0.9996891,443,177
DFS,0.9992123,614,470
DFS_LIM,0.9996891,474,470
DFS,1.0001659,302,232
DFS_LIM,1.0023117,411,232
DFS,0.9999275,343,649
DFS_LIM,0.0,402,649
DFS,0.9999275,560,1142
DFS_LIM,2.0000934999999997,695,1142
DFS,0.9994507,559,798
DFS_LIM,1.0001659,542,798
DFS,0.9999275,195,473
DFS_LIM,1.0025501,321,473
DFS,0.9999275,435,935
DFS_LIM,2.0003319,638,935
DFS,1.0004044,521,525
DFS_LIM,1.0023117,519,525
DFS,0.9987354,426,810
DFS_LIM,1.0023117,563,810
DFS,1.0001659,199,114
DFS_LIM,1.0025501,225,114
DFS,0.9999275,750,305
DFS_LIM,0.9996891,406,305
DFS,1.0004044,408,754
