Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
BFS,0.3810129166,170416,526
A*,0.5939996243,78491,784
BA*,0.6720004082,38021,784
EBA*,0.8739998341,87026,806
DIJKSTRA,0.7800002098,189692,784
DFS_NORMAL,0.5970005989,117878,155864
DFS_LIM,0.3159987926,114585,151718
BFS,0.3570001125,162470,2342
A*,0.3690032959,28413,594
BA*,0.6369993687,34682,612
EBA*,0.694000721,50514,636
DIJKSTRA,0.8240127563,197488,594
DFS_NORMAL,0.4789874554,66550,171546
DFS_LIM,0.0520000458,7257,6860
BFS,0.4660134315,209499,594
A*,0.3569993973,22134,682
BA*,0.5869998932,18955,682
EBA*,0.7089996338,50610,682
DIJKSTRA,0.8020000458,194624,682
DFS_NORMAL,0.7279999256,170453,255382
DFS_LIM,0.4459991455,173029,237698
BFS,0.4489998817,206195,868
A*,0.3840003014,31366,644
BA*,0.6920001507,46966,650
EBA*,0.6980001926,50193,702
DIJKSTRA,0.745000124,178604,644
DFS_NORMAL,0.4259979725,44895,113846
DFS_LIM,0.1489999294,53504,4130
BFS,0.4080016613,185575,2004
A*,0.6549999714,93281,837
BA*,0.5910007954,19732,839
EBA*,0.7579996586,64709,837
DIJKSTRA,0.9460015297,234269,837
DFS_NORMAL,0.7260022163,175121,292827
DFS_LIM,0.4649999142,179076,290753
BFS,0.5009999275,227347,2781
A*,0.3750002384,27529,872
BA*,0.71200037,49477,872
EBA*,0.7460002899,60449,948
DIJKSTRA,0.7810001373,186380,872
DFS_NORMAL,0.3810002804,24544,44338
DFS_LIM,0.1019966602,27202,43840
BFS,0.4359996319,198637,1422
A*,0.4350001812,39776,876
BA*,0.5839996338,18085,880
EBA*,0.7279996872,52829,886
DIJKSTRA,0.8759999275,220881,876
DFS_NORMAL,0.41000247,33110,60842
DFS_LIM,0.1410000324,40625,62208
BFS,0.4900007248,227711,1980
A*,0.4449999332,45618,737
BA*,0.7289998531,52844,765
EBA*,0.761002779,58414,765
DIJKSTRA,0.8479998112,209157,737
DFS_NORMAL,0.7699997425,218283,168275
DFS_LIM,0.5019974709,221861,144685
BFS,0.4520030022,210385,2863
A*,0.3090000153,12779,424
BA*,0.574000597,14557,424
EBA*,0.5820016861,20562,424
DIJKSTRA,0.6059999466,133851,424
DFS_NORMAL,0.7359995842,175449,291840
DFS_LIM,0.4519999027,175840,285514
BFS,0.3030002117,132420,2848
A*,0.3159999847,15043,717
BA*,0.590000391,23503,717
EBA*,0.7260019779,58822,721
DIJKSTRA,0.8979985714,221920,717
DFS_NORMAL,0.7449998856,186637,295449
DFS_LIM,0.4690010548,182170,293021
BFS,0.4969978333,232151,2151
A*,0.4899995327,55322,852
BA*,0.7910001278,70201,860
EBA*,0.7629992962,63970,884
DIJKSTRA,0.9120025635,221696,852
DFS_NORMAL,0.7710001469,230053,64534
DFS_LIM,0.503000021,231904,55140
BFS,0.4929976463,224264,1748
A*,0.3109996319,12835,767
BA*,0.5629999638,14986,767
EBA*,0.6960000992,47147,773
DIJKSTRA,0.7960128784,191172,767
DFS_NORMAL,0.7400000095,207675,113337
DFS_LIM,0.5049982071,236565,72751
BFS,0.4570000172,207491,2735
A*,0.364000082,24185,808
BA*,0.614995718,24212,822
EBA*,0.7449977398,58967,832
DIJKSTRA,0.9199998379,226807,808
DFS_NORMAL,0.0939996243,12788,49500
DFS_LIM,0.0749998093,14161,49456
BFS,0.5099995136,233575,2928
A*,0.3040027618,11285,698
BA*,0.5829999447,15051,698
EBA*,0.6300001144,33440,738
DIJKSTRA,0.7839996815,191952,698
DFS_NORMAL,0.7239975929,174086,253526
DFS_LIM,0.4580001831,174821,252116
BFS,0.4449973106,204802,1784
A*,0.4339997768,40869,810
BA*,0.5850007534,17709,842
EBA*,0.7510001659,59383,810
DIJKSTRA,0.9640002251,237707,810
DFS_NORMAL,0.7580001354,186174,300066
DFS_LIM,0.487000227,186353,292254
BFS,0.5229997635,241493,3068
A*,0.3000004292,11217,456
BA*,0.5329978466,7800,468
EBA*,0.55798769,15607,480
DIJKSTRA,0.5830085278,129853,456
DFS_NORMAL,0.6350138187,132091,187010
DFS_LIM,0.3489854336,133364,163136
BFS,0.3230128288,142397,958
A*,0.5570013523,72524,602
BA*,0.5559997559,9445,602
EBA*,0.5599997044,12198,604
DIJKSTRA,0.7919979095,188145,602
DFS_NORMAL,0.5310001373,85120,151184
DFS_LIM,0.2580001354,89025,149198
BFS,0.1769990921,70203,1260
A*,0.5519948006,70502,806
BA*,0.7170059681,49234,838
EBA*,0.7459967136,58184,812
DIJKSTRA,0.885997057,221237,806
DFS_NORMAL,0.765999794,214278,200262
DFS_LIM,0.489000082,214514,190194
BFS,0.4619874954,212860,3432
A*,0.4810135365,50808,796
BA*,0.7349879742,52811,820
EBA*,0.7919871807,70248,838
DIJKSTRA,0.8739995956,213388,796
DFS_NORMAL,0.7669866085,192105,292422
DFS_LIM,0.4990115166,195659,290604
BFS,0.4779996872,217521,1206
A*,0.3539991379,22179,938
BA*,0.6119983196,25985,942
EBA*,0.9470005035,108590,962
DIJKSTRA,0.9219999313,230695,938
DFS_NORMAL,0.4070003033,44282,59964
DFS_LIM,0.1919999123,64789,61426
BFS,0.5090000629,235962,1728
A*,1.2129998207,224109,1386
BA*,0.5840029716,15126,1386
EBA*,0.757999897,58787,1386
DIJKSTRA,0.9640002251,242557,1386
DFS_NORMAL,0.1570000648,40423,73852
DFS_LIM,0.4089999199,41608,74392
BFS,0.4210002422,189460,2352
A*,0.3190002441,14798,664
BA*,0.5659999847,14182,686
EBA*,0.7060000896,52189,666
DIJKSTRA,0.7939999104,191892,664
DFS_NORMAL,0.5589995384,101036,135364
DFS_LIM,0.2739999294,97354,137736
BFS,0.4479973316,205216,1052
A*,0.2999999523,9339,612
BA*,0.5559995174,10014,612
EBA*,0.6049995422,23402,612
DIJKSTRA,0.7110006809,167558,612
DFS_NORMAL,0.6530001163,137563,185818
DFS_LIM,0.3609995842,135155,181134
BFS,0.385999918,173400,1060
A*,0.4680006504,51467,821
BA*,0.6339995861,31743,841
EBA*,0.7040002346,48573,829
DIJKSTRA,0.6589999199,154594,821
DFS_NORMAL,0.6059992313,118507,137859
DFS_LIM,0.3230011463,118603,137859
BFS,0.3010025024,135045,1503
A*,0.3329973221,17142,760
BA*,0.595001936,19147,760
EBA*,0.6950004101,43997,786
DIJKSTRA,0.75801301,179777,760
DFS_NORMAL,0.4339976311,42142,107184
DFS_LIM,0.2440004349,84805,155110
BFS,0.4289996624,195055,2990
A*,0.3390002251,18915,689
BA*,0.5470004082,11845,703
EBA*,0.6069996357,26949,729
DIJKSTRA,0.5809960365,130952,689
DFS_NORMAL,0.7620000839,206672,204657
DFS_LIM,0.489000082,206287,204265
BFS,0.3169999123,139817,2133
A*,0.4259979725,38829,723
BA*,0.7100002766,46505,723
EBA*,0.71200037,49920,739
DIJKSTRA,0.6999993324,162558,723
DFS_NORMAL,0.056999445,8125,21503
DFS_LIM,0.0610001087,9631,21635
BFS,0.3700025082,162276,1201
A*,0.4120028019,36832,670
BA*,0.580999136,20225,670
EBA*,0.7220001221,54605,670
DIJKSTRA,0.6860005856,163513,670
DFS_NORMAL,0.4679999352,70126,138800
DFS_LIM,0.1370005608,39165,100928
BFS,0.3519999981,160440,1838
A*,0.2940027714,8287,329
BA*,0.5609996319,10995,329
EBA*,0.5510003567,9995,345
DIJKSTRA,0.4379999638,85781,329
DFS_NORMAL,0.6129996777,119732,181673
DFS_LIM,0.3150000572,124374,144375
BFS,0.2109978199,85413,751
A*,0.3670017719,27070,636
BA*,0.6399998665,33422,658
EBA*,0.737000227,56934,642
DIJKSTRA,0.7380003929,174835,636
DFS_NORMAL,0.1470005512,38438,97230
DFS_LIM,0.4149997234,41715,98942
BFS,0.396998167,179478,2252
A*,0.3599996567,22805,712
BA*,0.5730133057,13857,722
EBA*,0.7810001373,66210,738
DIJKSTRA,0.6929876804,163645,712
DFS_NORMAL,0.6070001125,114709,235574
DFS_LIM,0.3229999542,116062,235036
BFS,0.3860001564,175262,862
A*,0.3059999943,12508,424
BA*,0.5819995403,17912,454
EBA*,0.5799987316,18990,444
DIJKSTRA,0.6589975357,148804,424
DFS_NORMAL,0.1029989719,19214,21806
DFS_LIM,0.0869979858,21343,12782
BFS,0.3690004349,161064,1456
A*,0.5090003014,56237,980
BA*,0.6750016212,39400,1062
EBA*,0.7380001545,58170,1068
DIJKSTRA,0.9550001621,239402,980
DFS_NORMAL,0.6900000572,162399,252800
DFS_LIM,0.4090003967,157201,246616
BFS,0.5229973793,242240,4298
A*,0.3629999161,25927,703
BA*,0.6560001373,33966,713
EBA*,0.6860003471,46826,703
DIJKSTRA,0.7880001068,194716,703
DFS_NORMAL,0.6050002575,120217,151979
DFS_LIM,0.3279979229,121094,149551
BFS,0.4360001087,202408,1071
A*,0.5719995499,71496,954
BA*,0.6809990406,40293,962
EBA*,0.9400129318,102407,990
DIJKSTRA,0.9530005455,238761,954
DFS_NORMAL,0.7670123577,183633,301558
DFS_LIM,0.4829993248,184236,299618
BFS,0.5209875107,241160,4094
A*,0.7239995003,109028,889
BA*,0.6299884319,29684,909
EBA*,0.7160134315,52339,911
DIJKSTRA,0.9130022526,225084,889
DFS_NORMAL,0.438010931,46385,101655
DFS_LIM,0.5039877892,228629,49795
BFS,0.4400136471,198058,5109
A*,0.498013258,54812,852
BA*,0.5920000076,18284,884
EBA*,0.685987711,43544,860
DIJKSTRA,0.9399998188,230432,852
DFS_NORMAL,0.4169867039,32293,55636
DFS_LIM,0.125,35738,55428
BFS,0.496999979,229547,2158
A*,0.3590025902,23743,848
BA*,0.6590135098,36929,856
EBA*,0.7490005493,61887,872
DIJKSTRA,0.8470001221,206887,848
DFS_NORMAL,0.5529868603,106806,188746
DFS_LIM,0.2119996548,72328,145702
BFS,0.4699869156,215064,1510
A*,0.9809999466,148339,1083
BA*,0.7159996033,46588,1105
EBA*,0.862000227,85955,1093
DIJKSTRA,0.9339995384,231954,1083
DFS_NORMAL,0.7560012341,200273,228011
DFS_LIM,0.4969899654,200307,226809
BFS,0.4900128841,224337,3157
A*,0.2989997864,10324,615
BA*,0.5520014763,10924,615
EBA*,0.6620004177,40681,615
DIJKSTRA,0.696999073,161197,615
DFS_NORMAL,0.781014204,219801,103673
DFS_LIM,0.4909996986,215939,97605
BFS,0.3759872913,168004,1381
A*,0.486000061,51393,717
BA*,0.6679999828,37450,729
EBA*,0.7659990788,58708,731
DIJKSTRA,0.833012104,202540,717
DFS_NORMAL,0.7050001621,158058,264511
DFS_LIM,0.4090023041,153913,258533
BFS,0.4370100498,198977,2449
A*,0.4620001316,46444,920
BA*,0.7080001831,46650,922
EBA*,0.8520128727,83003,942
DIJKSTRA,0.9079995155,229105,920
DFS_NORMAL,0.455987215,51277,92478
DFS_LIM,0.1679975986,52646,92436
BFS,0.506000042,236810,5188
A*,0.4630002975,48801,596
BA*,0.5499973297,9941,596
EBA*,0.5739998817,16967,596
DIJKSTRA,0.6570000648,151238,596
DFS_NORMAL,0.7730000019,212070,128430
DFS_LIM,0.4980003834,217054,113730
BFS,0.2680001259,115530,1158
A*,0.3609871864,25255,550
BA*,0.5580027103,13387,562
EBA*,0.633002758,33359,570
DIJKSTRA,0.7039859295,166302,550
DFS_NORMAL,0.620000124,115381,227046
DFS_LIM,0.375,144309,225016
BFS,0.3840000629,173106,802
A*,0.463000536,47726,739
BA*,0.7080001831,46311,779
EBA*,0.7539999485,56534,767
DIJKSTRA,0.7889997959,191865,739
DFS_NORMAL,0.1989989281,44580,68149
DFS_LIM,0.4190001488,62729,66035
BFS,0.4179997444,191455,1783
A*,0.3500003815,20955,663
BA*,0.5450031757,9975,663
EBA*,0.5880000591,23147,665
DIJKSTRA,0.7680006027,182984,663
DFS_NORMAL,0.6109974384,121233,179929
DFS_LIM,0.3379998207,125997,179265
BFS,0.4230000973,191129,1465
A*,0.3540010452,21112,571
BA*,0.611000061,22627,577
EBA*,0.716999054,50230,623
DIJKSTRA,0.5449976921,116912,571
DFS_NORMAL,0.5820002556,103437,150457
DFS_LIM,0.2809994221,106075,105167
BFS,0.2820000648,120438,1001
A*,0.6260023117,83300,901
BA*,0.643999815,33659,945
EBA*,0.7740006447,66121,907
DIJKSTRA,0.9220016003,229465,901
DFS_NORMAL,0.7229976654,181448,309419
DFS_LIM,0.4750001431,183514,306135
BFS,0.4979996681,230049,2497
A*,0.5399878025,64758,751
BA*,0.5949995518,15693,751
EBA*,0.6140003204,24334,755
DIJKSTRA,0.9310128689,224589,751
DFS_NORMAL,0.4739997387,55861,110087
DFS_LIM,0.209000349,69566,117579
BFS,0.4119997025,182574,2521
A*,0.4289999008,39902,737
BA*,0.6570029259,35070,771
EBA*,0.8039972782,76595,741
DIJKSTRA,0.853000164,212050,737
DFS_NORMAL,0.740000248,176366,278163
DFS_LIM,0.4539999962,179108,250739
BFS,0.4700014591,217525,985
A*,0.3359999657,18571,531
BA*,0.5870001316,17884,531
EBA*,0.6129994392,24651,537
DIJKSTRA,0.7569997311,172753,531
DFS_NORMAL,0.5459997654,89250,195695
DFS_LIM,0.2400021553,80974,185157
BFS,0.401999712,177572,2129
A*,0.4569993019,45576,1008
BA*,0.7720005512,60755,1010
EBA*,0.9940004349,118247,1026
DIJKSTRA,0.9229996204,232623,1008
DFS_NORMAL,0.4379959106,49254,97248
DFS_LIM,0.1659975052,50131,97676
BFS,0.5119998455,237846,2718
A*,0.2810001373,5058,275
BA*,0.5450000763,5937,275
EBA*,0.5420002937,5136,275
DIJKSTRA,0.3259997368,55639,275
DFS_NORMAL,0.6029984951,108037,149823
DFS_LIM,0.2899963856,110723,103059
BFS,0.1500000954,57822,659
A*,0.5500004292,55518,1018
BA*,0.6119997501,25815,1026
EBA*,0.760999918,64983,1066
DIJKSTRA,0.9560003281,239048,1018
DFS_NORMAL,0.492000103,74431,117586
DFS_LIM,0.208999157,75232,68898
BFS,0.5250000954,242175,3310
A*,0.5859994888,75014,1053
BA*,0.6479980946,32748,1079
EBA*,0.9190003872,97922,1061
DIJKSTRA,0.9549999237,238198,1053
DFS_NORMAL,0.7940001488,189036,298509
DFS_LIM,0.4890139103,189242,295383
BFS,0.5190088749,241329,2965
A*,0.3720002174,27808,569
BA*,0.6309871674,31121,593
EBA*,0.6439974308,35096,593
DIJKSTRA,0.8810043335,211001,569
DFS_NORMAL,0.7460000515,177314,289823
DFS_LIM,0.4349999428,174163,257975
BFS,0.4569866657,207390,1237
A*,0.3009996414,8493,574
BA*,0.5569987297,9364,586
EBA*,0.6169993877,24771,574
DIJKSTRA,0.5560002327,120985,574
DFS_NORMAL,0.4750003815,67408,148288
DFS_LIM,0.0540006161,7560,1652
BFS,0.2909970284,126400,1508
A*,0.4089999199,36770,776
BA*,0.692997694,44923,822
EBA*,0.8479995728,83260,830
DIJKSTRA,0.7659990788,184598,776
DFS_NORMAL,0.672000885,142630,179168
DFS_LIM,0.3769991398,143241,173362
BFS,0.4229996204,192505,1120
A*,0.5609998703,65104,864
BA*,0.677000761,36171,866
EBA*,1.0350010395,122705,868
DIJKSTRA,0.7739989758,182455,864
DFS_NORMAL,0.6139876842,115534,152688
DFS_LIM,0.3159999847,114245,147108
BFS,0.4319956303,191119,2870
A*,0.7769970894,117984,1014
BA*,0.6479997635,32554,1014
EBA*,0.8760001659,89194,1018
DIJKSTRA,0.9389989376,230604,1014
DFS_NORMAL,0.7890014648,210894,112656
DFS_LIM,0.4559984207,196971,110550
BFS,0.4749872684,215436,3092
A*,0.6669998169,93949,934
BA*,0.5920000076,19032,934
EBA*,0.6400003433,32935,956
DIJKSTRA,0.9729995728,239606,934
DFS_NORMAL,0.7659993172,194832,239262
DFS_LIM,0.4800000191,191773,234468
BFS,0.528999567,240869,5250
A*,0.5009999275,59023,835
BA*,0.7470002174,58796,843
EBA*,0.7729976177,66362,845
DIJKSTRA,0.8680000305,209294,835
DFS_NORMAL,0.5679993629,97423,130869
DFS_LIM,0.2999999523,122443,83159
BFS,0.4709997177,211504,3909
A*,0.3500001431,20728,552
BA*,0.6059999466,20923,552
EBA*,0.6649999619,35489,588
DIJKSTRA,0.7849998474,182918,552
DFS_NORMAL,0.7789998055,195372,213856
DFS_LIM,0.4859998226,197682,203702
BFS,0.4299998283,192319,786
A*,0.2929997444,8174,375
BA*,0.5449972153,8456,379
EBA*,0.5559999943,12874,389
DIJKSTRA,0.5050001144,105808,375
DFS_NORMAL,0.6369991302,127200,178537
DFS_LIM,0.3430016041,127796,171111
BFS,0.2739977837,118180,903
A*,0.503000021,55268,926
BA*,0.6269993782,25802,926
EBA*,0.7650003433,62452,950
DIJKSTRA,0.9670126438,240395,926
DFS_NORMAL,0.7879991531,190809,307384
DFS_LIM,0.4909994602,189118,306612
BFS,0.5230000019,242703,6688
A*,0.2889988422,7873,687
BA*,0.5660004616,14621,687
EBA*,0.6339998245,34996,711
DIJKSTRA,0.618999958,145802,687
DFS_NORMAL,0.5260004997,80226,182547
DFS_LIM,0.2099997997,68823,167673
BFS,0.3429999352,154158,1417
A*,0.4149987698,36268,532
BA*,0.6020004749,20187,544
EBA*,0.6059997082,21835,542
DIJKSTRA,0.5699999332,124529,532
DFS_NORMAL,0.5919995308,107398,126134
DFS_LIM,0.2959997654,108046,122580
BFS,0.2619996071,111458,638
A*,0.708001852,100407,1099
BA*,0.6840000153,39949,1099
EBA*,0.9190015793,102441,1115
DIJKSTRA,0.9289984703,234372,1099
DFS_NORMAL,0.7489995956,185281,297123
DFS_LIM,0.4809997082,185236,286675
BFS,0.4979989529,234495,1969
A*,1.1140007973,193616,1224
BA*,0.7009999752,43694,1252
EBA*,0.8740003109,89320,1266
DIJKSTRA,0.9579992294,240799,1224
DFS_NORMAL,0.6610004902,150748,258694
DFS_LIM,0.4009997845,150704,256998
BFS,0.4679994583,214900,2156
A*,0.4639997482,50435,832
BA*,0.7490005493,60344,832
EBA*,0.7419998646,59477,844
DIJKSTRA,0.8649995327,210405,832
DFS_NORMAL,0.4859967232,64004,64882
DFS_LIM,0.1279995441,40036,22740
BFS,0.4740123749,214154,1956
A*,0.4949996471,54022,930
BA*,0.7169866562,47684,940
EBA*,0.8869874477,88145,1012
DIJKSTRA,0.9370133877,235822,930
DFS_NORMAL,0.1010000706,15983,20558
DFS_LIM,0.0949990749,22664,27450
BFS,0.5119991302,237991,1582
A*,0.4509999752,46530,875
BA*,0.6750004292,40709,937
EBA*,0.7640006542,64347,895
DIJKSTRA,0.9300000668,232101,875
DFS_NORMAL,0.7620127201,182494,301855
DFS_LIM,0.4809873104,182594,299589
BFS,0.5099973679,237164,1527
A*,0.3520002365,20720,642
BA*,0.5479998589,6166,642
EBA*,0.6240000725,26601,642
DIJKSTRA,0.5950012207,132848,642
DFS_NORMAL,0.7860000134,213886,122080
DFS_LIM,0.5089993477,214480,122056
BFS,0.3089871407,135437,1206
A*,0.7990002632,122265,1018
BA*,0.6289885044,27531,1046
EBA*,0.8070008755,76023,1036
DIJKSTRA,0.9730007648,241409,1018
DFS_NORMAL,0.7579965591,221490,116582
DFS_LIM,0.4340116978,199335,32894
BFS,0.5319886208,241895,3196
A*,0.4620001316,46424,724
BA*,0.7159993649,45814,726
EBA*,0.7439978123,55526,740
DIJKSTRA,0.8499999046,207197,724
DFS_NORMAL,0.6310005188,122686,147810
DFS_LIM,0.3359999657,122871,140202
BFS,0.4639999866,210833,3188
A*,0.5830016136,74608,897
BA*,0.7520024776,57448,945
EBA*,0.8519973755,82837,973
DIJKSTRA,0.9289970398,228935,897
