Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
EBA*,0.0020000935,34,63
DIJKSTRA,0.0010001659,27,63
DFS_NORMAL,0.0,19,63
DFS_LIM,0.0,19,63
BFS,0.0,33,63
A*,0.0010008812,33,22
BA*,0.0010015965,28,22
EBA*,0.0020005703,27,22
DIJKSTRA,0.0010020733,66,22
DFS_NORMAL,0.0019972324,772,22
DFS_LIM,0.0010006428,52,22
BFS,0.0,64,22
A*,0.0009999275,161,398
BA*,0.001999855,314,398
EBA*,0.0029997826,274,398
DIJKSTRA,0.0010025501,161,398
DFS_NORMAL,0.0,44,398
DFS_LIM,0.0,53,398
BFS,0.0,40,398
A*,0.0,2,2
BA*,0.0019993782,2,2
EBA*,0.001999855,2,2
DIJKSTRA,0.0,2,2
DFS_NORMAL,0.0,91,2
DFS_LIM,0.0,20,2
BFS,0.0,2,2
A*,0.0010004044,217,152
BA*,0.0020000935,250,152
EBA*,0.001999855,209,152
DIJKSTRA,0.0010027885,217,152
DFS_NORMAL,0.0009999275,640,152
DFS_LIM,0.0010004044,474,152
BFS,0.0009999275,214,152
A*,0.0009999275,10,152
BA*,0.001999855,13,152
EBA*,0.0010015965,10,152
DIJKSTRA,0.0,11,152
DFS_NORMAL,0.0009973049,582,152
DFS_LIM,0.0,26,152
BFS,0.0010023117,14,152
A*,0.003000021,615,1121
BA*,0.0039994717,799,1121
EBA*,0.0030002594,751,1121
DIJKSTRA,0.0020005703,615,1121
DFS_NORMAL,0.0009999275,549,1121
DFS_LIM,0.0010025501,561,1121
BFS,0.0010004044,601,1121
A*,0.0009999275,209,137
BA*,0.0020000935,139,137
EBA*,0.001999855,197,137
DIJKSTRA,0.0010004044,266,137
DFS_NORMAL,0.0010011196,734,137
DFS_LIM,0.0010001659,272,137
BFS,0.0010001659,339,137
A*,0.001999855,586,439
BA*,0.0029995441,435,439
EBA*,0.003002882,453,439
DIJKSTRA,0.0009999275,588,439
DFS_NORMAL,0.0009996891,299,443
DFS_LIM,0.0020000935,624,443
BFS,0.0020003319,796,439
A*,0.0009994507,87,129
BA*,0.0020000935,127,129
EBA*,0.0019996166,101,129
DIJKSTRA,0.0,89,129
DFS_NORMAL,0.000998497,741,129
DFS_LIM,0.0,111,129
BFS,0.0,100,129
A*,0.0020029545,395,605
BA*,0.0029969215,540,605
EBA*,0.0020003319,438,605
DIJKSTRA,0.0010020733,421,605
DFS_NORMAL,0.0010018349,783,605
DFS_LIM,0.0010015965,456,605
BFS,0.0,421,605
A*,0.0020027161,231,135
BA*,0.0029976368,248,135
EBA*,0.001999855,243,135
DIJKSTRA,0.0010004044,262,135
DFS_NORMAL,0.0,159,135
DFS_LIM,0.0,182,135
BFS,0.0010020733,278,135
A*,0.0010001659,37,21
BA*,0.0020000935,40,21
EBA*,0.0009999275,38,21
DIJKSTRA,0.0010004044,48,21
DFS_NORMAL,0.0,21,21
DFS_LIM,0.0,93,21
BFS,0.0,48,21
A*,0.001999855,208,106
BA*,0.0020005703,248,106
EBA*,0.0020005703,224,106
DIJKSTRA,0.001001358,275,106
DFS_NORMAL,0.0009999275,718,106
DFS_LIM,0.0009999275,249,106
BFS,0.0,277,106
A*,0.001999855,387,400
BA*,0.0029997826,528,400
EBA*,0.003000021,451,400
DIJKSTRA,0.0010018349,429,400
DFS_NORMAL,0.0010001659,335,400
DFS_LIM,0.0009999275,343,400
BFS,0.0010020733,429,400
A*,0.0020003319,341,275
BA*,0.0029995441,309,275
EBA*,0.001999855,295,275
DIJKSTRA,0.0010004044,411,275
DFS_NORMAL,0.0,35,275
DFS_LIM,0.0,39,275
BFS,0.0,59,275
A*,0.003000021,696,774
BA*,0.0029997826,372,774
EBA*,0.003000021,489,774
DIJKSTRA,0.0019996166,704,774
DFS_NORMAL,0.0010023117,198,774
DFS_LIM,0.0,287,774
BFS,0.0010006428,316,774
A*,0.0020000935,636,669
BA*,0.0029997826,705,669
EBA*,0.003000021,673,669
DIJKSTRA,0.0019979477,658,669
DFS_NORMAL,0.0019993782,632,669
DFS_LIM,0.0020000935,702,669
BFS,0.0020000935,746,669
A*,0.0010001659,208,117
BA*,0.001999855,188,117
EBA*,0.0020005703,188,117
DIJKSTRA,0.0010001659,239,117
DFS_NORMAL,0.0009999275,433,117
DFS_LIM,0.0010001659,747,117
BFS,0.0010001659,451,117
A*,0.0009999275,350,543
BA*,0.003000021,578,543
EBA*,0.003000021,413,543
DIJKSTRA,0.0010015965,350,543
DFS_NORMAL,0.0009982586,352,543
DFS_LIM,0.0,90,543
BFS,0.0,152,543
A*,0.0020005703,385,356
BA*,0.0010018349,33,356
EBA*,0.0020000935,31,356
DIJKSTRA,0.0019991398,395,356
DFS_NORMAL,0.0,22,356
DFS_LIM,0.0,44,356
BFS,0.0,46,356
A*,0.001999855,253,342
BA*,0.001999855,348,342
EBA*,0.001999855,311,342
DIJKSTRA,0.0020003319,292,342
DFS_NORMAL,0.0010020733,608,342
DFS_LIM,0.0,162,342
BFS,0.0,140,342
A*,0.0020003319,246,221
BA*,0.003000021,172,221
EBA*,0.0020003319,227,221
DIJKSTRA,0.0010015965,250,221
DFS_NORMAL,0.0010023117,787,221
DFS_LIM,0.0,252,221
BFS,0.0,254,221
A*,0.0,19,18
BA*,0.0020000935,23,18
EBA*,0.001999855,19,18
