Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
A*,0.0320000648,3635,184
BA*,0.0440046787,1101,188
EBA*,0.0359966755,1090,188
DIJKSTRA,0.0380020142,10613,184
DFS_NORMAL,0.0140006542,6081,9358
DFS_LIM,0.0170021057,7505,11428
BFS,0.0189995766,9567,1762
A*,0.0370006561,3119,324
BA*,0.0499999523,4861,324
EBA*,0.0440006256,4468,344
DIJKSTRA,0.0430021286,12833,324
DFS_NORMAL,0.0259997845,10501,14868
DFS_LIM,0.0249989033,10645,13652
BFS,0.0270001888,14015,460
A*,0.0280015469,2064,170
BA*,0.0350005627,1906,172
EBA*,0.0350039005,1801,170
DIJKSTRA,0.0420000553,11610,170
DFS_NORMAL,0.0270011425,14187,3122
DFS_LIM,0.0269994736,14184,3234
BFS,0.0239989758,12756,278
A*,0.0339972973,5161,260
BA*,0.0399999619,2995,260
EBA*,0.0399990082,2848,260
DIJKSTRA,0.0449955463,13299,260
DFS_NORMAL,0.0180008411,7634,14410
DFS_LIM,0.017999649,7604,13476
BFS,0.0280017853,13485,1182
A*,0.0269994736,3597,211
BA*,0.0460002422,3280,233
EBA*,0.0439994335,4078,233
DIJKSTRA,0.0440011024,12975,211
DFS_NORMAL,0.0029993057,445,609
DFS_LIM,0.0039992332,693,293
BFS,0.0310037136,12487,289
A*,0.0329999924,5285,218
BA*,0.0510020256,5974,220
EBA*,0.0490000248,5952,220
DIJKSTRA,0.046002388,11769,218
DFS_NORMAL,0.0130028725,3389,10094
DFS_LIM,0.0130009651,4783,8302
BFS,0.0209999084,9620,308
A*,0.0299978256,3630,176
BA*,0.0320003033,734,198
EBA*,0.0320000648,1150,178
DIJKSTRA,0.0360023975,9425,176
DFS_NORMAL,0.0120000839,3959,5510
DFS_LIM,0.0270016193,11508,4038
BFS,0.0190021992,8208,212
A*,0.0369977951,6601,255
BA*,0.0440003872,4408,271
EBA*,0.0530006886,5056,281
DIJKSTRA,0.0519990921,12225,255
DFS_NORMAL,0.0139956474,5014,9495
DFS_LIM,0.0139997005,5449,9377
BFS,0.0219995975,10581,857
A*,0.0330007076,4715,244
BA*,0.050000906,3146,248
EBA*,0.0469982624,3942,252
DIJKSTRA,0.0420000553,12350,244
DFS_NORMAL,0.0169987679,6384,8620
DFS_LIM,0.0169956684,6543,8620
BFS,0.0260000229,13394,244
A*,0.0300009251,2527,142
BA*,0.0389990807,1500,150
EBA*,0.0350046158,1536,154
DIJKSTRA,0.0370018482,10229,142
DFS_NORMAL,0.0099983215,4018,5388
DFS_LIM,0.0120015144,5323,1882
BFS,0.0199995041,9648,234
A*,0.0390019417,4866,210
BA*,0.0420000553,2760,212
EBA*,0.0430004597,4188,216
DIJKSTRA,0.0469996929,13456,210
DFS_NORMAL,0.0260026455,13475,2440
DFS_LIM,0.0199997425,10124,336
BFS,0.0249996185,11895,292
A*,0.0549998283,10862,346
BA*,0.0380010605,2705,350
EBA*,0.052000761,6683,346
DIJKSTRA,0.046995163,14275,346
DFS_NORMAL,0.006002903,1767,1316
DFS_LIM,0.0039980412,863,1074
BFS,0.0309998989,14560,528
A*,0.0339977741,5469,244
BA*,0.0409989357,1926,266
EBA*,0.0369999409,2141,244
DIJKSTRA,0.0380005836,11046,244
DFS_NORMAL,0.0300021172,12202,12036
DFS_LIM,0.0199995041,6802,11340
BFS,0.0179991722,6988,752
A*,0.0240008831,2660,173
BA*,0.0360002518,1515,173
EBA*,0.0360023975,1993,173
DIJKSTRA,0.0329992771,8800,173
DFS_NORMAL,0.0280015469,11931,11099
DFS_LIM,0.0290009975,11996,9409
BFS,0.0199999809,9297,475
A*,0.0219984055,1525,199
BA*,0.0369968414,1989,201
EBA*,0.0449986458,3464,199
DIJKSTRA,0.0389988422,9447,199
DFS_NORMAL,0.0350005627,11102,7195
DFS_LIM,0.0289981365,12769,5797
BFS,0.0220007896,11090,251
A*,0.0310013294,5026,212
BA*,0.0439996719,3382,212
EBA*,0.0449991226,2383,212
DIJKSTRA,0.0509960651,14073,212
DFS_NORMAL,0.0180001259,7333,12424
DFS_LIM,0.0199995041,8592,11884
BFS,0.0270006657,13669,1474
A*,0.0329961777,4150,220
BA*,0.056003809,4152,226
EBA*,0.0489952564,4999,220
DIJKSTRA,0.04500103,12257,220
DFS_NORMAL,0.0220024586,9885,16504
DFS_LIM,0.0220024586,9891,9532
BFS,0.0260024071,13400,328
A*,0.0249993801,1696,163
BA*,0.0469942093,2710,163
EBA*,0.04500103,2779,175
DIJKSTRA,0.0279998779,6808,163
DFS_NORMAL,0.0110020638,4269,6499
DFS_LIM,0.0119998455,4714,6619
BFS,0.0119976997,6113,163
A*,0.0330042839,2337,168
BA*,0.0420012474,1903,168
EBA*,0.0390014648,2890,168
DIJKSTRA,0.0429999828,12157,168
DFS_NORMAL,0.0059998035,1683,5538
DFS_LIM,0.0100030899,4322,2474
BFS,0.0250008106,13190,218
A*,0.0670003891,14669,638
BA*,0.0369956493,2227,652
EBA*,0.0410010815,3477,642
DIJKSTRA,0.0490002632,14671,638
DFS_NORMAL,0.0290007591,14102,7820
DFS_LIM,0.0270004272,13811,5104
BFS,0.0290026665,14189,734
A*,0.0219991207,1890,159
BA*,0.0340001583,1624,159
EBA*,0.0359985828,1634,159
DIJKSTRA,0.0319991112,8515,159
DFS_NORMAL,0.010999918,4186,7443
DFS_LIM,0.0269999504,11947,7947
BFS,0.0209994316,9338,163
A*,0.0180006027,847,153
BA*,0.0329999924,934,153
EBA*,0.0360000134,1874,153
DIJKSTRA,0.0259997845,6164,153
DFS_NORMAL,0.0270006657,13666,8447
DFS_LIM,0.0169997215,7167,8591
BFS,0.0139987469,6817,153
A*,0.0199971199,1192,120
BA*,0.0329983234,997,120
EBA*,0.0339949131,1204,120
DIJKSTRA,0.0259952545,6203,120
DFS_NORMAL,0.0090019703,3189,6010
DFS_LIM,0.0109992027,5358,202
BFS,0.0109977722,4776,262
A*,0.0320022106,4868,230
BA*,0.0400049686,3065,230
EBA*,0.047000885,4978,230
DIJKSTRA,0.0489993095,13906,230
DFS_NORMAL,0.0149993896,5545,11052
DFS_LIM,0.006000042,1326,1356
BFS,0.0329995155,14384,804
A*,0.0340008736,5441,214
BA*,0.0369997025,1991,218
EBA*,0.0389990807,1633,214
DIJKSTRA,0.0420017242,12083,214
DFS_NORMAL,0.0160012245,5538,7192
DFS_LIM,0.0170001984,5811,6118
BFS,0.0250000954,8306,372
A*,0.016998291,530,163
BA*,0.0320007801,889,163
EBA*,0.0349998474,1770,163
DIJKSTRA,0.0390043259,10333,163
DFS_NORMAL,0.0039992332,920,1667
DFS_LIM,0.0059986115,1360,1573
BFS,0.0290005207,11631,163
A*,0.0250000954,3136,208
BA*,0.0339977741,1309,216
EBA*,0.0389995575,2931,216
DIJKSTRA,0.0400011539,10411,208
DFS_NORMAL,0.0289993286,12133,16880
DFS_LIM,0.0290017128,11842,15798
BFS,0.0320026875,10189,386
A*,0.019002676,1299,126
BA*,0.0330045223,1362,130
EBA*,0.0339975357,1325,130
DIJKSTRA,0.0290024281,7272,126
DFS_NORMAL,0.0130047798,4596,9366
DFS_LIM,0.0180008411,6462,5286
BFS,0.0170016289,7102,246
A*,0.0330004692,5188,315
BA*,0.0440013409,3940,333
EBA*,0.0459988117,4530,333
DIJKSTRA,0.0470032692,13029,315
DFS_NORMAL,0.028999567,12756,3253
DFS_LIM,0.0380005836,14537,1297
BFS,0.0289976597,13799,1379
A*,0.0339984894,5580,251
BA*,0.0640017986,5645,273
EBA*,0.0579993725,5911,287
DIJKSTRA,0.0469956398,13752,251
DFS_NORMAL,0.0199985504,8750,14179
DFS_LIM,0.0209987164,9619,11223
BFS,0.0279998779,14248,1499
A*,0.0330014229,2561,270
BA*,0.0489976406,2800,270
EBA*,0.0420012474,3626,282
DIJKSTRA,0.0350022316,9875,270
DFS_NORMAL,0.0120003223,4550,8532
DFS_LIM,0.0130002499,5601,8976
BFS,0.0220003128,10800,318
A*,0.029999733,2782,195
BA*,0.04500103,2579,195
EBA*,0.0420014858,3316,197
DIJKSTRA,0.0409998894,11671,195
DFS_NORMAL,0.0259995461,11834,10523
DFS_LIM,0.0260024071,11617,10389
BFS,0.0240020752,12049,367
A*,0.0280008316,3555,244
BA*,0.0430026054,3786,248
EBA*,0.0529975891,7068,254
DIJKSTRA,0.0490007401,13789,244
DFS_NORMAL,0.0209999084,9131,14624
DFS_LIM,0.0209953785,9872,12264
BFS,0.0300011635,14494,426
A*,0.0210003853,1881,138
BA*,0.0319974422,1033,140
EBA*,0.0350017548,1231,140
DIJKSTRA,0.0330021381,8748,138
DFS_NORMAL,0.0100002289,4023,10304
DFS_LIM,0.0190043449,8093,6462
BFS,0.0190017223,8648,212
A*,0.040999651,7529,243
BA*,0.0399990082,2785,243
EBA*,0.047996521,4229,243
DIJKSTRA,0.0480012894,13098,243
DFS_NORMAL,0.0089981556,3015,6251
DFS_LIM,0.0099980831,3371,6427
BFS,0.025996685,11426,559
A*,0.0350000858,5509,307
BA*,0.0419979095,2923,307
EBA*,0.0510025024,5502,307
DIJKSTRA,0.0519955158,13578,307
DFS_NORMAL,0.0089991093,2496,7047
DFS_LIM,0.0109984875,3179,7453
BFS,0.0329990387,14271,603
A*,0.0239999294,2552,231
BA*,0.03799963,1707,231
EBA*,0.0479981899,4755,259
DIJKSTRA,0.0589995384,12031,231
DFS_NORMAL,0.0050020218,1278,2259
DFS_LIM,0.0089995861,3474,1993
BFS,0.0280013084,13163,251
A*,0.0159978867,542,88
BA*,0.0309996605,731,88
EBA*,0.0379977226,835,94
DIJKSTRA,0.0250017643,3484,88
DFS_NORMAL,0.0210003853,6329,7128
DFS_LIM,0.0169973373,6942,6858
BFS,0.0090031624,4065,156
A*,0.0279984474,3148,210
BA*,0.0379972458,2579,216
EBA*,0.0450024605,4489,216
DIJKSTRA,0.0480000973,12069,210
DFS_NORMAL,0.0110006332,3891,5156
DFS_LIM,0.0100004673,3377,4670
BFS,0.0239989758,12282,1032
A*,0.0330007076,4963,276
BA*,0.0490043163,5637,288
EBA*,0.0610010624,5924,278
DIJKSTRA,0.0539958477,13617,276
DFS_NORMAL,0.025998354,11528,17730
DFS_LIM,0.0280003548,11542,17256
BFS,0.0270018578,14314,1162
A*,0.0310027599,3323,256
BA*,0.0480000973,1504,260
EBA*,0.0370006561,2389,256
DIJKSTRA,0.0449995995,13230,256
DFS_NORMAL,0.023999691,11076,16666
DFS_LIM,0.0290002823,13162,15168
BFS,0.026999712,13662,562
A*,0.06899786,14676,628
BA*,0.0370004177,2265,628
EBA*,0.0390000343,2707,628
DIJKSTRA,0.0479986668,14680,628
DFS_NORMAL,0.0099952221,3281,8330
DFS_LIM,0.0099995136,4229,6882
BFS,0.0229995251,11650,696
A*,0.0300009251,4085,236
BA*,0.0360023975,1990,236
EBA*,0.0410001278,3536,236
DIJKSTRA,0.047000885,13223,236
DFS_NORMAL,0.0209984779,9223,12178
DFS_LIM,0.0220024586,10060,8484
BFS,0.0279984474,14161,496
A*,0.0289998055,4010,202
BA*,0.032999754,1253,202
EBA*,0.0359990597,1924,204
DIJKSTRA,0.0319998264,8836,202
DFS_NORMAL,0.0140006542,5752,12670
DFS_LIM,0.0180008411,6616,12696
BFS,0.0180003643,7868,522
A*,0.0309987068,3488,246
BA*,0.0400018692,3199,246
EBA*,0.0470023155,5448,258
DIJKSTRA,0.0529980659,13895,246
DFS_NORMAL,0.0359933376,12194,19794
DFS_LIM,0.0330011845,11911,19920
BFS,0.0290026665,14509,288
A*,0.0330002308,5193,248
BA*,0.0410017967,2441,266
EBA*,0.0580000877,3340,252
DIJKSTRA,0.0489974022,13993,248
DFS_NORMAL,0.0239965916,11042,14902
DFS_LIM,0.0210015774,9802,13560
BFS,0.0280001163,14540,1324
A*,0.0290007591,3945,210
BA*,0.0590016842,4745,210
EBA*,0.0519957542,4121,226
DIJKSTRA,0.0389995575,10887,210
DFS_NORMAL,0.0109996796,4725,7526
DFS_LIM,0.0099980831,4358,7666
BFS,0.02099967,10574,488
A*,0.0219967365,875,120
BA*,0.0419976711,881,120
EBA*,0.0349984169,1079,120
DIJKSTRA,0.0310034752,7929,120
DFS_NORMAL,0.0079994202,2808,4646
DFS_LIM,0.0110032558,4348,5206
BFS,0.0190002918,9010,332
A*,0.0349984169,3369,202
BA*,0.0439982414,2246,226
EBA*,0.0420007706,3422,236
DIJKSTRA,0.0400037766,11239,202
DFS_NORMAL,0.0250022411,11163,17184
DFS_LIM,0.0260000229,11095,17200
BFS,0.022002697,10966,1140
A*,0.0370004177,3365,297
BA*,0.0409972668,2232,311
EBA*,0.0409975052,3503,309
DIJKSTRA,0.0440011024,12779,297
DFS_NORMAL,0.0250017643,10973,14579
DFS_LIM,0.023999691,9734,16793
BFS,0.0269978046,14277,455
A*,0.028999567,4149,183
BA*,0.0329990387,1145,193
EBA*,0.034999609,1308,183
DIJKSTRA,0.0369987488,10520,183
DFS_NORMAL,0.0170004368,6661,12605
DFS_LIM,0.0150005817,6609,7985
BFS,0.0179975033,9091,291
A*,0.0189990997,1255,117
BA*,0.0339992046,1306,117
EBA*,0.0340023041,1407,131
DIJKSTRA,0.0309984684,7771,117
DFS_NORMAL,0.0230021477,9342,12253
DFS_LIM,0.0199992657,8952,8699
BFS,0.0170025826,8147,947
A*,0.021999836,1801,193
BA*,0.0349984169,1389,193
EBA*,0.0399997234,3167,193
DIJKSTRA,0.032999754,9196,193
DFS_NORMAL,0.009996891,3492,8673
DFS_LIM,0.0100002289,3745,8615
BFS,0.0219995975,10305,789
A*,0.0230033398,1537,146
BA*,0.0370013714,2098,146
EBA*,0.0390028954,2506,146
DIJKSTRA,0.0289998055,7598,146
DFS_NORMAL,0.0270023346,13885,9746
DFS_LIM,0.0239987373,11839,5284
BFS,0.0170049667,8261,146
A*,0.0550026894,11330,288
BA*,0.0349993706,1615,292
EBA*,0.0360007286,2145,288
DIJKSTRA,0.0500013828,14460,288
DFS_NORMAL,0.0150005817,5217,10014
DFS_LIM,0.0130007267,4389,6968
BFS,0.0310013294,13499,480
A*,0.018001318,913,116
BA*,0.0319976807,711,116
EBA*,0.0340023041,980,116
DIJKSTRA,0.0300021172,7341,116
DFS_NORMAL,0.0269966125,10173,12448
DFS_LIM,0.0289986134,11698,12086
BFS,0.0169992447,7723,834
A*,0.0270011425,3312,180
BA*,0.0390014648,2509,180
EBA*,0.0389997959,2526,184
DIJKSTRA,0.046998024,12046,180
DFS_NORMAL,0.0319981575,13832,6356
DFS_LIM,0.0279984474,13813,6458
BFS,0.029999733,13567,918
A*,0.0200002193,1082,104
BA*,0.0320005417,791,108
EBA*,0.0360016823,860,108
DIJKSTRA,0.0269966125,4726,104
DFS_NORMAL,0.0129983425,4043,8504
DFS_LIM,0.0299987793,13113,9196
BFS,0.0109994411,4427,166
A*,0.0469996929,8664,261
BA*,0.0390017033,1976,277
EBA*,0.049996376,2857,271
DIJKSTRA,0.054997921,14093,261
DFS_NORMAL,0.0280008316,13991,8453
DFS_LIM,0.0279994011,13905,8527
BFS,0.0270028114,13775,455
A*,0.0409994125,5515,237
BA*,0.0460002422,2907,251
EBA*,0.0459983349,4691,257
DIJKSTRA,0.0459971428,13647,237
DFS_NORMAL,0.0280022621,14229,4295
DFS_LIM,0.0290026665,14207,4163
BFS,0.0269987583,13493,315
A*,0.0269999504,2425,158
BA*,0.0320007801,785,158
EBA*,0.0369989872,1763,158
DIJKSTRA,0.0350000858,9521,158
DFS_NORMAL,0.0160002708,6967,7154
DFS_LIM,0.0159995556,6829,7752
BFS,0.0250041485,12015,158
A*,0.0279994011,3949,239
BA*,0.0409991741,3339,255
EBA*,0.0449981689,4382,249
DIJKSTRA,0.0439996719,12862,239
DFS_NORMAL,0.0269994736,14468,4635
DFS_LIM,0.0269987583,13786,5071
BFS,0.0280001163,13509,1049
A*,0.0210001469,1572,139
BA*,0.0380022526,2705,139
EBA*,0.0369987488,2434,139
DIJKSTRA,0.0380001068,10433,139
DFS_NORMAL,0.0270023346,13396,4257
DFS_LIM,0.0129995346,5534,3391
BFS,0.0120003223,6012,285
A*,0.0220015049,2296,148
BA*,0.0349988937,1446,148
EBA*,0.0340001583,1298,148
DIJKSTRA,0.0399999619,11096,148
DFS_NORMAL,0.0179991722,7665,9976
DFS_LIM,0.0169990063,7096,8610
BFS,0.0200014114,9153,440
A*,0.0309972763,4538,218
BA*,0.0420005322,3725,218
EBA*,0.044999361,3857,264
DIJKSTRA,0.0419995785,12138,218
DFS_NORMAL,0.0199971199,8276,12258
DFS_LIM,0.0210015774,8263,11554
BFS,0.0270001888,12179,742
A*,0.0269999504,2938,220
BA*,0.0380020142,2729,224
EBA*,0.0430006981,3720,224
DIJKSTRA,0.0379998684,9917,220
DFS_NORMAL,0.0340006351,10779,14694
DFS_LIM,0.0329992771,11693,13574
BFS,0.0249974728,11309,334
A*,0.0269982815,3551,204
BA*,0.0399992466,3015,204
EBA*,0.0519981384,4122,204
DIJKSTRA,0.0489988327,12020,204
DFS_NORMAL,0.0249986649,10480,16934
DFS_LIM,0.0259997845,11059,16970
BFS,0.0259993076,12995,204
A*,0.0320007801,4747,292
BA*,0.0410034657,2322,304
EBA*,0.0709993839,7068,298
DIJKSTRA,0.0500028133,13788,292
DFS_NORMAL,0.0290002823,14635,1280
DFS_LIM,0.0279970169,14634,1288
BFS,0.0269985199,13894,894
A*,0.039003849,4092,211
BA*,0.0410010815,3014,211
EBA*,0.0390002728,2849,211
DIJKSTRA,0.0380003452,10936,211
DFS_NORMAL,0.0170032978,7350,7113
DFS_LIM,0.0170030594,7218,7245
BFS,0.0209994316,9764,1343
A*,0.0249991417,2607,177
BA*,0.0400009155,2639,179
EBA*,0.0410006046,3683,181
DIJKSTRA,0.0420000553,10394,177
DFS_NORMAL,0.0160007477,6311,12377
DFS_LIM,0.0169970989,7150,13127
BFS,0.0199999809,10020,389
A*,0.0369982719,6263,244
BA*,0.0409994125,3104,246
EBA*,0.0460021496,4990,254
DIJKSTRA,0.049002409,13692,244
DFS_NORMAL,0.0280001163,12522,16410
DFS_LIM,0.0309998989,12832,15346
BFS,0.0360007286,14026,324
A*,0.019998312,1442,198
BA*,0.0349991322,1622,208
EBA*,0.0369997025,1732,208
DIJKSTRA,0.040002346,11230,198
DFS_NORMAL,0.0240004063,10342,17592
DFS_LIM,0.026999712,10022,15744
BFS,0.0270001888,10186,306
A*,0.0250008106,2916,188
BA*,0.0390007496,2822,188
EBA*,0.0400006771,3145,188
DIJKSTRA,0.0419986248,9915,188
DFS_NORMAL,0.0219988823,7013,11312
DFS_LIM,0.0210011005,7253,11370
BFS,0.0229995251,11605,242
A*,0.0329971313,4989,260
BA*,0.0400002003,2720,272
EBA*,0.0510008335,4488,266
DIJKSTRA,0.0509982109,13798,260
DFS_NORMAL,0.0270009041,10957,18514
DFS_LIM,0.0259988308,11261,17404
BFS,0.0279984474,14616,918
A*,0.058000803,8594,310
BA*,0.0449979305,2613,310
EBA*,0.0420000553,3639,310
DIJKSTRA,0.0439999104,12818,310
DFS_NORMAL,0.0149986744,6258,13826
DFS_LIM,0.0160005093,6465,13996
BFS,0.0200018883,9749,570
A*,0.0369989872,4279,204
BA*,0.0449988842,1510,208
EBA*,0.0360002518,1791,208
DIJKSTRA,0.0460000038,13552,204
DFS_NORMAL,0.0040023327,1037,2494
DFS_LIM,0.0069966316,2412,2456
BFS,0.0269992352,13927,546
A*,0.026999712,2111,184
BA*,0.0379977226,2441,184
EBA*,0.0439996719,4333,184
DIJKSTRA,0.0319986343,8573,184
DFS_NORMAL,0.0270006657,13077,9630
DFS_LIM,0.0210001469,9892,7558
BFS,0.0180029869,9068,340
A*,0.0599999428,13056,324
BA*,0.040999651,3015,330
EBA*,0.0430004597,3295,330
DIJKSTRA,0.0490002632,14530,324
DFS_NORMAL,0.0029959679,461,2826
DFS_LIM,0.013999939,6191,1568
BFS,0.0270009041,12120,366
A*,0.0330007076,5020,298
BA*,0.0539979935,4860,350
EBA*,0.0510003567,6431,358
DIJKSTRA,0.049002409,14049,298
DFS_NORMAL,0.0219993591,8727,11534
DFS_LIM,0.0239994526,8950,11094
BFS,0.0299994946,14662,1348
A*,0.0239987373,2783,158
BA*,0.0350019932,1866,158
EBA*,0.0380010605,1835,158
DIJKSTRA,0.0450012684,10577,158
DFS_NORMAL,0.0090007782,2576,7192
DFS_LIM,0.012001276,3115,6930
BFS,0.0239987373,11401,258
A*,0.0400025845,7075,287
BA*,0.0470004082,3400,301
EBA*,0.0580012798,5167,287
DIJKSTRA,0.0460002422,13549,287
DFS_NORMAL,0.0120000839,4645,7519
DFS_LIM,0.0120003223,5100,3829
BFS,0.0270004272,14152,1087
A*,0.0620017052,9475,331
BA*,0.0559995174,5577,331
EBA*,0.0579988956,7834,405
DIJKSTRA,0.0449981689,13592,331
DFS_NORMAL,0.0029995441,517,1247
DFS_LIM,0.0039997101,1105,1419
BFS,0.0259988308,12983,415
A*,0.0210001469,467,116
BA*,0.0349972248,483,116
EBA*,0.031999588,587,116
DIJKSTRA,0.0149977207,2162,116
DFS_NORMAL,0.0160005093,6917,12416
DFS_LIM,0.0159983635,6956,9992
BFS,0.0069973469,2691,116
A*,0.0640013218,9593,282
BA*,0.0420014858,2707,282
EBA*,0.0459990501,4394,282
DIJKSTRA,0.0469987392,13899,282
DFS_NORMAL,0.0270020962,13206,10274
DFS_LIM,0.0279979706,13536,10106
BFS,0.0239992142,12044,738
A*,0.0209999084,1629,142
BA*,0.0359995365,1989,142
EBA*,0.0360012054,1887,142
DIJKSTRA,0.0370008945,9962,142
DFS_NORMAL,0.0139997005,6111,10200
DFS_LIM,0.0169997215,7115,9810
BFS,0.0239992142,12184,426
A*,0.027002573,2066,247
BA*,0.0420005322,3579,249
EBA*,0.047000885,5124,247
DIJKSTRA,0.0390007496,11120,247
DFS_NORMAL,0.0119996071,5091,10031
DFS_LIM,0.0179972649,7707,10201
BFS,0.0240001678,12355,425
A*,0.0229985714,2360,184
BA*,0.036999464,2541,198
EBA*,0.0410022736,3024,198
DIJKSTRA,0.0469987392,13360,184
DFS_NORMAL,0.0280008316,12726,15018
DFS_LIM,0.0319998264,12541,14692
BFS,0.0340001583,13691,620
A*,0.018999815,1245,140
BA*,0.0370016098,1720,154
EBA*,0.0350005627,1758,154
DIJKSTRA,0.0270035267,6126,140
DFS_NORMAL,0.0140054226,4810,6086
DFS_LIM,0.0159966946,5671,5036
BFS,0.0159990788,6653,256
A*,0.02099967,1691,151
BA*,0.0360004902,1926,155
EBA*,0.0360002518,2034,159
DIJKSTRA,0.0320017338,7870,151
DFS_NORMAL,0.0209987164,7604,13851
DFS_LIM,0.0070018768,2336,1859
BFS,0.0220036507,8479,313
A*,0.027002573,3579,185
BA*,0.0319955349,949,185
EBA*,0.0349977016,1223,185
DIJKSTRA,0.0300023556,7703,185
DFS_NORMAL,0.0170030594,6334,6447
DFS_LIM,0.0130009651,4332,6595
BFS,0.0139977932,5716,301
A*,0.0249991417,2796,198
BA*,0.041000843,2840,198
EBA*,0.0390000343,3084,198
DIJKSTRA,0.0479998589,12884,198
DFS_NORMAL,0.0330030918,10235,15132
DFS_LIM,0.0289974213,10592,14684
BFS,0.0259997845,13118,444
A*,0.0179991722,981,147
BA*,0.0319979191,1227,147
EBA*,0.0379991531,1344,155
DIJKSTRA,0.0280001163,5463,147
DFS_NORMAL,0.0309951305,13860,5585
DFS_LIM,0.0280003548,13834,5711
BFS,0.0130002499,6095,147
A*,0.0199999809,1113,153
BA*,0.0389990807,1960,153
EBA*,0.0510020256,2724,155
DIJKSTRA,0.0460007191,10520,153
DFS_NORMAL,0.0069992542,2259,5125
DFS_LIM,0.013999939,5628,6739
BFS,0.0239999294,12302,153
A*,0.0379951,6369,288
BA*,0.0489976406,3427,302
EBA*,0.0550010204,5080,302
DIJKSTRA,0.0499997139,14132,288
DFS_NORMAL,0.0280034542,12089,18526
DFS_LIM,0.0279998779,12258,18476
BFS,0.028999567,14631,944
A*,0.0380029678,3032,209
BA*,0.0420002937,2530,209
EBA*,0.0400011539,2865,209
DIJKSTRA,0.0429992676,12409,209
DFS_NORMAL,0.0229997635,9851,16387
DFS_LIM,0.0230026245,9873,15511
BFS,0.0230007172,11738,507
A*,0.0220003128,2216,186
BA*,0.0339984894,1486,186
EBA*,0.0400009155,2983,186
DIJKSTRA,0.0330004692,8346,186
DFS_NORMAL,0.0210020542,8368,12668
DFS_LIM,0.0200018883,8465,12654
BFS,0.0190029144,9642,186
A*,0.0390005112,6218,215
BA*,0.0389995575,2690,261
EBA*,0.0399982929,2876,251
DIJKSTRA,0.0500049591,14235,215
DFS_NORMAL,0.0270020962,12232,13171
DFS_LIM,0.0279989243,13020,12691
BFS,0.0290002823,13475,1031
A*,0.0240004063,2427,159
BA*,0.0390012264,2129,159
EBA*,0.0390026569,2600,159
DIJKSTRA,0.0369992256,10201,159
DFS_NORMAL,0.0280001163,11701,12995
DFS_LIM,0.0330007076,12652,393
BFS,0.0290000439,11661,265
A*,0.0479977131,9293,281
BA*,0.0369973183,2489,289
EBA*,0.042001009,2740,287
DIJKSTRA,0.0529983044,13632,281
DFS_NORMAL,0.0130007267,4895,9573
DFS_LIM,0.015999794,6469,7947
BFS,0.0180027485,8961,455
A*,0.0310001373,4518,227
BA*,0.0510005951,3871,227
EBA*,0.0579977036,4387,227
DIJKSTRA,0.0390024185,10668,227
DFS_NORMAL,0.0089998245,3412,8937
