Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DFS_NORMAL,0.0050001144,1058,1916
DFS_LIM,0.0069994926,2503,776
BFS,0.0279989243,14475,1018
A*,0.0240006447,2698,249
BA*,0.0380003452,2825,249
EBA*,0.0479998589,5470,267
DIJKSTRA,0.0449984074,13637,249
DFS_NORMAL,0.0209999084,8903,16801
DFS_LIM,0.0209994316,8918,14845
BFS,0.0279996395,14657,579
A*,0.0210030079,2037,165
BA*,0.0379986763,2737,165
EBA*,0.0400009155,3439,165
DIJKSTRA,0.0309975147,8245,165
DFS_NORMAL,0.0119976997,5055,11043
DFS_LIM,0.0139997005,5788,10959
BFS,0.0170001984,8633,367
A*,0.0199999809,1875,148
BA*,0.0379998684,2463,154
EBA*,0.0409977436,3647,148
DIJKSTRA,0.0380003452,11014,148
DFS_NORMAL,0.018999815,7678,8954
DFS_LIM,0.017999649,7685,8640
BFS,0.0240015984,12262,222
A*,0.0179998875,1124,106
BA*,0.0300009251,559,106
EBA*,0.0339975357,1252,106
DIJKSTRA,0.0309998989,7884,106
DFS_NORMAL,0.03099823,14543,8468
DFS_LIM,0.0289969444,14499,8268
BFS,0.0180008411,9099,106
A*,0.026999712,3339,237
BA*,0.0359997749,2118,237
EBA*,0.0470004082,4250,251
DIJKSTRA,0.0490000248,14723,237
DFS_NORMAL,0.0029959679,674,775
DFS_LIM,0.0079984665,3009,2685
BFS,0.0299994946,15122,1297
A*,0.0269999504,3762,203
BA*,0.0409975052,3441,203
EBA*,0.0449998379,4950,203
DIJKSTRA,0.0420000553,12403,203
DFS_NORMAL,0.0130000114,5522,6365
DFS_LIM,0.0109980106,4488,3509
BFS,0.025002718,12867,725
A*,0.0290021896,4001,209
BA*,0.0399990082,3355,213
EBA*,0.040999651,3437,219
DIJKSTRA,0.0410006046,11891,209
DFS_NORMAL,0.0189995766,8268,14265
DFS_LIM,0.0199995041,8322,13775
BFS,0.0260014534,12738,509
A*,0.0639998913,14234,352
BA*,0.0439975262,4775,352
EBA*,0.0470016003,5589,352
DIJKSTRA,0.047999382,14921,352
DFS_NORMAL,0.0279986858,12708,19706
DFS_LIM,0.026999712,11886,19596
BFS,0.0279994011,14621,1538
A*,0.0349998474,5761,249
BA*,0.0459997654,4963,251
EBA*,0.0439994335,4485,275
DIJKSTRA,0.0429987907,12830,249
DFS_NORMAL,0.0320000648,13215,14905
DFS_LIM,0.029999733,13316,14145
BFS,0.0249998569,12989,305
A*,0.024002552,2854,157
BA*,0.0330007076,1234,157
EBA*,0.0350005627,1601,157
DIJKSTRA,0.0379977226,10908,157
DFS_NORMAL,0.0090005398,3092,6335
DFS_LIM,0.0109996796,4531,5509
BFS,0.017999649,9407,293
A*,0.0279998779,3913,253
BA*,0.0410001278,3729,253
EBA*,0.0440037251,4568,263
DIJKSTRA,0.0490002632,14465,253
DFS_NORMAL,0.0150001049,6275,8197
DFS_LIM,0.0150001049,6084,7345
BFS,0.0290000439,15112,1649
A*,0.0350000858,6060,212
BA*,0.0350003242,1681,212
EBA*,0.0390002728,2948,212
DIJKSTRA,0.0409998894,12113,212
DFS_NORMAL,0.0120003223,4970,9634
DFS_LIM,0.0130016804,5805,2302
BFS,0.0179998875,9257,276
A*,0.0250000954,3074,197
BA*,0.044002533,4791,197
EBA*,0.0449976921,4818,245
DIJKSTRA,0.0380003452,11176,197
DFS_NORMAL,0.0140001774,5553,8549
DFS_LIM,0.015999794,7053,9347
BFS,0.0229995251,12177,425
A*,0.0209977627,1915,182
BA*,0.0360002518,1947,196
EBA*,0.0379998684,2881,190
DIJKSTRA,0.0349998474,10000,182
DFS_NORMAL,0.0069994926,2277,5442
DFS_LIM,0.0070002079,2511,5536
BFS,0.0210001469,10823,310
A*,0.0179975033,1023,200
BA*,0.0340006351,1533,200
EBA*,0.0420000553,3937,200
DIJKSTRA,0.0439999104,13413,200
DFS_NORMAL,0.0040020943,784,1842
DFS_LIM,0.0050008297,1511,1120
BFS,0.0279974937,14448,200
A*,0.0659997463,15074,420
BA*,0.0360000134,2117,420
EBA*,0.0349998474,1919,420
DIJKSTRA,0.0490000248,15122,420
DFS_NORMAL,0.0130000114,5536,10464
DFS_LIM,0.0169997215,7276,7520
BFS,0.0210003853,10410,720
A*,0.0330004692,5314,241
BA*,0.0320003033,990,245
EBA*,0.0349969864,1779,245
DIJKSTRA,0.045999527,13303,241
DFS_NORMAL,0.0179998875,7776,10373
DFS_LIM,0.0179982185,8196,7399
BFS,0.0190002918,8918,245
A*,0.0269992352,3827,197
BA*,0.0370001793,2301,203
EBA*,0.0399997234,3211,197
DIJKSTRA,0.0350027084,9940,197
DFS_NORMAL,0.0180010796,7433,15963
DFS_LIM,0.0199995041,8419,15627
BFS,0.0199995041,10357,197
A*,0.0400004387,7049,251
BA*,0.0409998894,3589,255
EBA*,0.0439989567,4141,253
DIJKSTRA,0.0429997444,12730,251
DFS_NORMAL,0.0240006447,10051,14499
DFS_LIM,0.0229973793,10069,14291
BFS,0.0230000019,11825,463
A*,0.0349998474,6165,245
BA*,0.0389995575,3080,247
EBA*,0.0410001278,3950,251
DIJKSTRA,0.045999527,14097,245
DFS_NORMAL,0.0230097771,10092,16417
DFS_LIM,0.0239999294,10365,16155
BFS,0.0269999504,14546,383
A*,0.0539999008,12112,252
BA*,0.0299999714,235,252
EBA*,0.0299994946,211,252
DIJKSTRA,0.0499999523,15005,252
DFS_NORMAL,0.0110001564,4252,11036
DFS_LIM,0.0130000114,5097,10950
BFS,0.0069997311,2787,252
A*,0.0200002193,1651,128
BA*,0.0350000858,1704,130
EBA*,0.0330004692,1262,130
DIJKSTRA,0.0359997749,10072,128
DFS_NORMAL,0.0150036812,6328,5120
DFS_LIM,0.0140004158,6075,3834
BFS,0.021999836,11410,128
A*,0.0180003643,893,173
BA*,0.0349988937,1599,173
EBA*,0.036999464,2169,181
DIJKSTRA,0.0280003548,7605,173
DFS_NORMAL,0.0290029049,14063,11725
DFS_LIM,0.0290002823,13912,12195
BFS,0.0170001984,9009,221
A*,0.0180027485,886,201
BA*,0.0339992046,1519,201
EBA*,0.0399971008,3200,205
DIJKSTRA,0.0370001793,10535,201
DFS_NORMAL,0.0070002079,2553,5121
DFS_LIM,0.0270004272,13184,4083
BFS,0.0209999084,10975,289
A*,0.0179970264,1337,173
BA*,0.0339994431,1911,183
EBA*,0.037997961,3232,179
DIJKSTRA,0.0440027714,13154,173
DFS_NORMAL,0.0200002193,8632,10877
DFS_LIM,0.0210003853,9126,9935
BFS,0.0270004272,14165,173
A*,0.0580003262,12783,310
BA*,0.0329995155,1603,310
EBA*,0.0350000858,2116,314
DIJKSTRA,0.048999548,15043,310
DFS_NORMAL,0.0040004253,578,1292
DFS_LIM,0.0039992332,945,1270
BFS,0.0250000954,12608,572
A*,0.0309998989,4471,185
BA*,0.0320003033,968,185
EBA*,0.0340001583,1452,185
DIJKSTRA,0.0449998379,13286,185
DFS_NORMAL,0.0149996281,6313,6857
DFS_LIM,0.012999773,5810,5155
BFS,0.0220029354,11157,211
A*,0.0320000648,5203,240
BA*,0.0440030098,4739,258
EBA*,0.0460000038,5539,240
DIJKSTRA,0.0440003872,13235,240
DFS_NORMAL,0.0180003643,7497,10766
DFS_LIM,0.0180029869,7682,10332
BFS,0.0259990692,14015,390
A*,0.0300004482,4687,246
BA*,0.0439999104,4796,248
EBA*,0.044999361,4681,248
DIJKSTRA,0.048999548,14018,246
DFS_NORMAL,0.0279998779,14482,5118
DFS_LIM,0.0289998055,14577,5484
BFS,0.0260000229,13933,1084
A*,0.0320000648,4814,228
BA*,0.0390019417,3007,228
EBA*,0.0420002937,4115,234
DIJKSTRA,0.0479998589,14457,228
DFS_NORMAL,0.0099954605,3456,8296
DFS_LIM,0.0099999905,3577,8174
BFS,0.0290000439,14552,412
A*,0.0219993591,2144,175
BA*,0.0380001068,2798,175
EBA*,0.0420002937,3845,191
DIJKSTRA,0.0360133648,10254,175
DFS_NORMAL,0.0100021362,3574,7879
DFS_LIM,0.0090003014,3538,7771
BFS,0.0220000744,10900,289
A*,0.0169992447,696,129
BA*,0.0310001373,946,129
EBA*,0.0349991322,1916,129
DIJKSTRA,0.0360002518,10048,129
DFS_NORMAL,0.0130004883,5461,11115
DFS_LIM,0.0140004158,5860,11213
BFS,0.0230009556,11067,129
A*,0.0290000439,4167,244
BA*,0.0420005322,4220,246
EBA*,0.0439999104,4739,266
DIJKSTRA,0.0460002422,14357,244
DFS_NORMAL,0.0149998665,6283,7484
DFS_LIM,0.0159974098,7031,7296
BFS,0.0279989243,14939,1676
A*,0.064006567,15083,446
BA*,0.0320000648,1001,464
EBA*,0.0339999199,1331,464
DIJKSTRA,0.0480024815,15116,446
DFS_NORMAL,0.010999918,4234,5286
DFS_LIM,0.0139975548,5807,7012
BFS,0.0260004997,13625,1218
A*,0.0359971523,6088,262
BA*,0.0449974537,4698,262
EBA*,0.0510013103,6647,272
DIJKSTRA,0.0469970703,14212,262
DFS_NORMAL,0.0080001354,2892,5242
DFS_LIM,0.007999897,3223,5242
BFS,0.0269973278,14287,1006
A*,0.0200009346,1372,188
BA*,0.0350000858,1524,188
EBA*,0.0369899273,2282,190
DIJKSTRA,0.037001133,10830,188
DFS_NORMAL,0.0290000439,13229,19552
DFS_LIM,0.0289974213,12847,19078
BFS,0.023001194,11860,294
A*,0.0170025826,651,116
BA*,0.0319998264,887,116
EBA*,0.0330004692,1309,116
DIJKSTRA,0.0300028324,8103,116
DFS_NORMAL,0.0170001984,7072,13878
DFS_LIM,0.0199997425,9020,13824
BFS,0.0179998875,9059,740
A*,0.0339999199,5696,196
BA*,0.0359997749,2394,202
EBA*,0.0370004177,2548,200
DIJKSTRA,0.0500018597,14705,196
DFS_NORMAL,0.0020005703,218,566
DFS_LIM,0.0019989014,306,410
BFS,0.0260004997,12861,904
A*,0.0440001488,8529,296
BA*,0.0370001793,2632,296
EBA*,0.0509998798,6586,356
DIJKSTRA,0.0460000038,14376,296
DFS_NORMAL,0.0280001163,13108,11608
DFS_LIM,0.0280001163,13138,11502
BFS,0.027002573,14124,1268
A*,0.0190000534,1265,110
BA*,0.0300021172,571,118
EBA*,0.0310001373,643,116
DIJKSTRA,0.0279994011,7206,110
DFS_NORMAL,0.017999649,7951,8374
DFS_LIM,0.0180029869,7889,7698
BFS,0.0130012035,6437,174
A*,0.0400002003,7641,228
BA*,0.0369997025,2493,230
EBA*,0.0379998684,2839,228
DIJKSTRA,0.0429997444,13215,228
DFS_NORMAL,0.0289998055,13369,9984
DFS_LIM,0.0289974213,13441,9882
BFS,0.0190000534,9694,920
A*,0.0319998264,4825,278
BA*,0.0399973392,3162,292
EBA*,0.0469996929,5303,282
DIJKSTRA,0.0479998589,14272,278
DFS_NORMAL,0.0039997101,1374,1696
DFS_LIM,0.004999876,1723,2006
BFS,0.0290024281,14954,496
A*,0.0190002918,1310,101
BA*,0.0310003757,563,101
EBA*,0.03099823,679,111
DIJKSTRA,0.0210027695,4721,101
DFS_NORMAL,0.0189974308,8251,13205
DFS_LIM,0.0280003548,14460,4291
BFS,0.010999918,5469,131
A*,0.0320003033,5101,240
BA*,0.0369987488,2106,242
EBA*,0.0489983559,6023,242
DIJKSTRA,0.0450024605,13479,240
DFS_NORMAL,0.02099967,9175,8926
DFS_LIM,0.0210001469,9130,8708
BFS,0.0269999504,14332,1224
A*,0.0169999599,622,94
BA*,0.0330002308,764,94
EBA*,0.0330004692,1088,94
DIJKSTRA,0.0190000534,4250,94
DFS_NORMAL,0.0170025826,6496,12732
DFS_LIM,0.0169999599,7522,12506
BFS,0.0099999905,4268,236
A*,0.0619995594,14830,390
BA*,0.0330004692,1620,396
EBA*,0.0329999924,1418,396
DIJKSTRA,0.0519971848,15111,390
DFS_NORMAL,0.013999939,5532,11752
DFS_LIM,0.0029997826,263,1160
BFS,0.0250036716,13007,1114
A*,0.0159976482,583,144
BA*,0.031999588,932,144
EBA*,0.0329992771,1405,144
DIJKSTRA,0.0409989357,11812,144
DFS_NORMAL,0.0069997311,2207,6208
DFS_LIM,0.0149998665,6107,6560
