Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS,0.9992123,247,268
DFS_LIM,1.0004044,281,66
DFS,1.999855,859,1005
DFS_LIM,1.0020733,734,411
DFS,2.0000934999999997,717,792
DFS_LIM,1.0018349,780,770
DFS,0.0,64,70
DFS_LIM,0.0,142,132
DFS,0.0,186,183
DFS_LIM,0.0,257,183
DFS,0.9999275,553,704
DFS_LIM,1.0023117,586,698
DFS,0.9999275,396,845
DFS_LIM,1.0025501,586,417
DFS,1.0001659,549,651
DFS_LIM,1.0030270000000001,415,651
DFS,0.9999275,287,205
DFS_LIM,1.0025501,426,253
DFS,1.0001659,243,182
DFS_LIM,0.0,273,160
DFS,0.9999275,607,927
DFS_LIM,2.0005702999999997,698,907
DFS,1.0001659,236,685
DFS_LIM,1.0027885,338,83
DFS,0.9996891,339,336
DFS_LIM,1.0008812,272,262
DFS,0.9999275,542,525
DFS_LIM,2.0017624,833,383
DFS,1.999855,914,130
DFS_LIM,1.999855,914,142
DFS,0.9996891,780,829
DFS_LIM,2.0003319,820,713
DFS,1.0004044,749,1223
DFS_LIM,1.0020733,557,451
DFS,0.0,41,71
DFS_LIM,0.0,102,83
DFS,1.0001659,430,859
DFS_LIM,0.0,314,145
DFS,0.9999275,231,502
DFS_LIM,0.0,459,260
DFS,1.0001659,264,269
DFS_LIM,1.0027885,413,351
DFS,0.9999275,373,669
DFS_LIM,1.0023117,520,653
DFS,0.9999275,714,1045
DFS_LIM,1.0018349,552,853
DFS,2.0003319,665,563
DFS_LIM,0.9999275,671,563
DFS,1.0001659,409,362
DFS_LIM,1.0020733,470,406
DFS,1.0001659,726,678
DFS_LIM,1.0032654,701,238
DFS,1.999855,720,833
DFS_LIM,1.0008812,831,521
DFS,0.9989738,502,936
DFS_LIM,1.0004044,469,850
DFS,0.9982585999999999,640,1080
DFS_LIM,2.0000934999999997,683,944
DFS,0.9989738,223,458
DFS_LIM,0.0,86,58
DFS,1.999855,773,801
DFS_LIM,2.0000934999999997,781,797
DFS,0.9999275,438,821
DFS_LIM,0.9999275,444,593
DFS,0.9999275,322,544
DFS_LIM,1.0030270000000001,512,510
DFS,2.0000934999999997,630,837
DFS_LIM,2.0031928999999997,583,689
DFS,1.0001659,613,982
DFS_LIM,1.0018349,631,932
DFS,1.0006428,529,744
DFS_LIM,1.0023117,665,490
DFS,2.0039082,927,603
DFS_LIM,1.0023117,883,609
DFS,1.0001659,115,140
DFS_LIM,1.0025501,393,282
DFS,1.0001659,317,712
DFS_LIM,1.0023117,411,640
DFS,0.9996891,341,414
DFS_LIM,1.0023117,435,312
DFS,0.9999275,457,441
DFS_LIM,0.0,361,285
DFS,0.0,23,23
DFS_LIM,2.0020008000000002,547,23
DFS,0.0,363,356
DFS_LIM,1.0023117,633,278
DFS,0.9994507,418,714
DFS_LIM,1.0004044,606,664
DFS,1.0001659,651,728
DFS_LIM,0.9968281,402,400
DFS,1.0001659,89,330
DFS_LIM,1.0001659,213,264
DFS,0.9999275,184,492
DFS_LIM,0.9999275,392,558
DFS,0.0,190,332
DFS_LIM,1.0001659,313,128
DFS,1.0001659,393,531
DFS_LIM,2.0024776,764,711
DFS,0.9999275,54,52
DFS_LIM,1.0025501,324,52
DFS,0.9989738,773,1154
DFS_LIM,2.0010471,751,1068
DFS,0.9999275,860,571
DFS_LIM,2.0005702999999997,828,311
DFS,2.0003319,508,443
DFS_LIM,2.0005702999999997,641,189
DFS,2.0005702999999997,772,985
DFS_LIM,1.0023117,833,949
DFS,2.0003319,516,621
DFS_LIM,1.9993782,537,581
DFS,0.0,165,156
DFS_LIM,1.0018349,237,174
DFS,0.0,239,330
DFS_LIM,1.999855,862,240
DFS,0.0,235,474
DFS_LIM,1.0025501,338,628
DFS,2.0000934999999997,862,611
DFS_LIM,2.0000934999999997,852,811
DFS,0.9999275,752,759
DFS_LIM,1.0001659,646,279
DFS,2.0010471,707,1252
DFS_LIM,1.9993782,720,882
DFS,2.0000934999999997,920,289
DFS_LIM,1.0023117,739,99
DFS,0.9996891,280,275
DFS_LIM,0.0,192,55
DFS,1.9993782,878,348
DFS_LIM,1.0032654,260,232
DFS,0.0,143,218
DFS_LIM,1.0011196,170,58
DFS,1.9993782,729,509
DFS_LIM,2.0003319,658,775
DFS,2.0003319,842,1053
DFS_LIM,2.0000934999999997,903,503
DFS,0.9999275,240,464
DFS_LIM,0.0,127,222
DFS,1.001358,323,340
DFS_LIM,1.0018349,383,322
DFS,1.0001659,340,720
DFS_LIM,1.0025501,429,668
DFS,0.0,68,68
DFS_LIM,0.9994507,344,102
DFS,1.0027885,78,634
DFS_LIM,1.9972324,837,134
