Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS_LIM,2.9988289000000004,867,2852
DFS,17.9991722,7225,11292
DFS_LIM,18.000602699999998,7511,11120
DFS,7.0006847,2060,3389
DFS_LIM,7.001399999999999,2411,3837
DFS,23.0000019,10004,12263
DFS_LIM,21.000146899999997,9318,10957
DFS,25.0000954,10641,13731
DFS_LIM,23.0000019,10537,10419
DFS,30.998945199999998,12547,17715
DFS_LIM,29.9999714,12637,17689
DFS,28.0005932,14866,2007
DFS_LIM,30.0011635,14853,2173
DFS,21.999836,8990,12697
DFS_LIM,21.999836,8639,11825
DFS,22.0003128,9284,16076
DFS_LIM,22.9992867,9389,16132
DFS,4.0001869,824,1904
DFS_LIM,3.9999485000000004,908,1798
DFS,26.999712,13656,8625
DFS_LIM,28.0001163,13357,9071
DFS,30.9996605,14118,6059
DFS_LIM,28.9976597,14444,5291
DFS,4.9989223,1512,4268
DFS_LIM,8.0006123,1987,3672
DFS,29.9999714,12190,17531
DFS_LIM,27.0001888,11982,15355
DFS,11.9979382,4320,12527
DFS_LIM,11.9998455,4532,12523
DFS,26.0128975,10616,14448
DFS_LIM,24.999856899999997,10597,14226
DFS,20.0009346,8379,14251
DFS_LIM,19.999980899999997,8391,12453
DFS,22.9997635,9527,16612
DFS_LIM,23.0000019,10226,16936
DFS,10.0004673,3694,8114
DFS_LIM,10.0002289,3408,7226
DFS,27.0035267,5353,10574
DFS_LIM,17.0001984,5136,3162
DFS,11.0003948,4098,6774
DFS_LIM,12.000799200000001,4495,6738
DFS,17.9998875,7418,11590
DFS_LIM,18.9995766,7363,10726
DFS,13.999939,5577,13148
DFS_LIM,18.999814999999998,8101,13846
DFS,13.999939,5684,11253
DFS_LIM,15.998840300000001,6674,10629
DFS,19.000768700000002,7674,15804
DFS_LIM,19.000053400000002,7870,15900
DFS,28.000354799999997,14834,2950
DFS_LIM,29.0005207,14832,2312
DFS,28.9998055,15123,405
DFS_LIM,29.9999714,15113,833
DFS,20.999193199999997,8804,13003
DFS_LIM,20.999670000000002,8751,12915
DFS,30.0002098,13531,8118
DFS_LIM,28.0001163,13597,6906
DFS,28.0001163,12858,19242
DFS_LIM,29.999733,12754,18948
DFS,28.0008316,13777,9131
DFS_LIM,28.0005932,14737,915
DFS,13.0002499,5085,10822
DFS_LIM,14.000177399999998,5696,9956
DFS,15.0005817,6306,7630
DFS_LIM,13.0000114,5344,5724
DFS,16.0000324,6366,9978
DFS_LIM,17.999648999999998,8205,8498
DFS,22.0000744,9161,11100
DFS_LIM,22.9990482,9296,10792
DFS,31.0003757,13173,16158
DFS_LIM,30.0002098,12465,15028
DFS,21.999836,9055,13824
DFS_LIM,21.9991207,9118,13814
DFS,18.999099700000002,7345,12789
DFS_LIM,17.9998875,7534,12731
DFS,9.991884200000001,3461,6866
DFS_LIM,21.9991207,10951,3696
DFS,29.0000439,10782,19724
DFS_LIM,26.999712,10941,17558
DFS,25.9997845,10692,18601
DFS_LIM,25.0005722,10616,16941
DFS,7.999897000000001,2749,5321
DFS_LIM,16.0000324,6951,5071
DFS,20.0002193,8447,13353
DFS_LIM,15.999794000000001,6710,9051
DFS,10.0002289,3216,9572
DFS_LIM,9.9999905,3834,9288
DFS,15.999794000000001,6502,9783
DFS_LIM,13.99827,5641,7889
DFS,24.9989033,10488,18107
DFS_LIM,25.0000954,10665,18029
DFS,29.0009975,13329,12117
DFS_LIM,30.0002098,13272,11649
DFS,13.9992237,5306,12497
DFS_LIM,20.0006962,9124,12479
DFS,23.9982605,10283,16106
DFS_LIM,24.0001678,10514,15478
DFS,26.998281499999997,11748,18686
DFS_LIM,26.0009766,11959,14870
DFS,17.9994106,8019,9155
DFS_LIM,17.0018673,7378,9065
DFS,17.0004368,6972,13561
DFS_LIM,17.9998875,7600,13031
DFS,29.9992561,13413,10846
DFS_LIM,29.0000439,13418,10724
DFS,28.0001163,11895,20404
DFS_LIM,26.9999504,12018,20202
DFS,23.9984989,9625,14237
DFS_LIM,23.9980221,9748,13861
DFS,19.000053400000002,7760,16416
DFS_LIM,20.0006962,8774,15386
DFS,10.0004673,3765,8696
DFS_LIM,13.001442,5151,7784
DFS,13.0002499,4764,6333
DFS_LIM,13.0004883,5180,6097
DFS,25.0000954,10484,15575
DFS_LIM,25.000810599999998,10642,14821
DFS,4.999876,1647,4339
DFS_LIM,8.0001354,2224,4451
DFS,11.0003948,4001,10135
DFS_LIM,18.0001259,8237,11799
DFS,27.9998779,14171,7032
DFS_LIM,28.9998055,14191,7166
DFS,19.999980899999997,8926,14875
DFS_LIM,20.9989548,9051,12735
DFS,9.9992752,3490,4221
DFS_LIM,9.988546399999999,3550,4221
DFS,19.000053400000002,7914,13155
DFS_LIM,17.999648999999998,7975,12641
DFS,19.9997425,8029,15146
DFS_LIM,16.998291,7902,4998
DFS,19.000053400000002,7634,11724
DFS_LIM,18.9995766,7744,11296
DFS,8.9995861,3420,8054
DFS_LIM,17.0001984,7692,7948
DFS,22.0022202,10884,3021
DFS_LIM,29.0002823,15041,2997
DFS,13.0009651,5293,9210
DFS_LIM,11.998891799999999,4784,8188
DFS,29.0002823,14469,7280
DFS_LIM,21.9995975,10219,5794
DFS,17.9998875,7296,12248
DFS_LIM,16.9990063,7332,11174
DFS,32.0005417,13501,10985
DFS_LIM,27.9989243,13290,8775
DFS,21.999836,9444,12348
DFS_LIM,24.0020752,9823,11412
DFS,17.9982185,7542,9361
DFS_LIM,18.0001259,7574,9361
DFS,4.9996376,1136,1305
DFS_LIM,3.9999485000000004,1308,1215
DFS,29.0009975,13789,12278
DFS_LIM,16.0000324,6793,10570
DFS,15.9990788,6602,11027
DFS_LIM,16.0000324,6953,10987
DFS,20.0035572,8634,9482
DFS_LIM,20.0023651,9096,4800
DFS,23.999929400000003,10378,17144
DFS_LIM,20.0021267,8535,13052
DFS,17.0009136,6888,8005
DFS_LIM,16.9997215,7059,7137
DFS,14.000177399999998,5780,11483
DFS_LIM,3.9999485000000004,1221,751
DFS,14.9998665,5601,9802
DFS_LIM,13.9997005,5795,10082
DFS,27.0011425,11260,17711
DFS_LIM,26.9999504,11309,17569
DFS,7.999897000000001,2366,2738
DFS_LIM,9.0000629,3595,2600
DFS,7.999897000000001,2747,9722
DFS_LIM,27.9991627,14391,9722
DFS,13.0002499,5072,10004
DFS_LIM,23.000240299999998,10619,9840
DFS,24.0030289,7316,15127
DFS_LIM,33.9970589,7377,15145
DFS,20.9999084,9128,12099
DFS_LIM,21.000146899999997,8979,12635
DFS,24.9993801,10968,14689
DFS_LIM,25.0000954,10714,15541
DFS,29.0000439,14725,6519
DFS_LIM,28.9998055,14723,6673
DFS,29.9992561,12060,20004
DFS_LIM,29.0000439,12218,19694
DFS,25.9997845,10807,16689
DFS_LIM,25.0000954,10832,16083
DFS,21.999836,9369,10673
DFS_LIM,21.0003853,9058,10169
DFS,15.999794000000001,6487,7070
DFS_LIM,6.0002804,2152,1738
DFS,27.9986858,11947,19366
DFS_LIM,28.000354799999997,11871,18876
DFS,17.9998875,7068,9037
DFS_LIM,17.0004368,7577,6687
DFS,25.9988308,11001,17184
DFS_LIM,27.9986858,11966,15936
DFS,20.999670000000002,8831,11758
DFS_LIM,20.9994316,9012,11758
DFS,7.999897000000001,2456,4493
DFS_LIM,10.999679599999999,3965,5321
DFS,12.9990578,4511,7962
DFS_LIM,15.998840300000001,6865,5040
DFS,21.0011005,8571,11636
DFS_LIM,21.0006237,9178,11320
DFS,25.0000954,12302,11711
DFS_LIM,22.9997635,11133,9205
DFS,18.9986229,7907,10211
DFS_LIM,19.000053400000002,8173,9547
DFS,25.0000954,10853,14071
DFS_LIM,25.0003338,11028,13747
DFS,31.000852599999998,13823,13226
DFS_LIM,29.0002823,14144,11532
DFS,12.9990578,5190,11410
DFS_LIM,16.0002708,5694,11638
DFS,10.9987259,4401,5780
DFS_LIM,13.9997005,5743,5924
DFS,13.0004883,5233,7150
DFS_LIM,16.0000324,6666,8664
DFS,13.9977932,5618,9467
DFS_LIM,13.998985300000001,5805,8693
DFS,14.9998665,5841,8515
DFS_LIM,16.001224500000003,6413,8465
DFS,19.999027299999998,7861,12644
DFS_LIM,8.998870799999999,4133,3382
DFS,22.9990482,9564,11425
DFS_LIM,23.0004787,9210,11391
DFS,22.9988098,9681,14664
DFS_LIM,23.999691,9544,13900
DFS,13.0000114,4953,5819
DFS_LIM,11.0003948,4311,5557
DFS,11.0008717,4062,7992
DFS_LIM,12.999534599999999,5143,7704
DFS,21.999836,9332,10422
DFS_LIM,22.0003128,9386,10268
DFS,28.9990902,14805,7981
DFS_LIM,29.9999714,14793,8009
DFS,31.000137300000002,13877,10614
DFS_LIM,28.0001163,13968,5852
DFS,11.9998455,4334,8172
DFS_LIM,16.0002708,6218,7256
DFS,20.0004578,8478,11355
DFS_LIM,18.9960003,8247,9039
DFS,16.9997215,6538,13305
DFS_LIM,16.9999599,7307,13283
DFS,14.0004158,5219,8934
DFS_LIM,13.0000114,5409,8652
DFS,3.0002594,686,2037
DFS_LIM,4.0004253,771,2091
DFS,16.0002708,6518,11078
DFS_LIM,16.0000324,6741,10906
DFS,26.9999504,11638,16282
DFS_LIM,26.9999504,11634,15410
DFS,11.9996071,4368,12606
DFS_LIM,29.9994946,14551,1510
DFS,13.0002499,4973,9830
DFS_LIM,16.9997215,7590,9060
DFS,23.000240299999998,9871,16212
DFS_LIM,22.0000744,9609,14582
DFS,9.9999905,3554,7770
DFS_LIM,4.9996376,1594,2226
DFS,14.9996281,5989,13754
DFS_LIM,17.002821,7663,3400
DFS,19.000053400000002,7496,12219
DFS_LIM,18.000364299999998,7647,12171
DFS,25.0003338,10674,18546
DFS_LIM,26.0004997,10762,18328
DFS,39.0014648,13944,11154
DFS_LIM,32.0000648,13875,11134
DFS,14.9991512,6371,9977
DFS_LIM,16.0000324,6472,9489
DFS,3.9999485000000004,734,1430
DFS_LIM,4.999876,1187,1480
DFS,6.000042,1939,4480
DFS_LIM,6.9999695,2140,4492
DFS,29.0000439,12715,14019
DFS_LIM,27.9996395,12910,13785
DFS,21.999836,8883,15238
DFS_LIM,26.9999504,13157,12336
DFS,28.9998055,14342,9911
DFS_LIM,14.000177399999998,6250,5187
DFS,25.999069199999997,11244,16249
DFS_LIM,25.9993076,11750,14307
DFS,14.9998665,6058,12725
DFS_LIM,8.9995861,2162,4197
DFS,24.9996185,11551,11356
DFS_LIM,27.9996395,12970,13254
DFS,29.0000439,13442,15690
DFS_LIM,24.9993801,10946,14804
DFS,28.0005932,12342,19100
DFS_LIM,27.9994011,12463,18844
DFS,14.9998665,6028,12535
DFS_LIM,15.000343299999999,6145,12483
DFS,11.996746100000001,4479,8222
DFS_LIM,13.0009651,5105,6970
DFS,27.9998779,15086,432
DFS_LIM,31.000137300000002,15065,388
DFS,27.0004272,12086,12712
DFS_LIM,18.9993382,8047,9766
DFS,29.0009975,14191,5527
DFS_LIM,29.9992561,14450,6069
DFS,22.9997635,9897,13408
DFS_LIM,23.999691,10128,12552
DFS,29.0000439,14377,10768
DFS_LIM,30.0002098,14516,9206
DFS,27.0004272,10949,18307
DFS_LIM,25.9997845,11319,17601
DFS,27.9994011,12083,18387
DFS_LIM,27.9998779,12084,17805
DFS,29.9992561,13349,13132
DFS_LIM,29.999733,13368,12966
DFS,49.0009785,9604,15941
DFS_LIM,38.9959812,10351,13101
DFS,25.9993076,10661,17717
DFS_LIM,24.999856899999997,10663,17521
DFS,21.0006237,8922,12154
DFS_LIM,9.999036799999999,4636,508
DFS,13.0002499,4576,7904
DFS_LIM,12.0000839,5068,6896
DFS,13.999939,5921,4235
DFS_LIM,6.9994926,3060,1205
DFS,3.9999485000000004,783,1380
DFS_LIM,6.0002804,2255,2148
DFS,18.0001259,7975,13324
DFS_LIM,18.0010796,8278,11054
DFS,11.0001564,3958,7447
DFS_LIM,10.9977722,4367,7273
DFS,19.9997425,9037,5621
DFS_LIM,15.000343299999999,6609,5939
DFS,27.9998779,13965,11342
DFS_LIM,27.9998779,13574,11722
DFS,5.9998035000000005,2033,3005
DFS_LIM,7.0002079,2284,3009
DFS,23.0004787,9354,16563
DFS_LIM,26.000022899999998,10025,16131
DFS,15.0001049,5617,12716
DFS_LIM,16.0000324,6104,12856
DFS,12.000799200000001,4882,5683
DFS_LIM,17.9998875,7736,9217
DFS,18.999814999999998,9207,2569
DFS_LIM,18.9995766,9541,2579
DFS,13.0000114,4958,4258
DFS_LIM,13.0000114,5199,5456
DFS,17.9998875,7196,9056
DFS_LIM,15.999794000000001,6336,6034
DFS,19.999980899999997,8307,9266
DFS_LIM,23.000240299999998,9569,9520
DFS,19.9997425,8770,13012
DFS_LIM,18.999814999999998,8352,13798
DFS,12.0005608,4625,9054
DFS_LIM,11.0001564,4405,6376
DFS,17.0001984,7468,10334
DFS_LIM,16.9999599,7323,9242
DFS,29.001474400000003,12437,20677
DFS_LIM,29.0000439,12433,20281
DFS,17.9998875,7128,13388
DFS_LIM,10.999918,4042,10362
DFS,24.9996185,10652,16658
DFS_LIM,23.999929400000003,10222,16440
DFS,13.0002499,5013,7419
DFS_LIM,16.9999599,6728,8545
DFS,30.0004482,12676,17627
DFS_LIM,26.9994736,12760,13067
DFS,23.0007172,9784,15385
DFS_LIM,24.0001678,10295,14797
DFS,16.0000324,6661,10228
DFS_LIM,17.0001984,7191,9864
DFS,24.9993801,10816,15062
DFS_LIM,24.999141700000003,10881,14904
DFS,26.9999504,11739,17113
DFS_LIM,27.0001888,12374,13573
DFS,23.000240299999998,9962,15999
DFS_LIM,25.0000954,10039,13659
DFS,16.0005093,6404,8512
DFS_LIM,15.999794000000001,6572,8352
DFS,6.9997311,2511,6080
DFS_LIM,16.9999599,6763,11522
DFS,12.999773,5018,12289
DFS_LIM,8.999824499999999,3459,9843
DFS,23.0004787,10169,11683
DFS_LIM,18.0001259,7916,9995
DFS,23.999691,9735,16950
DFS_LIM,22.9997635,10001,15574
DFS,29.9992561,14996,1713
DFS_LIM,31.000137300000002,15094,863
DFS,27.9998779,14406,4029
DFS_LIM,8.9995861,3360,5267
DFS,13.0000114,5078,10761
DFS_LIM,15.0001049,6864,6323
DFS,9.0000629,2890,8362
DFS_LIM,16.0002708,6918,8902
DFS,13.999939,6188,5276
DFS_LIM,13.9997005,5926,4154
DFS,16.001224500000003,6301,13438
DFS_LIM,15.9990788,7197,1148
DFS,5.9998035000000005,1794,2198
DFS_LIM,6.9999695,2342,2008
DFS,26.9999504,12377,14275
DFS_LIM,25.9997845,11666,13499
DFS,29.0002823,14041,6863
DFS_LIM,27.9986858,14340,3389
DFS,15.9990788,6479,10505
DFS_LIM,15.000820200000001,6111,9167
DFS,26.000022899999998,11168,15271
DFS_LIM,25.9997845,11224,13767
DFS,17.0001984,6576,14928
DFS_LIM,25.0000954,12100,6274
DFS,6.0005188,2069,6938
DFS_LIM,7.0061684,2370,6962
DFS,29.0009975,13930,4033
DFS_LIM,28.9990902,13871,4085
DFS,32.0000648,14207,8573
DFS_LIM,31.000852599999998,13721,9121
DFS,20.9999084,8903,12765
DFS_LIM,21.999836,9780,12475
DFS,11.0001564,4282,8813
DFS_LIM,12.0000839,4544,8993
DFS,29.9999714,14135,4498
DFS_LIM,28.9986134,14236,3240
DFS,10.0002289,3889,9262
DFS_LIM,7.999420199999999,2810,4636
DFS,28.0001163,14639,7321
DFS_LIM,17.0001984,6836,6453
DFS,21.0008621,8689,14379
DFS_LIM,19.999980899999997,8489,12815
DFS,11.9998455,4616,8839
DFS_LIM,14.0004158,5333,10223
DFS,27.0004272,12948,9492
DFS_LIM,27.9996395,13366,10096
DFS,11.0001564,3808,5711
DFS_LIM,11.0001564,4425,5607
DFS,27.9998779,14733,6872
DFS_LIM,28.9998055,14711,6818
DFS,7.0004463,1912,3459
DFS_LIM,6.9999695,2236,3299
DFS,30.0011635,13932,10582
DFS_LIM,25.9988308,12434,11184
DFS,27.0006657,11899,12250
DFS_LIM,23.0007172,9862,11874
DFS,29.0002823,12357,20158
DFS_LIM,29.0007591,12576,19804
DFS,22.9990482,10238,10869
DFS_LIM,13.9994621,6291,8111
DFS,3.9994717,1065,1206
DFS_LIM,5.0003529,1603,1222
DFS,22.9992867,9670,12139
DFS_LIM,23.9872932,9476,11405
DFS,31.9998264,12076,19760
DFS_LIM,29.0005207,12106,19450
DFS,14.9996281,6096,5168
DFS_LIM,13.9994621,5857,3766
DFS,17.0016289,6126,8315
DFS_LIM,14.9972439,6147,7303
DFS,17.0004368,6351,11949
DFS_LIM,16.0000324,6624,11489
DFS,29.0000439,14868,1617
DFS_LIM,31.0003757,14824,1639
DFS,24.9996185,12033,12006
DFS_LIM,20.9994316,8595,14518
DFS,3.9994717,1136,2466
DFS_LIM,11.0001564,4231,3740
DFS,25.0000954,11281,15457
DFS_LIM,26.000022899999998,11289,15457
DFS,6.9997311,2282,5556
DFS_LIM,6.9997311,2491,5560
DFS,21.0022926,8351,8905
DFS_LIM,17.9872513,7388,9269
DFS,20.0002193,8199,10293
DFS_LIM,19.999980899999997,8572,10337
DFS,10.999918,4007,7651
DFS_LIM,12.999773,5402,4821
DFS,8.000850699999999,3166,3390
DFS_LIM,13.999939,5653,4906
DFS,8.000850699999999,2661,5722
DFS_LIM,9.000778200000001,3078,6388
DFS,26.000261300000002,10120,19191
DFS_LIM,23.999929400000003,10412,17873
DFS,15.0001049,5800,13647
DFS_LIM,14.9986744,6245,13617
DFS,29.001474400000003,14445,8095
DFS_LIM,29.0002823,14424,8289
DFS,13.9997005,5280,8158
DFS_LIM,9.000778200000001,2934,4698
DFS,8.991003,3244,9357
DFS_LIM,11.9998455,4769,7025
DFS,17.001151999999998,6475,10361
DFS_LIM,15.9957409,7102,9147
DFS,19.999980899999997,8529,15462
DFS_LIM,20.999193199999997,9504,13726
DFS,11.9996071,4599,9378
DFS_LIM,19.0005302,8025,11848
DFS,28.9986134,12483,19179
DFS_LIM,27.9989243,12749,12969
DFS,22.0000744,9250,12314
DFS_LIM,21.0003853,9314,12178
DFS,27.9998779,13925,12097
DFS_LIM,16.9994831,7152,12489
DFS,27.0009041,10816,15001
DFS_LIM,25.9997845,10743,14267
DFS,29.0009975,14307,8037
DFS_LIM,28.0008316,14143,7963
DFS,10.000944100000002,3735,5129
DFS_LIM,10.000944100000002,3654,4865
DFS,4.999876,1349,2579
DFS_LIM,10.999918,3991,4833
DFS,24.999141700000003,10649,14221
DFS_LIM,24.9984264,10654,13953
DFS,24.0008831,10197,18226
DFS_LIM,24.9996185,10626,17424
DFS,23.999929400000003,9773,13083
DFS_LIM,23.0000019,9778,13051
DFS,22.0000744,9526,14309
DFS_LIM,22.9995251,10308,12763
DFS,25.001525899999997,10247,14426
DFS_LIM,24.0011215,10154,13960
DFS,28.9998055,14373,9924
DFS_LIM,28.9998055,14323,9838
DFS,19.0012455,7934,8214
DFS_LIM,17.9998875,7662,7060
DFS,29.001236,14388,6347
DFS_LIM,7.0002079,2626,2287
DFS,29.0000439,14991,2851
DFS_LIM,30.0004482,14936,2441
DFS,19.0005302,7745,9853
DFS_LIM,19.000053400000002,7941,9353
DFS,7.999420199999999,2426,3910
DFS_LIM,12.0000839,4825,5746
DFS,16.0002708,6191,9334
DFS_LIM,14.9998665,6067,9090
DFS,19.999980899999997,8293,9700
DFS_LIM,18.999814999999998,8084,8724
DFS,29.9999714,14025,9241
DFS_LIM,13.999939,5605,8427
DFS,19.999980899999997,8438,11404
DFS_LIM,18.999099700000002,8161,10808
DFS,16.9997215,7134,12944
DFS_LIM,16.9992447,7194,12856
DFS,30.9996605,12938,12448
DFS_LIM,25.9988308,11508,11592
DFS,9.9999905,3874,8487
DFS_LIM,3.9999485000000004,734,1327
DFS,13.0000114,4974,7939
DFS_LIM,13.988494900000001,5329,7659
DFS,8.000850699999999,2603,6947
DFS_LIM,8.0006123,2968,7133
DFS,26.9999504,11753,14276
DFS_LIM,26.998758300000002,11808,16736
DFS,29.001236,13629,15100
DFS_LIM,28.9998055,13724,15020
DFS,13.0009651,5054,9591
DFS_LIM,13.999939,5873,7401
DFS,17.0009136,6929,12468
DFS_LIM,16.0009861,7326,5702
DFS,16.0000324,6547,10025
DFS_LIM,16.9990063,7449,9687
DFS,28.9998055,13997,8660
DFS_LIM,26.998758300000002,13248,8164
DFS,28.0001163,11908,18759
DFS_LIM,29.999733,13230,18175
DFS,15.999317200000002,6470,11583
DFS_LIM,16.0000324,7100,8419
DFS,13.9963627,5948,6623
DFS_LIM,7.0002079,2125,725
DFS,29.0007591,10235,16961
DFS_LIM,25.000810599999998,9753,15097
DFS,12.002229700000001,3745,10116
DFS_LIM,14.002084700000001,4156,10310
DFS,17.9994106,6326,6418
DFS_LIM,15.9971714,6384,5338
DFS,28.9955139,10557,19073
DFS_LIM,41.0032272,10670,18453
DFS,20.999670000000002,6396,14154
DFS_LIM,17.999648999999998,6989,14130
DFS,18.0001259,6952,14591
DFS_LIM,28.9988518,13668,5401
DFS,18.0037022,6909,8833
DFS_LIM,17.001151999999998,7002,4599
DFS,31.000137300000002,13084,12420
DFS_LIM,31.999588000000003,13279,10352
DFS,29.0005207,11393,17417
DFS_LIM,29.9992561,11711,17349
DFS,12.9961967,4544,9175
DFS_LIM,32.0003033,14211,8669
DFS,40.9991741,10525,19861
DFS_LIM,34.0013504,10852,19935
DFS,9.0024471,3114,5195
DFS_LIM,8.998870799999999,3342,5397
DFS,4.999876,628,976
DFS_LIM,6.000042,1622,1750
DFS,26.9999504,12357,14975
DFS_LIM,27.0001888,12593,13209
DFS,5.0001144,1166,4960
DFS_LIM,5.0001144,1534,4944
DFS,15.999555599999999,6250,6587
DFS_LIM,14.995813400000001,6066,5151
DFS,3.9997100999999997,981,5456
DFS_LIM,15.000343299999999,7484,5492
DFS,15.999794000000001,6628,7675
DFS_LIM,15.999794000000001,6567,7529
DFS,8.0001354,2786,5697
DFS_LIM,8.999824499999999,3063,5773
DFS,25.9997845,11305,15780
DFS_LIM,24.9996185,10879,15020
DFS,18.999814999999998,8132,13033
DFS_LIM,20.0002193,8373,10799
DFS,9.999752,3791,9600
DFS_LIM,10.9992027,3977,9400
DFS,5.0001144,1561,2300
DFS_LIM,8.0006123,2960,3180
DFS,11.002302199999999,3947,7277
DFS_LIM,10.0002289,4058,7329
DFS,26.000261300000002,12262,9211
DFS_LIM,16.0000324,6671,5795
DFS,13.0000114,5221,5667
DFS_LIM,9.0000629,3039,1707
DFS,13.0004883,4871,9820
DFS_LIM,30.0004482,14049,9996
DFS,12.9992962,4837,7739
DFS_LIM,12.0000839,4920,7099
DFS,8.0001354,2750,7786
DFS_LIM,8.998394,3271,7732
DFS,23.999929400000003,9844,14590
DFS_LIM,19.999980899999997,8758,12108
DFS,3.9997100999999997,934,3072
DFS_LIM,5.9998035000000005,1812,4660
DFS,19.0002918,8161,10355
DFS_LIM,19.9995041,8658,9253
DFS,25.0000954,10821,16833
DFS_LIM,22.9997635,10212,16521
DFS,9.9976063,3889,10453
DFS_LIM,17.9998875,7595,10317
DFS,11.9998455,4691,8923
DFS_LIM,10.999918,4285,7461
DFS,21.999836,9117,14540
DFS_LIM,22.0000744,9704,11792
DFS,23.999691,9959,12928
DFS_LIM,24.000406299999998,10327,11664
DFS,6.9997311,2119,2923
DFS_LIM,7.0004463,2117,2757
DFS,14.9991512,6299,8589
DFS_LIM,12.0000839,5030,4633
DFS,24.9993801,10327,17201
DFS_LIM,24.999856899999997,10516,16823
DFS,24.9996185,10916,17958
DFS_LIM,23.999452599999998,10680,15458
DFS,8.9991093,2958,2785
DFS_LIM,7.0002079,2188,1995
DFS,29.9999714,13643,14732
DFS_LIM,28.00107,13166,13862
DFS,7.9991817,2656,5433
DFS_LIM,10.009527199999999,2890,5501
DFS,27.0009041,11773,19138
DFS_LIM,26.999712,11974,19096
DFS,24.0001678,10218,17112
DFS_LIM,24.000406299999998,10174,15530
DFS,29.9992561,12606,20565
DFS_LIM,28.998374899999998,12246,18551
DFS,15.999794000000001,6547,6658
DFS_LIM,29.999733,14437,5690
DFS,29.0002823,14260,12114
DFS_LIM,27.9996395,13391,12514
DFS,14.9998665,6023,10719
DFS_LIM,16.0009861,7025,9423
DFS,24.9996185,10859,15422
DFS_LIM,25.999069199999997,11263,14842
DFS,6.0012341,1575,3497
DFS_LIM,9.0000629,3364,2125
DFS,24.999856899999997,10973,16761
DFS_LIM,25.0003338,11663,14227
DFS,22.0003128,9369,15311
DFS_LIM,23.000240299999998,10295,12085
DFS,5.0008297,1183,1631
DFS_LIM,6.0009955999999995,1958,1991
DFS,9.0000629,3253,4845
DFS_LIM,9.999752,3622,3131
DFS,29.0009975,13291,10790
DFS_LIM,29.0000439,13339,10516
DFS,3.9937495999999997,549,1160
DFS_LIM,3.9999485000000004,613,488
DFS,17.0001984,7212,11895
DFS_LIM,18.0001259,7467,11497
DFS,29.0007591,12858,16117
DFS_LIM,30.998945199999998,13638,16717
DFS,23.999452599999998,10102,16877
DFS_LIM,28.0008316,12468,16479
DFS,14.9998665,6171,6201
DFS_LIM,14.9991512,6451,6191
DFS,26.000261300000002,11294,16981
