Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
A*,0.0199999809,1731,348
BA*,0.0330002308,1263,394
EBA*,0.0330002308,1419,348
DIJKSTRA,0.0230000019,5879,348
DFS_NORMAL,0.0099999905,4764,4348
DFS_LIM,0.0150001049,7473,2068
BFS,0.0119996071,6237,348
A*,0.0170006752,854,148
BA*,0.0310001373,766,148
EBA*,0.0309998989,900,148
DIJKSTRA,0.0130004883,1811,148
DFS_NORMAL,0.0210015774,10410,9466
DFS_LIM,0.0210025311,11073,6624
BFS,0.0039999485,1433,1148
A*,0.0170004368,823,554
BA*,0.0309998989,965,554
EBA*,0.0319998264,833,554
DIJKSTRA,0.0120000839,1714,554
DFS_NORMAL,0.0220000744,10686,12112
DFS_LIM,0.0070002079,3039,5524
BFS,0.0059974194,2445,1314
A*,0.0170004368,982,256
BA*,0.0320026875,1504,256
EBA*,0.0340015888,1431,256
DIJKSTRA,0.0110001564,1162,256
DFS_NORMAL,0.0129973888,5836,6694
DFS_LIM,0.001999855,460,998
BFS,0.0049996376,1955,360
A*,0.0279996395,4535,377
BA*,0.0360004902,2567,377
EBA*,0.0369999409,2597,377
DIJKSTRA,0.0279998779,7526,377
DFS_NORMAL,0.0230028629,12571,3563
DFS_LIM,0.0080006123,3354,3723
BFS,0.0050001144,1916,457
A*,0.0150001049,244,97
BA*,0.0290000439,422,97
EBA*,0.0300004482,389,97
DIJKSTRA,0.0090000629,581,97
DFS_NORMAL,0.0099976063,4551,5595
DFS_LIM,0.0090003014,3938,733
BFS,0.0029976368,846,201
A*,0.0199999809,1678,248
BA*,0.0319998264,1106,248
EBA*,0.0320000648,1146,248
DIJKSTRA,0.0160002708,3131,248
DFS_NORMAL,0.0149998665,6524,9382
DFS_LIM,0.0109996796,5619,2904
BFS,0.003000021,1069,522
A*,0.0150005817,43,22
BA*,0.0290000439,57,22
EBA*,0.028999567,56,22
DIJKSTRA,0.007999897,105,22
DFS_NORMAL,0.0100002289,3468,5356
DFS_LIM,0.0020000935,103,22
BFS,0.0020005703,107,22
A*,0.0249998569,3563,327
BA*,0.0329988003,1633,331
EBA*,0.032999754,1623,339
DIJKSTRA,0.0229997635,5586,327
DFS_NORMAL,0.0110001564,4494,5153
DFS_LIM,0.0140001774,7013,5495
BFS,0.0059998035,2764,461
A*,0.0169999599,739,190
BA*,0.0299999714,894,190
EBA*,0.0319993496,897,190
DIJKSTRA,0.0120003223,1352,190
DFS_NORMAL,0.0140013695,5799,7136
DFS_LIM,0.0140001774,6165,6832
BFS,0.0050003529,1687,190
A*,0.017998457,1252,155
BA*,0.0320000648,1210,155
EBA*,0.0320000648,1016,155
DIJKSTRA,0.0130002499,1976,155
DFS_NORMAL,0.0069999695,2664,7585
DFS_LIM,0.0079994202,3057,6753
BFS,0.0060002804,2029,1193
A*,0.0290000439,4893,391
BA*,0.0440003872,5370,391
EBA*,0.0449998379,5220,407
DIJKSTRA,0.0240008831,6461,391
DFS_NORMAL,0.0070002079,2824,4077
DFS_LIM,0.0090126991,3412,3963
BFS,0.0110013485,5242,1851
A*,0.0230000019,2830,966
BA*,0.0309998989,856,966
EBA*,0.0329983234,894,966
DIJKSTRA,0.0229997635,5648,966
DFS_NORMAL,0.0230000019,12310,4164
DFS_LIM,0.0120005608,6196,3576
BFS,0.006000042,2705,966
A*,0.0540001392,13161,1139
BA*,0.0380005836,3101,1139
EBA*,0.0389993191,3292,1139
DIJKSTRA,0.0420002937,13195,1139
DFS_NORMAL,0.0139997005,6403,8395
DFS_LIM,0.0100023746,4790,1867
BFS,0.0130002499,6806,1139
A*,0.0469999313,10429,653
BA*,0.0340001583,2070,653
EBA*,0.0339996815,1654,653
DIJKSTRA,0.0399999619,12477,653
DFS_NORMAL,0.0020005703,277,1229
DFS_LIM,0.0039999485,1023,1267
BFS,0.0020008087,290,653
A*,0.0210001469,2166,569
BA*,0.0350012779,2052,569
EBA*,0.032999754,1666,573
DIJKSTRA,0.0149996281,2563,569
DFS_NORMAL,0.0150003433,6885,7335
DFS_LIM,0.0100004673,4729,2309
BFS,0.0090003014,4129,577
A*,0.0459997654,10247,643
BA*,0.0320000648,1257,643
EBA*,0.0320003033,1232,643
DIJKSTRA,0.0410003662,12853,643
DFS_NORMAL,0.0100004673,4497,9587
DFS_LIM,0.0119998455,5108,9951
BFS,0.0029997826,1133,793
A*,0.0190002918,1363,305
BA*,0.0310006142,788,305
EBA*,0.0319998264,959,305
DIJKSTRA,0.0120007992,1810,305
DFS_NORMAL,0.0120003223,4890,8099
DFS_LIM,0.0130000114,6105,7075
BFS,0.007999897,3743,305
A*,0.0180006027,1055,302
BA*,0.0329992771,1588,302
EBA*,0.0339996815,1749,302
DIJKSTRA,0.0110001564,1150,302
DFS_NORMAL,0.0230000019,11507,9056
DFS_LIM,0.0169990063,7851,9014
BFS,0.0069997311,3290,608
A*,0.0550003052,13261,879
BA*,0.0309991837,852,881
EBA*,0.0309998989,711,881
DIJKSTRA,0.0420005322,13262,879
DFS_NORMAL,0.0180001259,9160,9799
DFS_LIM,0.0020010471,144,1113
BFS,0.0030002594,927,1113
A*,0.0150003433,382,125
BA*,0.0290000439,416,125
EBA*,0.0300006866,381,125
DIJKSTRA,0.009999752,735,125
DFS_NORMAL,0.0249986649,13256,1785
DFS_LIM,0.0090005398,4510,173
BFS,0.0039999485,1730,125
A*,0.0209999084,1907,235
BA*,0.0329992771,1504,235
EBA*,0.0330002308,1412,235
DIJKSTRA,0.0150001049,2641,235
DFS_NORMAL,0.0230004787,12969,3671
DFS_LIM,0.0110001564,4645,5301
BFS,0.0050005913,1897,1103
A*,0.0170001984,799,129
BA*,0.0310001373,546,131
EBA*,0.0310008526,594,131
DIJKSTRA,0.0120103359,1213,129
DFS_NORMAL,0.0209999084,10363,8277
DFS_LIM,0.0160000324,7329,9759
BFS,0.0049991608,1862,189
A*,0.0289895535,4555,324
BA*,0.0319998264,1218,324
EBA*,0.0319998264,1025,324
DIJKSTRA,0.0339999199,9620,324
DFS_NORMAL,0.0230000019,12923,5566
DFS_LIM,0.0029993057,511,1532
BFS,0.005001545,2148,644
A*,0.0219991207,2539,375
BA*,0.0329995155,1281,387
EBA*,0.033000946,1184,387
DIJKSTRA,0.0199999809,4303,375
DFS_NORMAL,0.021999836,10305,11341
DFS_LIM,0.0230004787,11857,5379
BFS,0.007999897,3534,409
A*,0.0470001698,10227,543
BA*,0.0429999828,4783,543
EBA*,0.0429999828,4514,543
DIJKSTRA,0.0399999619,12173,543
DFS_NORMAL,0.0230000019,12981,1611
DFS_LIM,0.0229997635,12884,3577
BFS,0.0230000019,13256,1469
A*,0.0210001469,2157,209
BA*,0.0329999924,1356,209
EBA*,0.0370008945,1515,209
DIJKSTRA,0.0219993591,5483,209
DFS_NORMAL,0.0069999695,2242,5881
DFS_LIM,0.0070002079,3074,759
BFS,0.0079996586,3951,229
A*,0.0169997215,858,131
BA*,0.0300011635,428,131
EBA*,0.0299999714,411,131
DIJKSTRA,0.015999794,3352,131
DFS_NORMAL,0.0109996796,4606,6533
DFS_LIM,0.0170009136,8359,3299
BFS,0.00999856,4604,131
A*,0.0190000534,1599,188
BA*,0.0319991112,1131,188
EBA*,0.0329995155,1126,188
DIJKSTRA,0.0160005093,2879,188
DFS_NORMAL,0.0110001564,4154,6744
DFS_LIM,0.004999876,1834,3360
BFS,0.0059990883,2180,232
A*,0.0209999084,1985,462
BA*,0.0349998474,1853,492
EBA*,0.0350008011,1791,462
DIJKSTRA,0.0160000324,3107,462
DFS_NORMAL,0.0230000019,12236,9774
DFS_LIM,0.0229990482,12182,7332
BFS,0.0100002289,4531,486
A*,0.0180006027,1276,139
BA*,0.0300002098,202,139
EBA*,0.0299999714,371,139
DIJKSTRA,0.0150008202,2521,139
DFS_NORMAL,0.0079913139,3078,6727
DFS_LIM,0.0099999905,4697,2843
BFS,0.004999876,1580,225
A*,0.0240001678,3193,553
BA*,0.0329990387,1556,555
EBA*,0.0370006561,1699,553
DIJKSTRA,0.0289983749,7494,553
DFS_NORMAL,0.0040004253,746,2113
DFS_LIM,0.0039992332,957,3365
BFS,0.0209977627,10450,553
A*,0.0540003777,13191,1347
BA*,0.0349991322,2318,1347
EBA*,0.0349991322,2298,1347
DIJKSTRA,0.0420005322,13201,1347
DFS_NORMAL,0.0199999809,9502,10987
DFS_LIM,0.0190000534,10744,2619
BFS,0.0100011826,5158,1963
A*,0.0180001259,1039,224
BA*,0.0339989662,1529,224
EBA*,0.0329985619,1524,224
DIJKSTRA,0.0130000114,1952,224
DFS_NORMAL,0.0090000629,3455,8170
DFS_LIM,0.0029993057,857,1312
BFS,0.0049989223,1755,838
A*,0.0220000744,2654,329
BA*,0.0380008221,951,329
EBA*,0.032999754,1029,339
DIJKSTRA,0.0150008202,2851,329
DFS_NORMAL,0.0050008297,1672,5513
DFS_LIM,0.003000021,485,2507
BFS,0.0059988499,2843,975
A*,0.0150001049,28,17
BA*,0.0289998055,28,17
EBA*,0.0290000439,27,17
DIJKSTRA,0.007999897,82,17
DFS_NORMAL,0.0130000114,6010,5143
DFS_LIM,0.001999855,95,17
BFS,0.0020008087,80,17
A*,0.0240001678,3313,255
BA*,0.0320000648,784,255
EBA*,0.0310001373,831,255
DIJKSTRA,0.0269992352,6980,255
DFS_NORMAL,0.0020000935,137,1153
DFS_LIM,0.003000021,804,1041
BFS,0.0040001869,1300,971
A*,0.0189993382,971,156
BA*,0.0320003033,865,156
EBA*,0.0319998264,977,156
DIJKSTRA,0.0129992962,1783,156
DFS_NORMAL,0.0050022602,1180,1842
DFS_LIM,0.0040001869,1261,2030
BFS,0.0050003529,1706,164
A*,0.0169999599,562,171
BA*,0.0290000439,213,171
EBA*,0.0299999714,235,171
DIJKSTRA,0.0099999905,1004,171
DFS_NORMAL,0.0049989223,1959,2659
DFS_LIM,0.0250003338,13261,219
BFS,0.003000021,1135,171
A*,0.0539999008,11955,815
BA*,0.0400009155,3507,815
EBA*,0.0390000343,3308,815
DIJKSTRA,0.0429999828,13021,815
DFS_NORMAL,0.0080001354,3464,7795
DFS_LIM,0.0070002079,2465,5173
BFS,0.0130000114,6441,3109
A*,0.0160000324,563,119
BA*,0.0309998989,467,119
EBA*,0.0310022831,482,119
DIJKSTRA,0.0099999905,1007,119
DFS_NORMAL,0.0040006638,1165,3939
DFS_LIM,0.0039999485,1039,2927
BFS,0.0060002804,2393,119
A*,0.0190000534,1630,188
BA*,0.0309998989,642,188
EBA*,0.0320007801,706,188
DIJKSTRA,0.0189986229,4485,188
DFS_NORMAL,0.0179998875,7953,12442
DFS_LIM,0.0210006237,10032,7914
BFS,0.0130000114,6948,518
A*,0.0149998665,310,81
BA*,0.0299999714,322,81
EBA*,0.0299990177,322,81
DIJKSTRA,0.0099999905,724,81
DFS_NORMAL,0.0100002289,4424,7335
DFS_LIM,0.0029997826,866,111
BFS,0.0029997826,804,81
A*,0.0430002213,8974,587
BA*,0.0430002213,4643,587
EBA*,0.0420000553,4541,595
DIJKSTRA,0.0379998684,11784,587
DFS_NORMAL,0.021999836,11745,8221
DFS_LIM,0.0210001469,9899,11209
BFS,0.010999918,5725,745
A*,0.0289998055,4977,422
BA*,0.0379998684,3346,442
EBA*,0.0399999619,3393,442
DIJKSTRA,0.0269999504,7449,422
DFS_NORMAL,0.021999836,10920,7348
DFS_LIM,0.0090003014,4008,516
BFS,0.0119998455,5480,534
A*,0.0539999008,13139,1059
BA*,0.0379998684,3261,1059
EBA*,0.0380001068,3044,1059
DIJKSTRA,0.0439887047,13235,1059
DFS_NORMAL,0.0169999599,8367,10389
DFS_LIM,0.0069999695,2672,2953
BFS,0.0099999905,5218,1993
A*,0.0160000324,744,113
BA*,0.0309996605,716,113
EBA*,0.0320003033,824,113
DIJKSTRA,0.0140001774,2279,113
DFS_NORMAL,0.0240001678,12842,3199
DFS_LIM,0.0230000019,13200,915
BFS,0.0080001354,3483,113
A*,0.0180001259,1317,218
BA*,0.0329999924,1564,218
EBA*,0.0350000858,1788,274
DIJKSTRA,0.0150001049,2388,218
DFS_NORMAL,0.0150001049,6552,8960
DFS_LIM,0.0029997826,479,1398
BFS,0.004999876,1619,292
A*,0.0160000324,599,92
BA*,0.0300004482,437,92
EBA*,0.0320000648,452,92
DIJKSTRA,0.0110001564,1044,92
DFS_NORMAL,0.0220003128,11179,7032
DFS_LIM,0.0039992332,1396,1350
BFS,0.0040004253,1469,92
A*,0.0209999084,2302,315
BA*,0.0359997749,2620,315
EBA*,0.0380001068,2709,315
DIJKSTRA,0.0190002918,3991,315
DFS_NORMAL,0.003000021,343,1959
DFS_LIM,0.0039999485,1528,1097
BFS,0.0039999485,1088,1099
A*,0.0190000534,1489,210
BA*,0.0329999924,1341,210
EBA*,0.032999754,1351,210
DIJKSTRA,0.015999794,3213,210
DFS_NORMAL,0.0039994717,1031,3530
DFS_LIM,0.015999794,8305,618
BFS,0.0089995861,4530,578
A*,0.0169987679,550,125
BA*,0.0299999714,598,125
EBA*,0.0319998264,559,125
DIJKSTRA,0.0119998455,1434,125
DFS_NORMAL,0.0089991093,3292,4841
DFS_LIM,0.0230002403,13118,4019
BFS,0.0050001144,1789,125
A*,0.0300002098,5232,485
BA*,0.0390002728,3596,485
EBA*,0.0390012264,3355,525
DIJKSTRA,0.0269999504,7334,485
DFS_NORMAL,0.0160000324,7293,12855
DFS_LIM,0.0120015144,5750,6035
BFS,0.006000042,2426,485
A*,0.0540001392,13248,1108
BA*,0.0300002098,146,1108
EBA*,0.0299999714,153,1108
DIJKSTRA,0.0430016518,13254,1108
DFS_NORMAL,0.0019989014,58,1108
DFS_LIM,0.0019986629,58,1108
BFS,0.0020008087,333,1108
A*,0.0210001469,2036,333
BA*,0.0330002308,1262,333
EBA*,0.0320000648,1138,333
DIJKSTRA,0.0169999599,3391,333
DFS_NORMAL,0.0199999809,8984,11395
DFS_LIM,0.0209999084,10051,12461
BFS,0.004999876,1937,343
A*,0.0140001774,120,156
BA*,0.0289988518,123,156
EBA*,0.0290005207,173,156
DIJKSTRA,0.0090000629,166,156
DFS_NORMAL,0.0109984875,4332,7812
DFS_LIM,0.0020008087,199,156
BFS,0.0019986629,145,156
A*,0.0440013409,9334,607
BA*,0.0399999619,3699,607
EBA*,0.0410001278,3733,607
DIJKSTRA,0.0400006771,12468,607
DFS_NORMAL,0.004999876,1715,5417
DFS_LIM,0.0069999695,2770,3419
BFS,0.004999876,1794,1405
A*,0.0160000324,312,96
BA*,0.0290000439,288,96
EBA*,0.0300002098,286,96
DIJKSTRA,0.0099999905,676,96
DFS_NORMAL,0.0070014,2458,2804
DFS_LIM,0.0240001678,13093,96
BFS,0.0030009747,575,96
A*,0.0550003052,13251,961
BA*,0.0320000648,1145,961
EBA*,0.0319988728,1067,961
DIJKSTRA,0.0420000553,13253,961
DFS_NORMAL,0.0209989548,10464,14345
DFS_LIM,0.0070002079,2875,1263
BFS,0.006000042,2131,1733
A*,0.0160000324,227,64
BA*,0.0310027599,299,64
EBA*,0.029999733,289,64
DIJKSTRA,0.0089988708,474,64
DFS_NORMAL,0.0109989643,4669,7492
DFS_LIM,0.010999918,5357,6286
BFS,0.0029997826,512,64
A*,0.02099967,2405,910
BA*,0.0329973698,1046,910
EBA*,0.0330002308,981,910
DIJKSTRA,0.0180003643,3415,910
DFS_NORMAL,0.0080003738,2760,5992
DFS_LIM,0.0089998245,3795,5540
BFS,0.0080001354,3855,910
A*,0.0549888611,12373,621
BA*,0.0359992981,2077,621
EBA*,0.0359966755,2180,621
DIJKSTRA,0.0420002937,13070,621
DFS_NORMAL,0.0040001869,684,1333
DFS_LIM,0.0099995136,4967,851
BFS,0.006000042,2437,833
A*,0.0170004368,819,154
BA*,0.0300009251,563,154
EBA*,0.0309998989,601,154
DIJKSTRA,0.0180001259,3681,154
DFS_NORMAL,0.0040025711,1264,2886
DFS_LIM,0.0039999485,1235,2146
BFS,0.0099999905,4940,154
A*,0.0249996185,3466,264
BA*,0.0360000134,2373,264
EBA*,0.0360000134,2129,264
DIJKSTRA,0.0229990482,5865,264
DFS_NORMAL,0.0050013065,1369,2010
DFS_LIM,0.0190021992,9049,6454
BFS,0.0130002499,6878,280
A*,0.0540001392,12951,1639
BA*,0.0329999924,1303,1639
EBA*,0.032999754,995,1639
DIJKSTRA,0.0419998169,12954,1639
DFS_NORMAL,0.0199987888,10093,5507
DFS_LIM,0.0239999294,12879,6779
BFS,0.004999876,2240,1743
A*,0.0179991722,745,371
BA*,0.0320000648,915,371
EBA*,0.0319998264,928,371
DIJKSTRA,0.010999918,1127,371
DFS_NORMAL,0.0130000114,5466,7055
DFS_LIM,0.0240008831,12758,5139
BFS,0.0039999485,1268,789
A*,0.0160000324,518,160
BA*,0.0309998989,714,160
EBA*,0.0309998989,627,160
DIJKSTRA,0.0099999905,744,160
DFS_NORMAL,0.0189990997,8633,7742
DFS_LIM,0.0179991722,8480,4684
BFS,0.004999876,1450,160
A*,0.0510001183,11390,614
BA*,0.0359988213,2420,614
EBA*,0.0369999409,2641,616
DIJKSTRA,0.0420000553,12655,614
DFS_NORMAL,0.0160000324,6965,11440
DFS_LIM,0.0199999809,9272,13358
BFS,0.0060007572,2424,1630
A*,0.0540001392,12783,930
BA*,0.032999754,1498,930
EBA*,0.0330002308,1322,930
DIJKSTRA,0.0419998169,12803,930
DFS_NORMAL,0.0020008087,408,1048
DFS_LIM,0.0049989223,1972,1284
BFS,0.0160000324,8397,1132
A*,0.0169999599,925,139
BA*,0.0310001373,798,139
EBA*,0.0309991837,849,139
DIJKSTRA,0.013999939,2218,139
DFS_NORMAL,0.0140001774,6077,11517
DFS_LIM,0.0039999485,887,1045
BFS,0.0069997311,2809,181
A*,0.0190000534,1400,203
BA*,0.0339994431,1450,203
EBA*,0.0339999199,1576,203
DIJKSTRA,0.0150001049,2678,203
DFS_NORMAL,0.0209999084,11064,8285
DFS_LIM,0.0229990482,11692,8007
BFS,0.0080003738,3665,1017
A*,0.0210011005,2182,185
BA*,0.0330007076,1308,185
EBA*,0.032999754,1260,185
DIJKSTRA,0.0179998875,3951,185
DFS_NORMAL,0.021999836,12651,1661
DFS_LIM,0.0090000629,3991,1423
BFS,0.0100002289,5032,185
A*,0.0160012245,286,97
BA*,0.0299999714,475,97
EBA*,0.0309994221,522,97
DIJKSTRA,0.0120000839,1447,97
DFS_NORMAL,0.0030007362,758,1763
DFS_LIM,0.0039992332,934,1757
BFS,0.004999876,2235,97
A*,0.0170004368,910,205
BA*,0.0319998264,1227,213
EBA*,0.0320014954,1132,213
DIJKSTRA,0.0129992962,1781,205
DFS_NORMAL,0.0160000324,6726,10223
DFS_LIM,0.0029990673,332,437
BFS,0.0050001144,1895,205
A*,0.0169994831,1005,191
BA*,0.0319993496,1234,191
EBA*,0.0330002308,1085,191
DIJKSTRA,0.0110001564,1245,191
DFS_NORMAL,0.0039994717,1064,3567
DFS_LIM,0.0050001144,1376,3567
BFS,0.003000021,932,1369
A*,0.0240001678,2732,209
BA*,0.0299999714,321,209
EBA*,0.0310008526,283,209
DIJKSTRA,0.0209999084,4730,209
DFS_NORMAL,0.007999897,3481,7149
DFS_LIM,0.0110001564,5293,6261
BFS,0.0029997826,693,209
A*,0.0150008202,283,56
BA*,0.0299999714,240,58
EBA*,0.0299999714,245,56
DIJKSTRA,0.0090007782,544,56
DFS_NORMAL,0.0169999599,8090,7414
DFS_LIM,0.0230007172,10994,7584
BFS,0.0030007362,549,56
A*,0.0159990788,424,137
BA*,0.0289998055,273,137
EBA*,0.0310001373,262,137
DIJKSTRA,0.0100002289,616,137
DFS_NORMAL,0.0239999294,13264,139
DFS_LIM,0.0039999485,1649,139
BFS,0.0039999485,895,137
A*,0.0160000324,606,112
BA*,0.0310008526,676,118
EBA*,0.0320000648,678,112
DIJKSTRA,0.010999918,1161,112
DFS_NORMAL,0.021999836,11212,10326
DFS_LIM,0.0220000744,11648,9156
BFS,0.0039999485,1127,112
A*,0.0360007286,7237,622
BA*,0.0509991646,7055,634
EBA*,0.0509998798,6624,622
DIJKSTRA,0.0339996815,9933,622
DFS_NORMAL,0.0059990883,2031,4650
DFS_LIM,0.012999773,5648,10032
BFS,0.0089998245,4123,1380
A*,0.0149991512,396,67
BA*,0.0300002098,318,67
EBA*,0.0309989452,431,67
DIJKSTRA,0.010999918,1106,67
DFS_NORMAL,0.0220000744,11275,5253
DFS_LIM,0.0080001354,3107,5987
BFS,0.0030007362,816,913
A*,0.0269999504,4085,423
BA*,0.0410006046,3885,423
EBA*,0.0440006256,4742,423
DIJKSTRA,0.0279989243,7366,423
DFS_NORMAL,0.0080003738,3182,5721
DFS_LIM,0.0060002804,2808,2051
BFS,0.0090007782,3957,2039
A*,0.0189990997,1389,150
BA*,0.0320000648,870,150
EBA*,0.0330007076,977,150
DIJKSTRA,0.012999773,2173,150
DFS_NORMAL,0.0190000534,10085,4354
DFS_LIM,0.013999939,6654,3764
BFS,0.0060009956,2390,242
A*,0.0279994011,4274,338
BA*,0.0410003662,3459,382
EBA*,0.0399992466,3351,382
DIJKSTRA,0.0239999294,5993,338
DFS_NORMAL,0.0130000114,6190,5554
DFS_LIM,0.0130007267,6216,4894
BFS,0.006000042,2028,462
A*,0.0209999084,2307,384
BA*,0.0379998684,3208,444
EBA*,0.0390000343,3081,444
DIJKSTRA,0.0159995556,3325,384
DFS_NORMAL,0.0170009136,7948,13824
DFS_LIM,0.006000042,2488,3510
BFS,0.0080008507,3992,1700
A*,0.0160009861,284,110
BA*,0.0300002098,426,110
EBA*,0.0310001373,381,110
DIJKSTRA,0.0090000629,444,110
DFS_NORMAL,0.0180001259,8353,9768
DFS_LIM,0.0039992332,720,1156
BFS,0.0050001144,1439,110
A*,0.0320005417,5364,361
BA*,0.0360002518,2453,361
EBA*,0.0370008945,2675,361
DIJKSTRA,0.0310001373,8881,361
DFS_NORMAL,0.012999773,6184,9275
DFS_LIM,0.0099999905,4460,1701
BFS,0.0179991722,9787,509
A*,0.0139992237,28,20
BA*,0.0290005207,25,20
EBA*,0.0300104618,28,20
DIJKSTRA,0.0079991817,39,20
DFS_NORMAL,0.0020010471,20,20
DFS_LIM,0.0009999275,20,20
BFS,0.001999855,39,20
A*,0.0150001049,333,73
BA*,0.0309994221,327,73
EBA*,0.0299994946,307,73
DIJKSTRA,0.0099999905,737,73
DFS_NORMAL,0.0029990673,540,1867
DFS_LIM,0.0239999294,13134,353
BFS,0.0040001869,1146,73
A*,0.0299990177,4785,658
BA*,0.0389993191,3287,658
EBA*,0.0400002003,3329,658
DIJKSTRA,0.0259995461,7064,658
DFS_NORMAL,0.0029993057,633,3324
DFS_LIM,0.0039999485,1168,3324
BFS,0.0150001049,7780,3928
A*,0.0139992237,24,17
BA*,0.0290007591,28,17
EBA*,0.0300006866,29,17
DIJKSTRA,0.007999897,49,17
DFS_NORMAL,0.0019989014,56,19
DFS_LIM,0.0020000935,56,19
BFS,0.0020003319,50,17
A*,0.0209999084,2065,244
BA*,0.0300002098,640,244
EBA*,0.0309998989,671,244
DIJKSTRA,0.0179991722,3866,244
DFS_NORMAL,0.013999939,5868,10628
DFS_LIM,0.0120000839,5638,8980
BFS,0.0050001144,1579,306
A*,0.0270001888,4138,461
BA*,0.0460000038,5735,463
EBA*,0.0440001488,4598,461
DIJKSTRA,0.0239999294,6049,461
DFS_NORMAL,0.0119998455,5550,7481
DFS_LIM,0.0110001564,5034,6795
BFS,0.0060002804,2553,1589
A*,0.0220003128,2179,174
BA*,0.0309991837,601,174
EBA*,0.0320000648,668,174
DIJKSTRA,0.0170009136,3309,174
DFS_NORMAL,0.0030009747,337,1824
DFS_LIM,0.0030012131,829,1810
BFS,0.0089991093,3706,210
A*,0.0149993896,136,142
BA*,0.0290000439,144,142
EBA*,0.029999733,151,142
DIJKSTRA,0.0090000629,220,142
DFS_NORMAL,0.0019981861,64,142
DFS_LIM,0.0020010471,64,142
BFS,0.0029995441,741,142
A*,0.0229992867,2821,293
BA*,0.0340006351,1707,293
EBA*,0.034001112,1635,293
DIJKSTRA,0.0230000019,5628,293
DFS_NORMAL,0.0179998875,8488,8025
DFS_LIM,0.0189988613,9532,8933
BFS,0.0060009956,2480,2889
A*,0.0320000648,5926,668
BA*,0.0490007401,6366,668
EBA*,0.0490009785,6488,668
DIJKSTRA,0.0299994946,8301,668
DFS_NORMAL,0.0230000019,12450,6892
DFS_LIM,0.0239999294,13132,3906
BFS,0.0100002289,5079,812
A*,0.0170001984,1025,418
BA*,0.0330007076,996,418
EBA*,0.0319993496,980,418
DIJKSTRA,0.0110001564,1120,418
DFS_NORMAL,0.0130000114,5755,10842
DFS_LIM,0.0060002804,2639,2436
BFS,0.0029993057,544,776
A*,0.0200002193,1673,429
BA*,0.0349998474,1884,429
EBA*,0.036000967,2172,429
DIJKSTRA,0.0210001469,4498,429
DFS_NORMAL,0.0059990883,2452,5517
DFS_LIM,0.0099990368,4479,8295
BFS,0.0149998665,7622,937
A*,0.0199999809,1771,245
BA*,0.0360002518,2134,245
EBA*,0.0340006351,1623,245
DIJKSTRA,0.015999794,3402,245
DFS_NORMAL,0.0230007172,13010,3729
DFS_LIM,0.0230009556,12572,3729
BFS,0.0059998035,2056,2029
A*,0.0430002213,9035,576
BA*,0.0400002003,2506,576
EBA*,0.036999464,2351,576
DIJKSTRA,0.0430004597,12835,576
DFS_NORMAL,0.0050008297,1361,4342
DFS_LIM,0.0030004978,433,1842
BFS,0.0090007782,4566,728
A*,0.0200002193,1820,415
BA*,0.0330007076,1326,415
EBA*,0.0329995155,1235,415
DIJKSTRA,0.0150008202,2426,415
DFS_NORMAL,0.0069999695,2137,7267
DFS_LIM,0.0070002079,2736,7969
BFS,0.00999856,4934,415
A*,0.0150008202,172,52
